,p1_mean_def_last
2575,40.833333333333336
2576,50.833333333333336
2577,91.66666666666667
2578,47.5
2579,65.0
2580,26.666666666666668
2581,16.666666666666668
2582,63.333333333333336
2583,60.833333333333336
2584,30.833333333333332
2585,67.5
2586,90.0
2587,51.666666666666664
2588,67.5
2589,44.166666666666664
2590,52.5
2591,40.833333333333336
2592,49.166666666666664
2593,10.0
2594,61.666666666666664
2595,44.166666666666664
2596,55.0
2597,63.333333333333336
2598,45.833333333333336
2599,50.0
2600,14.166666666666666
2601,74.16666666666667
2602,58.333333333333336
2603,38.333333333333336
2604,25.833333333333332
2605,30.833333333333332
2606,38.333333333333336
2607,25.833333333333332
2608,65.83333333333333
2609,50.0
2610,65.0
2611,73.33333333333333
2612,45.833333333333336
2613,48.333333333333336
2614,65.0
2615,41.666666666666664
2616,39.166666666666664
2617,16.666666666666668
2618,44.166666666666664
2619,58.333333333333336
2620,55.0
2621,58.333333333333336
2622,50.833333333333336
2623,55.0
2624,49.166666666666664
2625,40.0
2626,71.66666666666667
2627,45.0
2628,23.333333333333332
2629,52.5
2630,75.0
2631,55.833333333333336
2632,62.5
2633,40.833333333333336
2634,75.83333333333333
2635,35.0
2636,30.0
2637,60.0
2638,40.0
2639,62.5
2640,30.0
2641,62.5
2642,37.5
2643,45.833333333333336
2644,49.166666666666664
2645,53.333333333333336
2646,35.0
2647,75.83333333333333
2648,68.33333333333333
2649,67.5
2650,50.0
2651,29.166666666666668
2652,51.666666666666664
2653,16.666666666666668
2654,69.16666666666667
2655,61.666666666666664
2656,39.166666666666664
2657,65.83333333333333
2658,67.5
2659,60.0
2660,25.833333333333332
2661,47.5
2662,51.666666666666664
2663,86.66666666666667
2664,62.5
2665,78.33333333333333
2666,53.333333333333336
2667,61.666666666666664
2668,70.83333333333333
2669,22.5
2670,36.666666666666664
2671,75.83333333333333
2672,68.33333333333333
2673,30.833333333333332
2674,16.666666666666668
2675,52.5
2676,52.5
2677,57.5
2678,24.166666666666668
2679,67.5
2680,26.666666666666668
2681,30.0
2682,68.33333333333333
2683,41.666666666666664
2684,70.83333333333333
2685,35.0
2686,37.5
2687,31.666666666666668
2688,61.666666666666664
2689,63.333333333333336
2690,37.5
2691,35.833333333333336
2692,67.5
2693,82.5
2694,69.16666666666667
2695,33.333333333333336
2696,25.833333333333332
2697,34.166666666666664
2698,50.0
2699,67.5
2700,76.66666666666667
2701,47.5
2702,47.5
2703,38.333333333333336
2704,85.0
2705,82.5
2706,45.0
2707,73.33333333333333
2708,45.0
2709,28.333333333333332
2710,43.333333333333336
2711,31.666666666666668
2712,53.333333333333336
2713,55.0
2714,56.666666666666664
2715,55.0
2716,57.5
2717,66.66666666666667
2718,37.5
2719,38.333333333333336
2720,26.666666666666668
2721,69.16666666666667
2722,65.83333333333333
2723,55.833333333333336
2724,53.333333333333336
2725,45.0
2726,35.0
2727,75.83333333333333
2728,40.833333333333336
2729,65.0
2730,88.33333333333333
2731,60.833333333333336
2732,65.0
2733,77.5
2734,71.66666666666667
2735,47.5
2736,41.666666666666664
2737,41.666666666666664
2738,61.666666666666664
2739,70.83333333333333
2740,61.666666666666664
2741,25.833333333333332
2742,48.333333333333336
2743,30.0
2744,7.5
2745,72.5
2746,46.666666666666664
2747,49.166666666666664
2748,20.833333333333332
2749,50.0
2750,61.666666666666664
2751,61.666666666666664
2752,41.666666666666664
2753,39.166666666666664
2754,57.5
2755,67.5
2756,60.833333333333336
2757,57.5
2758,65.83333333333333
2759,22.5
2760,26.666666666666668
2761,55.833333333333336
2762,57.5
2763,36.666666666666664
2764,54.166666666666664
2765,60.0
2766,44.166666666666664
2767,36.666666666666664
2768,34.166666666666664
2769,49.166666666666664
2770,71.66666666666667
2771,55.833333333333336
2772,63.333333333333336
2773,15.833333333333334
2774,67.5
2775,59.166666666666664
2776,85.0
2777,17.5
2778,29.166666666666668
2779,30.0
2780,65.0
2781,39.166666666666664
2782,82.5
2783,63.333333333333336
2784,23.333333333333332
2785,18.333333333333332
2786,55.0
2787,43.333333333333336
2788,41.666666666666664
2789,49.166666666666664
2790,37.5
2791,90.83333333333333
2792,55.0
2793,42.5
2794,24.166666666666668
2795,57.5
2796,27.5
2797,26.666666666666668
2798,37.5
2799,68.33333333333333
2800,24.166666666666668
2801,26.666666666666668
2802,27.5
2803,30.833333333333332
2804,75.83333333333333
2805,46.666666666666664
2806,70.83333333333333
2807,46.666666666666664
2808,36.666666666666664
2809,20.833333333333332
2810,41.666666666666664
2811,52.5
2812,55.833333333333336
2813,18.333333333333332
2814,65.0
2815,80.83333333333333
2816,27.5
2817,52.5
2818,63.333333333333336
2819,49.166666666666664
2820,33.333333333333336
2821,75.0
2822,63.333333333333336
2823,40.0
2824,50.0
2825,45.0
2826,30.0
2827,38.333333333333336
2828,54.166666666666664
2829,48.333333333333336
2830,53.333333333333336
2831,45.0
2832,51.666666666666664
2833,56.666666666666664
2834,51.666666666666664
2835,30.833333333333332
2836,40.0
2837,50.833333333333336
2838,45.0
2839,49.166666666666664
2840,75.83333333333333
2841,40.0
2842,33.333333333333336
2843,55.0
2844,59.166666666666664
2845,46.666666666666664
2846,31.666666666666668
2847,20.833333333333332
2848,59.166666666666664
2849,46.666666666666664
2850,60.833333333333336
2851,78.33333333333333
2852,65.0
2853,75.83333333333333
2854,37.5
2855,57.5
2856,0.8333333333333334
2857,16.666666666666668
2858,78.33333333333333
2859,53.333333333333336
2860,47.5
2861,71.66666666666667
2862,39.166666666666664
2863,35.0
2864,24.166666666666668
2865,22.5
2866,44.166666666666664
2867,45.0
2868,74.16666666666667
2869,26.666666666666668
2870,47.5
2871,59.166666666666664
2872,40.833333333333336
2873,47.5
2874,46.666666666666664
2875,16.666666666666668
2876,30.833333333333332
2877,46.666666666666664
2878,56.666666666666664
2879,61.666666666666664
2880,51.666666666666664
2881,45.833333333333336
2882,47.5
2883,54.166666666666664
2884,38.333333333333336
2885,50.833333333333336
2886,31.666666666666668
2887,69.16666666666667
2888,75.83333333333333
2889,21.666666666666668
2890,50.833333333333336
2891,39.166666666666664
2892,38.333333333333336
2893,72.5
2894,46.666666666666664
2895,84.16666666666667
2896,47.5
2897,30.833333333333332
2898,50.0
2899,41.666666666666664
2900,64.16666666666667
2901,50.833333333333336
2902,60.833333333333336
2903,74.16666666666667
2904,59.166666666666664
2905,47.5
2906,61.666666666666664
2907,56.666666666666664
2908,50.833333333333336
2909,43.333333333333336
2910,69.16666666666667
2911,35.0
2912,56.666666666666664
2913,43.333333333333336
2914,75.83333333333333
2915,52.5
2916,40.833333333333336
2917,40.0
2918,30.833333333333332
2919,67.5
2920,51.666666666666664
2921,88.33333333333333
2922,47.5
2923,27.5
2924,58.333333333333336
2925,24.166666666666668
2926,93.33333333333333
2927,37.5
2928,69.16666666666667
2929,57.5
2930,69.16666666666667
2931,62.5
2932,30.833333333333332
2933,47.5
2934,41.666666666666664
2935,70.83333333333333
2936,30.0
2937,55.833333333333336
2938,55.0
2939,55.833333333333336
2940,71.66666666666667
2941,58.333333333333336
2942,80.83333333333333
2943,40.0
2944,38.333333333333336
2945,75.0
2946,57.5
2947,50.0
2948,60.0
2949,71.66666666666667
2950,77.5
2951,37.5
2952,35.0
2953,90.0
2954,59.166666666666664
2955,0.8333333333333334
2956,60.0
2957,30.833333333333332
2958,15.0
2959,51.666666666666664
2960,49.166666666666664
2961,11.666666666666666
2962,53.333333333333336
2963,86.66666666666667
2964,64.16666666666667
2965,39.166666666666664
2966,44.166666666666664
2967,59.166666666666664
2968,46.666666666666664
2969,67.5
2970,60.0
2971,78.0
2972,62.5
2973,45.833333333333336
2974,45.0
2975,30.833333333333332
2976,61.666666666666664
2977,73.33333333333333
2978,57.5
2979,40.833333333333336
2980,23.333333333333332
2981,56.666666666666664
2982,40.0
2983,50.833333333333336
2984,40.833333333333336
2985,82.5
2986,65.83333333333333
2987,30.0
2988,49.166666666666664
2989,38.333333333333336
2990,36.666666666666664
2991,72.5
2992,72.5
2993,45.0
2994,59.166666666666664
2995,49.166666666666664
2996,70.0
2997,50.833333333333336
2998,63.333333333333336
2999,28.333333333333332
3000,44.166666666666664
3001,47.5
3002,67.5
3003,48.333333333333336
3004,34.166666666666664
3005,55.0
3006,75.83333333333333
3007,35.833333333333336
3008,70.0
3009,45.0
3010,15.833333333333334
3011,59.166666666666664
3012,58.333333333333336
3013,83.33333333333333
3014,59.166666666666664
3015,52.5
3016,52.5
3017,14.166666666666666
3018,35.0
3019,64.16666666666667
3020,63.333333333333336
3021,38.333333333333336
3022,37.5
3023,80.83333333333333
3024,25.0
3025,53.333333333333336
3026,79.16666666666667
3027,29.166666666666668
3028,49.166666666666664
3029,55.0
3030,40.0
3031,45.833333333333336
3032,70.83333333333333
3033,60.833333333333336
3034,30.0
3035,50.0
3036,68.33333333333333
3037,65.83333333333333
3038,41.666666666666664
3039,60.0
3040,65.83333333333333
3041,101.66666666666667
3042,35.833333333333336
3043,47.5
3044,75.83333333333333
3045,35.833333333333336
3046,40.833333333333336
3047,36.666666666666664
3048,54.166666666666664
3049,44.166666666666664
3050,75.83333333333333
3051,65.0
3052,45.0
3053,40.833333333333336
3054,70.0
3055,79.16666666666667
3056,41.666666666666664
3057,39.166666666666664
3058,80.83333333333333
3059,16.666666666666668
3060,48.333333333333336
3061,42.5
3062,49.166666666666664
3063,49.166666666666664
3064,35.0
3065,65.83333333333333
3066,36.666666666666664
3067,35.0
3068,56.666666666666664
3069,37.5
3070,47.5
3071,66.66666666666667
3072,79.16666666666667
3073,35.0
3074,95.0
3075,14.166666666666666
3076,44.166666666666664
3077,11.666666666666666
3078,41.666666666666664
3079,55.0
3080,33.333333333333336
3081,61.666666666666664
3082,15.833333333333334
3083,33.333333333333336
3084,85.83333333333333
3085,46.666666666666664
3086,16.666666666666668
3087,58.333333333333336
3088,44.166666666666664
3089,30.0
3090,69.16666666666667
3091,16.666666666666668
3092,63.333333333333336
3093,59.166666666666664
3094,40.0
3095,90.83333333333333
3096,65.0
3097,49.166666666666664
3098,29.166666666666668
3099,50.833333333333336
3100,71.66666666666667
3101,46.666666666666664
3102,17.5
3103,78.33333333333333
3104,37.5
3105,75.83333333333333
3106,27.5
3107,81.66666666666667
3108,80.83333333333333
3109,85.83333333333333
3110,30.0
3111,22.5
3112,26.666666666666668
3113,55.833333333333336
3114,49.166666666666664
3115,75.83333333333333
3116,44.166666666666664
3117,40.833333333333336
3118,52.5
3119,47.5
3120,47.5
3121,58.333333333333336
3122,57.5
3123,45.0
3124,57.5
3125,29.166666666666668
3126,63.333333333333336
3127,60.0
3128,27.5
3129,44.166666666666664
3130,31.666666666666668
3131,62.5
3132,39.166666666666664
3133,69.16666666666667
3134,72.5
3135,16.666666666666668
3136,61.666666666666664
3137,60.0
3138,33.333333333333336
3139,44.166666666666664
3140,0.8333333333333334
3141,30.833333333333332
3142,63.333333333333336
3143,61.666666666666664
3144,49.166666666666664
3145,65.0
3146,58.333333333333336
3147,44.166666666666664
3148,25.0
3149,51.666666666666664
3150,60.0
3151,84.16666666666667
3152,11.666666666666666
3153,20.0
3154,41.666666666666664
3155,63.333333333333336
3156,57.166666666666664
3157,77.5
3158,68.33333333333333
3159,49.166666666666664
3160,40.0
3161,34.166666666666664
3162,51.666666666666664
3163,47.5
3164,69.16666666666667
3165,53.333333333333336
3166,61.666666666666664
3167,60.833333333333336
3168,57.5
3169,75.83333333333333
3170,30.0
3171,62.5
3172,44.166666666666664
3173,77.5
3174,51.666666666666664
3175,32.5
3176,30.0
3177,45.0
3178,36.666666666666664
3179,23.333333333333332
3180,61.666666666666664
3181,83.33333333333333
3182,50.0
3183,18.333333333333332
3184,47.5
3185,56.666666666666664
3186,63.333333333333336
3187,55.833333333333336
3188,21.666666666666668
3189,60.833333333333336
3190,85.83333333333333
3191,60.833333333333336
3192,8.333333333333334
3193,59.166666666666664
3194,70.83333333333333
3195,57.5
3196,36.666666666666664
3197,57.5
3198,0.8333333333333334
3199,46.666666666666664
3200,35.0
3201,70.83333333333333
3202,71.66666666666667
3203,55.0
3204,75.83333333333333
3205,42.5
3206,46.666666666666664
3207,21.666666666666668
3208,47.5
3209,49.166666666666664
3210,47.5
3211,45.0
3212,27.5
3213,47.5
3214,50.833333333333336
3215,16.666666666666668
3216,55.833333333333336
3217,85.83333333333333
3218,30.833333333333332
3219,67.5
3220,40.0
3221,44.166666666666664
3222,45.833333333333336
3223,77.5
3224,70.83333333333333
3225,71.66666666666667
3226,71.66666666666667
3227,42.5
3228,35.833333333333336
3229,54.166666666666664
3230,35.0
3231,45.833333333333336
3232,45.0
3233,55.833333333333336
3234,76.66666666666667
3235,45.833333333333336
3236,55.0
3237,60.0
3238,24.166666666666668
3239,80.83333333333333
3240,50.833333333333336
3241,56.666666666666664
3242,41.666666666666664
3243,53.333333333333336
3244,37.5
3245,57.5
3246,45.0
3247,60.833333333333336
3248,59.166666666666664
3249,56.666666666666664
3250,70.0
3251,45.0
3252,66.66666666666667
3253,26.666666666666668
3254,50.833333333333336
3255,61.666666666666664
3256,67.5
3257,35.833333333333336
3258,71.33333333333333
3259,55.833333333333336
3260,62.5
3261,54.166666666666664
3262,33.333333333333336
3263,46.666666666666664
3264,45.0
3265,65.0
3266,87.5
3267,59.166666666666664
3268,27.5
3269,67.5
3270,18.333333333333332
3271,47.5
3272,37.5
3273,32.5
3274,60.833333333333336
3275,74.16666666666667
3276,13.333333333333334
3277,38.333333333333336
3278,58.333333333333336
3279,75.83333333333333
3280,34.166666666666664
3281,43.333333333333336
3282,69.16666666666667
3283,61.666666666666664
3284,75.83333333333333
3285,68.33333333333333
3286,75.0
3287,7.5
3288,40.833333333333336
3289,58.333333333333336
3290,14.166666666666666
3291,16.666666666666668
3292,46.666666666666664
3293,30.0
3294,52.5
3295,50.833333333333336
3296,55.0
3297,60.833333333333336
3298,50.833333333333336
3299,35.0
3300,25.0
3301,30.833333333333332
3302,34.166666666666664
3303,51.666666666666664
3304,81.66666666666667
3305,65.0
3306,55.833333333333336
3307,35.0
3308,20.0
3309,36.666666666666664
3310,63.333333333333336
3311,55.0
3312,30.833333333333332
3313,25.833333333333332
3314,30.833333333333332
3315,29.166666666666668
3316,58.333333333333336
3317,30.0
3318,80.0
3319,30.833333333333332
3320,49.166666666666664
3321,40.0
3322,77.5
3323,45.833333333333336
3324,30.0
3325,48.333333333333336
3326,64.16666666666667
3327,40.833333333333336
3328,65.83333333333333
3329,67.5
3330,38.333333333333336
3331,40.833333333333336
3332,50.0
3333,60.833333333333336
3334,78.33333333333333
3335,55.0
3336,55.0
3337,40.833333333333336
3338,64.16666666666667
3339,48.333333333333336
3340,75.83333333333333
3341,38.333333333333336
3342,48.333333333333336
3343,63.333333333333336
3344,43.333333333333336
3345,40.0
3346,65.83333333333333
3347,69.16666666666667
3348,60.833333333333336
3349,43.333333333333336
3350,55.0
3351,60.0
3352,71.66666666666667
3353,46.666666666666664
3354,50.833333333333336
3355,62.5
3356,55.833333333333336
3357,47.5
3358,33.333333333333336
3359,41.666666666666664
3360,40.0
3361,39.166666666666664
3362,22.5
3363,33.333333333333336
3364,38.333333333333336
3365,78.33333333333333
3366,50.833333333333336
3367,61.666666666666664
3368,50.0
3369,46.666666666666664
3370,33.333333333333336
3371,42.5
3372,75.83333333333333
3373,51.666666666666664
3374,66.66666666666667
3375,40.0
3376,77.5
3377,44.166666666666664
3378,54.166666666666664
3379,58.333333333333336
3380,67.5
3381,63.333333333333336
3382,50.0
3383,30.0
3384,37.5
3385,65.0
3386,51.666666666666664
3387,45.0
3388,55.0
3389,20.833333333333332
3390,35.0
3391,65.0
3392,40.833333333333336
3393,55.833333333333336
3394,88.33333333333333
3395,61.666666666666664
3396,49.166666666666664
3397,10.833333333333334
3398,47.5
3399,10.0
3400,65.0
3401,75.83333333333333
3402,44.166666666666664
3403,47.5
3404,51.666666666666664
3405,40.833333333333336
3406,35.0
3407,10.0
3408,51.666666666666664
3409,11.666666666666666
3410,52.5
3411,60.0
3412,74.16666666666667
3413,67.5
3414,22.5
3415,45.833333333333336
3416,39.166666666666664
3417,50.833333333333336
3418,61.666666666666664
3419,51.666666666666664
3420,56.666666666666664
3421,41.666666666666664
3422,28.333333333333332
3423,46.666666666666664
3424,22.5
3425,57.5
3426,39.166666666666664
3427,40.0
3428,65.83333333333333
3429,16.666666666666668
3430,65.0
3431,51.666666666666664
3432,38.333333333333336
3433,74.16666666666667
3434,52.5
3435,58.333333333333336
3436,63.333333333333336
3437,74.16666666666667
3438,54.166666666666664
3439,16.666666666666668
3440,59.166666666666664
3441,41.666666666666664
3442,69.16666666666667
3443,50.0
3444,75.83333333333333
3445,77.5
3446,84.16666666666667
3447,75.0
3448,63.333333333333336
3449,60.0
3450,32.5
3451,60.833333333333336
3452,45.0
3453,46.666666666666664
3454,57.166666666666664
3455,59.166666666666664
3456,58.333333333333336
3457,60.833333333333336
3458,74.16666666666667
3459,65.83333333333333
3460,71.66666666666667
3461,62.5
3462,29.166666666666668
3463,32.5
3464,53.333333333333336
3465,54.166666666666664
3466,65.0
3467,30.833333333333332
3468,35.833333333333336
3469,25.833333333333332
3470,37.5
3471,66.66666666666667
3472,49.166666666666664
3473,52.5
3474,60.833333333333336
3475,23.333333333333332
3476,49.166666666666664
3477,60.833333333333336
3478,43.333333333333336
3479,44.166666666666664
3480,50.833333333333336
3481,30.833333333333332
3482,52.5
3483,55.833333333333336
3484,40.0
3485,63.333333333333336
3486,24.166666666666668
3487,34.166666666666664
3488,90.83333333333333
3489,75.0
3490,52.5
3491,35.0
3492,37.5
3493,21.666666666666668
3494,48.333333333333336
3495,85.83333333333333
3496,46.666666666666664
3497,65.0
3498,74.16666666666667
3499,57.5
3500,45.0
3501,30.0
3502,75.5
3503,55.833333333333336
3504,44.166666666666664
3505,49.166666666666664
3506,53.333333333333336
3507,36.666666666666664
3508,63.333333333333336
3509,42.5
3510,60.833333333333336
3511,67.5
3512,77.5
3513,40.833333333333336
3514,61.666666666666664
3515,58.333333333333336
3516,15.833333333333334
3517,78.33333333333333
3518,38.333333333333336
3519,47.5
3520,45.833333333333336
3521,24.166666666666668
3522,23.333333333333332
3523,74.16666666666667
3524,55.833333333333336
3525,39.166666666666664
3526,67.5
3527,77.5
3528,68.33333333333333
3529,50.0
3530,55.833333333333336
3531,36.666666666666664
3532,47.5
3533,30.0
3534,71.66666666666667
3535,65.0
3536,50.0
3537,45.0
3538,35.0
3539,49.166666666666664
3540,24.166666666666668
3541,60.0
3542,71.66666666666667
3543,55.0
3544,53.333333333333336
3545,60.833333333333336
3546,57.5
3547,30.0
3548,10.833333333333334
3549,50.833333333333336
3550,79.16666666666667
3551,27.5
3552,48.333333333333336
3553,33.333333333333336
3554,25.0
3555,31.666666666666668
3556,23.333333333333332
3557,50.833333333333336
3558,24.166666666666668
3559,35.833333333333336
3560,65.83333333333333
3561,40.833333333333336
3562,77.5
3563,65.83333333333333
3564,51.666666666666664
3565,57.5
3566,50.833333333333336
3567,61.666666666666664
3568,41.666666666666664
3569,63.333333333333336
3570,60.833333333333336
3571,45.0
3572,55.0
3573,41.666666666666664
3574,40.833333333333336
3575,38.333333333333336
3576,47.5
3577,57.5
3578,50.833333333333336
3579,75.83333333333333
3580,41.666666666666664
3581,61.666666666666664
3582,44.166666666666664
3583,74.16666666666667
3584,57.5
3585,32.5
3586,57.5
3587,30.833333333333332
3588,40.833333333333336
3589,31.666666666666668
3590,75.83333333333333
3591,70.0
3592,30.0
3593,40.833333333333336
3594,77.5
3595,20.833333333333332
3596,49.166666666666664
3597,45.833333333333336
3598,70.0
3599,74.16666666666667
3600,38.333333333333336
3601,55.833333333333336
3602,75.83333333333333
3603,44.166666666666664
3604,42.5
3605,68.33333333333333
3606,40.0
3607,52.5
3608,48.333333333333336
3609,30.833333333333332
3610,40.833333333333336
3611,77.5
3612,55.0
3613,49.166666666666664
3614,69.16666666666667
3615,50.833333333333336
3616,60.0
3617,15.833333333333334
3618,32.5
3619,15.833333333333334
3620,62.5
3621,38.333333333333336
3622,62.5
3623,55.0
3624,36.666666666666664
3625,63.333333333333336
3626,61.666666666666664
3627,60.0
3628,36.666666666666664
3629,70.83333333333333
3630,67.5
3631,55.833333333333336
3632,59.166666666666664
3633,75.0
3634,62.5
3635,60.833333333333336
3636,67.5
3637,71.66666666666667
3638,61.666666666666664
3639,76.66666666666667
3640,67.5
3641,14.166666666666666
3642,41.666666666666664
3643,55.0
3644,41.666666666666664
3645,65.83333333333333
3646,52.5
3647,54.166666666666664
3648,50.833333333333336
3649,25.833333333333332
3650,81.66666666666667
3651,57.5
3652,90.0
3653,78.33333333333333
3654,24.166666666666668
3655,52.5
3656,44.166666666666664
3657,50.0
3658,54.166666666666664
3659,45.0
3660,25.833333333333332
3661,44.166666666666664
3662,70.83333333333333
3663,60.833333333333336
3664,52.5
3665,71.66666666666667
3666,25.833333333333332
3667,41.666666666666664
3668,40.0
3669,65.0
3670,50.833333333333336
3671,25.833333333333332
3672,55.0
3673,61.666666666666664
3674,61.666666666666664
3675,83.33333333333333
3676,61.666666666666664
3677,37.5
3678,44.166666666666664
3679,49.166666666666664
3680,53.333333333333336
3681,49.166666666666664
3682,63.333333333333336
3683,49.166666666666664
3684,55.0
3685,16.666666666666668
3686,47.5
3687,53.333333333333336
3688,42.5
3689,34.166666666666664
3690,55.833333333333336
3691,56.666666666666664
3692,50.833333333333336
3693,47.5
3694,60.833333333333336
3695,51.666666666666664
3696,44.166666666666664
3697,37.5
3698,65.83333333333333
3699,65.83333333333333
3700,29.166666666666668
3701,60.0
3702,55.0
3703,35.0
3704,48.333333333333336
3705,40.833333333333336
3706,49.166666666666664
3707,52.5
3708,55.0
3709,71.66666666666667
3710,74.16666666666667
3711,54.166666666666664
3712,60.0
3713,63.333333333333336
3714,40.833333333333336
3715,75.83333333333333
3716,63.333333333333336
3717,37.5
3718,46.666666666666664
3719,36.666666666666664
3720,75.83333333333333
3721,79.16666666666667
3722,80.83333333333333
3723,27.5
3724,65.0
3725,63.333333333333336
3726,67.5
3727,25.833333333333332
3728,30.833333333333332
3729,50.833333333333336
3730,55.833333333333336
3731,77.5
3732,22.5
3733,19.166666666666668
3734,61.666666666666664
3735,46.666666666666664
3736,50.833333333333336
3737,30.833333333333332
3738,55.0
3739,49.166666666666664
3740,72.5
3741,47.5
3742,55.833333333333336
3743,16.666666666666668
3744,51.666666666666664
3745,30.833333333333332
3746,21.666666666666668
3747,62.5
3748,64.16666666666667
3749,37.5
3750,16.666666666666668
3751,21.666666666666668
3752,66.66666666666667
3753,76.66666666666667
3754,71.66666666666667
3755,55.833333333333336
3756,47.5
3757,27.5
3758,25.833333333333332
3759,63.333333333333336
3760,54.166666666666664
3761,63.333333333333336
3762,26.666666666666668
3763,8.333333333333334
3764,91.66666666666667
3765,40.0
3766,43.333333333333336
3767,24.166666666666668
3768,41.666666666666664
3769,79.16666666666667
3770,65.83333333333333
3771,50.833333333333336
3772,50.0
3773,61.666666666666664
3774,69.16666666666667
3775,40.0
3776,68.33333333333333
3777,30.833333333333332
3778,81.66666666666667
3779,44.166666666666664
3780,7.5
3781,43.333333333333336
3782,57.5
3783,25.833333333333332
3784,16.666666666666668
3785,54.166666666666664
3786,69.16666666666667
3787,55.0
3788,43.333333333333336
3789,46.666666666666664
3790,50.833333333333336
3791,40.833333333333336
3792,38.333333333333336
3793,39.166666666666664
3794,23.333333333333332
3795,63.333333333333336
3796,75.0
3797,55.0
3798,26.666666666666668
3799,53.333333333333336
3800,38.333333333333336
3801,40.0
3802,43.333333333333336
3803,77.5
3804,77.5
3805,25.0
3806,75.0
3807,41.666666666666664
3808,81.66666666666667
3809,24.166666666666668
3810,55.833333333333336
3811,61.666666666666664
3812,87.5
3813,75.83333333333333
3814,53.333333333333336
3815,52.5
3816,67.5
3817,34.166666666666664
3818,37.5
3819,49.166666666666664
3820,55.0
3821,32.5
3822,51.666666666666664
3823,60.833333333333336
3824,81.66666666666667
3825,55.0
3826,39.166666666666664
3827,30.0
3828,71.66666666666667
3829,62.5
3830,69.16666666666667
3831,44.166666666666664
3832,16.666666666666668
3833,40.833333333333336
3834,18.333333333333332
3835,63.333333333333336
3836,77.5
3837,50.833333333333336
3838,55.833333333333336
3839,36.666666666666664
3840,71.66666666666667
3841,49.166666666666664
3842,67.5
3843,24.166666666666668
3844,19.166666666666668
3845,41.666666666666664
3846,38.333333333333336
3847,44.166666666666664
3848,25.833333333333332
3849,43.333333333333336
3850,33.333333333333336
3851,67.5
3852,35.833333333333336
3853,71.66666666666667
3854,77.5
3855,35.0
3856,74.16666666666667
3857,48.333333333333336
3858,53.333333333333336
3859,55.833333333333336
3860,63.333333333333336
3861,48.333333333333336
3862,82.5
3863,55.833333333333336
3864,38.333333333333336
3865,45.833333333333336
3866,70.83333333333333
3867,40.833333333333336
3868,26.666666666666668
3869,63.333333333333336
3870,44.166666666666664
3871,31.666666666666668
3872,35.0
3873,68.33333333333333
3874,40.833333333333336
3875,51.666666666666664
3876,44.166666666666664
3877,0.8333333333333334
3878,75.0
3879,58.333333333333336
3880,50.833333333333336
3881,52.5
3882,67.5
3883,69.16666666666667
3884,51.666666666666664
3885,51.666666666666664
3886,18.333333333333332
3887,47.5
3888,41.666666666666664
3889,53.333333333333336
3890,55.0
3891,41.666666666666664
3892,49.166666666666664
3893,89.16666666666667
3894,40.0
3895,35.833333333333336
3896,65.83333333333333
3897,30.833333333333332
3898,75.0
3899,40.833333333333336
3900,75.0
3901,47.5
3902,36.666666666666664
3903,30.833333333333332
3904,63.333333333333336
3905,30.833333333333332
3906,55.0
3907,39.166666666666664
3908,52.5
3909,67.5
3910,44.166666666666664
3911,83.33333333333333
3912,32.5
3913,69.16666666666667
3914,82.5
3915,57.5
3916,52.5
3917,41.666666666666664
3918,49.166666666666664
3919,25.0
3920,33.333333333333336
3921,15.0
3922,38.333333333333336
3923,77.5
3924,67.5
3925,30.833333333333332
3926,29.166666666666668
3927,8.333333333333334
3928,55.0
3929,60.833333333333336
3930,49.166666666666664
3931,56.666666666666664
3932,30.833333333333332
3933,37.5
3934,31.666666666666668
3935,25.833333333333332
3936,47.5
3937,37.5
3938,49.166666666666664
3939,51.666666666666664
3940,71.66666666666667
3941,85.0
3942,36.666666666666664
3943,40.833333333333336
3944,55.0
3945,56.666666666666664
3946,55.0
3947,41.666666666666664
3948,70.0
3949,35.833333333333336
3950,45.0
3951,62.5
3952,62.5
3953,86.66666666666667
3954,70.83333333333333
3955,22.5
3956,51.666666666666664
3957,30.0
3958,46.666666666666664
3959,72.5
3960,54.166666666666664
3961,60.833333333333336
3962,65.83333333333333
3963,30.833333333333332
3964,35.0
3965,73.33333333333333
3966,63.333333333333336
3967,61.666666666666664
3968,44.166666666666664
3969,60.0
3970,50.833333333333336
3971,55.0
3972,67.5
3973,75.83333333333333
3974,92.5
3975,61.666666666666664
3976,68.33333333333333
3977,71.66666666666667
3978,55.833333333333336
3979,21.666666666666668
3980,60.0
3981,61.666666666666664
3982,61.666666666666664
3983,51.666666666666664
3984,30.833333333333332
3985,46.666666666666664
3986,17.5
3987,69.16666666666667
3988,33.333333333333336
3989,45.833333333333336
3990,60.0
3991,58.333333333333336
3992,33.333333333333336
3993,58.333333333333336
3994,64.16666666666667
3995,49.166666666666664
3996,44.166666666666664
3997,30.0
3998,39.166666666666664
3999,61.666666666666664
4000,55.0
4001,30.0
4002,55.0
4003,30.833333333333332
4004,55.0
4005,68.33333333333333
4006,57.5
4007,46.666666666666664
4008,35.0
4009,30.0
4010,64.16666666666667
4011,32.5
4012,55.0
4013,63.333333333333336
4014,45.0
4015,45.0
4016,42.5
4017,92.5
4018,47.5
4019,65.83333333333333
4020,41.666666666666664
4021,30.0
4022,32.5
4023,41.666666666666664
4024,69.16666666666667
4025,91.66666666666667
