,p2_mean_spa_last
2532,85.66666666666667
2533,105.0
2534,96.66666666666667
2535,99.125
2536,97.5
2537,106.66666666666667
2538,93.29166666666667
2539,80.83333333333333
2540,99.95833333333333
2541,85.0
2542,57.5
2543,102.5
2544,64.95833333333333
2545,81.625
2546,51.666666666666664
2547,89.79166666666667
2548,74.95833333333333
2549,93.29166666666667
2550,76.66666666666667
2551,98.25
2552,115.79166666666667
2553,104.16666666666667
2554,81.66666666666667
2555,93.29166666666667
2556,90.83333333333333
2557,87.5
2558,77.5
2559,83.33333333333333
2560,93.33333333333333
2561,99.125
2562,91.66666666666667
2563,102.5
2564,98.29166666666667
2565,99.125
2566,94.125
2567,85.0
2568,93.33333333333333
2569,87.45833333333333
2570,100.0
2571,104.16666666666667
2572,65.0
2573,90.79166666666667
2574,85.79166666666667
2575,96.66666666666667
2576,96.625
2577,94.125
2578,90.83333333333333
2579,98.33333333333333
2580,87.45833333333333
2581,88.33333333333333
2582,90.0
2583,84.08333333333333
2584,80.0
2585,94.08333333333333
2586,88.29166666666667
2587,107.45833333333333
2588,78.33333333333333
2589,91.625
2590,80.83333333333333
2591,105.0
2592,85.83333333333333
2593,70.83333333333333
2594,103.29166666666667
2595,81.625
2596,90.79166666666667
2597,100.79166666666667
2598,98.33333333333333
2599,74.04166666666667
2600,78.33333333333333
2601,84.125
2602,90.83333333333333
2603,85.75
2604,71.66666666666667
2605,97.5
2606,84.91666666666667
2607,100.0
2608,84.125
2609,100.0
2610,88.25
2611,100.0
2612,104.16666666666667
2613,99.125
2614,90.70833333333333
2615,108.29166666666667
2616,64.16666666666667
2617,83.33333333333333
2618,92.5
2619,93.29166666666667
2620,90.83333333333333
2621,93.33333333333333
2622,99.125
2623,78.33333333333333
2624,95.83333333333333
2625,93.29166666666667
2626,102.41666666666667
2627,93.25
2628,56.666666666666664
2629,86.625
2630,85.83333333333333
2631,78.29166666666667
2632,85.0
2633,105.0
2634,92.45833333333333
2635,98.33333333333333
2636,71.66666666666667
2637,89.125
2638,99.95833333333333
2639,92.45833333333333
2640,91.66666666666667
2641,86.66666666666667
2642,82.5
2643,87.5
2644,65.83333333333333
2645,97.45833333333333
2646,65.83333333333333
2647,92.5
2648,95.0
2649,83.33333333333333
2650,92.41666666666667
2651,85.0
2652,104.125
2653,83.25
2654,108.25
2655,99.125
2656,63.291666666666664
2657,95.83333333333333
2658,95.70833333333333
2659,43.333333333333336
2660,85.79166666666667
2661,104.16666666666667
2662,104.16666666666667
2663,93.25
2664,97.45833333333333
2665,111.66666666666667
2666,89.16666666666667
2667,99.125
2668,92.45833333333333
2669,87.45833333333333
2670,61.666666666666664
2671,100.83333333333333
2672,108.29166666666667
2673,38.333333333333336
2674,90.83333333333333
2675,73.33333333333333
2676,100.0
2677,86.66666666666667
2678,82.5
2679,99.125
2680,85.0
2681,99.16666666666667
2682,81.66666666666667
2683,85.75
2684,92.45833333333333
2685,94.95833333333333
2686,74.16666666666667
2687,97.5
2688,98.33333333333333
2689,112.45833333333333
2690,90.83333333333333
2691,82.45833333333333
2692,100.0
2693,92.5
2694,93.29166666666667
2695,78.33333333333333
2696,86.66666666666667
2697,88.33333333333333
2698,104.125
2699,96.625
2700,92.5
2701,100.83333333333333
2702,94.125
2703,85.83333333333333
2704,86.66666666666667
2705,94.08333333333333
2706,76.625
2707,100.79166666666667
2708,102.45833333333333
2709,64.125
2710,89.08333333333333
2711,90.79166666666667
2712,99.16666666666667
2713,93.29166666666667
2714,103.33333333333333
2715,93.29166666666667
2716,100.0
2717,100.0
2718,103.33333333333333
2719,104.16666666666667
2720,75.79166666666667
2721,96.625
2722,103.29166666666667
2723,99.16666666666667
2724,109.125
2725,97.45833333333333
2726,86.66666666666667
2727,92.5
2728,80.83333333333333
2729,108.25
2730,97.45833333333333
2731,93.29166666666667
2732,93.29166666666667
2733,76.625
2734,89.16666666666667
2735,78.33333333333333
2736,65.83333333333333
2737,75.0
2738,76.625
2739,100.0
2740,103.33333333333333
2741,63.291666666666664
2742,66.66666666666667
2743,104.16666666666667
2744,99.16666666666667
2745,86.66666666666667
2746,86.625
2747,87.5
2748,89.16666666666667
2749,72.5
2750,94.91666666666667
2751,90.83333333333333
2752,52.5
2753,91.66666666666667
2754,103.25
2755,100.0
2756,88.29166666666667
2757,93.29166666666667
2758,92.45833333333333
2759,76.66666666666667
2760,90.75
2761,99.16666666666667
2762,97.41666666666667
2763,96.58333333333333
2764,98.33333333333333
2765,74.95833333333333
2766,85.0
2767,82.5
2768,90.83333333333333
2769,67.45833333333333
2770,85.75
2771,100.83333333333333
2772,99.125
2773,102.5
2774,94.08333333333333
2775,103.29166666666667
2776,97.41666666666667
2777,85.79166666666667
2778,99.16666666666667
2779,79.95833333333333
2780,80.83333333333333
2781,79.91666666666667
2782,109.125
2783,96.66666666666667
2784,93.29166666666667
2785,96.66666666666667
2786,93.29166666666667
2787,98.33333333333333
2788,71.66666666666667
2789,81.66666666666667
2790,105.83333333333333
2791,102.41666666666667
2792,102.45833333333333
2793,97.5
2794,103.33333333333333
2795,95.83333333333333
2796,105.0
2797,82.45833333333333
2798,100.83333333333333
2799,104.16666666666667
2800,75.83333333333333
2801,30.0
2802,104.16666666666667
2803,94.95833333333333
2804,96.58333333333333
2805,100.0
2806,83.29166666666667
2807,94.91666666666667
2808,93.33333333333333
2809,19.166666666666668
2810,93.29166666666667
2811,105.79166666666667
2812,94.125
2813,94.95833333333333
2814,82.45833333333333
2815,85.0
2816,99.16666666666667
2817,92.41666666666667
2818,97.5
2819,102.45833333333333
2820,78.33333333333333
2821,100.0
2822,89.16666666666667
2823,82.45833333333333
2824,95.0
2825,85.83333333333333
2826,80.0
2827,85.0
2828,89.95833333333333
2829,75.0
2830,63.333333333333336
2831,97.5
2832,74.95833333333333
2833,72.5
2834,97.41666666666667
2835,85.83333333333333
2836,90.83333333333333
2837,92.45833333333333
2838,101.625
2839,95.0
2840,86.625
2841,97.41666666666667
2842,90.0
2843,87.45833333333333
2844,84.95833333333333
2845,93.33333333333333
2846,92.5
2847,81.66666666666667
2848,100.83333333333333
2849,89.125
2850,105.83333333333333
2851,100.0
2852,93.29166666666667
2853,109.16666666666667
2854,81.66666666666667
2855,92.5
2856,70.0
2857,109.16666666666667
2858,91.625
2859,86.66666666666667
2860,92.5
2861,85.70833333333333
2862,98.33333333333333
2863,86.66666666666667
2864,92.5
2865,88.33333333333333
2866,102.5
2867,99.16666666666667
2868,102.45833333333333
2869,76.66666666666667
2870,99.91666666666667
2871,100.0
2872,102.5
2873,99.125
2874,92.5
2875,80.83333333333333
2876,104.16666666666667
2877,69.16666666666667
2878,79.16666666666667
2879,98.29166666666667
2880,96.66666666666667
2881,96.625
2882,93.33333333333333
2883,92.45833333333333
2884,102.45833333333333
2885,85.79166666666667
2886,99.125
2887,85.0
2888,79.125
2889,90.83333333333333
2890,85.79166666666667
2891,97.45833333333333
2892,73.29166666666667
2893,107.45833333333333
2894,89.125
2895,98.33333333333333
2896,104.125
2897,77.5
2898,93.33333333333333
2899,79.16666666666667
2900,94.125
2901,100.79166666666667
2902,93.29166666666667
2903,98.33333333333333
2904,86.66666666666667
2905,85.83333333333333
2906,100.0
2907,85.0
2908,72.5
2909,84.125
2910,85.83333333333333
2911,97.5
2912,97.45833333333333
2913,99.125
2914,113.29166666666667
2915,97.5
2916,99.16666666666667
2917,70.83333333333333
2918,84.125
2919,92.5
2920,100.79166666666667
2921,90.79166666666667
2922,90.83333333333333
2923,78.29166666666667
2924,92.375
2925,99.16666666666667
2926,105.0
2927,88.25
2928,87.45833333333333
2929,70.75
2930,98.33333333333333
2931,96.625
2932,108.29166666666667
2933,92.5
2934,103.29166666666667
2935,89.125
2936,61.666666666666664
2937,75.0
2938,93.33333333333333
2939,95.83333333333333
2940,90.83333333333333
2941,99.16666666666667
2942,84.16666666666667
2943,99.16666666666667
2944,99.16666666666667
2945,79.08333333333333
2946,100.0
2947,81.66666666666667
2948,79.95833333333333
2949,96.66666666666667
2950,72.45833333333333
2951,79.95833333333333
2952,104.16666666666667
2953,92.41666666666667
2954,95.0
2955,91.66666666666667
2956,74.16666666666667
2957,92.5
2958,80.0
2959,97.41666666666667
2960,104.95833333333333
2961,99.95833333333333
2962,65.83333333333333
2963,107.41666666666667
2964,86.66666666666667
2965,94.125
2966,80.79166666666667
2967,85.79166666666667
2968,90.83333333333333
2969,83.29166666666667
2970,95.83333333333333
2971,100.79166666666667
2972,90.83333333333333
2973,100.0
2974,81.66666666666667
2975,70.0
2976,88.29166666666667
2977,103.33333333333333
2978,99.95833333333333
2979,88.29166666666667
2980,84.95833333333333
2981,83.33333333333333
2982,87.5
2983,104.95833333333333
2984,76.625
2985,83.25
2986,88.29166666666667
2987,76.66666666666667
2988,94.125
2989,82.5
2990,98.33333333333333
2991,94.95833333333333
2992,96.58333333333333
2993,81.66666666666667
2994,98.25
2995,94.16666666666667
2996,96.625
2997,96.66666666666667
2998,79.125
2999,90.83333333333333
3000,67.45833333333333
3001,83.33333333333333
3002,98.33333333333333
3003,87.45833333333333
3004,96.66666666666667
3005,90.83333333333333
3006,103.29166666666667
3007,77.5
3008,100.0
3009,104.16666666666667
3010,93.33333333333333
3011,85.0
3012,79.91666666666667
3013,85.0
3014,105.83333333333333
3015,93.29166666666667
3016,80.0
3017,86.66666666666667
3018,94.125
3019,81.625
3020,76.54166666666667
3021,62.5
3022,89.125
3023,90.83333333333333
3024,74.16666666666667
3025,85.0
3026,93.25
3027,77.5
3028,96.66666666666667
3029,94.95833333333333
3030,96.625
3031,97.5
3032,86.625
3033,84.16666666666667
3034,109.125
3035,90.0
3036,89.125
3037,93.29166666666667
3038,85.0
3039,102.41666666666667
3040,84.125
3041,85.0
3042,100.83333333333333
3043,98.33333333333333
3044,79.125
3045,89.95833333333333
3046,89.125
3047,91.66666666666667
3048,64.95833333333333
3049,100.0
3050,85.0
3051,89.91666666666667
3052,108.29166666666667
3053,81.66666666666667
3054,98.25
3055,102.45833333333333
3056,64.16666666666667
3057,77.5
3058,102.45833333333333
3059,101.625
3060,94.91666666666667
3061,64.16666666666667
3062,98.33333333333333
3063,103.29166666666667
3064,85.0
3065,93.29166666666667
3066,99.16666666666667
3067,74.16666666666667
3068,82.5
3069,85.0
3070,97.41666666666667
3071,104.125
3072,79.95833333333333
3073,85.0
3074,74.95833333333333
3075,89.16666666666667
3076,97.5
3077,90.0
3078,78.33333333333333
3079,99.95833333333333
3080,80.0
3081,79.95833333333333
3082,100.83333333333333
3083,85.83333333333333
3084,89.125
3085,74.95833333333333
3086,94.16666666666667
3087,85.0
3088,92.5
3089,104.95833333333333
3090,79.95833333333333
3091,66.66666666666667
3092,90.79166666666667
3093,90.83333333333333
3094,85.0
3095,104.16666666666667
3096,85.0
3097,74.125
3098,100.0
3099,97.45833333333333
3100,88.33333333333333
3101,86.66666666666667
3102,59.166666666666664
3103,89.125
3104,80.0
3105,93.25
3106,80.83333333333333
3107,103.29166666666667
3108,104.125
3109,90.0
3110,70.83333333333333
3111,38.333333333333336
3112,85.0
3113,85.0
3114,82.45833333333333
3115,103.25
3116,75.83333333333333
3117,81.66666666666667
3118,79.125
3119,99.125
3120,103.29166666666667
3121,96.625
3122,75.0
3123,93.29166666666667
3124,66.66666666666667
3125,94.95833333333333
3126,103.33333333333333
3127,99.16666666666667
3128,76.58333333333333
3129,83.33333333333333
3130,83.29166666666667
3131,104.125
3132,102.5
3133,93.29166666666667
3134,100.0
3135,79.16666666666667
3136,87.5
3137,86.66666666666667
3138,74.95833333333333
3139,91.66666666666667
3140,80.0
3141,95.79166666666667
3142,92.41666666666667
3143,97.5
3144,88.29166666666667
3145,97.41666666666667
3146,89.125
3147,99.04166666666667
3148,100.83333333333333
3149,102.5
3150,99.16666666666667
3151,94.95833333333333
3152,85.0
3153,83.33333333333333
3154,89.125
3155,104.16666666666667
3156,110.83333333333333
3157,100.79166666666667
3158,84.95833333333333
3159,95.0
3160,94.95833333333333
3161,76.66666666666667
3162,95.83333333333333
3163,100.83333333333333
3164,95.83333333333333
3165,76.66666666666667
3166,96.66666666666667
3167,70.83333333333333
3168,93.33333333333333
3169,96.625
3170,95.83333333333333
3171,96.58333333333333
3172,76.625
3173,89.125
3174,69.95833333333333
3175,85.83333333333333
3176,74.16666666666667
3177,102.41666666666667
3178,81.66666666666667
3179,97.5
3180,101.54166666666667
3181,84.125
3182,95.83333333333333
3183,72.5
3184,103.29166666666667
3185,99.16666666666667
3186,94.08333333333333
3187,91.625
3188,44.166666666666664
3189,99.91666666666667
3190,89.125
3191,90.79166666666667
3192,100.0
3193,94.95833333333333
3194,77.5
3195,65.83333333333333
3196,86.66666666666667
3197,94.125
3198,76.66666666666667
3199,101.54166666666667
3200,86.66666666666667
3201,98.33333333333333
3202,103.25
3203,65.83333333333333
3204,93.29166666666667
3205,53.333333333333336
3206,69.16666666666667
3207,88.33333333333333
3208,69.91666666666667
3209,97.45833333333333
3210,99.16666666666667
3211,92.45833333333333
3212,97.45833333333333
3213,100.79166666666667
3214,99.95833333333333
3215,90.83333333333333
3216,85.75
3217,100.83333333333333
3218,91.66666666666667
3219,95.83333333333333
3220,103.25
3221,96.66666666666667
3222,74.125
3223,99.125
3224,93.33333333333333
3225,87.5
3226,92.5
3227,93.33333333333333
3228,67.5
3229,108.29166666666667
3230,77.45833333333333
3231,85.0
3232,92.45833333333333
3233,98.29166666666667
3234,95.0
3235,94.125
3236,94.95833333333333
3237,92.5
3238,95.83333333333333
3239,105.0
3240,80.83333333333333
3241,89.125
3242,86.66666666666667
3243,96.66666666666667
3244,104.16666666666667
3245,103.29166666666667
3246,93.33333333333333
3247,104.16666666666667
3248,96.66666666666667
3249,104.125
3250,101.625
3251,100.0
3252,97.45833333333333
3253,90.79166666666667
3254,94.91666666666667
3255,100.0
3256,101.625
3257,90.83333333333333
3258,90.0
3259,97.5
3260,94.95833333333333
3261,91.625
3262,77.5
3263,97.45833333333333
3264,100.66666666666667
3265,88.29166666666667
3266,102.41666666666667
3267,98.25
3268,72.45833333333333
3269,97.45833333333333
3270,55.791666666666664
3271,77.45833333333333
3272,89.16666666666667
3273,105.0
3274,89.91666666666667
3275,89.16666666666667
3276,60.0
3277,77.45833333333333
3278,89.125
3279,86.66666666666667
3280,91.66666666666667
3281,70.0
3282,104.91666666666667
3283,84.125
3284,104.16666666666667
3285,96.66666666666667
3286,77.5
3287,95.83333333333333
3288,71.625
3289,97.41666666666667
3290,96.625
3291,85.83333333333333
3292,100.0
3293,84.95833333333333
3294,88.33333333333333
3295,65.79166666666667
3296,80.79166666666667
3297,99.95833333333333
3298,46.666666666666664
3299,94.95833333333333
3300,95.0
3301,93.33333333333333
3302,79.16666666666667
3303,85.0
3304,88.29166666666667
3305,92.5
3306,109.125
3307,62.5
3308,79.125
3309,96.625
3310,88.33333333333333
3311,105.0
3312,85.0
3313,93.29166666666667
3314,94.16666666666667
3315,100.0
3316,108.33333333333333
3317,79.16666666666667
3318,103.29166666666667
3319,94.125
3320,99.16666666666667
3321,95.79166666666667
3322,89.16666666666667
3323,88.33333333333333
3324,101.54166666666667
3325,74.91666666666667
3326,105.83333333333333
3327,69.95833333333333
3328,100.79166666666667
3329,88.29166666666667
3330,45.0
3331,80.0
3332,100.79166666666667
3333,97.45833333333333
3334,97.5
3335,89.16666666666667
3336,92.5
3337,76.66666666666667
3338,79.16666666666667
3339,81.66666666666667
3340,100.79166666666667
3341,65.0
3342,96.58333333333333
3343,97.45833333333333
3344,104.16666666666667
3345,84.125
3346,97.45833333333333
3347,95.0
3348,52.5
3349,93.29166666666667
3350,76.66666666666667
3351,73.29166666666667
3352,103.29166666666667
3353,85.0
3354,74.95833333333333
3355,93.29166666666667
3356,92.45833333333333
3357,104.16666666666667
3358,80.83333333333333
3359,86.66666666666667
3360,80.0
3361,89.91666666666667
3362,84.91666666666667
3363,106.66666666666667
3364,72.5
3365,88.29166666666667
3366,100.0
3367,112.41666666666667
3368,98.33333333333333
3369,93.33333333333333
3370,96.66666666666667
3371,90.0
3372,104.16666666666667
3373,96.625
3374,94.91666666666667
3375,104.16666666666667
3376,100.0
3377,89.16666666666667
3378,94.95833333333333
3379,99.125
3380,112.45833333333333
3381,105.79166666666667
3382,85.0
3383,99.16666666666667
3384,109.125
3385,101.66666666666667
3386,99.125
3387,99.125
3388,78.29166666666667
3389,99.16666666666667
3390,71.66666666666667
3391,94.95833333333333
3392,72.45833333333333
3393,100.0
3394,103.25
3395,87.41666666666667
3396,95.0
3397,95.0
3398,82.45833333333333
3399,80.83333333333333
3400,105.0
3401,85.0
3402,80.75
3403,80.0
3404,90.0
3405,87.5
3406,91.66666666666667
3407,100.0
3408,97.41666666666667
3409,101.66666666666667
3410,104.16666666666667
3411,100.83333333333333
3412,90.0
3413,97.45833333333333
3414,72.5
3415,79.16666666666667
3416,90.83333333333333
3417,98.33333333333333
3418,104.16666666666667
3419,90.0
3420,104.125
3421,88.33333333333333
3422,88.29166666666667
3423,97.5
3424,100.0
3425,93.33333333333333
3426,99.16666666666667
3427,76.66666666666667
3428,94.91666666666667
3429,76.66666666666667
3430,92.45833333333333
3431,82.45833333333333
3432,108.25
3433,108.33333333333333
3434,99.08333333333333
3435,101.66666666666667
3436,96.66666666666667
3437,100.0
3438,93.33333333333333
3439,52.5
3440,104.16666666666667
3441,82.5
3442,97.41666666666667
3443,87.5
3444,101.625
3445,100.0
3446,67.5
3447,97.41666666666667
3448,89.125
3449,99.16666666666667
3450,36.666666666666664
3451,86.66666666666667
3452,101.625
3453,85.79166666666667
3454,106.625
3455,104.16666666666667
3456,99.125
3457,83.33333333333333
3458,76.58333333333333
3459,81.66666666666667
3460,93.29166666666667
3461,103.33333333333333
3462,59.166666666666664
3463,109.95833333333333
3464,85.0
3465,79.16666666666667
3466,78.29166666666667
3467,98.33333333333333
3468,90.83333333333333
3469,73.33333333333333
3470,67.45833333333333
3471,91.66666666666667
3472,64.16666666666667
3473,79.16666666666667
3474,95.83333333333333
3475,57.5
3476,86.66666666666667
3477,98.33333333333333
3478,86.66666666666667
3479,75.83333333333333
3480,85.0
3481,90.0
3482,77.45833333333333
3483,85.0
3484,91.625
3485,101.66666666666667
3486,74.16666666666667
3487,67.45833333333333
3488,99.16666666666667
3489,102.5
3490,91.66666666666667
3491,79.95833333333333
3492,96.66666666666667
3493,91.625
3494,90.79166666666667
3495,78.29166666666667
3496,73.25
3497,86.66666666666667
3498,95.0
3499,94.95833333333333
3500,100.0
3501,102.5
3502,108.25
3503,103.29166666666667
3504,95.83333333333333
3505,99.125
3506,92.5
3507,81.66666666666667
3508,99.08333333333333
3509,93.29166666666667
3510,86.58333333333333
3511,84.16666666666667
3512,104.16666666666667
3513,100.83333333333333
3514,92.41666666666667
3515,80.0
3516,75.79166666666667
3517,96.58333333333333
3518,90.0
3519,103.25
3520,108.29166666666667
3521,93.29166666666667
3522,92.5
3523,65.0
3524,96.58333333333333
3525,109.125
3526,100.0
3527,92.5
3528,104.16666666666667
3529,93.29166666666667
3530,85.79166666666667
3531,64.16666666666667
3532,78.29166666666667
3533,90.0
3534,80.79166666666667
3535,94.91666666666667
3536,89.16666666666667
3537,91.625
3538,93.33333333333333
3539,96.66666666666667
3540,89.125
3541,69.125
3542,71.58333333333333
3543,102.5
3544,79.125
3545,97.5
3546,79.95833333333333
3547,95.83333333333333
3548,102.5
3549,90.83333333333333
3550,90.75
3551,99.91666666666667
3552,90.0
3553,97.45833333333333
3554,102.5
3555,83.25
3556,90.83333333333333
3557,100.0
3558,100.0
3559,98.25
3560,100.75
3561,102.41666666666667
3562,98.33333333333333
3563,101.58333333333333
3564,90.0
3565,78.33333333333333
3566,76.66666666666667
3567,88.33333333333333
3568,89.16666666666667
3569,92.5
3570,93.33333333333333
3571,96.66666666666667
3572,98.29166666666667
3573,99.16666666666667
3574,97.5
3575,103.29166666666667
3576,96.625
3577,84.16666666666667
3578,90.0
3579,98.29166666666667
3580,110.79166666666667
3581,85.0
3582,60.833333333333336
3583,97.5
3584,103.29166666666667
3585,85.83333333333333
3586,85.0
3587,96.625
3588,90.83333333333333
3589,94.16666666666667
3590,92.45833333333333
3591,97.41666666666667
3592,100.0
3593,95.83333333333333
3594,99.16666666666667
3595,70.0
3596,74.95833333333333
3597,103.33333333333333
3598,90.0
3599,99.95833333333333
3600,84.08333333333333
3601,69.16666666666667
3602,89.91666666666667
3603,95.79166666666667
3604,100.0
3605,85.83333333333333
3606,77.5
3607,98.20833333333333
3608,89.08333333333333
3609,99.16666666666667
3610,85.0
3611,90.79166666666667
3612,79.16666666666667
3613,88.29166666666667
3614,102.5
3615,97.5
3616,97.5
3617,100.75
3618,72.45833333333333
3619,90.0
3620,104.125
3621,97.5
3622,105.79166666666667
3623,94.95833333333333
3624,94.125
3625,104.16666666666667
3626,99.95833333333333
3627,77.45833333333333
3628,57.458333333333336
3629,90.83333333333333
3630,96.54166666666667
3631,95.83333333333333
3632,62.5
3633,91.66666666666667
3634,106.625
3635,80.0
3636,86.66666666666667
3637,104.125
3638,99.16666666666667
3639,89.91666666666667
3640,93.33333333333333
3641,100.0
3642,104.16666666666667
3643,85.0
3644,101.54166666666667
3645,98.33333333333333
3646,90.0
3647,85.83333333333333
3648,96.66666666666667
3649,75.0
3650,98.33333333333333
3651,109.91666666666667
3652,104.16666666666667
3653,95.0
3654,40.0
3655,90.79166666666667
3656,93.33333333333333
3657,99.91666666666667
3658,103.25
3659,70.0
3660,55.0
3661,92.5
3662,98.29166666666667
3663,63.291666666666664
3664,109.08333333333333
3665,94.95833333333333
3666,99.125
3667,84.125
3668,105.0
3669,99.16666666666667
3670,85.83333333333333
3671,99.16666666666667
3672,90.83333333333333
3673,94.125
3674,79.91666666666667
3675,79.16666666666667
3676,65.79166666666667
3677,55.0
3678,43.333333333333336
3679,99.125
3680,100.0
3681,55.0
3682,106.625
3683,86.625
3684,80.0
3685,61.666666666666664
3686,98.33333333333333
3687,67.45833333333333
3688,82.5
3689,85.0
3690,90.79166666666667
3691,100.79166666666667
3692,72.5
3693,93.33333333333333
3694,81.66666666666667
3695,91.625
3696,74.16666666666667
3697,94.16666666666667
3698,89.08333333333333
3699,90.83333333333333
3700,98.25
3701,94.95833333333333
3702,103.33333333333333
3703,85.0
3704,90.0
3705,66.625
3706,84.95833333333333
3707,103.29166666666667
3708,94.08333333333333
3709,93.29166666666667
3710,97.41666666666667
3711,95.79166666666667
3712,89.125
3713,91.625
3714,100.0
3715,84.16666666666667
3716,80.0
3717,76.66666666666667
3718,92.5
3719,55.833333333333336
3720,104.125
3721,92.5
3722,104.125
3723,85.70833333333333
3724,93.33333333333333
3725,107.45833333333333
3726,100.0
3727,108.25
3728,87.45833333333333
3729,94.125
3730,64.16666666666667
3731,107.41666666666667
3732,98.33333333333333
3733,52.5
3734,97.41666666666667
3735,86.625
3736,84.95833333333333
3737,89.125
3738,80.0
3739,81.58333333333333
3740,90.83333333333333
3741,91.54166666666667
3742,105.0
3743,85.75
3744,109.91666666666667
3745,78.33333333333333
3746,86.66666666666667
3747,97.5
3748,97.41666666666667
3749,81.625
3750,53.333333333333336
3751,91.66666666666667
3752,98.33333333333333
3753,95.83333333333333
3754,86.66666666666667
3755,93.33333333333333
3756,78.33333333333333
3757,72.45833333333333
3758,67.5
3759,93.33333333333333
3760,67.5
3761,100.83333333333333
3762,100.0
3763,99.08333333333333
3764,97.41666666666667
3765,82.45833333333333
3766,75.83333333333333
3767,70.0
3768,97.5
3769,101.45833333333333
3770,97.5
3771,89.95833333333333
3772,93.33333333333333
3773,89.125
3774,94.125
3775,83.33333333333333
3776,81.625
3777,81.66666666666667
3778,80.0
3779,70.0
3780,78.33333333333333
3781,58.333333333333336
3782,100.83333333333333
3783,83.29166666666667
3784,85.83333333333333
3785,86.66666666666667
3786,81.625
3787,75.79166666666667
3788,98.33333333333333
3789,92.45833333333333
3790,99.16666666666667
3791,79.16666666666667
3792,86.66666666666667
3793,77.5
3794,74.16666666666667
3795,98.33333333333333
3796,90.83333333333333
3797,85.0
3798,84.08333333333333
3799,89.16666666666667
3800,88.33333333333333
3801,99.125
3802,100.0
3803,81.66666666666667
3804,105.75
3805,90.79166666666667
3806,86.625
3807,55.0
3808,103.29166666666667
3809,46.666666666666664
3810,92.5
3811,100.0
3812,98.33333333333333
3813,87.45833333333333
3814,99.125
3815,103.29166666666667
3816,78.25
3817,95.83333333333333
3818,89.125
3819,96.66666666666667
3820,87.45833333333333
3821,82.5
3822,100.0
3823,93.29166666666667
3824,90.83333333333333
3825,90.79166666666667
3826,93.33333333333333
3827,73.33333333333333
3828,102.41666666666667
3829,94.08333333333333
3830,95.83333333333333
3831,80.0
3832,65.83333333333333
3833,98.33333333333333
3834,76.625
3835,80.0
3836,95.0
3837,92.45833333333333
3838,104.16666666666667
3839,70.83333333333333
3840,103.25
3841,103.25
3842,97.5
3843,82.5
3844,90.0
3845,84.125
3846,95.83333333333333
3847,85.0
3848,76.66666666666667
3849,79.16666666666667
3850,75.83333333333333
3851,85.0
3852,57.5
3853,90.83333333333333
3854,98.29166666666667
3855,110.83333333333333
3856,86.66666666666667
3857,104.16666666666667
3858,82.5
3859,97.41666666666667
3860,85.0
3861,93.33333333333333
3862,99.16666666666667
3863,68.33333333333333
3864,94.95833333333333
3865,92.5
3866,70.0
3867,105.0
3868,84.16666666666667
3869,97.41666666666667
3870,100.0
3871,81.66666666666667
3872,71.66666666666667
3873,105.0
3874,99.08333333333333
3875,92.45833333333333
3876,105.0
3877,85.75
3878,79.16666666666667
3879,104.16666666666667
3880,95.79166666666667
3881,95.0
3882,80.0
3883,89.125
3884,85.0
3885,86.66666666666667
3886,91.625
3887,94.95833333333333
3888,100.0
3889,100.83333333333333
3890,90.79166666666667
3891,89.125
3892,88.29166666666667
3893,89.91666666666667
3894,88.25
3895,66.66666666666667
3896,77.5
3897,76.66666666666667
3898,68.29166666666667
3899,85.79166666666667
3900,113.25
3901,83.29166666666667
3902,93.29166666666667
3903,104.16666666666667
3904,90.79166666666667
3905,94.16666666666667
3906,87.45833333333333
3907,89.95833333333333
3908,93.33333333333333
3909,99.125
3910,97.5
3911,99.95833333333333
3912,82.5
3913,82.5
3914,104.95833333333333
3915,99.125
3916,98.29166666666667
3917,73.33333333333333
3918,75.83333333333333
3919,98.25
3920,100.0
3921,83.33333333333333
3922,90.83333333333333
3923,90.83333333333333
3924,85.0
3925,69.16666666666667
3926,75.0
3927,99.125
3928,88.29166666666667
3929,66.625
3930,101.625
3931,90.83333333333333
3932,97.45833333333333
3933,91.66666666666667
3934,64.16666666666667
3935,77.5
3936,85.0
3937,79.95833333333333
3938,96.625
3939,99.95833333333333
3940,95.0
3941,94.125
3942,87.5
3943,83.25
3944,85.0
3945,84.125
3946,71.66666666666667
3947,97.5
3948,84.95833333333333
3949,80.0
3950,102.5
3951,80.0
3952,94.125
3953,88.33333333333333
3954,104.125
3955,96.66666666666667
3956,88.33333333333333
3957,60.833333333333336
3958,89.95833333333333
3959,93.29166666666667
3960,85.0
3961,93.29166666666667
3962,81.66666666666667
3963,97.5
3964,93.33333333333333
3965,99.125
3966,85.0
3967,112.5
3968,95.83333333333333
3969,82.5
3970,95.83333333333333
3971,93.29166666666667
3972,93.29166666666667
3973,102.45833333333333
3974,108.29166666666667
3975,72.45833333333333
3976,85.0
3977,99.95833333333333
3978,94.95833333333333
3979,69.16666666666667
3980,114.08333333333333
3981,99.08333333333333
3982,77.5
3983,96.66666666666667
3984,54.958333333333336
3985,78.33333333333333
3986,68.33333333333333
3987,100.75
3988,90.83333333333333
3989,66.66666666666667
3990,104.16666666666667
3991,98.33333333333333
3992,101.54166666666667
3993,90.83333333333333
3994,104.16666666666667
3995,73.33333333333333
3996,98.33333333333333
3997,89.95833333333333
