,p1_hp_trend,p2_hp_trend,hp_trend_diff
1396,-52.5,-35.83333333333333,-16.66666666666667
1397,-10.833333333333329,0.0,-10.833333333333329
1398,-25.83333333333333,0.0,-25.83333333333333
1399,-60.0,0.0,-60.0
1400,-10.833333333333343,-15.833333333333343,5.0
1401,-26.66666666666667,0.0,-26.66666666666667
1402,0.0,0.0,0.0
1403,-41.66666666666667,-35.83333333333334,-5.833333333333329
1404,0.0,0.0,0.0
1405,-68.33333333333333,-15.833333333333329,-52.5
1406,-55.00000000000001,0.0,-55.00000000000001
1407,-41.66666666666666,0.0,-41.66666666666666
1408,0.0,0.0,0.0
1409,-68.33333333333334,0.0,-68.33333333333334
1410,-10.0,-8.333333333333329,-1.6666666666666714
1411,-15.833333333333329,-15.833333333333329,0.0
1412,0.0,0.0,0.0
1413,-26.66666666666667,0.0,-26.66666666666667
1414,-37.5,-15.833333333333343,-21.666666666666657
1415,-35.0,-26.666666666666657,-8.333333333333343
1416,-66.66666666666666,0.0,-66.66666666666666
1417,-79.16666666666667,0.0,-79.16666666666667
1418,-42.5,-41.66666666666667,-0.8333333333333286
1419,-92.5,-10.0,-82.5
1420,-41.66666666666666,0.0,-41.66666666666666
1421,-41.66666666666667,0.0,-41.66666666666667
1422,-26.666666666666657,0.0,-26.666666666666657
1423,-10.0,0.0,-10.0
1424,-36.66666666666666,-10.0,-26.666666666666657
1425,-9.166666666666671,-15.833333333333329,6.666666666666657
1426,-15.833333333333329,0.0,-15.833333333333329
1427,-88.33333333333334,-10.0,-78.33333333333334
1428,-41.66666666666667,-26.666666666666657,-15.000000000000014
1429,-26.66666666666667,0.0,-26.66666666666667
1430,-104.16666666666666,0.0,-104.16666666666666
1431,-50.00000000000001,0.0,-50.00000000000001
1432,-15.833333333333343,0.0,-15.833333333333343
1433,-42.5,-41.666666666666664,-0.8333333333333357
1434,-51.66666666666667,-41.66666666666667,-10.0
1435,-42.5,-41.66666666666666,-0.8333333333333428
1436,-66.66666666666666,-15.833333333333343,-50.833333333333314
1437,-96.66666666666667,-26.66666666666667,-70.0
1438,-35.83333333333334,-15.833333333333343,-20.0
1439,-26.666666666666657,-26.66666666666667,1.4210854715202004e-14
1440,-25.0,-12.5,-12.5
1441,-55.0,0.0,-55.0
1442,-25.0,0.0,-25.0
1443,-63.333333333333336,0.0,-63.333333333333336
1444,-15.833333333333329,-26.66666666666667,10.833333333333343
1445,-42.5,-41.66666666666667,-0.8333333333333286
1446,-68.33333333333333,0.0,-68.33333333333333
1447,-31.66666666666667,-41.66666666666667,10.0
1448,-26.66666666666667,0.0,-26.66666666666667
1449,-25.833333333333343,0.0,-25.833333333333343
1450,-55.0,-15.833333333333329,-39.16666666666667
1451,-50.00000000000001,0.0,-50.00000000000001
1452,-37.5,0.0,-37.5
1453,-26.666666666666657,0.0,-26.666666666666657
1454,-42.5,-15.833333333333343,-26.666666666666657
1455,0.0,0.0,0.0
1456,-25.833333333333343,0.0,-25.833333333333343
1457,-40.0,0.0,-40.0
1458,-49.16666666666667,0.0,-49.16666666666667
1459,-22.500000000000007,0.0,-22.500000000000007
1460,-42.5,0.0,-42.5
1461,-9.166666666666671,0.0,-9.166666666666671
1462,-84.16666666666666,-41.66666666666667,-42.499999999999986
1463,-101.66666666666667,-41.666666666666664,-60.00000000000001
1464,-90.0,0.0,-90.0
1465,-15.833333333333343,0.0,-15.833333333333343
1466,-50.0,0.0,-50.0
1467,-42.5,0.0,-42.5
1468,0.0,0.0,0.0
1469,-10.0,-15.833333333333343,5.833333333333343
1470,-15.833333333333343,0.0,-15.833333333333343
1471,-45.0,0.0,-45.0
1472,-26.66666666666667,0.0,-26.66666666666667
1473,0.0,0.0,0.0
1474,0.0,0.0,0.0
1475,-9.166666666666671,0.0,-9.166666666666671
1476,0.0,0.0,0.0
1477,-10.000000000000007,0.0,-10.000000000000007
1478,-41.66666666666667,0.0,-41.66666666666667
1479,-50.0,0.0,-50.0
1480,-30.0,-26.66666666666667,-3.3333333333333286
1481,0.0,0.0,0.0
1482,-15.833333333333329,0.0,-15.833333333333329
1483,-26.66666666666667,0.0,-26.66666666666667
1484,-67.5,-26.666666666666657,-40.83333333333334
1485,-36.66666666666667,0.0,-36.66666666666667
1486,-25.0,-57.500000000000014,32.500000000000014
1487,-35.83333333333334,0.0,-35.83333333333334
1488,-60.83333333333333,-52.49999999999999,-8.333333333333336
1489,0.0,0.0,0.0
1490,-10.0,0.0,-10.0
1491,-26.66666666666667,0.0,-26.66666666666667
1492,-26.66666666666667,0.0,-26.66666666666667
1493,-15.833333333333329,-15.833333333333329,0.0
1494,-15.833333333333329,0.0,-15.833333333333329
1495,-51.66666666666666,-26.66666666666667,-24.999999999999986
1496,-41.66666666666666,0.0,-41.66666666666666
1497,-25.833333333333343,0.0,-25.833333333333343
1498,-9.166666666666657,-15.833333333333343,6.666666666666686
1499,-42.5,-68.33333333333333,25.83333333333333
1500,-25.83333333333333,0.0,-25.83333333333333
1501,-41.66666666666666,0.0,-41.66666666666666
1502,-49.166666666666664,0.0,-49.166666666666664
1503,-9.166666666666657,-10.0,0.8333333333333428
1504,-15.833333333333329,0.0,-15.833333333333329
1505,-15.833333333333329,-15.833333333333343,1.4210854715202004e-14
1506,-51.66666666666667,-26.666666666666657,-25.000000000000014
1507,-49.16666666666666,-26.66666666666667,-22.499999999999986
1508,0.0,0.0,0.0
1509,-90.83333333333334,-26.666666666666657,-64.16666666666669
1510,-10.0,-26.66666666666667,16.66666666666667
1511,-52.5,0.0,-52.5
1512,0.0,0.0,0.0
1513,-15.833333333333343,0.0,-15.833333333333343
1514,0.0,0.0,0.0
1515,-26.66666666666667,-26.66666666666667,0.0
1516,-67.5,-51.66666666666667,-15.833333333333329
1517,-49.166666666666664,0.0,-49.166666666666664
1518,-20.83333333333333,0.0,-20.83333333333333
1519,-57.49999999999999,-8.333333333333329,-49.166666666666664
1520,-41.66666666666667,0.0,-41.66666666666667
1521,-66.66666666666666,0.0,-66.66666666666666
1522,-40.83333333333334,0.0,-40.83333333333334
1523,0.0,0.0,0.0
1524,-9.166666666666671,-10.0,0.8333333333333286
1525,-47.500000000000014,0.0,-47.500000000000014
1526,-37.49999999999999,-26.666666666666664,-10.833333333333329
1527,-30.83333333333333,-26.666666666666657,-4.166666666666671
1528,-10.833333333333329,0.0,-10.833333333333329
1529,-10.0,0.0,-10.0
1530,-82.66666666666667,0.0,-82.66666666666667
1531,-10.833333333333329,0.0,-10.833333333333329
1532,-50.83333333333333,-26.66666666666667,-24.166666666666657
1533,0.0,0.0,0.0
1534,-57.5,0.0,-57.5
1535,-19.16666666666667,-10.0,-9.166666666666671
1536,0.0,0.0,0.0
1537,-26.66666666666667,0.0,-26.66666666666667
1538,-10.0,0.0,-10.0
1539,-15.833333333333343,-41.66666666666667,25.83333333333333
1540,-15.833333333333343,0.0,-15.833333333333343
1541,-26.66666666666667,0.0,-26.66666666666667
1542,-78.33333333333333,-41.66666666666668,-36.66666666666665
1543,-10.0,0.0,-10.0
1544,0.0,0.0,0.0
1545,-70.0,0.0,-70.0
1546,-67.5,-15.833333333333329,-51.66666666666667
1547,-26.66666666666667,-10.0,-16.66666666666667
1548,-37.5,-9.166666666666657,-28.333333333333343
1549,-41.66666666666667,-26.66666666666667,-15.0
1550,-41.66666666666667,0.0,-41.66666666666667
1551,-42.5,0.0,-42.5
1552,0.0,0.0,0.0
1553,-10.0,0.0,-10.0
1554,-42.5,0.0,-42.5
1555,-15.0,0.0,-15.0
1556,-42.5,-41.66666666666667,-0.8333333333333286
1557,0.0,0.0,0.0
1558,-25.0,-15.833333333333329,-9.166666666666671
1559,-42.5,0.0,-42.5
1560,-9.166666666666671,0.0,-9.166666666666671
1561,-40.0,0.0,-40.0
1562,-15.833333333333336,0.0,-15.833333333333336
1563,-26.66666666666667,0.0,-26.66666666666667
1564,-88.33333333333334,-10.0,-78.33333333333334
1565,0.0,0.0,0.0
1566,-42.5,0.0,-42.5
1567,-42.5,0.0,-42.5
1568,-26.66666666666667,0.0,-26.66666666666667
1569,-35.83333333333333,-15.833333333333329,-20.0
1570,-10.833333333333336,0.0,-10.833333333333336
1571,-40.0,-15.833333333333329,-24.16666666666667
1572,-15.833333333333329,0.0,-15.833333333333329
1573,-10.833333333333343,0.0,-10.833333333333343
1574,-15.833333333333343,0.0,-15.833333333333343
1575,-49.16666666666667,-36.66666666666667,-12.5
1576,-25.0,0.0,-25.0
1577,-72.5,0.0,-72.5
1578,-52.5,-26.66666666666667,-25.83333333333333
1579,0.0,0.0,0.0
1580,-15.833333333333329,0.0,-15.833333333333329
1581,0.0,0.0,0.0
1582,-68.33333333333334,0.0,-68.33333333333334
1583,-42.5,0.0,-42.5
1584,-68.33333333333334,0.0,-68.33333333333334
1585,-15.833333333333329,0.0,-15.833333333333329
1586,-41.66666666666666,0.0,-41.66666666666666
1587,-42.499999999999986,0.0,-42.499999999999986
1588,-59.16666666666667,-15.833333333333329,-43.33333333333334
1589,-51.666666666666664,0.0,-51.666666666666664
1590,-73.33333333333334,-12.5,-60.83333333333334
1591,0.0,0.0,0.0
1592,-54.16666666666667,0.0,-54.16666666666667
1593,-39.16666666666667,0.0,-39.16666666666667
1594,-65.83333333333333,-68.33333333333334,2.500000000000014
1595,-62.5,0.0,-62.5
1596,-26.666666666666657,0.0,-26.666666666666657
1597,-19.166666666666657,0.0,-19.166666666666657
1598,-79.16666666666667,-26.66666666666667,-52.5
1599,-53.33333333333333,-15.833333333333329,-37.5
1600,-41.66666666666666,0.0,-41.66666666666666
1601,-47.5,0.0,-47.5
1602,-57.5,0.0,-57.5
1603,-55.0,0.0,-55.0
1604,0.0,0.0,0.0
1605,-42.5,0.0,-42.5
1606,-84.16666666666666,-68.33333333333334,-15.833333333333314
1607,-42.5,0.0,-42.5
1608,-26.66666666666667,0.0,-26.66666666666667
1609,-26.666666666666657,0.0,-26.666666666666657
1610,-10.0,0.0,-10.0
1611,-39.16666666666666,0.0,-39.16666666666666
1612,0.0,0.0,0.0
1613,-42.5,-15.833333333333329,-26.66666666666667
1614,-68.33333333333334,0.0,-68.33333333333334
1615,-25.833333333333343,0.0,-25.833333333333343
1616,-80.83333333333334,0.0,-80.83333333333334
1617,-109.16666666666667,0.0,-109.16666666666667
1618,-53.33333333333333,0.0,-53.33333333333333
1619,0.0,0.0,0.0
1620,-10.833333333333343,0.0,-10.833333333333343
1621,-47.49999999999999,-41.66666666666667,-5.8333333333333215
1622,-53.33333333333333,0.0,-53.33333333333333
1623,-42.49999999999999,-26.66666666666667,-15.833333333333321
1624,-105.83333333333333,0.0,-105.83333333333333
1625,-22.5,0.0,-22.5
1626,-52.5,-12.5,-40.0
1627,-52.5,-26.66666666666667,-25.83333333333333
1628,0.0,0.0,0.0
1629,-35.83333333333333,0.0,-35.83333333333333
1630,-26.666666666666657,0.0,-26.666666666666657
1631,-10.0,0.0,-10.0
1632,-25.0,0.0,-25.0
1633,-9.166666666666671,0.0,-9.166666666666671
1634,-53.33333333333333,0.0,-53.33333333333333
1635,-41.66666666666667,0.0,-41.66666666666667
1636,-40.16666666666667,-15.833333333333329,-24.333333333333343
1637,-25.833333333333343,0.0,-25.833333333333343
1638,-38.33333333333333,-12.5,-25.83333333333333
1639,-26.666666666666657,0.0,-26.666666666666657
1640,-68.33333333333333,-26.66666666666667,-41.66666666666666
1641,-26.66666666666667,0.0,-26.66666666666667
1642,-37.499999999999986,0.0,-37.499999999999986
1643,-24.16666666666667,0.0,-24.16666666666667
1644,0.0,0.0,0.0
1645,-94.16666666666667,-26.66666666666667,-67.5
1646,-42.5,0.0,-42.5
1647,-10.0,0.0,-10.0
1648,-84.16666666666666,0.0,-84.16666666666666
1649,-36.66666666666666,0.0,-36.66666666666666
1650,-75.83333333333334,0.0,-75.83333333333334
1651,-31.66666666666667,-15.0,-16.66666666666667
1652,-41.66666666666667,0.0,-41.66666666666667
1653,-15.833333333333343,0.0,-15.833333333333343
1654,-58.33333333333334,-27.5,-30.833333333333343
1655,-99.16666666666667,-10.0,-89.16666666666667
1656,-65.0,-26.666666666666657,-38.33333333333334
1657,-68.33333333333333,0.0,-68.33333333333333
1658,0.0,0.0,0.0
1659,-22.5,0.0,-22.5
1660,-15.833333333333343,-15.833333333333343,0.0
1661,-10.0,0.0,-10.0
1662,-10.0,0.0,-10.0
1663,0.0,0.0,0.0
1664,-15.833333333333343,-41.66666666666667,25.83333333333333
1665,0.0,0.0,0.0
1666,0.0,0.0,0.0
1667,0.0,0.0,0.0
1668,-84.16666666666666,-57.49999999999999,-26.666666666666664
1669,-57.5,0.0,-57.5
1670,-53.33333333333333,-26.66666666666668,-26.66666666666665
1671,-9.166666666666657,-15.833333333333329,6.666666666666671
1672,-15.833333333333343,0.0,-15.833333333333343
1673,-28.333333333333343,0.0,-28.333333333333343
1674,-35.0,-15.833333333333343,-19.166666666666657
1675,-41.66666666666667,0.0,-41.66666666666667
1676,0.0,0.0,0.0
1677,-10.0,-15.833333333333329,5.833333333333329
1678,0.0,0.0,0.0
1679,-26.66666666666667,0.0,-26.66666666666667
1680,-52.49999999999999,0.0,-52.49999999999999
1681,-12.5,0.0,-12.5
1682,-10.0,0.0,-10.0
1683,-97.5,-31.66666666666667,-65.83333333333333
1684,-42.5,0.0,-42.5
1685,-10.0,-10.0,0.0
1686,-10.0,0.0,-10.0
1687,-15.833333333333343,-41.66666666666667,25.83333333333333
1688,-41.0,-13.333333333333329,-27.66666666666667
1689,-37.5,0.0,-37.5
1690,-10.0,0.0,-10.0
1691,-15.833333333333329,0.0,-15.833333333333329
1692,-46.66666666666666,0.0,-46.66666666666666
1693,-42.5,-12.5,-30.0
1694,-36.66666666666667,0.0,-36.66666666666667
1695,-80.83333333333334,-21.666666666666664,-59.16666666666668
1696,-57.5,0.0,-57.5
1697,-10.0,-15.833333333333343,5.833333333333343
1698,-41.66666666666667,0.0,-41.66666666666667
1699,-26.66666666666667,0.0,-26.66666666666667
1700,-35.833333333333336,-15.833333333333343,-19.999999999999993
1701,-25.0,0.0,-25.0
1702,-26.666666666666657,0.0,-26.666666666666657
1703,0.0,0.0,0.0
1704,0.0,0.0,0.0
1705,-20.83333333333333,-15.833333333333329,-5.0
1706,0.0,0.0,0.0
1707,0.0,0.0,0.0
1708,0.0,0.0,0.0
1709,-10.0,-15.833333333333329,5.833333333333329
1710,-49.99999999999999,0.0,-49.99999999999999
1711,-10.833333333333329,0.0,-10.833333333333329
1712,-26.66666666666667,0.0,-26.66666666666667
1713,-66.66666666666666,-15.833333333333329,-50.83333333333333
1714,0.0,0.0,0.0
1715,0.0,0.0,0.0
1716,-83.33333333333333,0.0,-83.33333333333333
1717,0.0,0.0,0.0
1718,-53.33333333333333,-41.666666666666686,-11.666666666666643
1719,-45.00000000000001,0.0,-45.00000000000001
1720,0.0,-10.0,10.0
1721,-39.16666666666667,0.0,-39.16666666666667
1722,-84.16666666666667,0.0,-84.16666666666667
1723,-42.500000000000014,-10.0,-32.500000000000014
1724,-25.833333333333336,0.0,-25.833333333333336
1725,-15.833333333333329,0.0,-15.833333333333329
1726,-9.166666666666657,0.0,-9.166666666666657
1727,-28.33333333333333,0.0,-28.33333333333333
1728,0.0,0.0,0.0
1729,0.0,0.0,0.0
1730,-68.33333333333334,0.0,-68.33333333333334
1731,-15.833333333333343,-15.833333333333329,-1.4210854715202004e-14
1732,-53.33333333333333,0.0,-53.33333333333333
1733,0.0,0.0,0.0
1734,0.0,0.0,0.0
1735,-68.33333333333334,0.0,-68.33333333333334
1736,-12.5,0.0,-12.5
1737,0.0,0.0,0.0
1738,0.0,0.0,0.0
1739,-37.5,0.0,-37.5
1740,-26.66666666666667,0.0,-26.66666666666667
1741,-20.83333333333333,0.0,-20.83333333333333
1742,-57.5,-15.833333333333343,-41.66666666666666
1743,-35.83333333333333,0.0,-35.83333333333333
1744,0.0,0.0,0.0
1745,-50.83333333333334,-52.5,1.6666666666666572
1746,-55.0,-41.66666666666667,-13.333333333333329
1747,-26.66666666666667,0.0,-26.66666666666667
1748,0.0,0.0,0.0
1749,-26.666666666666657,0.0,-26.666666666666657
1750,-41.66666666666667,-26.666666666666657,-15.000000000000014
1751,-15.833333333333329,-41.66666666666667,25.833333333333343
1752,-41.66666666666667,-26.666666666666657,-15.000000000000014
1753,-41.66666666666667,0.0,-41.66666666666667
1754,-17.5,0.0,-17.5
1755,-49.166666666666664,-10.0,-39.166666666666664
1756,-92.5,-41.66666666666667,-50.83333333333333
1757,0.0,0.0,0.0
1758,-53.33333333333333,-10.833333333333329,-42.5
1759,0.0,0.0,0.0
1760,0.0,0.0,0.0
1761,0.0,0.0,0.0
1762,-37.5,-41.66666666666666,4.166666666666657
1763,-28.33333333333333,0.0,-28.33333333333333
1764,0.0,0.0,0.0
1765,-26.666666666666657,0.0,-26.666666666666657
1766,-30.83333333333333,0.0,-30.83333333333333
1767,0.0,0.0,0.0
1768,0.0,0.0,0.0
1769,-51.666666666666664,0.0,-51.666666666666664
1770,-8.333333333333329,0.0,-8.333333333333329
1771,-15.833333333333329,0.0,-15.833333333333329
1772,-26.66666666666667,-26.666666666666657,-1.4210854715202004e-14
1773,0.0,0.0,0.0
1774,-49.16666666666667,0.0,-49.16666666666667
1775,0.0,0.0,0.0
1776,-49.16666666666667,0.0,-49.16666666666667
1777,-68.33333333333333,-15.833333333333329,-52.5
1778,0.0,0.0,0.0
1779,-42.5,-41.666666666666686,-0.8333333333333144
1780,-41.66666666666667,0.0,-41.66666666666667
1781,-37.5,0.0,-37.5
1782,0.0,0.0,0.0
1783,-18.333333333333343,0.0,-18.333333333333343
1784,-26.66666666666667,0.0,-26.66666666666667
1785,-15.833333333333329,0.0,-15.833333333333329
1786,0.0,0.0,0.0
1787,-59.166666666666664,-8.333333333333329,-50.833333333333336
1788,-15.0,0.0,-15.0
1789,0.0,0.0,0.0
1790,-15.833333333333343,0.0,-15.833333333333343
1791,0.0,0.0,0.0
1792,-10.833333333333329,0.0,-10.833333333333329
1793,-36.66666666666666,-26.66666666666667,-9.999999999999986
1794,-35.83333333333333,-15.833333333333329,-20.0
1795,-26.66666666666667,0.0,-26.66666666666667
1796,-56.66666666666667,-15.833333333333329,-40.83333333333334
1797,-28.33333333333333,0.0,-28.33333333333333
1798,-15.833333333333343,-15.833333333333343,0.0
1799,0.0,0.0,0.0
1800,-52.5,0.0,-52.5
1801,-40.833333333333336,0.0,-40.833333333333336
1802,-62.5,-13.333333333333336,-49.166666666666664
1803,-13.333333333333343,0.0,-13.333333333333343
1804,-50.0,-41.666666666666686,-8.333333333333314
1805,-41.66666666666667,-26.66666666666667,-15.0
1806,-40.00000000000001,0.0,-40.00000000000001
1807,-65.0,0.0,-65.0
1808,-37.5,0.0,-37.5
1809,0.0,0.0,0.0
1810,-39.166666666666664,-15.833333333333343,-23.33333333333332
1811,-61.666666666666664,-15.833333333333329,-45.833333333333336
1812,-9.166666666666657,0.0,-9.166666666666657
1813,-68.33333333333333,-15.0,-53.33333333333333
1814,-19.166666666666657,-8.333333333333329,-10.833333333333329
1815,-84.16666666666666,0.0,-84.16666666666666
1816,-18.333333333333343,-28.33333333333333,9.999999999999986
1817,-26.666666666666664,0.0,-26.666666666666664
1818,-68.33333333333334,-41.66666666666667,-26.66666666666667
1819,-26.66666666666667,0.0,-26.66666666666667
1820,0.0,0.0,0.0
1821,0.0,0.0,0.0
1822,-26.666666666666657,0.0,-26.666666666666657
1823,-84.16666666666666,0.0,-84.16666666666666
1824,-26.66666666666667,0.0,-26.66666666666667
1825,-10.0,0.0,-10.0
1826,-65.0,0.0,-65.0
1827,-70.83333333333334,0.0,-70.83333333333334
1828,-26.66666666666667,0.0,-26.66666666666667
1829,-15.833333333333329,-10.0,-5.833333333333329
1830,-10.833333333333329,-15.833333333333329,5.0
1831,0.0,0.0,0.0
1832,-49.16666666666667,0.0,-49.16666666666667
1833,-42.5,0.0,-42.5
1834,0.0,0.0,0.0
1835,-28.33333333333333,0.0,-28.33333333333333
1836,-15.833333333333329,-10.0,-5.833333333333329
1837,0.0,0.0,0.0
1838,-49.16666666666667,0.0,-49.16666666666667
1839,-10.833333333333329,0.0,-10.833333333333329
1840,0.0,0.0,0.0
1841,-54.16666666666667,0.0,-54.16666666666667
1842,0.0,0.0,0.0
1843,-36.66666666666666,0.0,-36.66666666666666
1844,-13.333333333333329,0.0,-13.333333333333329
1845,-22.5,0.0,-22.5
1846,-25.83333333333333,0.0,-25.83333333333333
1847,-17.5,0.0,-17.5
1848,-36.66666666666667,-26.666666666666657,-10.000000000000014
1849,0.0,0.0,0.0
1850,0.0,0.0,0.0
1851,-12.5,0.0,-12.5
1852,0.0,0.0,0.0
1853,-36.666666666666664,0.0,-36.666666666666664
1854,-93.33333333333333,-9.166666666666671,-84.16666666666666
1855,-54.166666666666664,-9.166666666666671,-44.99999999999999
1856,-65.83333333333334,0.0,-65.83333333333334
1857,-70.0,-51.666666666666664,-18.333333333333336
1858,0.0,0.0,0.0
1859,0.0,0.0,0.0
1860,-105.83333333333333,0.0,-105.83333333333333
1861,-9.166666666666671,0.0,-9.166666666666671
1862,-23.33333333333333,0.0,-23.33333333333333
1863,-29.16666666666667,0.0,-29.16666666666667
1864,-35.0,0.0,-35.0
1865,-56.66666666666666,0.0,-56.66666666666666
1866,-25.0,-10.0,-15.0
1867,-26.66666666666667,0.0,-26.66666666666667
1868,-9.166666666666671,0.0,-9.166666666666671
1869,-37.5,0.0,-37.5
1870,-51.66666666666667,0.0,-51.66666666666667
1871,-15.833333333333329,-15.833333333333343,1.4210854715202004e-14
1872,-26.666666666666657,0.0,-26.666666666666657
1873,-15.833333333333329,0.0,-15.833333333333329
1874,-10.0,0.0,-10.0
1875,-19.166666666666657,-15.833333333333329,-3.3333333333333286
1876,0.0,0.0,0.0
1877,-34.16666666666667,0.0,-34.16666666666667
1878,-10.833333333333329,0.0,-10.833333333333329
1879,-25.0,0.0,-25.0
1880,0.0,0.0,0.0
1881,-10.833333333333329,0.0,-10.833333333333329
1882,-55.0,0.0,-55.0
1883,-42.5,-41.666666666666686,-0.8333333333333144
1884,0.0,0.0,0.0
1885,-10.0,-41.66666666666667,31.66666666666667
1886,-26.66666666666667,0.0,-26.66666666666667
1887,0.0,0.0,0.0
1888,-54.16666666666667,-15.833333333333329,-38.33333333333334
1889,-26.66666666666667,0.0,-26.66666666666667
1890,0.0,0.0,0.0
1891,-19.16666666666667,0.0,-19.16666666666667
1892,0.0,-10.0,10.0
1893,0.0,0.0,0.0
1894,-10.0,-8.333333333333329,-1.6666666666666714
1895,0.0,0.0,0.0
1896,0.0,0.0,0.0
1897,-68.33333333333334,0.0,-68.33333333333334
1898,0.0,0.0,0.0
1899,0.0,0.0,0.0
1900,-25.833333333333343,0.0,-25.833333333333343
1901,-26.66666666666667,0.0,-26.66666666666667
1902,0.0,0.0,0.0
1903,-68.33333333333333,0.0,-68.33333333333333
1904,0.0,0.0,0.0
1905,-40.0,0.0,-40.0
1906,-35.83333333333333,0.0,-35.83333333333333
1907,-51.66666666666667,0.0,-51.66666666666667
1908,0.0,0.0,0.0
1909,-57.50000000000001,-10.0,-47.50000000000001
1910,-37.5,-15.833333333333329,-21.66666666666667
1911,0.0,0.0,0.0
1912,-51.66666666666667,0.0,-51.66666666666667
1913,0.0,-26.666666666666657,26.666666666666657
1914,-80.83333333333334,0.0,-80.83333333333334
1915,-77.5,-25.83333333333333,-51.66666666666667
1916,-13.333333333333336,0.0,-13.333333333333336
1917,0.0,0.0,0.0
1918,-26.66666666666667,-41.66666666666666,14.999999999999986
1919,0.0,0.0,0.0
1920,-69.16666666666667,0.0,-69.16666666666667
1921,-41.66666666666666,-13.333333333333343,-28.333333333333314
1922,-46.666666666666664,-9.166666666666671,-37.49999999999999
1923,-61.666666666666664,-53.33333333333333,-8.333333333333336
1924,-9.166666666666657,0.0,-9.166666666666657
1925,-26.66666666666667,-26.666666666666664,-7.105427357601002e-15
1926,-26.66666666666667,-41.66666666666667,15.0
1927,0.0,0.0,0.0
1928,-51.66666666666667,0.0,-51.66666666666667
1929,-57.49999999999999,-41.66666666666666,-15.833333333333336
1930,-37.5,0.0,-37.5
1931,-67.5,0.0,-67.5
1932,-25.833333333333343,0.0,-25.833333333333343
1933,-84.16666666666667,0.0,-84.16666666666667
1934,-26.666666666666657,0.0,-26.666666666666657
1935,-27.5,-26.66666666666667,-0.8333333333333286
1936,-75.0,-84.16666666666667,9.166666666666671
1937,-15.833333333333329,0.0,-15.833333333333329
1938,-26.66666666666667,0.0,-26.66666666666667
1939,-8.333333333333329,0.0,-8.333333333333329
1940,0.0,0.0,0.0
1941,-26.66666666666667,0.0,-26.66666666666667
1942,-13.333333333333343,0.0,-13.333333333333343
1943,-26.66666666666667,0.0,-26.66666666666667
1944,-81.66666666666666,-26.66666666666667,-54.999999999999986
1945,-55.0,-10.0,-45.0
1946,-42.5,-41.66666666666667,-0.8333333333333286
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,-68.33333333333334,0.0,-68.33333333333334
1951,-65.00000000000001,0.0,-65.00000000000001
1952,-15.833333333333329,-41.66666666666667,25.833333333333343
1953,-65.83333333333334,-10.833333333333329,-55.000000000000014
1954,-57.5,0.0,-57.5
1955,-65.0,0.0,-65.0
1956,-39.16666666666667,0.0,-39.16666666666667
1957,-24.16666666666667,-13.333333333333329,-10.833333333333343
1958,-41.66666666666666,0.0,-41.66666666666666
1959,-52.49999999999999,0.0,-52.49999999999999
1960,-79.16666666666667,-10.0,-69.16666666666667
1961,-40.0,0.0,-40.0
1962,-53.33333333333333,-41.66666666666666,-11.666666666666671
1963,0.0,0.0,0.0
1964,-26.66666666666667,0.0,-26.66666666666667
1965,0.0,0.0,0.0
1966,-15.833333333333329,-57.5,41.66666666666667
1967,-41.66666666666667,-15.833333333333343,-25.83333333333333
1968,-68.33333333333333,0.0,-68.33333333333333
1969,-26.66666666666667,0.0,-26.66666666666667
1970,-68.33333333333334,0.0,-68.33333333333334
1971,-26.66666666666667,0.0,-26.66666666666667
1972,-26.66666666666667,0.0,-26.66666666666667
1973,-23.33333333333333,0.0,-23.33333333333333
1974,0.0,0.0,0.0
1975,0.0,0.0,0.0
1976,-22.5,0.0,-22.5
1977,-84.16666666666666,0.0,-84.16666666666666
1978,-52.50000000000001,0.0,-52.50000000000001
1979,-68.33333333333333,0.0,-68.33333333333333
1980,0.0,0.0,0.0
1981,-93.33333333333333,-10.0,-83.33333333333333
1982,-33.33333333333334,0.0,-33.33333333333334
1983,-84.16666666666666,0.0,-84.16666666666666
1984,-57.5,0.0,-57.5
1985,-52.5,0.0,-52.5
1986,-31.0,0.0,-31.0
1987,-75.0,-10.0,-65.0
1988,0.0,0.0,0.0
1989,-26.66666666666667,0.0,-26.66666666666667
1990,0.0,0.0,0.0
1991,-84.16666666666666,0.0,-84.16666666666666
1992,-37.5,0.0,-37.5
1993,-106.0,0.0,-106.0
1994,-10.0,0.0,-10.0
1995,-66.66666666666666,0.0,-66.66666666666666
1996,0.0,0.0,0.0
1997,0.0,0.0,0.0
1998,0.0,0.0,0.0
1999,-42.5,-68.33333333333334,25.833333333333343
2000,-68.33333333333334,-15.833333333333343,-52.5
2001,0.0,0.0,0.0
2002,0.0,0.0,0.0
2003,0.0,0.0,0.0
2004,-68.33333333333334,0.0,-68.33333333333334
2005,-42.500000000000014,-41.666666666666686,-0.8333333333333286
2006,-50.833333333333336,0.0,-50.833333333333336
2007,-15.0,0.0,-15.0
2008,0.0,0.0,0.0
2009,-51.66666666666667,0.0,-51.66666666666667
2010,-10.0,0.0,-10.0
2011,-36.666666666666664,0.0,-36.666666666666664
2012,-15.833333333333329,-41.666666666666686,25.833333333333357
2013,-26.66666666666667,0.0,-26.66666666666667
