,final_team_hp_difference
2555,-331.95
2556,70.09999999999997
2557,-496.5
2558,254.15000000000003
2559,-116.4
2560,-103.76314295614475
2561,3.599999999999966
2562,261.95000000000005
2563,93.76999999999998
2564,-161.59999999999997
2565,-536.8508483997355
2566,-246.15
2567,-114.89999999999998
2568,-130.67834538177664
2569,84.40000000000003
2570,-266.25
2571,77.55000000000001
2572,-136.35000000000002
2573,119.49999999999994
2574,66.25
2575,-112.82682702741181
2576,85.58356349380819
2577,98.05000000000001
2578,176.81023041872996
2579,-81.39999999999998
2580,76.05000000000001
2581,-59.19235201926102
2582,98.35000000000002
2583,-252.25000000000003
2584,104.48967171045678
2585,3.1000000000000227
2586,-256.29999999999995
2587,12.258061452669494
2588,-18.600000000000023
2589,87.05000000000001
2590,-251.89999999999998
2591,-224.25000000000003
2592,289.8061284881798
2593,-415.1060599968907
2594,-70.69999999999999
2595,-50.9213742538505
2596,-152.85000000000002
2597,-227.2
2598,-113.95000000000002
2599,21.349999999999966
2600,-180.25
2601,-41.88908076194639
2602,146.85000000000002
2603,-16.189035958617296
2604,329.95
2605,-89.90298655916266
2606,30.100000000000023
2607,-161.40000000000003
2608,96.35525356086288
2609,-41.099999999999994
2610,-201.4891923677452
2611,-132.79999999999995
2612,-224.24999999999997
2613,31.19999999999999
2614,-31.5
2615,-194.85
2616,-138.95
2617,-8.83306159889753
2618,-301.3853776589281
2619,119.60000000000002
2620,-181.35638977550076
2621,170.1
2622,-235.05277643332198
2623,112.70000000000002
2624,121.00000000000006
2625,-188.95
2626,-349.25
2627,-6.570232194083815
2628,-174.45
2629,102.69999999999999
2630,-377.1882213775475
2631,-85.76627301786891
2632,-268.29999999999995
2633,-161.85
2634,28.999999999999886
2635,-167.59127469588006
2636,-81.35
2637,-339.05
2638,-160.35000000000002
2639,-401.9942593141597
2640,-415.4
2641,447.7004661632674
2642,-45.05000000000001
2643,99.22822240453638
2644,-129.73795809367425
2645,-59.85000000000002
2646,-20.450000000000017
2647,175.35000000000002
2648,-208.01120850470852
2649,160.14999999999998
2650,-151.0
2651,-387.25
2652,-45.81107303250906
2653,-469.20000000000005
2654,-175.39999999999998
2655,-6.2000000000000455
2656,53.38895434144973
2657,44.43348933969628
2658,129.2999999999999
2659,16.799999999999997
2660,-442.95
2661,72.26147385892165
2662,154.45
2663,-174.30000000000007
2664,-199.2
2665,102.71888001605635
2666,-166.54999999999998
2667,-28.194236739073688
2668,-24.30000000000001
2669,-162.99999999999994
2670,239.55
2671,219.45516866486292
2672,-90.30000000000001
2673,237.41505971487675
2674,-156.90000000000003
2675,39.563937632377474
2676,-129.84999999999997
2677,135.65728644539024
2678,-178.5
2679,123.69999999999999
2680,39.19999999999999
2681,180.70000000000002
2682,6.0
2683,120.19999999999999
2684,-423.0150771297852
2685,-112.75999999999999
2686,-296.79999999999995
2687,-287.0
2688,214.09999999999997
2689,-80.82582745320701
2690,20.850000000000023
2691,213.25
2692,-71.74703320885999
2693,-246.85000000000005
2694,-96.99999999999994
2695,15.799999999999983
2696,190.55
2697,-33.05000000000001
2698,-321.24706550810913
2699,-54.2042330344633
2700,-191.49999999999994
2701,-58.39999999999998
2702,236.4860233244824
2703,-147.0387686612404
2704,-68.30866364362228
2705,-114.30000000000001
2706,78.3779680198266
2707,-228.30000000000007
2708,-76.72621132798514
2709,-172.5603612652428
2710,-123.62065625184897
2711,-157.14999999999998
2712,-264.29999999999995
2713,-129.0
2714,162.05
2715,-49.375361276470414
2716,-207.7
2717,-88.44953990809881
2718,-124.60955046416217
2719,-237.08225569390873
2720,-105.39999999999998
2721,-225.37529216000922
2722,57.0
2723,-94.7710694363283
2724,-70.41439231137343
2725,-290.45
2726,-385.04999999999995
2727,-40.36237456777951
2728,-290.35
2729,-244.55
2730,-201.54999999999995
2731,-125.85000000000002
2732,-214.34999999999997
2733,42.35000000000002
2734,39.25
2735,-161.82314300599717
2736,-207.79999999999998
2737,72.40000000000003
2738,-180.94999999999996
2739,-104.89999999999998
2740,-228.1253903600077
2741,-315.4965817315037
2742,40.55000000000001
2743,-267.54999999999995
2744,-361.84999999999997
2745,60.650000000000006
2746,-124.75
2747,292.34999999999997
2748,114.15
2749,-99.1318188271321
2750,105.0
2751,-82.70917178545528
2752,142.75
2753,-248.88744103532935
2754,-350.55000000000007
2755,-145.14999999999998
2756,-215.79854878895105
2757,-70.40000000000003
2758,-227.09999999999997
2759,-34.25
2760,-290.4
2761,-107.00900457258098
2762,-114.94999999999993
2763,-276.65
2764,-384.0000000000001
2765,-208.55
2766,-58.4
2767,38.05000000000001
2768,167.2
2769,-277.5453333289896
2770,-303.7787997799545
2771,-23.349999999999966
2772,-225.25928598098574
2773,-202.4
2774,-76.12
2775,146.1534819075065
2776,-242.90000000000003
2777,-258.24240864449666
2778,-370.503528197224
2779,-231.34999999999997
2780,-67.75
2781,-131.10000000000002
2782,-231.7
2783,-134.49999999999994
2784,-357.09999999999997
2785,-47.85000000000002
2786,-231.89999999999998
2787,73.99999999999997
2788,235.59329097950592
2789,60.43130801113006
2790,290.54999999999995
2791,93.89999999999998
2792,-282.6764012827151
2793,-318.85
2794,-95.7
2795,-107.69999999999999
2796,-49.30000000000001
2797,-221.45
2798,189.40259256026653
2799,-86.69999999999999
2800,-133.3
2801,-28.950000000000003
2802,147.12519995655305
2803,-329.09999999999997
2804,21.899999999999977
2805,-263.35
2806,-49.60402489760958
2807,-268.4
2808,-39.14999999999998
2809,281.6781101454842
2810,-50.099999999999966
2811,29.799999999999955
2812,76.25
2813,-231.3
2814,-53.94999999999999
2815,-251.70000000000002
2816,-96.57999999999998
2817,-69.52024313752821
2818,-119.59999999999997
2819,-164.79397737116938
2820,-139.29593161880103
2821,-166.72705892086185
2822,87.19999999999999
2823,-54.49999999999994
2824,41.50000000000003
2825,-78.35000000000002
2826,48.69999999999999
2827,-80.55
2828,-376.2
2829,-130.8366713958502
2830,-348.45
2831,82.59999999999997
2832,-46.19999999999999
2833,-216.17000000000002
2834,134.74669588987115
2835,163.15
2836,-132.7
2837,-12.199999999999989
2838,-335.65
2839,86.54949794642033
2840,-21.955705598713337
2841,-468.50000000000006
2842,254.35000000000002
2843,-258.2
2844,34.150000000000034
2845,-290.85
2846,-117.84999999999997
2847,-1.9532285043191564
2848,-291.1
2849,-110.29000000000002
2850,-37.39999999999998
2851,-159.0
2852,40.700000000000045
2853,-179.7
2854,-213.75
2855,-392.95
2856,-157.09431956875594
2857,-432.0
2858,65.94999999999999
2859,21.899999999999977
2860,-189.69842984143395
2861,-240.7296800675468
2862,-3.75
2863,175.95
2864,-95.66930704114083
2865,-255.60000000000002
2866,-112.84999999999998
2867,-479.04999999999995
2868,-388.65
2869,53.5
2870,170.75
2871,-30.849999999999966
2872,-191.04999999999998
2873,-20.37746147293177
2874,-4.179807605107385
2875,127.5
2876,-161.87293577899504
2877,37.849999999999966
2878,-347.5
2879,-0.30000000000001137
2880,-112.64999999999998
2881,-117.66934352229805
2882,43.94999999999999
2883,131.60000000000002
2884,-58.599999999999966
2885,151.0
2886,-384.95
2887,-263.8368677719976
2888,-247.38178150451625
2889,-445.9728807813272
2890,-72.55756281934578
2891,-142.1596848965949
2892,91.78438700530381
2893,-98.0
2894,-320.79999999999995
2895,-289.35
2896,10.600000000000023
2897,-150.6641782575124
2898,11.599999999999994
2899,192.181708107306
2900,-28.84999999999991
2901,-23.950000000000045
2902,-162.034176910047
2903,-240.29999999999993
2904,-146.75956601767248
2905,-145.35
2906,267.578897320417
2907,-341.7
2908,46.30000000000001
2909,-253.45000000000002
2910,-258.95
2911,44.20000000000002
2912,51.35000000000002
2913,-332.75
2914,253.55000000000007
2915,-314.20000000000005
2916,-226.35
2917,-87.85
2918,-22.249999999999943
2919,-33.738596134156865
2920,-37.17143996682546
2921,-24.899999999999977
2922,-37.94999999999993
2923,-233.20285121322615
2924,-66.00000000000006
2925,-50.21626670928606
2926,90.81
2927,-26.69999999999999
2928,-89.94999999999996
2929,-42.12606396485771
2930,-188.59999999999997
2931,-161.60000000000002
2932,-288.20042247139264
2933,120.28163059262857
2934,-485.9093259323491
2935,-198.05
2936,-35.85000000000001
2937,11.800000000000068
2938,94.2112122152866
2939,30.149999999999977
2940,228.05000000000007
2941,-3.049999999999983
2942,-8.699999999999989
2943,-4.351311412250595
2944,150.89999999999998
2945,-149.95000000000002
2946,-123.30000000000001
2947,-2.0499999999999545
2948,-148.2067596463461
2949,-60.30000000000001
2950,-21.100000000000023
2951,-31.039920646846042
2952,-57.793613238869284
2953,-363.1
2954,48.39999999999998
2955,-289.48795684191316
2956,-244.40000000000003
2957,-11.850000000000023
2958,-176.05
2959,-25.3424090376393
2960,-293.677374681525
2961,-263.2
2962,-169.24999999999997
2963,-179.14999999999998
2964,-25.25000000000003
2965,-37.64999999999998
2966,256.95
2967,-66.89999999999998
2968,141.8
2969,-84.71977664296435
2970,85.84999999999997
2971,68.44342215004565
2972,-30.950000000000017
2973,-181.0417128326832
2974,239.65617571411968
2975,-13.800000000000011
2976,-200.16083804498209
2977,-34.900000000000034
2978,-76.39999999999992
2979,-234.82518818892157
2980,-317.8676318722004
2981,144.75
2982,-381.9322254029214
2983,-142.5955187312723
2984,-304.09999999999997
2985,-235.36804667849964
2986,-220.0496486475128
2987,-180.85
2988,-169.62189269101924
2989,116.91864423694864
2990,-38.19999999999999
2991,94.89999999999998
2992,-319.74999999999994
2993,52.23936900292753
2994,149.95647826965796
2995,36.36150159002955
2996,-182.25
2997,2.6499999999999773
2998,-73.94999999999999
2999,-116.94
3000,-50.39823966291755
3001,-292.16
3002,15.75
3003,-57.540091899854815
3004,-173.41256627356512
3005,-111.29639378310816
3006,123.25
3007,-38.274303245346346
3008,137.22703290898937
3009,46.150000000000034
3010,-97.27981199652675
3011,60.859999999999985
3012,-103.5939754958211
3013,-260.25
3014,90.60000000000002
3015,-39.19999999999999
3016,-348.2
3017,139.95
3018,60.50126570846254
3019,-284.09999999999997
3020,66.241773293589
3021,-120.30000000000001
3022,-307.448785198875
3023,-60.69999999999999
3024,5.75
3025,-283.3236300767619
3026,-208.84999999999997
3027,-90.39999999999998
3028,21.250000000000057
3029,-73.74999999999997
3030,-136.90000000000003
3031,-209.2
3032,-172.24999999999994
3033,37.849999999999966
3034,-465.5
3035,32.400000000000006
3036,126.17235921651536
3037,-112.29999999999995
3038,-170.04999999999995
3039,-480.1
3040,-99.94999999999999
3041,120.35
3042,254.75
3043,172.00293149227429
3044,-33.44686820647132
3045,-115.95000000000002
3046,104.38
3047,39.89999999999998
3048,85.05000000000007
3049,-242.2
3050,304.5
3051,-159.2
3052,-75.32371114466457
3053,86.88257595864692
3054,-123.14999999999998
3055,-93.47999999999996
3056,-129.55
3057,-4.832361770552836
3058,-231.55
3059,-22.0
3060,-227.5
3061,-101.69999999999999
3062,-21.699505327042004
3063,-10.200000000000017
3064,114.60000000000002
3065,-59.049999999999955
3066,228.75
3067,-200.2
3068,-154.0
3069,90.23995299670833
3070,53.89999999999998
3071,0.30000000000001137
3072,-169.14999999999998
3073,69.44999999999999
3074,75.45999312306003
3075,-87.19999999999999
3076,-91.46
3077,-115.40000000000003
3078,336.099598192768
3079,-78.2470345340239
3080,155.5
3081,-194.64999999999998
3082,-315.8
3083,-87.80000000000001
3084,-208.63227586965212
3085,-91.44999999999999
3086,8.399999999999977
3087,61.0
3088,146.3
3089,-49.19999999999999
3090,91.60000000000002
3091,-42.02570432735607
3092,3.349999999999966
3093,-173.75
3094,-284.45000000000005
3095,-1.0
3096,4.199999999999989
3097,-0.56458679452669
3098,62.950000000000045
3099,-116.9
3100,103.0
3101,-14.055893196571276
3102,-38.64999999999998
3103,-160.09999999999997
3104,-45.64999999999999
3105,-8.849999999999909
3106,-89.09999999999997
3107,75.79380533192943
3108,62.89999999999998
3109,-235.5
3110,-43.89999999999998
3111,47.11758559915842
3112,-419.85
3113,80.25
3114,-69.51746035788267
3115,-153.0
3116,-260.3
3117,13.600000000000023
3118,241.45332953136727
3119,-88.19999999999999
3120,-22.94999999999999
3121,-184.9
3122,-35.400000000000034
3123,-54.70000000000002
3124,-12.349999999999994
3125,-73.27787967128904
3126,50.899999999999864
3127,57.60000000000002
3128,77.75
3129,124.69999999999999
3130,-525.9000000000001
3131,-170.05
3132,22.350000000000023
3133,-63.69999999999999
3134,108.75
3135,-33.182260965938866
3136,-24.349999999999966
3137,7.83850541241614
3138,-135.98498528381919
3139,24.149999999999977
3140,-130.7
3141,-180.78859829969363
3142,32.441345459614126
3143,148.015425772781
3144,-35.10000000000002
3145,-560.2500000000001
3146,-238.80090866129942
3147,-425.85
3148,-152.74999999999997
3149,81.60784038055226
3150,-180.0
3151,-351.1000000000001
3152,-8.73024900074546
3153,-242.54999999999995
3154,-50.60000000000002
3155,108.55000000000001
3156,-136.84719719248505
3157,-217.5
3158,-245.5
3159,246.60000000000002
3160,-178.03907458536884
3161,-47.129999999999995
3162,50.43774444500929
3163,14.316234449822218
3164,-135.32999999999998
3165,-49.349999999999966
3166,-256.54999999999995
3167,128.01400196325037
3168,-0.8000000000000114
3169,9.799999999999955
3170,-291.34999999999997
3171,43.80000000000001
3172,-177.2617873385876
3173,-418.2
3174,275.4
3175,185.4
3176,-111.65000000000003
3177,-11.20373623431999
3178,123.6
3179,-262.3517375812738
3180,-203.7893475436063
3181,-76.39999999999998
3182,-7.696530558173777
3183,283.54999999999995
3184,-199.92461666520822
3185,58.02327892065807
3186,-280.79829101056885
3187,96.65000000000003
3188,-56.09468689571497
3189,-225.70000000000002
3190,-128.45000000000005
3191,33.63374441098847
3192,11.98075870218804
3193,-98.34999999999997
3194,-103.16293305320514
3195,-23.849999999999966
3196,-131.3
3197,-61.744577859593335
3198,-271.3
3199,-129.60000000000002
3200,-97.14999999999998
3201,-201.64999999999998
3202,-167.09732702485178
3203,-13.5
3204,74.05000000000001
3205,68.5194924627468
3206,-227.62480027334487
3207,-23.230000000000004
3208,-135.9
3209,-85.05000000000007
3210,-22.549999999999983
3211,-270.09999999999997
3212,52.629883214045606
3213,-416.05000000000007
3214,-378.05
3215,-234.7229909445773
3216,-122.4234007267761
3217,-88.75
3218,-140.14999999999998
3219,79.30000000000001
3220,-369.0
3221,-235.2
3222,-372.94999999999993
3223,-98.58162792028014
3224,-114.14999999999998
3225,-286.95000000000005
3226,88.60000000000008
3227,266.65
3228,-57.89999999999999
3229,17.15766181609405
3230,-90.0
3231,-0.05000000000001137
3232,-55.56820005474066
3233,50.49865204280286
3234,353.3419749214264
3235,-238.89999999999998
3236,-149.5068239833417
3237,169.8
3238,-26.710000000000008
3239,-329.70000000000005
3240,33.25
3241,-285.69999999999993
3242,-151.29999999999995
3243,-140.09999999999997
3244,-43.35000000000002
3245,49.00000000000006
3246,-116.55158704055845
3247,-10.378632383455056
3248,137.65000000000003
3249,-24.75
3250,12.650000000000034
3251,-28.082253821868733
3252,-335.7
3253,-226.2
3254,-353.29342020313754
3255,-113.14999999999998
3256,152.49942733010238
3257,-78.44999999999999
3258,-96.69999999999999
3259,-150.64999999999998
3260,33.55000000000001
3261,-54.203196183679665
3262,-99.78090077961508
3263,-279.79999999999995
3264,-220.5
3265,83.23542731296362
3266,-78.25000000000003
3267,-134.05
3268,-272.69438238517944
3269,-276.34749272897614
3270,-133.45
3271,-36.0
3272,363.20000000000005
3273,-402.05
3274,-243.60000000000002
3275,88.18695062848371
3276,-97.3
3277,-78.09999999999997
3278,-274.62243640286704
3279,-110.44999999999999
3280,-127.34999999999998
3281,117.0
3282,-1.9653361701928702
3283,-102.94999999999993
3284,150.24999999999997
3285,175.53229013143692
3286,-99.94999999999999
3287,-97.80984299040077
3288,-63.599999999999966
3289,-12.700000000000045
3290,-305.05
3291,-18.86417808539548
3292,-234.8
3293,-155.70000000000002
3294,-73.69999999999999
3295,-121.15000000000003
3296,116.19999999999999
3297,-79.64999999999998
3298,155.00563297430307
3299,-133.90949626352273
3300,-45.54999999999998
3301,-16.10131271711461
3302,-21.904870500247938
3303,-215.3932648098517
3304,183.04999999999995
3305,75.35012940642028
3306,118.10000000000002
3307,-42.900000000000006
3308,-174.7
3309,-105.65000000000009
3310,6.100000000000023
3311,121.01565415216157
3312,-144.0
3313,-5.850000000000023
3314,2.431409056446853
3315,-219.55
3316,-130.21648298139587
3317,206.95000000000002
3318,-167.65
3319,81.14999999999998
3320,-85.89731203012192
3321,-568.0
3322,-226.64999999999998
3323,30.184978308238726
3324,-297.04896915798884
3325,-364.1
3326,123.59999999999997
3327,-54.55000000000001
3328,71.10000000000002
3329,-121.30000000000001
3330,133.5
3331,-346.5
3332,-26.980000000000018
3333,-191.85
3334,133.89999999999998
3335,177.35000000000002
3336,-380.83690424447104
3337,-217.90000000000003
3338,-48.44999999999999
3339,-22.149999999999977
3340,32.549999999999955
3341,67.71002054715092
3342,-285.1
3343,-67.60000000000002
3344,-144.5
3345,-191.59999999999997
3346,0.9364661541662258
3347,66.00343483124601
3348,-96.22327409974079
3349,-188.40301796917765
3350,-197.48339787007183
3351,-86.54999999999995
3352,187.15
3353,-127.04999999999995
3354,105.71731966475227
3355,-274.63000000000005
3356,96.89999999999998
3357,-136.85
3358,-57.599999999999966
3359,-336.49999999999994
3360,-120.07639728423862
3361,-267.75
3362,-293.35
3363,-247.85
3364,-44.44999999999999
3365,-167.14999999999998
3366,-100.0
3367,-28.200000000000045
3368,-203.86489522496322
3369,-293.3
3370,-139.04999999999995
3371,-176.86307280754386
3372,-64.14999999999998
3373,-250.2
3374,-80.25000000000006
3375,-148.8
3376,23.442007360245384
3377,-49.30000000000001
3378,304.6
3379,-250.76462966706987
3380,71.5
3381,-30.404517362834724
3382,-61.19999999999999
3383,-366.8
3384,-400.40000000000003
3385,-91.19999999999993
3386,-124.19999999999999
3387,-11.329525036484995
3388,66.44999999999999
3389,-0.8000000000000114
3390,108.14999999999998
3391,-201.95
3392,225.94695597284465
3393,311.4
3394,-47.30000000000001
3395,115.44114550083071
3396,-229.8286035367022
3397,-247.85000000000002
3398,-282.85
3399,-158.6492913095784
3400,-68.70511712308121
3401,60.75087499579581
3402,-176.84999999999997
3403,28.799999999999955
3404,-6.0
3405,-40.69999999999999
3406,-0.14022582843830378
3407,-319.09999999999997
3408,-554.8844153325357
3409,217.17
3410,136.83477521939108
3411,-35.74999999999997
3412,-102.35000000000008
3413,265.37191943576096
3414,124.30000000000001
3415,-17.30000000000001
3416,63.25
3417,-128.81301706115445
3418,139.39999999999998
3419,-277.79999999999995
3420,-80.0
3421,-59.363501188348835
3422,66.1
3423,7.869620811117727
3424,-189.1044841557129
3425,-49.650000000000006
3426,78.75
3427,-142.70442900374832
3428,263.75
3429,-334.95000000000005
3430,157.55
3431,-378.45000000000005
3432,-388.58112431452787
3433,125.5
3434,-326.88996648117336
3435,-106.63000000000005
3436,-133.64999999999998
3437,41.349999999999966
3438,-294.0924800444519
3439,240.0827022750969
3440,106.25
3441,-171.95214695151958
3442,-309.1
3443,-35.55000000000001
3444,-123.39999999999998
3445,-75.38559455989645
3446,-59.55000000000001
3447,36.83553057681763
3448,-176.35000000000002
3449,-174.70000000000002
3450,57.15762231435025
3451,207.85000000000002
3452,-296.9
3453,-16.650000000000034
3454,-45.011445903218316
3455,-85.8758333050531
3456,-72.80456339965627
3457,-131.3
3458,-233.89999999999998
3459,129.29999999999995
3460,-116.15
3461,-247.55000000000004
3462,-248.72153657365246
3463,-321.4
3464,373.95000000000005
3465,98.0973697896053
3466,-119.80000000000001
3467,-263.4708687498244
3468,-349.03498557487626
3469,227.95979676478728
3470,-25.150000000000034
3471,-90.59854711001151
3472,-5.797466953943285
3473,17.600000000000023
3474,-117.75000000000006
3475,-76.0
3476,318.6190958592101
3477,-138.75
3478,-283.79999999999995
3479,-27.450000000000017
3480,-131.85000000000002
3481,100.80000000000001
3482,18.44999999999999
3483,56.82132883504954
3484,-201.97425940512488
3485,289.5
3486,-30.900000000000006
3487,-34.650000000000006
3488,-87.04999999999995
3489,125.95732733172966
3490,79.56902461445634
3491,70.89999999999998
3492,-115.69999999999999
3493,-126.05000000000001
3494,-192.1440352363128
3495,-93.84999999999997
3496,-31.600000000000023
3497,-188.70000000000005
3498,-70.32247254652634
3499,2.8000000000000114
3500,-33.13620686970296
3501,-432.8700973270256
3502,-166.40000000000003
3503,-254.0
3504,-72.25
3505,-150.85000000000002
3506,-8.799999999999955
3507,125.23134750981362
3508,-150.06774909680308
3509,154.24987854080672
3510,-23.75
3511,-4.994728686126905
3512,311.15000000000003
3513,-89.94999999999999
3514,0.4000000000000341
3515,-30.94999999999999
3516,-199.89999999999998
3517,-264.34870081436713
3518,231.18
3519,-70.05000000000007
3520,-124.36437774538365
3521,-1.5
3522,-165.25
3523,69.24999999999997
3524,-42.450000000000045
3525,-16.12252685283636
3526,-91.43018005300308
3527,-185.99999999999994
3528,-233.04476311944796
3529,-429.15
3530,107.60000000000002
3531,71.05000000000001
3532,25.978504851488083
3533,-59.05000000000001
3534,130.77100383183347
3535,-191.9466833956734
3536,39.337688272198534
3537,-38.9933479115208
3538,-93.85
3539,-112.55000000000001
3540,-366.15
3541,-35.64999999999998
3542,-105.40000000000003
3543,-90.75
3544,-335.5
3545,58.849999999999966
3546,-170.89999999999998
3547,-75.39435784141133
3548,-167.57391503834953
3549,167.45
3550,-235.15430695418206
3551,-158.2
3552,-95.95756410326595
3553,-396.95000000000005
3554,-120.94999999999999
3555,-126.85
3556,-322.7
3557,-43.599999999999966
3558,118.80000000000001
3559,-55.049999999999955
3560,-43.950000000000045
3561,-31.699999999999932
3562,0.05000000000001137
3563,7.899999999999977
3564,-11.899999999999977
3565,-29.235393274415287
3566,181.25
3567,323.01707350210046
3568,-177.25
3569,80.5257727641665
3570,-92.14999999999998
3571,-123.44999999999999
3572,-129.95
3573,-325.0
3574,-139.65
3575,22.966080458021395
3576,-3.129214421366214
3577,149.370364219657
3578,-136.4412129623276
3579,18.350000000000023
3580,-92.4163988455493
3581,-4.150000000000034
3582,-1.9000000000000057
3583,-167.96000000000004
3584,139.9521102501135
3585,83.0
3586,274.5132550019698
3587,-39.25
3588,-108.14999999999998
3589,-187.90000000000003
3590,-311.3101080213583
3591,-36.94999999999999
3592,-477.45000000000005
3593,-102.7048300407003
3594,12.086776223919685
3595,31.850000000000023
3596,-112.55000000000001
3597,18.50564498657434
3598,-147.04999999999998
3599,-39.150000000000034
3600,-125.75
3601,304.3
3602,-300.95000000000005
3603,16.00999999999999
3604,85.50000000000003
3605,-47.044663231006325
3606,-324.47355302719717
3607,-212.85650793722942
3608,-443.19999999999993
3609,18.75
3610,-100.4
3611,-210.64999999999998
3612,24.25
3613,-207.86937242074285
3614,73.95000000000005
3615,-39.549999999999955
3616,242.00000000000006
3617,-297.5
3618,-68.37637656110184
3619,-282.478458058961
3620,-192.37524113696094
3621,-59.1917669909015
3622,65.06190620917931
3623,-87.44999999999999
3624,24.49151017030107
3625,-40.79957146203526
3626,39.75
3627,-33.99999999999994
3628,-84.1911712231726
3629,-149.08511641172242
3630,-347.54999999999995
3631,-54.98732618963055
3632,68.30487825212528
3633,-286.70000000000005
3634,155.34999999999997
3635,58.26512906218778
3636,-314.3
3637,20.624528502508838
3638,-183.60000000000002
3639,-210.31827351711513
3640,119.39999999999998
3641,-209.9
3642,-190.75
3643,-14.050000000000011
3644,-215.16071636763195
3645,-40.74000000000001
3646,-44.900000000000034
3647,20.599999999999994
3648,88.84741953573689
3649,-67.92730127032637
3650,119.02285741093169
3651,-127.04999999999998
3652,-213.2
3653,-240.95000000000002
3654,124.4
3655,-158.11076078137543
3656,10.300000000000011
3657,-520.7279289340919
3658,-238.99999999999997
3659,-73.24999999999994
3660,70.3
3661,-242.85
3662,-208.99963088365314
3663,32.69999999999999
3664,-37.99999999999994
3665,-258.85
3666,-133.21861139649303
3667,168.29258650622302
3668,-25.100000000000023
3669,-97.96221324068222
3670,-10.937873722249492
3671,-127.85
3672,122.15000000000003
3673,-230.09999999999997
3674,-39.400000000000034
3675,-27.55000000000001
3676,-126.5
3677,-110.70000000000002
3678,277.55
3679,128.40000000000003
3680,0.35000000000002274
3681,72.44999999999999
3682,-123.22000000000003
3683,28.364515753792205
3684,124.80776993012984
3685,-82.84999999999997
3686,-91.42010024815627
3687,-197.98261662036936
3688,-78.5
3689,-250.87999999999997
3690,154.10000000000002
3691,-203.8561158182228
3692,-43.89999999999998
3693,-45.55000000000001
3694,-252.79999999999995
3695,-303.3
3696,-100.96407727908058
3697,224.4981996496082
3698,-110.74306443988138
3699,-249.64999999999998
3700,-239.45000000000005
3701,-18.30000000000001
3702,-98.79999999999998
3703,92.3994857865867
3704,-177.79999999999995
3705,-181.25
3706,97.90000000000003
3707,-110.94999999999999
3708,-324.8365741065352
3709,277.1942513301683
3710,-153.04999999999995
3711,-333.8
3712,-194.05
3713,54.85000000000002
3714,233.85
3715,-193.53948105353987
3716,-59.30000000000001
3717,-275.65000000000003
3718,57.763373853909286
3719,119.85
3720,76.29999999999995
3721,103.55000000000001
3722,-242.45
3723,-117.70000000000005
3724,166.95978756283026
3725,145.2
3726,10.599999999999966
3727,-284.95
3728,-79.54714112522333
3729,-267.8500000000001
3730,-88.79999999999995
3731,-141.54999999999995
3732,161.89999999999998
3733,137.90000000000003
3734,6.900000000000034
3735,-174.95
3736,-133.85000000000002
3737,-132.79999999999995
3738,29.361744049119125
3739,-131.7595154268751
3740,-277.80000000000007
3741,39.49999999999994
3742,-25.30000000000001
3743,-64.20000000000005
3744,13.449999999999989
3745,-31.881973826186737
3746,-69.5
3747,-129.05
3748,-78.84050544390266
3749,-385.9671115657056
3750,112.85000000000002
3751,-338.09999999999997
3752,-82.44999999999999
3753,-396.3240023420667
3754,-58.849999999999994
3755,-18.73496564211132
3756,-197.64999999999998
3757,-129.15000000000003
3758,60.70000000000002
3759,371.0
3760,-177.79999999999995
3761,65.30818776095333
3762,-445.75
3763,-297.59000000000003
3764,81.14999999999998
3765,-91.14999999999998
3766,-50.75
3767,-141.38112993859954
3768,-161.7209023952217
3769,-464.75
3770,13.25
3771,-52.278174746104185
3772,-135.89999999999998
3773,-205.5
3774,23.399999999999977
3775,-397.1
3776,-25.75024150285941
3777,72.1
3778,132.05467783596418
3779,81.0
3780,-238.33722571814437
3781,55.75000000000003
3782,-158.54999999999995
3783,155.84999999999997
3784,-125.0
3785,-190.6222854015527
3786,-59.5
3787,224.45
3788,-134.60000000000002
3789,11.600000000000023
3790,13.25
3791,121.92821234936318
3792,111.14999999999998
3793,-301.45000000000005
3794,-326.5669986647258
3795,191.10000000000002
3796,277.65
3797,73.0
3798,-99.85000000000002
3799,-40.75
3800,-124.15000000000002
3801,-266.35
3802,76.25
3803,46.200000000000045
3804,139.11971887631842
3805,-115.49999999999997
3806,-22.84498911378239
3807,-103.45
3808,85.30000000000001
3809,251.8
3810,230.09999999999997
3811,9.800000000000011
3812,-192.10000000000002
3813,191.35000000000002
3814,-94.42635676184011
3815,-308.45000000000005
3816,-269.5
3817,-221.19585137606538
3818,-163.64999999999998
3819,270.75
3820,50.450000000000045
3821,-162.25
3822,-81.93262945086263
3823,114.8999450404828
3824,-28.800000000000068
3825,249.921567081366
3826,-45.94644814356599
3827,25.950000000000017
3828,-141.14999999999998
3829,45.760230499665965
3830,177.10000000000008
3831,-103.1238444316665
3832,79.75
3833,-71.0
3834,-505.35
3835,31.034352724066707
3836,-74.28426016941694
3837,-105.07029490717821
3838,204.1297055516809
3839,-282.2
3840,-382.85
3841,-110.5
3842,263.55000000000007
3843,46.75
3844,245.53213801186155
3845,-404.0778715340938
3846,-286.1269920031393
3847,15.40676452167611
3848,-63.400000000000034
3849,-10.650000000000006
3850,-11.58322314433326
3851,-25.928130743918643
3852,-31.950000000000003
3853,50.49999999999994
3854,53.52083214997083
