,p1_mean_atk_last
2397,9.166666666666666
2398,35.0
2399,53.333333333333336
2400,44.166666666666664
2401,15.833333333333334
2402,40.0
2403,21.666666666666668
2404,0.8333333333333334
2405,41.666666666666664
2406,50.833333333333336
2407,24.166666666666668
2408,39.0
2409,31.666666666666668
2410,64.16666666666667
2411,56.666666666666664
2412,24.166666666666668
2413,22.5
2414,53.333333333333336
2415,43.333333333333336
2416,26.666666666666668
2417,55.833333333333336
2418,25.0
2419,55.833333333333336
2420,27.5
2421,20.833333333333332
2422,60.0
2423,27.5
2424,33.333333333333336
2425,25.0
2426,14.166666666666666
2427,26.666666666666668
2428,46.666666666666664
2429,30.0
2430,30.833333333333332
2431,16.666666666666668
2432,30.833333333333332
2433,25.0
2434,35.0
2435,35.0
2436,35.0
2437,43.333333333333336
2438,47.5
2439,46.666666666666664
2440,30.0
2441,30.0
2442,12.5
2443,12.5
2444,27.5
2445,60.0
2446,35.833333333333336
2447,41.666666666666664
2448,25.0
2449,66.66666666666667
2450,29.166666666666668
2451,27.5
2452,28.333333333333332
2453,43.333333333333336
2454,29.166666666666668
2455,38.333333333333336
2456,22.5
2457,70.0
2458,26.666666666666668
2459,65.83333333333333
2460,33.333333333333336
2461,33.333333333333336
2462,44.166666666666664
2463,25.833333333333332
2464,22.5
2465,32.5
2466,19.166666666666668
2467,24.166666666666668
2468,16.666666666666668
2469,60.0
2470,25.0
2471,46.666666666666664
2472,49.166666666666664
2473,29.166666666666668
2474,24.166666666666668
2475,38.333333333333336
2476,47.5
2477,45.833333333333336
2478,34.166666666666664
2479,52.5
2480,30.833333333333332
2481,30.0
2482,61.666666666666664
2483,30.833333333333332
2484,52.5
2485,39.166666666666664
2486,53.333333333333336
2487,61.666666666666664
2488,29.166666666666668
2489,35.833333333333336
2490,45.833333333333336
2491,48.333333333333336
2492,66.66666666666667
2493,42.5
2494,9.166666666666666
2495,45.0
2496,45.0
2497,78.33333333333333
2498,32.5
2499,55.666666666666664
2500,41.666666666666664
2501,48.333333333333336
2502,35.833333333333336
2503,28.333333333333332
2504,44.0
2505,60.0
2506,79.16666666666667
2507,0.0
2508,79.0
2509,25.0
2510,30.833333333333332
2511,51.666666666666664
2512,55.0
2513,25.0
2514,59.166666666666664
2515,32.5
2516,25.0
2517,53.333333333333336
2518,35.833333333333336
2519,0.8333333333333334
2520,55.833333333333336
2521,42.5
2522,16.666666666666668
2523,33.333333333333336
2524,32.5
2525,40.0
2526,35.0
2527,27.5
2528,40.0
2529,52.5
2530,28.333333333333332
2531,37.5
2532,35.833333333333336
2533,25.0
2534,47.5
2535,60.0
2536,24.166666666666668
2537,46.666666666666664
2538,53.333333333333336
2539,42.5
2540,55.833333333333336
2541,64.16666666666667
2542,30.833333333333332
2543,25.833333333333332
2544,25.833333333333332
2545,42.5
2546,23.333333333333332
2547,8.333333333333334
2548,43.333333333333336
2549,53.333333333333336
2550,15.833333333333334
2551,23.166666666666668
2552,25.0
2553,64.16666666666667
2554,27.5
2555,53.333333333333336
2556,55.0
2557,0.0
2558,44.166666666666664
2559,30.833333333333332
2560,19.166666666666668
2561,35.833333333333336
2562,76.66666666666667
2563,51.666666666666664
2564,17.5
2565,0.0
2566,19.166666666666668
2567,47.333333333333336
2568,54.166666666666664
2569,39.166666666666664
2570,25.833333333333332
2571,31.666666666666668
2572,52.5
2573,63.333333333333336
2574,41.666666666666664
2575,50.0
2576,47.5
2577,73.33333333333333
2578,40.0
2579,67.5
2580,17.5
2581,17.5
2582,50.0
2583,34.166666666666664
2584,17.5
2585,49.166666666666664
2586,42.5
2587,62.5
2588,45.833333333333336
2589,40.0
2590,34.166666666666664
2591,43.333333333333336
2592,59.166666666666664
2593,11.666666666666666
2594,27.5
2595,31.666666666666668
2596,45.833333333333336
2597,43.333333333333336
2598,40.833333333333336
2599,39.166666666666664
2600,15.0
2601,47.5
2602,46.666666666666664
2603,9.166666666666666
2604,31.666666666666668
2605,41.666666666666664
2606,21.666666666666668
2607,27.5
2608,58.333333333333336
2609,50.833333333333336
2610,25.0
2611,35.0
2612,40.833333333333336
2613,35.833333333333336
2614,65.83333333333333
2615,35.0
2616,30.833333333333332
2617,17.5
2618,32.5
2619,63.333333333333336
2620,41.666666666666664
2621,48.333333333333336
2622,28.333333333333332
2623,45.0
2624,60.0
2625,39.166666666666664
2626,34.166666666666664
2627,29.166666666666668
2628,25.0
2629,51.666666666666664
2630,40.833333333333336
2631,35.0
2632,55.0
2633,15.833333333333334
2634,85.83333333333333
2635,16.666666666666668
2636,31.666666666666668
2637,45.833333333333336
2638,31.666666666666668
2639,43.333333333333336
2640,15.0
2641,74.16666666666667
2642,11.666666666666666
2643,35.0
2644,27.5
2645,57.5
2646,16.666666666666668
2647,85.83333333333333
2648,77.5
2649,43.333333333333336
2650,59.833333333333336
2651,16.666666666666668
2652,35.0
2653,0.0
2654,9.166666666666666
2655,56.666666666666664
2656,27.5
2657,58.333333333333336
2658,69.16666666666667
2659,48.333333333333336
2660,10.833333333333334
2661,60.0
2662,44.166666666666664
2663,55.833333333333336
2664,55.0
2665,69.16666666666667
2666,43.333333333333336
2667,56.666666666666664
2668,43.333333333333336
2669,25.0
2670,25.0
2671,85.83333333333333
2672,41.666666666666664
2673,30.0
2674,17.5
2675,41.666666666666664
2676,13.333333333333334
2677,55.833333333333336
2678,12.5
2679,74.16666666666667
2680,28.333333333333332
2681,31.666666666666668
2682,50.833333333333336
2683,35.833333333333336
2684,34.166666666666664
2685,9.166666666666666
2686,37.5
2687,34.166666666666664
2688,56.666666666666664
2689,57.5
2690,40.0
2691,39.166666666666664
2692,44.166666666666664
2693,58.333333333333336
2694,78.33333333333333
2695,27.5
2696,19.166666666666668
2697,28.333333333333332
2698,50.833333333333336
2699,40.0
2700,32.5
2701,42.5
2702,40.0
2703,40.833333333333336
2704,50.833333333333336
2705,64.16666666666667
2706,45.0
2707,68.33333333333333
2708,45.833333333333336
2709,0.8333333333333334
2710,32.5
2711,25.0
2712,37.5
2713,30.833333333333332
2714,55.833333333333336
2715,29.166666666666668
2716,34.166666666666664
2717,41.666666666666664
2718,58.166666666666664
2719,25.0
2720,18.333333333333332
2721,74.16666666666667
2722,75.0
2723,13.333333333333334
2724,57.5
2725,20.833333333333332
2726,30.833333333333332
2727,43.333333333333336
2728,0.8333333333333334
2729,30.0
2730,67.5
2731,40.0
2732,35.0
2733,56.666666666666664
2734,67.5
2735,34.166666666666664
2736,20.833333333333332
2737,51.666666666666664
2738,29.166666666666668
2739,50.0
2740,47.5
2741,27.5
2742,45.0
2743,15.0
2744,8.333333333333334
2745,35.0
2746,41.666666666666664
2747,50.833333333333336
2748,9.166666666666666
2749,25.0
2750,55.833333333333336
2751,50.833333333333336
2752,50.833333333333336
2753,27.5
2754,40.833333333333336
2755,60.833333333333336
2756,25.0
2757,40.0
2758,24.166666666666668
2759,25.833333333333332
2760,35.0
2761,15.833333333333334
2762,45.833333333333336
2763,39.166666666666664
2764,42.5
2765,24.166666666666668
2766,31.666666666666668
2767,31.666666666666668
2768,36.666666666666664
2769,26.666666666666668
2770,33.333333333333336
2771,31.666666666666668
2772,40.0
2773,16.666666666666668
2774,47.5
2775,70.83333333333333
2776,45.0
2777,20.0
2778,30.833333333333332
2779,32.5
2780,42.5
2781,0.8333333333333334
2782,45.0
2783,45.833333333333336
2784,25.0
2785,12.5
2786,48.333333333333336
2787,11.666666666666666
2788,48.333333333333336
2789,33.333333333333336
2790,46.666666666666664
2791,40.833333333333336
2792,25.0
2793,38.333333333333336
2794,25.0
2795,45.0
2796,0.8333333333333334
2797,35.0
2798,40.0
2799,50.833333333333336
2800,18.333333333333332
2801,16.666666666666668
2802,35.833333333333336
2803,17.5
2804,60.833333333333336
2805,26.666666666666668
2806,48.333333333333336
2807,35.0
2808,33.333333333333336
2809,22.5
2810,48.333333333333336
2811,45.833333333333336
2812,42.5
2813,19.166666666666668
2814,50.833333333333336
2815,55.833333333333336
2816,35.833333333333336
2817,37.5
2818,71.66666666666667
2819,36.666666666666664
2820,27.5
2821,63.333333333333336
2822,67.5
2823,28.333333333333332
2824,52.5
2825,45.833333333333336
2826,25.833333333333332
2827,30.0
2828,45.833333333333336
2829,40.833333333333336
2830,24.166666666666668
2831,45.833333333333336
2832,25.0
2833,54.0
2834,59.166666666666664
2835,30.0
2836,45.0
2837,41.666666666666664
2838,13.333333333333334
2839,56.666666666666664
2840,64.16666666666667
2841,27.5
2842,40.0
2843,48.333333333333336
2844,45.833333333333336
2845,36.666666666666664
2846,35.0
2847,22.5
2848,26.666666666666668
2849,34.583333333333336
2850,46.666666666666664
2851,55.833333333333336
2852,50.833333333333336
2853,59.166666666666664
2854,31.666666666666668
2855,24.166666666666668
2856,0.8333333333333334
2857,0.8333333333333334
2858,50.0
2859,45.833333333333336
2860,18.333333333333332
2861,27.5
2862,26.666666666666668
2863,27.5
2864,25.833333333333332
2865,0.8333333333333334
2866,30.833333333333332
2867,12.5
2868,50.0
2869,11.666666666666666
2870,40.833333333333336
2871,45.833333333333336
2872,50.833333333333336
2873,40.0
2874,52.333333333333336
2875,17.5
2876,32.5
2877,45.833333333333336
2878,38.333333333333336
2879,30.0
2880,40.833333333333336
2881,37.5
2882,56.666666666666664
2883,62.5
2884,38.333333333333336
2885,34.166666666666664
2886,36.666666666666664
2887,65.0
2888,47.5
2889,24.166666666666668
2890,39.166666666666664
2891,49.166666666666664
2892,9.166666666666666
2893,50.833333333333336
2894,9.166666666666666
2895,40.0
2896,44.166666666666664
2897,30.0
2898,40.833333333333336
2899,50.833333333333336
2900,73.33333333333333
2901,54.166666666666664
2902,55.833333333333336
2903,40.0
2904,43.333333333333336
2905,23.333333333333332
2906,70.0
2907,16.666666666666668
2908,50.833333333333336
2909,35.833333333333336
2910,30.833333333333332
2911,19.166666666666668
2912,60.0
2913,26.666666666666668
2914,67.5
2915,39.166666666666664
2916,50.833333333333336
2917,43.333333333333336
2918,33.333333333333336
2919,56.666666666666664
2920,45.833333333333336
2921,55.833333333333336
2922,51.666666666666664
2923,16.666666666666668
2924,35.0
2925,9.166666666666666
2926,70.83333333333333
2927,11.666666666666666
2928,61.666666666666664
2929,45.833333333333336
2930,48.333333333333336
2931,45.0
2932,13.333333333333334
2933,60.0
2934,37.5
2935,27.5
2936,29.166666666666668
2937,47.5
2938,45.833333333333336
2939,29.166666666666668
2940,60.0
2941,47.5
2942,67.5
2943,31.666666666666668
2944,25.0
2945,67.5
2946,59.166666666666664
2947,64.83333333333333
2948,56.666666666666664
2949,64.16666666666667
2950,51.666666666666664
2951,40.0
2952,21.666666666666668
2953,58.333333333333336
2954,44.166666666666664
2955,0.0
2956,45.0
2957,32.5
2958,15.833333333333334
2959,42.5
2960,8.333333333333334
2961,0.8333333333333334
2962,34.166666666666664
2963,43.333333333333336
2964,32.5
2965,25.833333333333332
2966,47.5
2967,9.166666666666666
2968,9.166666666666666
2969,45.833333333333336
2970,48.333333333333336
2971,81.5
2972,65.0
2973,34.166666666666664
2974,48.333333333333336
2975,32.5
2976,30.833333333333332
2977,63.333333333333336
2978,40.0
2979,29.166666666666668
2980,8.333333333333334
2981,60.0
2982,42.5
2983,49.166666666666664
2984,46.666666666666664
2985,46.666666666666664
2986,53.333333333333336
2987,16.666666666666668
2988,17.5
2989,24.166666666666668
2990,39.166666666666664
2991,55.0
2992,71.66666666666667
2993,29.166666666666668
2994,50.833333333333336
2995,59.166666666666664
2996,16.666666666666668
2997,39.166666666666664
2998,47.5
2999,29.166666666666668
3000,30.833333333333332
3001,40.0
3002,57.5
3003,27.5
3004,28.333333333333332
3005,50.0
3006,69.16666666666667
3007,40.0
3008,79.16666666666667
3009,32.5
3010,16.666666666666668
3011,41.666666666666664
3012,43.333333333333336
3013,49.166666666666664
3014,45.833333333333336
3015,41.666666666666664
3016,27.5
3017,15.0
3018,44.166666666666664
3019,66.66666666666667
3020,35.0
3021,32.5
3022,40.0
3023,72.5
3024,18.333333333333332
3025,43.333333333333336
3026,55.0
3027,24.166666666666668
3028,56.666666666666664
3029,45.0
3030,42.5
3031,38.333333333333336
3032,66.66666666666667
3033,65.0
3034,32.5
3035,54.166666666666664
3036,40.833333333333336
3037,59.166666666666664
3038,34.166666666666664
3039,24.166666666666668
3040,42.5
3041,79.16666666666667
3042,45.833333333333336
3043,59.166666666666664
3044,25.0
3045,26.666666666666668
3046,37.333333333333336
3047,25.833333333333332
3048,65.0
3049,32.5
3050,64.16666666666667
3051,0.4166666666666667
3052,22.5
3053,35.833333333333336
3054,36.666666666666664
3055,89.83333333333333
3056,34.166666666666664
3057,33.333333333333336
3058,57.5
3059,17.5
3060,32.5
3061,39.166666666666664
3062,19.166666666666668
3063,39.166666666666664
3064,30.0
3065,58.333333333333336
3066,42.5
3067,0.8333333333333334
3068,41.666666666666664
3069,35.833333333333336
3070,42.5
3071,50.833333333333336
3072,25.0
3073,34.166666666666664
3074,68.33333333333333
3075,15.833333333333334
3076,25.0
3077,18.333333333333332
3078,51.666666666666664
3079,33.333333333333336
3080,42.5
3081,47.5
3082,16.666666666666668
3083,27.5
3084,51.666666666666664
3085,23.333333333333332
3086,17.5
3087,53.333333333333336
3088,23.333333333333332
3089,31.666666666666668
3090,60.0
3091,17.5
3092,53.333333333333336
3093,45.833333333333336
3094,40.0
3095,69.16666666666667
3096,55.0
3097,16.666666666666668
3098,31.666666666666668
3099,51.666666666666664
3100,50.833333333333336
3101,56.666666666666664
3102,15.0
3103,66.66666666666667
3104,40.833333333333336
3105,85.83333333333333
3106,35.0
3107,75.0
3108,60.833333333333336
3109,69.16666666666667
3110,29.166666666666668
3111,25.833333333333332
3112,27.5
3113,45.833333333333336
3114,35.0
3115,47.5
3116,40.833333333333336
3117,38.333333333333336
3118,54.166666666666664
3119,33.333333333333336
3120,40.833333333333336
3121,42.5
3122,35.0
3123,26.666666666666668
3124,48.333333333333336
3125,19.166666666666668
3126,72.5
3127,51.666666666666664
3128,35.833333333333336
3129,47.5
3130,0.0
3131,14.166666666666666
3132,35.833333333333336
3133,43.333333333333336
3134,65.83333333333333
3135,17.5
3136,70.0
3137,59.166666666666664
3138,25.0
3139,38.333333333333336
3140,0.8333333333333334
3141,0.8333333333333334
3142,60.0
3143,73.33333333333333
3144,35.0
3145,9.166666666666666
3146,25.0
3147,24.166666666666668
3148,26.666666666666668
3149,27.5
3150,53.333333333333336
3151,57.083333333333336
3152,19.166666666666668
3153,10.833333333333334
3154,47.5
3155,43.333333333333336
3156,59.0
3157,35.0
3158,55.833333333333336
3159,60.0
3160,47.5
3161,25.833333333333332
3162,42.5
3163,44.166666666666664
3164,8.333333333333334
3165,46.666666666666664
3166,73.33333333333333
3167,49.166666666666664
3168,51.666666666666664
3169,53.333333333333336
3170,32.5
3171,55.833333333333336
3172,45.0
3173,32.5
3174,47.5
3175,36.666666666666664
3176,32.5
3177,54.166666666666664
3178,45.833333333333336
3179,25.0
3180,21.666666666666668
3181,40.833333333333336
3182,60.0
3183,20.833333333333332
3184,16.666666666666668
3185,47.5
3186,46.666666666666664
3187,22.5
3188,16.666666666666668
3189,21.666666666666668
3190,31.666666666666668
3191,44.166666666666664
3192,9.166666666666666
3193,45.833333333333336
3194,32.5
3195,61.666666666666664
3196,20.833333333333332
3197,30.0
3198,0.8333333333333334
3199,24.166666666666668
3200,35.833333333333336
3201,45.0
3202,42.5
3203,63.333333333333336
3204,69.16666666666667
3205,47.5
3206,35.833333333333336
3207,20.833333333333332
3208,40.833333333333336
3209,44.166666666666664
3210,40.833333333333336
3211,28.333333333333332
3212,35.833333333333336
3213,34.166666666666664
3214,12.5
3215,17.5
3216,13.333333333333334
3217,93.33333333333333
3218,30.0
3219,59.166666666666664
3220,32.5
3221,45.0
3222,30.833333333333332
3223,41.666666666666664
3224,55.833333333333336
3225,25.0
3226,64.16666666666667
3227,47.5
3228,38.333333333333336
3229,25.0
3230,30.0
3231,35.0
3232,32.5
3233,51.666666666666664
3234,57.5
3235,17.5
3236,62.5
3237,35.0
3238,26.666666666666668
3239,57.5
3240,38.333333333333336
3241,45.833333333333336
3242,48.333333333333336
3243,46.666666666666664
3244,25.0
3245,56.666666666666664
3246,45.0
3247,55.0
3248,40.0
3249,33.333333333333336
3250,79.16666666666667
3251,48.333333333333336
3252,54.166666666666664
3253,11.666666666666666
3254,40.0
3255,40.833333333333336
3256,60.0
3257,31.666666666666668
3258,84.0
3259,50.833333333333336
3260,65.83333333333333
3261,25.833333333333332
3262,19.166666666666668
3263,35.0
3264,52.5
3265,45.833333333333336
3266,63.333333333333336
3267,35.0
3268,25.0
3269,25.0
3270,9.166666666666666
3271,43.333333333333336
3272,46.666666666666664
3273,42.5
3274,69.16666666666667
3275,47.5
3276,14.166666666666666
3277,9.166666666666666
3278,41.666666666666664
3279,69.16666666666667
3280,25.0
3281,46.666666666666664
3282,35.0
3283,64.16666666666667
3284,52.5
3285,76.66666666666667
3286,55.833333333333336
3287,8.333333333333334
3288,44.166666666666664
3289,25.833333333333332
3290,15.0
3291,0.8333333333333334
3292,41.666666666666664
3293,12.5
3294,53.333333333333336
3295,51.666666666666664
3296,58.333333333333336
3297,47.5
3298,50.0
3299,9.166666666666666
3300,33.333333333333336
3301,33.333333333333336
3302,24.166666666666668
3303,42.5
3304,42.5
3305,35.0
3306,51.666666666666664
3307,33.333333333333336
3308,15.833333333333334
3309,40.833333333333336
3310,27.5
3311,56.666666666666664
3312,32.5
3313,31.666666666666668
3314,15.833333333333334
3315,29.166666666666668
3316,57.5
3317,31.666666666666668
3318,55.0
3319,33.333333333333336
3320,50.0
3321,16.666666666666668
3322,45.833333333333336
3323,45.0
3324,16.666666666666668
3325,8.333333333333334
3326,53.333333333333336
3327,19.166666666666668
3328,46.666666666666664
3329,55.833333333333336
3330,30.0
3331,35.0
3332,49.0
3333,80.0
3334,65.83333333333333
3335,23.333333333333332
3336,46.666666666666664
3337,33.333333333333336
3338,66.66666666666667
3339,38.333333333333336
3340,85.83333333333333
3341,38.333333333333336
3342,43.333333333333336
3343,47.5
3344,15.833333333333334
3345,11.666666666666666
3346,62.5
3347,60.0
3348,69.16666666666667
3349,25.0
3350,15.833333333333334
3351,53.333333333333336
3352,33.333333333333336
3353,45.833333333333336
3354,25.833333333333332
3355,34.0
3356,50.0
3357,51.666666666666664
3358,30.833333333333332
3359,8.333333333333334
3360,49.166666666666664
3361,46.666666666666664
3362,9.166666666666666
3363,25.0
3364,17.5
3365,58.333333333333336
3366,41.666666666666664
3367,53.333333333333336
3368,32.5
3369,40.0
3370,40.0
3371,37.5
3372,69.16666666666667
3373,44.166666666666664
3374,45.833333333333336
3375,27.5
3376,60.0
3377,31.666666666666668
3378,50.0
3379,25.833333333333332
3380,69.16666666666667
3381,43.333333333333336
3382,39.166666666666664
3383,31.666666666666668
3384,8.333333333333334
3385,50.833333333333336
3386,42.5
3387,45.0
3388,44.166666666666664
3389,11.666666666666666
3390,27.5
3391,20.0
3392,50.0
3393,66.66666666666667
3394,57.5
3395,35.0
3396,35.0
3397,10.833333333333334
3398,40.833333333333336
3399,10.833333333333334
3400,67.5
3401,69.16666666666667
3402,46.666666666666664
3403,57.5
3404,30.833333333333332
3405,11.666666666666666
3406,0.8333333333333334
3407,10.833333333333334
3408,29.166666666666668
3409,19.166666666666668
3410,37.5
3411,49.166666666666664
3412,69.16666666666667
3413,49.166666666666664
3414,24.166666666666668
3415,32.5
3416,29.166666666666668
3417,50.833333333333336
3418,73.33333333333333
3419,25.0
3420,44.166666666666664
3421,35.833333333333336
3422,27.5
3423,43.333333333333336
3424,25.833333333333332
3425,31.666666666666668
3426,35.833333333333336
3427,31.666666666666668
3428,64.16666666666667
3429,17.5
3430,76.66666666666667
3431,39.166666666666664
3432,19.166666666666668
3433,66.66666666666667
3434,31.666666666666668
3435,55.833333333333336
3436,40.833333333333336
3437,70.0
3438,24.166666666666668
3439,17.5
3440,47.5
3441,20.833333333333332
3442,61.666666666666664
3443,50.833333333333336
3444,47.5
3445,27.5
3446,50.833333333333336
3447,30.0
3448,51.666666666666664
3449,34.166666666666664
3450,25.833333333333332
3451,65.0
3452,53.333333333333336
3453,43.333333333333336
3454,59.0
3455,60.833333333333336
3456,33.333333333333336
3457,36.666666666666664
3458,28.333333333333332
3459,59.166666666666664
3460,58.333333333333336
3461,55.0
3462,30.833333333333332
3463,20.833333333333332
3464,61.666666666666664
3465,33.333333333333336
3466,38.333333333333336
3467,20.833333333333332
3468,15.833333333333334
3469,34.166666666666664
3470,23.333333333333332
3471,81.66666666666667
3472,48.333333333333336
3473,31.666666666666668
3474,59.166666666666664
3475,16.666666666666668
3476,44.166666666666664
3477,69.16666666666667
3478,43.333333333333336
3479,29.166666666666668
3480,41.666666666666664
3481,32.5
3482,49.166666666666664
3483,51.666666666666664
3484,32.5
3485,66.66666666666667
3486,26.666666666666668
3487,43.333333333333336
3488,42.5
3489,85.0
3490,37.5
3491,27.5
3492,40.0
3493,25.0
3494,55.833333333333336
3495,61.666666666666664
3496,25.0
3497,50.833333333333336
3498,44.166666666666664
3499,33.333333333333336
3500,48.333333333333336
3501,12.5
3502,49.166666666666664
3503,50.0
3504,50.0
3505,56.666666666666664
3506,42.5
3507,39.166666666666664
3508,43.333333333333336
3509,46.666666666666664
3510,17.5
3511,31.666666666666668
3512,69.16666666666667
3513,28.333333333333332
3514,43.333333333333336
3515,60.0
3516,16.666666666666668
3517,55.0
3518,38.333333333333336
3519,40.0
3520,17.5
3521,25.833333333333332
3522,25.0
3523,57.5
3524,27.5
3525,33.333333333333336
3526,55.833333333333336
3527,27.5
3528,16.666666666666668
3529,21.666666666666668
3530,55.0
3531,30.0
3532,55.833333333333336
3533,31.666666666666668
3534,45.833333333333336
3535,57.5
3536,41.666666666666664
3537,45.833333333333336
3538,12.5
3539,43.333333333333336
3540,25.0
3541,35.0
3542,36.666666666666664
3543,31.666666666666668
3544,35.0
3545,51.666666666666664
3546,30.0
3547,31.666666666666668
3548,18.333333333333332
3549,33.333333333333336
3550,64.16666666666667
3551,35.833333333333336
3552,50.833333333333336
3553,31.666666666666668
3554,33.333333333333336
3555,35.0
3556,16.666666666666668
3557,38.333333333333336
3558,17.5
3559,30.0
3560,19.166666666666668
3561,27.5
3562,51.666666666666664
3563,47.5
3564,39.166666666666664
3565,19.166666666666668
3566,30.0
3567,70.0
3568,24.166666666666668
3569,43.333333333333336
3570,69.16666666666667
3571,31.666666666666668
3572,62.5
3573,19.166666666666668
3574,50.833333333333336
3575,33.333333333333336
3576,56.666666666666664
3577,68.33333333333333
3578,21.666666666666668
3579,47.5
3580,18.333333333333332
3581,73.33333333333333
3582,33.166666666666664
3583,64.0
3584,35.833333333333336
3585,24.166666666666668
3586,55.833333333333336
3587,17.5
3588,40.0
3589,25.833333333333332
3590,46.666666666666664
3591,50.833333333333336
3592,16.666666666666668
3593,38.333333333333336
3594,82.5
3595,24.166666666666668
3596,30.0
3597,31.666666666666668
3598,50.833333333333336
3599,48.333333333333336
3600,40.833333333333336
3601,47.5
3602,19.166666666666668
3603,41.666666666666664
3604,40.0
3605,41.666666666666664
3606,36.666666666666664
3607,25.0
3608,30.833333333333332
3609,30.0
3610,17.5
3611,42.5
3612,48.333333333333336
3613,13.333333333333334
3614,68.33333333333333
3615,17.5
3616,53.333333333333336
3617,16.666666666666668
3618,15.0
3619,16.666666666666668
3620,26.666666666666668
3621,41.666666666666664
3622,54.166666666666664
3623,29.166666666666668
3624,40.833333333333336
3625,66.66666666666667
3626,55.833333333333336
3627,9.166666666666666
3628,46.666666666666664
3629,29.166666666666668
3630,36.666666666666664
3631,34.166666666666664
3632,26.666666666666668
3633,68.33333333333333
3634,74.16666666666667
3635,55.0
3636,50.833333333333336
3637,63.333333333333336
3638,70.0
3639,59.166666666666664
3640,78.33333333333333
3641,16.666666666666668
3642,15.833333333333334
3643,42.5
3644,51.666666666666664
3645,24.166666666666668
3646,56.666666666666664
3647,49.166666666666664
3648,38.333333333333336
3649,11.666666666666666
3650,56.666666666666664
3651,60.833333333333336
3652,58.333333333333336
3653,63.333333333333336
3654,25.833333333333332
3655,24.166666666666668
3656,25.833333333333332
3657,21.666666666666668
3658,37.5
3659,48.333333333333336
3660,27.5
3661,30.833333333333332
3662,67.5
3663,36.666666666666664
3664,56.666666666666664
3665,57.5
3666,19.166666666666668
3667,35.833333333333336
3668,31.666666666666668
3669,76.66666666666667
3670,40.833333333333336
3671,16.666666666666668
3672,65.0
3673,43.333333333333336
3674,35.0
3675,50.833333333333336
3676,52.5
3677,37.5
3678,47.5
3679,43.333333333333336
3680,57.5
3681,47.5
3682,26.666666666666668
3683,56.666666666666664
3684,43.333333333333336
3685,14.166666666666666
3686,37.5
3687,47.5
3688,40.666666666666664
3689,43.333333333333336
3690,66.66666666666667
3691,25.0
3692,55.0
3693,35.833333333333336
3694,32.5
3695,39.166666666666664
3696,45.0
3697,35.833333333333336
3698,56.666666666666664
3699,50.833333333333336
3700,29.166666666666668
3701,35.0
3702,28.333333333333332
3703,35.833333333333336
3704,47.5
3705,26.666666666666668
3706,48.333333333333336
3707,48.333333333333336
3708,34.166666666666664
3709,61.666666666666664
3710,29.166666666666668
3711,34.166666666666664
3712,48.333333333333336
3713,46.666666666666664
3714,52.5
3715,41.666666666666664
3716,41.666666666666664
3717,40.0
3718,59.166666666666664
3719,28.333333333333332
3720,64.16666666666667
3721,50.833333333333336
3722,41.666666666666664
3723,19.166666666666668
3724,45.833333333333336
3725,55.833333333333336
3726,55.833333333333336
3727,15.0
3728,29.166666666666668
3729,35.0
3730,53.333333333333336
3731,31.666666666666668
3732,21.666666666666668
3733,19.166666666666668
3734,43.333333333333336
3735,24.166666666666668
3736,57.5
3737,13.333333333333334
3738,62.5
3739,25.0
3740,66.66666666666667
3741,43.333333333333336
3742,47.5
3743,17.5
3744,25.0
3745,13.333333333333334
3746,8.333333333333334
3747,42.5
3748,48.333333333333336
3749,25.0
3750,17.5
3751,24.166666666666668
3752,41.666666666666664
3753,58.333333333333336
3754,47.5
3755,45.833333333333336
3756,15.0
3757,23.333333333333332
3758,34.166666666666664
3759,72.5
3760,59.166666666666664
3761,42.5
3762,35.0
3763,0.0
3764,53.333333333333336
3765,19.166666666666668
3766,46.666666666666664
3767,9.166666666666666
3768,29.166666666666668
3769,15.833333333333334
3770,44.166666666666664
3771,39.166666666666664
3772,28.333333333333332
3773,47.5
3774,49.166666666666664
3775,26.666666666666668
3776,45.833333333333336
3777,30.0
3778,64.16666666666667
3779,47.5
3780,8.333333333333334
3781,49.166666666666664
3782,24.166666666666668
3783,19.166666666666668
3784,14.166666666666666
3785,65.0
3786,61.666666666666664
3787,65.83333333333333
3788,43.333333333333336
3789,23.333333333333332
3790,51.666666666666664
3791,44.166666666666664
3792,38.333333333333336
3793,30.833333333333332
3794,25.0
3795,55.833333333333336
3796,85.0
3797,48.333333333333336
3798,11.666666666666666
3799,35.0
3800,39.166666666666664
3801,40.0
3802,35.0
3803,43.333333333333336
3804,65.83333333333333
3805,34.166666666666664
3806,70.83333333333333
3807,30.833333333333332
3808,62.5
3809,25.833333333333332
3810,64.16666666666667
3811,73.33333333333333
3812,65.83333333333333
3813,85.83333333333333
3814,40.0
3815,43.333333333333336
3816,8.333333333333334
3817,25.833333333333332
3818,45.833333333333336
3819,50.833333333333336
3820,65.83333333333333
3821,30.833333333333332
3822,59.166666666666664
3823,36.666666666666664
3824,90.0
3825,45.833333333333336
3826,25.0
3827,32.5
3828,31.666666666666668
3829,40.0
3830,65.83333333333333
3831,17.5
3832,17.5
3833,29.166666666666668
3834,26.666666666666668
3835,31.666666666666668
3836,43.333333333333336
3837,36.666666666666664
3838,64.16666666666667
3839,25.0
3840,34.166666666666664
3841,48.333333333333336
3842,69.16666666666667
3843,25.833333333333332
3844,27.5
3845,49.166666666666664
