,p1_mean_spa_last,p2_mean_spa_last
2594,44.166666666666664,103.29166666666667
2595,32.5,81.625
2596,66.66666666666667,90.79166666666667
2597,47.5,100.79166666666667
2598,48.333333333333336,98.33333333333333
2599,76.66666666666667,74.04166666666667
2600,20.833333333333332,78.33333333333333
2601,65.83333333333333,84.125
2602,65.83333333333333,90.83333333333333
2603,40.0,85.75
2604,45.0,71.66666666666667
2605,47.5,97.5
2606,56.666666666666664,84.91666666666667
2607,33.333333333333336,100.0
2608,87.5,84.125
2609,35.833333333333336,100.0
2610,54.166666666666664,88.25
2611,45.833333333333336,100.0
2612,48.333333333333336,104.16666666666667
2613,38.333333333333336,99.125
2614,70.0,90.70833333333333
2615,49.166666666666664,108.29166666666667
2616,27.5,64.16666666666667
2617,29.166666666666668,83.33333333333333
2618,32.5,92.5
2619,80.0,93.29166666666667
2620,65.83333333333333,90.83333333333333
2621,70.83333333333333,93.33333333333333
2622,35.0,99.125
2623,60.833333333333336,78.33333333333333
2624,83.33333333333333,95.83333333333333
2625,55.0,93.29166666666667
2626,31.666666666666668,102.41666666666667
2627,55.0,93.25
2628,34.166666666666664,56.666666666666664
2629,65.83333333333333,86.625
2630,48.333333333333336,85.83333333333333
2631,49.166666666666664,78.29166666666667
2632,70.83333333333333,85.0
2633,14.166666666666666,105.0
2634,85.0,92.45833333333333
2635,38.333333333333336,98.33333333333333
2636,32.5,71.66666666666667
2637,67.5,89.125
2638,32.5,99.95833333333333
2639,71.66666666666667,92.45833333333333
2640,20.833333333333332,91.66666666666667
2641,99.16666666666667,86.66666666666667
2642,35.833333333333336,82.5
2643,49.166666666666664,87.5
2644,50.833333333333336,65.83333333333333
2645,70.0,97.45833333333333
2646,38.333333333333336,65.83333333333333
2647,85.0,92.5
2648,69.16666666666667,95.0
2649,65.0,83.33333333333333
2650,45.0,92.41666666666667
2651,38.333333333333336,85.0
2652,49.166666666666664,104.125
2653,0.0,83.25
2654,40.0,108.25
2655,56.666666666666664,99.125
2656,44.166666666666664,63.291666666666664
2657,84.16666666666667,95.83333333333333
2658,73.33333333333333,95.70833333333333
2659,46.666666666666664,43.333333333333336
2660,18.333333333333332,85.79166666666667
2661,76.66666666666667,104.16666666666667
2662,55.833333333333336,104.16666666666667
2663,73.33333333333333,93.25
2664,70.83333333333333,97.45833333333333
2665,45.833333333333336,111.66666666666667
2666,55.833333333333336,89.16666666666667
2667,56.666666666666664,99.125
2668,58.333333333333336,92.45833333333333
2669,60.833333333333336,87.45833333333333
2670,54.166666666666664,61.666666666666664
2671,85.0,100.83333333333333
2672,65.83333333333333,108.29166666666667
2673,45.833333333333336,38.333333333333336
2674,29.166666666666668,90.83333333333333
2675,72.5,73.33333333333333
2676,34.166666666666664,100.0
2677,88.33333333333333,86.66666666666667
2678,16.666666666666668,82.5
2679,90.83333333333333,99.125
2680,47.5,85.0
2681,45.0,99.16666666666667
2682,41.666666666666664,81.66666666666667
2683,40.0,85.75
2684,31.666666666666668,92.45833333333333
2685,40.0,94.95833333333333
2686,50.833333333333336,74.16666666666667
2687,65.0,97.5
2688,72.5,98.33333333333333
2689,63.333333333333336,112.45833333333333
2690,67.5,90.83333333333333
2691,76.66666666666667,82.45833333333333
2692,55.833333333333336,100.0
2693,67.5,92.5
2694,86.66666666666667,93.29166666666667
2695,34.166666666666664,78.33333333333333
2696,28.333333333333332,86.66666666666667
2697,47.5,88.33333333333333
2698,35.833333333333336,104.125
2699,60.833333333333336,96.625
2700,68.33333333333333,92.5
2701,40.0,100.83333333333333
2702,60.833333333333336,94.125
2703,55.0,85.83333333333333
2704,61.666666666666664,86.66666666666667
2705,61.666666666666664,94.08333333333333
2706,66.66666666666667,76.625
2707,55.833333333333336,100.79166666666667
2708,66.66666666666667,102.45833333333333
2709,17.5,64.125
2710,31.666666666666668,89.08333333333333
2711,27.5,90.79166666666667
2712,50.833333333333336,99.16666666666667
2713,54.166666666666664,93.29166666666667
2714,80.0,103.33333333333333
2715,55.0,93.29166666666667
2716,31.666666666666668,100.0
2717,59.166666666666664,100.0
2718,44.166666666666664,103.33333333333333
2719,34.166666666666664,104.16666666666667
2720,10.833333333333334,75.79166666666667
2721,75.0,96.625
2722,99.16666666666667,103.29166666666667
2723,34.166666666666664,99.16666666666667
2724,60.0,109.125
2725,32.5,97.45833333333333
2726,41.666666666666664,86.66666666666667
2727,65.0,92.5
2728,17.5,80.83333333333333
2729,36.666666666666664,108.25
2730,90.83333333333333,97.45833333333333
2731,18.333333333333332,93.29166666666667
2732,41.666666666666664,93.29166666666667
2733,50.0,76.625
2734,75.0,89.16666666666667
2735,31.666666666666668,78.33333333333333
2736,35.833333333333336,65.83333333333333
2737,60.833333333333336,75.0
2738,55.0,76.625
2739,45.833333333333336,100.0
2740,37.5,103.33333333333333
2741,33.333333333333336,63.291666666666664
2742,45.833333333333336,66.66666666666667
2743,20.833333333333332,104.16666666666667
2744,22.5,99.16666666666667
2745,49.166666666666664,86.66666666666667
2746,68.33333333333333,86.625
2747,62.5,87.5
2748,33.333333333333336,89.16666666666667
2749,27.5,72.5
2750,88.33333333333333,94.91666666666667
2751,73.33333333333333,90.83333333333333
2752,60.833333333333336,52.5
2753,37.5,91.66666666666667
2754,55.0,103.25
2755,57.5,100.0
2756,60.833333333333336,88.29166666666667
2757,67.5,93.29166666666667
2758,43.333333333333336,92.45833333333333
2759,45.0,76.66666666666667
2760,22.5,90.75
2761,38.333333333333336,99.16666666666667
2762,70.83333333333333,97.41666666666667
2763,50.0,96.58333333333333
2764,36.666666666666664,98.33333333333333
2765,43.333333333333336,74.95833333333333
2766,32.5,85.0
2767,43.333333333333336,82.5
2768,70.0,90.83333333333333
2769,33.333333333333336,67.45833333333333
2770,30.833333333333332,85.75
2771,45.0,100.83333333333333
2772,67.5,99.125
2773,11.666666666666666,102.5
2774,52.5,94.08333333333333
2775,105.0,103.29166666666667
2776,42.5,97.41666666666667
2777,33.333333333333336,85.79166666666667
2778,27.5,99.16666666666667
2779,32.5,79.95833333333333
2780,70.83333333333333,80.83333333333333
2781,17.5,79.91666666666667
2782,46.666666666666664,109.125
2783,66.66666666666667,96.66666666666667
2784,34.166666666666664,93.29166666666667
2785,28.333333333333332,96.66666666666667
2786,46.666666666666664,93.29166666666667
2787,39.166666666666664,98.33333333333333
2788,56.666666666666664,71.66666666666667
2789,50.0,81.66666666666667
2790,61.666666666666664,105.83333333333333
2791,68.33333333333333,102.41666666666667
2792,60.833333333333336,102.45833333333333
2793,65.0,97.5
2794,34.166666666666664,103.33333333333333
2795,57.5,95.83333333333333
2796,17.5,105.0
2797,22.5,82.45833333333333
2798,67.5,100.83333333333333
2799,35.833333333333336,104.16666666666667
2800,10.833333333333334,75.83333333333333
2801,11.666666666666666,30.0
2802,40.0,104.16666666666667
2803,29.166666666666668,94.95833333333333
2804,81.66666666666667,96.58333333333333
2805,33.333333333333336,100.0
2806,50.0,83.29166666666667
2807,22.5,94.91666666666667
2808,50.0,93.33333333333333
2809,25.0,19.166666666666668
2810,56.666666666666664,93.29166666666667
2811,66.66666666666667,105.79166666666667
2812,63.333333333333336,94.125
2813,44.166666666666664,94.95833333333333
2814,62.5,82.45833333333333
2815,60.833333333333336,85.0
2816,40.0,99.16666666666667
2817,77.5,92.41666666666667
2818,82.5,97.5
2819,28.333333333333332,102.45833333333333
2820,44.166666666666664,78.33333333333333
2821,60.0,100.0
2822,52.5,89.16666666666667
2823,55.0,82.45833333333333
2824,65.0,95.0
2825,66.66666666666667,85.83333333333333
2826,45.0,80.0
2827,30.0,85.0
2828,48.333333333333336,89.95833333333333
2829,60.0,75.0
2830,36.666666666666664,63.333333333333336
2831,66.66666666666667,97.5
2832,54.166666666666664,74.95833333333333
2833,49.166666666666664,72.5
2834,78.33333333333333,97.41666666666667
2835,45.833333333333336,85.83333333333333
2836,44.166666666666664,90.83333333333333
2837,65.83333333333333,92.45833333333333
2838,34.166666666666664,101.625
2839,79.16666666666667,95.0
2840,77.5,86.625
2841,33.333333333333336,97.41666666666667
2842,67.5,90.0
2843,40.833333333333336,87.45833333333333
2844,70.83333333333333,84.95833333333333
2845,60.0,93.33333333333333
2846,65.0,92.5
2847,25.0,81.66666666666667
2848,42.5,100.83333333333333
2849,47.5,89.125
2850,48.333333333333336,105.83333333333333
2851,69.16666666666667,100.0
2852,62.5,93.29166666666667
2853,57.5,109.16666666666667
2854,32.5,81.66666666666667
2855,43.333333333333336,92.5
2856,17.5,70.0
2857,17.5,109.16666666666667
2858,59.166666666666664,91.625
2859,60.833333333333336,86.66666666666667
2860,9.166666666666666,92.5
2861,56.666666666666664,85.70833333333333
2862,60.0,98.33333333333333
2863,50.833333333333336,86.66666666666667
2864,51.666666666666664,92.5
2865,17.5,88.33333333333333
2866,41.666666666666664,102.5
2867,13.333333333333334,99.16666666666667
2868,45.0,102.45833333333333
2869,39.166666666666664,76.66666666666667
2870,35.833333333333336,99.91666666666667
2871,66.66666666666667,100.0
2872,43.333333333333336,102.5
2873,60.833333333333336,99.125
2874,62.5,92.5
2875,29.166666666666668,80.83333333333333
2876,50.0,104.16666666666667
2877,48.333333333333336,69.16666666666667
2878,61.666666666666664,79.16666666666667
2879,45.833333333333336,98.29166666666667
2880,67.5,96.66666666666667
2881,28.333333333333332,96.625
2882,72.5,93.33333333333333
2883,86.66666666666667,92.45833333333333
2884,68.33333333333333,102.45833333333333
2885,47.5,85.79166666666667
2886,38.333333333333336,99.125
2887,79.16666666666667,85.0
2888,65.83333333333333,79.125
2889,43.333333333333336,90.83333333333333
2890,36.666666666666664,85.79166666666667
2891,52.5,97.45833333333333
2892,40.0,73.29166666666667
2893,55.833333333333336,107.45833333333333
2894,33.333333333333336,89.125
2895,70.0,98.33333333333333
2896,55.833333333333336,104.125
2897,45.833333333333336,77.5
2898,48.333333333333336,93.33333333333333
2899,60.833333333333336,79.16666666666667
2900,108.33333333333333,94.125
2901,82.5,100.79166666666667
2902,55.0,93.29166666666667
2903,68.33333333333333,98.33333333333333
2904,43.333333333333336,86.66666666666667
2905,43.333333333333336,85.83333333333333
2906,64.16666666666667,100.0
2907,32.5,85.0
2908,43.333333333333336,72.5
2909,55.833333333333336,84.125
2910,35.0,85.83333333333333
2911,28.333333333333332,97.5
2912,69.16666666666667,97.45833333333333
2913,31.666666666666668,99.125
2914,74.16666666666667,113.29166666666667
2915,64.16666666666667,97.5
2916,43.333333333333336,99.16666666666667
2917,50.833333333333336,70.83333333333333
2918,50.0,84.125
2919,72.5,92.5
2920,70.83333333333333,100.79166666666667
2921,73.33333333333333,90.79166666666667
2922,70.0,90.83333333333333
2923,11.666666666666666,78.29166666666667
2924,49.166666666666664,92.375
2925,40.0,99.16666666666667
2926,71.66666666666667,105.0
2927,39.166666666666664,88.25
2928,69.16666666666667,87.45833333333333
2929,50.833333333333336,70.75
2930,40.833333333333336,98.33333333333333
2931,49.166666666666664,96.625
2932,34.166666666666664,108.29166666666667
2933,76.66666666666667,92.5
2934,47.5,103.29166666666667
2935,49.166666666666664,89.125
2936,28.333333333333332,61.666666666666664
2937,65.83333333333333,75.0
2938,66.66666666666667,93.33333333333333
2939,55.0,95.83333333333333
2940,84.16666666666667,90.83333333333333
2941,53.333333333333336,99.16666666666667
2942,67.5,84.16666666666667
2943,45.0,99.16666666666667
2944,60.833333333333336,99.16666666666667
2945,55.833333333333336,79.08333333333333
2946,58.333333333333336,100.0
2947,67.5,81.66666666666667
2948,70.0,79.95833333333333
2949,70.83333333333333,96.66666666666667
2950,54.166666666666664,72.45833333333333
2951,67.5,79.95833333333333
2952,50.0,104.16666666666667
2953,66.66666666666667,92.41666666666667
2954,62.5,95.0
2955,0.0,91.66666666666667
2956,42.5,74.16666666666667
2957,50.0,92.5
2958,38.333333333333336,80.0
2959,63.333333333333336,97.41666666666667
2960,22.5,104.95833333333333
2961,17.5,99.95833333333333
2962,31.666666666666668,65.83333333333333
2963,57.5,107.41666666666667
2964,32.5,86.66666666666667
2965,45.0,94.125
2966,65.83333333333333,80.79166666666667
2967,40.0,85.79166666666667
2968,33.333333333333336,90.83333333333333
2969,64.16666666666667,83.29166666666667
2970,55.0,95.83333333333333
2971,88.33333333333333,100.79166666666667
2972,59.166666666666664,90.83333333333333
2973,49.166666666666664,100.0
2974,70.83333333333333,81.66666666666667
2975,50.0,70.0
2976,40.833333333333336,88.29166666666667
2977,80.0,103.33333333333333
2978,60.833333333333336,99.95833333333333
2979,28.333333333333332,88.29166666666667
2980,22.5,84.95833333333333
2981,69.16666666666667,83.33333333333333
2982,50.833333333333336,87.5
2983,36.666666666666664,104.95833333333333
2984,45.0,76.625
2985,48.333333333333336,83.25
2986,71.66666666666667,88.29166666666667
2987,11.666666666666666,76.66666666666667
2988,29.166666666666668,94.125
2989,60.833333333333336,82.5
2990,36.666666666666664,98.33333333333333
2991,57.5,94.95833333333333
2992,82.5,96.58333333333333
2993,55.0,81.66666666666667
2994,89.16666666666667,98.25
2995,83.33333333333333,94.16666666666667
2996,38.333333333333336,96.625
2997,36.666666666666664,96.66666666666667
2998,65.83333333333333,79.125
2999,32.5,90.83333333333333
3000,54.166666666666664,67.45833333333333
3001,60.833333333333336,83.33333333333333
3002,47.5,98.33333333333333
3003,60.0,87.45833333333333
3004,50.833333333333336,96.66666666666667
3005,54.166666666666664,90.83333333333333
3006,73.33333333333333,103.29166666666667
3007,48.333333333333336,77.5
3008,98.33333333333333,100.0
3009,50.0,104.16666666666667
3010,11.666666666666666,93.33333333333333
3011,41.666666666666664,85.0
3012,64.16666666666667,79.91666666666667
3013,45.833333333333336,85.0
3014,70.83333333333333,105.83333333333333
3015,72.5,93.29166666666667
3016,30.0,80.0
3017,33.333333333333336,86.66666666666667
3018,62.5,94.125
3019,56.666666666666664,81.625
3020,47.5,76.54166666666667
3021,26.666666666666668,62.5
3022,55.0,89.125
3023,80.0,90.83333333333333
3024,10.833333333333334,74.16666666666667
3025,53.333333333333336,85.0
3026,70.83333333333333,93.25
3027,52.5,77.5
3028,79.16666666666667,96.66666666666667
3029,66.66666666666667,94.95833333333333
3030,66.66666666666667,96.625
3031,45.833333333333336,97.5
3032,57.5,86.625
3033,57.5,84.16666666666667
3034,32.5,109.125
3035,40.0,90.0
3036,72.5,89.125
3037,61.666666666666664,93.29166666666667
3038,49.166666666666664,85.0
3039,43.333333333333336,102.41666666666667
3040,66.66666666666667,84.125
3041,87.5,85.0
3042,67.5,100.83333333333333
3043,76.66666666666667,98.33333333333333
3044,54.166666666666664,79.125
3045,39.166666666666664,89.95833333333333
3046,50.0,89.125
3047,45.0,91.66666666666667
3048,59.166666666666664,64.95833333333333
3049,32.5,100.0
3050,77.5,85.0
3051,17.5,89.91666666666667
3052,25.0,108.29166666666667
3053,40.0,81.66666666666667
3054,56.666666666666664,98.25
3055,72.5,102.45833333333333
3056,49.166666666666664,64.16666666666667
3057,31.666666666666668,77.5
3058,63.333333333333336,102.45833333333333
3059,29.166666666666668,101.625
3060,78.33333333333333,94.91666666666667
3061,52.5,64.16666666666667
3062,28.333333333333332,98.33333333333333
3063,59.166666666666664,103.29166666666667
3064,42.5,85.0
3065,87.5,93.29166666666667
3066,51.666666666666664,99.16666666666667
3067,17.5,74.16666666666667
3068,72.5,82.5
3069,40.0,85.0
3070,63.333333333333336,97.41666666666667
3071,61.666666666666664,104.125
3072,54.166666666666664,79.95833333333333
3073,31.666666666666668,85.0
3074,55.0,74.95833333333333
3075,20.833333333333332,89.16666666666667
3076,34.166666666666664,97.5
3077,10.833333333333334,90.0
3078,60.833333333333336,78.33333333333333
3079,31.666666666666668,99.95833333333333
3080,71.66666666666667,80.0
3081,39.166666666666664,79.95833333333333
3082,11.666666666666666,100.83333333333333
3083,50.833333333333336,85.83333333333333
3084,54.166666666666664,89.125
3085,55.833333333333336,74.95833333333333
3086,29.166666666666668,94.16666666666667
3087,56.666666666666664,85.0
3088,45.0,92.5
3089,45.0,104.95833333333333
3090,75.83333333333333,79.95833333333333
3091,29.166666666666668,66.66666666666667
3092,58.333333333333336,90.79166666666667
3093,66.66666666666667,90.83333333333333
3094,50.0,85.0
3095,46.666666666666664,104.16666666666667
3096,57.5,85.0
3097,38.333333333333336,74.125
3098,59.166666666666664,100.0
3099,53.333333333333336,97.45833333333333
3100,63.333333333333336,88.33333333333333
3101,30.0,86.66666666666667
3102,38.333333333333336,59.166666666666664
3103,56.666666666666664,89.125
3104,55.0,80.0
3105,85.0,93.25
3106,45.833333333333336,80.83333333333333
3107,89.16666666666667,103.29166666666667
3108,64.16666666666667,104.125
3109,82.5,90.0
3110,28.333333333333332,70.83333333333333
3111,45.0,38.333333333333336
3112,33.333333333333336,85.0
3113,66.66666666666667,85.0
3114,49.166666666666664,82.45833333333333
3115,65.83333333333333,103.25
3116,35.833333333333336,75.83333333333333
3117,58.333333333333336,81.66666666666667
3118,89.16666666666667,79.125
3119,60.0,99.125
3120,35.833333333333336,103.29166666666667
3121,54.166666666666664,96.625
3122,42.5,75.0
3123,33.333333333333336,93.29166666666667
3124,52.5,66.66666666666667
3125,28.333333333333332,94.95833333333333
3126,100.0,103.33333333333333
3127,60.833333333333336,99.16666666666667
3128,40.0,76.58333333333333
3129,65.83333333333333,83.33333333333333
3130,0.0,83.29166666666667
3131,20.833333333333332,104.125
3132,49.166666666666664,102.5
3133,71.66666666666667,93.29166666666667
3134,92.5,100.0
3135,29.166666666666668,79.16666666666667
3136,64.16666666666667,87.5
3137,59.166666666666664,86.66666666666667
3138,60.833333333333336,74.95833333333333
3139,61.666666666666664,91.66666666666667
3140,17.5,80.0
3141,17.5,95.79166666666667
3142,83.33333333333333,92.41666666666667
3143,81.66666666666667,97.5
3144,49.166666666666664,88.29166666666667
3145,40.0,97.41666666666667
3146,60.833333333333336,89.125
3147,36.666666666666664,99.04166666666667
3148,26.666666666666668,100.83333333333333
3149,42.5,102.5
3150,55.0,99.16666666666667
3151,55.833333333333336,94.95833333333333
3152,28.333333333333332,85.0
3153,18.333333333333332,83.33333333333333
3154,62.5,89.125
3155,71.66666666666667,104.16666666666667
3156,63.333333333333336,110.83333333333333
3157,58.333333333333336,100.79166666666667
3158,70.83333333333333,84.95833333333333
3159,83.33333333333333,95.0
3160,65.83333333333333,94.95833333333333
3161,51.666666666666664,76.66666666666667
3162,66.66666666666667,95.83333333333333
3163,55.833333333333336,100.83333333333333
3164,22.5,95.83333333333333
3165,48.333333333333336,76.66666666666667
3166,68.33333333333333,96.66666666666667
3167,64.16666666666667,70.83333333333333
3168,54.166666666666664,93.33333333333333
3169,52.5,96.625
3170,29.166666666666668,95.83333333333333
3171,88.33333333333333,96.58333333333333
3172,49.166666666666664,76.625
3173,25.833333333333332,89.125
3174,65.83333333333333,69.95833333333333
3175,66.66666666666667,85.83333333333333
3176,32.5,74.16666666666667
3177,66.66666666666667,102.41666666666667
3178,44.166666666666664,81.66666666666667
3179,34.166666666666664,97.5
3180,56.666666666666664,101.54166666666667
3181,51.666666666666664,84.125
3182,74.16666666666667,95.83333333333333
3183,50.833333333333336,72.5
3184,38.333333333333336,103.29166666666667
3185,52.5,99.16666666666667
3186,48.333333333333336,94.08333333333333
3187,25.0,91.625
3188,11.666666666666666,44.166666666666664
3189,7.5,99.91666666666667
3190,45.0,89.125
3191,55.833333333333336,90.79166666666667
3192,40.0,100.0
3193,64.16666666666667,94.95833333333333
3194,52.5,77.5
3195,62.5,65.83333333333333
3196,32.5,86.66666666666667
3197,50.0,94.125
3198,17.5,76.66666666666667
3199,55.833333333333336,101.54166666666667
3200,53.333333333333336,86.66666666666667
3201,42.5,98.33333333333333
3202,66.66666666666667,103.25
3203,60.0,65.83333333333333
3204,73.33333333333333,93.29166666666667
3205,65.83333333333333,53.333333333333336
3206,72.5,69.16666666666667
3207,39.166666666666664,88.33333333333333
3208,35.833333333333336,69.91666666666667
3209,62.5,97.45833333333333
3210,35.833333333333336,99.16666666666667
3211,37.5,92.45833333333333
3212,40.0,97.45833333333333
3213,31.666666666666668,100.79166666666667
3214,16.666666666666668,99.95833333333333
3215,29.166666666666668,90.83333333333333
3216,34.166666666666664,85.75
3217,90.0,100.83333333333333
3218,45.833333333333336,91.66666666666667
3219,85.0,95.83333333333333
3220,32.5,103.25
3221,49.166666666666664,96.66666666666667
3222,24.166666666666668,74.125
3223,59.166666666666664,99.125
3224,51.666666666666664,93.33333333333333
3225,60.833333333333336,87.5
3226,70.83333333333333,92.5
3227,52.5,93.33333333333333
3228,19.166666666666668,67.5
3229,54.166666666666664,108.29166666666667
3230,42.5,77.45833333333333
3231,49.166666666666664,85.0
3232,50.0,92.45833333333333
3233,60.833333333333336,98.29166666666667
3234,87.5,95.0
3235,29.166666666666668,94.125
3236,60.0,94.95833333333333
3237,41.666666666666664,92.5
3238,39.166666666666664,95.83333333333333
3239,60.0,105.0
3240,45.833333333333336,80.83333333333333
3241,50.833333333333336,89.125
3242,56.666666666666664,86.66666666666667
3243,41.666666666666664,96.66666666666667
3244,34.166666666666664,104.16666666666667
3245,68.33333333333333,103.29166666666667
3246,49.166666666666664,93.33333333333333
3247,76.66666666666667,104.16666666666667
3248,73.33333333333333,96.66666666666667
3249,43.333333333333336,104.125
3250,98.33333333333333,101.625
3251,70.83333333333333,100.0
3252,89.16666666666667,97.45833333333333
3253,35.833333333333336,90.79166666666667
3254,48.333333333333336,94.91666666666667
3255,35.833333333333336,100.0
3256,76.66666666666667,101.625
3257,54.166666666666664,90.83333333333333
3258,101.66666666666667,90.0
3259,60.833333333333336,97.5
3260,76.66666666666667,94.95833333333333
3261,51.666666666666664,91.625
3262,28.333333333333332,77.5
3263,22.5,97.45833333333333
3264,35.0,100.66666666666667
3265,66.66666666666667,88.29166666666667
3266,51.666666666666664,102.41666666666667
3267,41.666666666666664,98.25
3268,42.5,72.45833333333333
3269,60.833333333333336,97.45833333333333
3270,40.0,55.791666666666664
3271,65.0,77.45833333333333
3272,61.666666666666664,89.16666666666667
3273,54.166666666666664,105.0
3274,46.666666666666664,89.91666666666667
3275,65.83333333333333,89.16666666666667
3276,15.833333333333334,60.0
3277,40.0,77.45833333333333
3278,49.166666666666664,89.125
3279,73.33333333333333,86.66666666666667
3280,34.166666666666664,91.66666666666667
3281,41.666666666666664,70.0
3282,41.666666666666664,104.91666666666667
3283,77.5,84.125
3284,58.333333333333336,104.16666666666667
3285,100.0,96.66666666666667
3286,39.166666666666664,77.5
3287,22.5,95.83333333333333
3288,62.5,71.625
3289,45.0,97.41666666666667
3290,20.833333333333332,96.625
3291,17.5,85.83333333333333
3292,65.83333333333333,100.0
3293,16.666666666666668,84.95833333333333
3294,71.66666666666667,88.33333333333333
3295,53.333333333333336,65.79166666666667
3296,76.66666666666667,80.79166666666667
3297,39.166666666666664,99.95833333333333
3298,43.333333333333336,46.666666666666664
3299,40.0,94.95833333333333
3300,44.166666666666664,95.0
3301,56.666666666666664,93.33333333333333
3302,36.666666666666664,79.16666666666667
3303,65.0,85.0
3304,66.66666666666667,88.29166666666667
3305,41.666666666666664,92.5
3306,60.833333333333336,109.125
3307,31.666666666666668,62.5
3308,20.833333333333332,79.125
3309,65.83333333333333,96.625
3310,44.166666666666664,88.33333333333333
3311,72.5,105.0
3312,32.5,85.0
3313,45.0,93.29166666666667
3314,38.333333333333336,94.16666666666667
3315,32.5,100.0
3316,55.833333333333336,108.33333333333333
3317,45.0,79.16666666666667
3318,55.833333333333336,103.29166666666667
3319,50.0,94.125
3320,45.0,99.16666666666667
3321,11.666666666666666,95.79166666666667
3322,64.16666666666667,89.16666666666667
3323,67.5,88.33333333333333
3324,11.666666666666666,101.54166666666667
3325,22.5,74.91666666666667
3326,49.166666666666664,105.83333333333333
3327,28.333333333333332,69.95833333333333
3328,61.666666666666664,100.79166666666667
3329,85.0,88.29166666666667
3330,45.833333333333336,45.0
3331,22.5,80.0
3332,50.0,100.79166666666667
3333,95.83333333333333,97.45833333333333
3334,65.83333333333333,97.5
3335,60.833333333333336,89.16666666666667
3336,48.333333333333336,92.5
3337,31.666666666666668,76.66666666666667
3338,56.666666666666664,79.16666666666667
3339,68.33333333333333,81.66666666666667
3340,85.0,100.79166666666667
3341,68.33333333333333,65.0
3342,45.0,96.58333333333333
3343,65.83333333333333,97.45833333333333
3344,20.833333333333332,104.16666666666667
3345,35.833333333333336,84.125
3346,82.5,97.45833333333333
3347,83.33333333333333,95.0
3348,46.666666666666664,52.5
3349,27.5,93.29166666666667
3350,20.833333333333332,76.66666666666667
3351,52.5,73.29166666666667
3352,50.0,103.29166666666667
3353,53.333333333333336,85.0
3354,45.0,74.95833333333333
3355,55.833333333333336,93.29166666666667
3356,70.0,92.45833333333333
3357,73.33333333333333,104.16666666666667
3358,27.5,80.83333333333333
3359,22.5,86.66666666666667
3360,38.333333333333336,80.0
3361,48.333333333333336,89.91666666666667
3362,40.0,84.91666666666667
3363,60.833333333333336,106.66666666666667
3364,29.166666666666668,72.5
3365,65.0,88.29166666666667
3366,45.833333333333336,100.0
3367,52.5,112.41666666666667
3368,32.5,98.33333333333333
3369,18.333333333333332,93.33333333333333
3370,67.5,96.66666666666667
3371,55.0,90.0
3372,73.33333333333333,104.16666666666667
3373,53.333333333333336,96.625
3374,60.0,94.91666666666667
3375,30.0,104.16666666666667
3376,70.0,100.0
3377,45.0,89.16666666666667
3378,60.833333333333336,94.95833333333333
3379,51.666666666666664,99.125
3380,73.33333333333333,112.45833333333333
3381,71.66666666666667,105.79166666666667
3382,64.16666666666667,85.0
3383,32.5,99.16666666666667
3384,22.5,109.125
3385,62.5,101.66666666666667
3386,63.333333333333336,99.125
3387,66.66666666666667,99.125
3388,71.66666666666667,78.29166666666667
3389,35.833333333333336,99.16666666666667
3390,50.833333333333336,71.66666666666667
3391,55.0,94.95833333333333
3392,55.833333333333336,72.45833333333333
3393,81.66666666666667,100.0
3394,86.66666666666667,103.25
3395,49.166666666666664,87.41666666666667
3396,49.166666666666664,95.0
3397,18.333333333333332,95.0
3398,55.0,82.45833333333333
3399,21.666666666666668,80.83333333333333
3400,74.16666666666667,105.0
3401,73.33333333333333,85.0
3402,41.666666666666664,80.75
3403,47.5,80.0
3404,50.833333333333336,90.0
3405,39.166666666666664,87.5
3406,17.5,91.66666666666667
3407,21.666666666666668,100.0
3408,32.5,97.41666666666667
3409,28.333333333333332,101.66666666666667
3410,77.5,104.16666666666667
3411,37.5,100.83333333333333
3412,73.33333333333333,90.0
3413,51.666666666666664,97.45833333333333
3414,60.833333333333336,72.5
3415,25.833333333333332,79.16666666666667
3416,55.0,90.83333333333333
3417,35.833333333333336,98.33333333333333
3418,68.33333333333333,104.16666666666667
3419,60.833333333333336,90.0
3420,65.0,104.125
3421,40.0,88.33333333333333
3422,42.5,88.29166666666667
3423,38.333333333333336,97.5
3424,45.0,100.0
3425,45.0,93.33333333333333
3426,66.66666666666667,99.16666666666667
3427,32.5,76.66666666666667
3428,77.5,94.91666666666667
3429,29.166666666666668,76.66666666666667
3430,98.33333333333333,92.45833333333333
3431,64.16666666666667,82.45833333333333
3432,26.666666666666668,108.25
3433,56.666666666666664,108.33333333333333
3434,43.333333333333336,99.08333333333333
3435,51.666666666666664,101.66666666666667
3436,50.833333333333336,96.66666666666667
3437,80.83333333333333,100.0
3438,36.666666666666664,93.33333333333333
3439,29.166666666666668,52.5
3440,73.33333333333333,104.16666666666667
3441,35.833333333333336,82.5
3442,69.16666666666667,97.41666666666667
3443,35.833333333333336,87.5
3444,65.83333333333333,101.625
3445,44.166666666666664,100.0
3446,35.0,67.5
3447,50.0,97.41666666666667
3448,60.833333333333336,89.125
3449,24.166666666666668,99.16666666666667
3450,32.5,36.666666666666664
3451,79.16666666666667,86.66666666666667
3452,60.0,101.625
3453,38.333333333333336,85.79166666666667
3454,56.666666666666664,106.625
3455,87.5,104.16666666666667
3456,50.0,99.125
