,p1_mean_spe_last,p2_mean_spe_last
2581,20.416666666666668,52.708333333333336
2582,40.0,63.333333333333336
2583,16.666666666666668,56.0
2584,26.666666666666668,73.33333333333333
2585,29.583333333333332,63.083333333333336
2586,39.166666666666664,58.416666666666664
2587,28.541666666666668,49.041666666666664
2588,46.666666666666664,69.16666666666667
2589,40.0,69.66666666666667
2590,11.458333333333334,62.916666666666664
2591,38.958333333333336,57.916666666666664
2592,45.833333333333336,43.958333333333336
2593,19.166666666666668,56.25
2594,17.291666666666668,71.75
2595,35.0,52.166666666666664
2596,41.25,62.583333333333336
2597,48.333333333333336,73.41666666666667
2598,43.333333333333336,68.75
2599,41.25,55.25
2600,16.666666666666668,69.16666666666667
2601,41.666666666666664,54.041666666666664
2602,45.416666666666664,53.75
2603,13.333333333333334,51.625
2604,18.125,45.625
2605,37.5,60.208333333333336
2606,47.5,39.958333333333336
2607,36.666666666666664,61.875
2608,56.25,50.291666666666664
2609,44.166666666666664,80.0
2610,33.75,59.125
2611,23.333333333333332,43.75
2612,36.458333333333336,63.75
2613,27.916666666666668,68.0
2614,58.333333333333336,72.33333333333333
2615,22.5,65.5
2616,24.166666666666668,32.916666666666664
2617,26.666666666666668,80.83333333333333
2618,27.5,61.458333333333336
2619,62.5,67.16666666666667
2620,51.666666666666664,62.916666666666664
2621,62.916666666666664,50.625
2622,17.083333333333332,52.375
2623,55.0,52.291666666666664
2624,54.583333333333336,63.958333333333336
2625,41.875,73.41666666666667
2626,10.416666666666666,67.66666666666667
2627,23.541666666666668,59.333333333333336
2628,23.333333333333332,33.75
2629,37.916666666666664,47.166666666666664
2630,41.25,48.541666666666664
2631,18.75,43.833333333333336
2632,38.958333333333336,31.666666666666668
2633,11.666666666666666,81.25
2634,60.416666666666664,53.0
2635,11.25,62.291666666666664
2636,35.0,30.416666666666668
2637,24.166666666666668,55.5
2638,35.0,71.33333333333333
2639,36.25,45.083333333333336
2640,4.166666666666667,75.41666666666667
2641,63.333333333333336,67.5
2642,23.75,42.916666666666664
2643,16.25,48.541666666666664
2644,29.583333333333332,46.875
2645,55.833333333333336,75.91666666666667
2646,11.25,40.0
2647,66.66666666666667,53.333333333333336
2648,69.16666666666667,65.41666666666667
2649,26.458333333333332,53.958333333333336
2650,29.166666666666668,74.95833333333333
2651,17.5,62.916666666666664
2652,12.5,58.625
2653,0.0,32.458333333333336
2654,13.333333333333334,45.583333333333336
2655,29.166666666666668,64.25
2656,25.416666666666668,25.291666666666668
2657,52.708333333333336,58.333333333333336
2658,42.083333333333336,70.25
2659,32.291666666666664,45.833333333333336
2660,5.416666666666667,51.125
2661,34.791666666666664,50.0
2662,47.5,54.375
2663,44.375,71.0
2664,34.583333333333336,58.833333333333336
2665,42.5,84.79166666666667
2666,37.5,24.166666666666668
2667,25.416666666666668,52.375
2668,20.208333333333332,71.75
2669,37.5,44.25
2670,21.458333333333332,46.666666666666664
2671,59.791666666666664,82.91666666666667
2672,44.583333333333336,61.958333333333336
2673,45.833333333333336,23.541666666666668
2674,26.666666666666668,63.333333333333336
2675,48.958333333333336,55.416666666666664
2676,21.25,80.0
2677,40.416666666666664,34.375
2678,19.166666666666668,54.166666666666664
2679,58.75,96.75
2680,48.333333333333336,46.666666666666664
2681,22.916666666666668,53.333333333333336
2682,21.25,64.375
2683,21.666666666666668,37.041666666666664
2684,10.416666666666666,32.791666666666664
2685,13.333333333333334,77.58333333333333
2686,57.5,47.916666666666664
2687,55.0,48.125
2688,52.291666666666664,70.625
2689,35.833333333333336,65.70833333333333
2690,35.416666666666664,52.5
2691,41.25,56.125
2692,29.375,51.875
2693,40.625,54.583333333333336
2694,49.375,32.166666666666664
2695,21.666666666666668,52.916666666666664
2696,13.333333333333334,63.125
2697,32.083333333333336,72.08333333333333
2698,30.416666666666668,72.375
2699,48.333333333333336,58.833333333333336
2700,65.0,66.66666666666667
2701,29.791666666666668,66.66666666666667
2702,33.958333333333336,58.416666666666664
2703,40.625,56.666666666666664
2704,36.666666666666664,65.41666666666667
2705,18.958333333333332,61.833333333333336
2706,62.5,36.541666666666664
2707,40.0,44.041666666666664
2708,48.75,73.0
2709,8.333333333333334,30.291666666666668
2710,19.166666666666668,62.666666666666664
2711,20.416666666666668,57.375
2712,57.5,66.04166666666667
2713,20.0,73.41666666666667
2714,39.375,73.33333333333333
2715,36.666666666666664,73.41666666666667
2716,7.291666666666667,58.75
2717,54.166666666666664,58.75
2718,30.0,33.958333333333336
2719,23.333333333333332,36.25
2720,5.0,45.291666666666664
2721,59.166666666666664,49.875
2722,60.208333333333336,60.291666666666664
2723,27.5,36.666666666666664
2724,61.666666666666664,49.25
2725,35.0,47.166666666666664
2726,25.833333333333332,39.375
2727,25.208333333333332,56.458333333333336
2728,8.333333333333334,29.166666666666668
2729,19.166666666666668,75.58333333333333
2730,55.0,57.791666666666664
2731,11.666666666666666,38.0
2732,34.166666666666664,60.291666666666664
2733,25.416666666666668,74.25
2734,46.25,55.833333333333336
2735,7.291666666666667,39.166666666666664
2736,6.25,51.875
2737,40.833333333333336,47.083333333333336
2738,29.791666666666668,48.0
2739,25.833333333333332,45.0
2740,31.25,62.708333333333336
2741,36.666666666666664,38.0
2742,18.75,32.708333333333336
2743,4.166666666666667,43.125
2744,20.0,65.20833333333333
2745,16.25,55.416666666666664
2746,48.125,44.875
2747,43.333333333333336,71.66666666666667
2748,24.166666666666668,37.916666666666664
2749,22.291666666666668,53.333333333333336
2750,61.666666666666664,53.916666666666664
2751,60.416666666666664,37.708333333333336
2752,42.083333333333336,50.0
2753,21.458333333333332,66.25
2754,47.5,70.375
2755,35.833333333333336,58.75
2756,37.5,40.5
2757,46.25,59.041666666666664
2758,14.166666666666666,71.75
2759,36.25,64.16666666666667
2760,19.583333333333332,64.33333333333333
2761,12.5,45.833333333333336
2762,30.208333333333332,61.625
2763,48.333333333333336,53.291666666666664
2764,27.5,76.66666666666667
2765,14.166666666666666,37.791666666666664
2766,35.0,47.916666666666664
2767,35.0,36.875
2768,45.833333333333336,40.0
2769,10.0,39.25
2770,23.333333333333332,47.458333333333336
2771,32.5,74.79166666666667
2772,34.375,28.625
2773,18.333333333333332,58.125
2774,49.166666666666664,72.66666666666667
2775,65.41666666666667,83.83333333333333
2776,35.416666666666664,54.125
2777,39.166666666666664,88.41666666666667
2778,28.333333333333332,76.66666666666667
2779,27.5,54.041666666666664
2780,45.416666666666664,46.666666666666664
2781,2.0833333333333335,40.791666666666664
2782,40.833333333333336,66.75
2783,34.375,50.833333333333336
2784,38.333333333333336,55.291666666666664
2785,27.5,60.208333333333336
2786,21.25,45.916666666666664
2787,20.416666666666668,45.208333333333336
2788,36.458333333333336,20.416666666666668
2789,29.583333333333332,42.708333333333336
2790,16.25,53.958333333333336
2791,45.0,63.916666666666664
2792,37.5,56.125
2793,51.666666666666664,55.625
2794,38.333333333333336,82.29166666666667
2795,35.833333333333336,82.5
2796,8.333333333333334,80.20833333333333
2797,23.333333333333332,68.41666666666667
2798,42.916666666666664,61.041666666666664
2799,29.791666666666668,49.375
2800,5.0,53.125
2801,18.333333333333332,30.0
2802,25.416666666666668,81.25
2803,12.916666666666666,58.833333333333336
2804,56.666666666666664,65.58333333333333
2805,21.25,58.75
2806,34.166666666666664,61.333333333333336
2807,23.333333333333332,55.791666666666664
2808,29.583333333333332,47.916666666666664
2809,15.0,20.0
2810,44.583333333333336,49.041666666666664
2811,48.75,51.958333333333336
2812,30.416666666666668,67.16666666666667
2813,38.333333333333336,45.708333333333336
2814,43.333333333333336,62.166666666666664
2815,54.583333333333336,66.66666666666667
2816,27.916666666666668,39.375
2817,35.416666666666664,63.291666666666664
2818,57.291666666666664,60.208333333333336
2819,23.333333333333332,68.0
2820,29.166666666666668,51.041666666666664
2821,51.666666666666664,63.125
2822,33.333333333333336,43.541666666666664
2823,25.416666666666668,40.291666666666664
2824,70.0,80.41666666666667
2825,48.125,72.08333333333333
2826,30.625,65.0
2827,26.666666666666668,79.16666666666667
2828,18.75,40.916666666666664
2829,33.333333333333336,27.5
2830,7.916666666666667,47.916666666666664
2831,55.0,67.08333333333333
2832,33.333333333333336,69.25
2833,35.833333333333336,42.291666666666664
2834,69.16666666666667,68.5
2835,32.083333333333336,60.0
2836,14.791666666666666,64.375
2837,33.541666666666664,63.208333333333336
2838,13.125,56.541666666666664
2839,70.83333333333333,60.416666666666664
2840,60.0,60.916666666666664
2841,36.666666666666664,62.25
2842,34.375,58.333333333333336
2843,16.666666666666668,34.041666666666664
2844,34.583333333333336,41.125
2845,48.333333333333336,39.375
2846,40.625,63.958333333333336
2847,15.0,41.25
2848,27.5,74.79166666666667
2849,19.375,62.583333333333336
2850,18.958333333333332,67.5
2851,66.66666666666667,69.375
2852,28.958333333333332,55.916666666666664
2853,57.5,66.45833333333333
2854,22.5,38.75
2855,14.166666666666666,57.5
2856,8.333333333333334,44.166666666666664
2857,8.333333333333334,76.25
2858,36.666666666666664,45.916666666666664
2859,28.75,53.333333333333336
2860,7.5,55.208333333333336
2861,39.166666666666664,63.791666666666664
2862,37.083333333333336,70.41666666666667
2863,18.333333333333332,40.416666666666664
2864,46.666666666666664,49.166666666666664
2865,8.333333333333334,60.416666666666664
2866,18.958333333333332,52.916666666666664
2867,5.0,50.208333333333336
2868,35.0,69.66666666666667
2869,26.666666666666668,27.083333333333332
2870,20.0,63.708333333333336
2871,55.0,69.375
2872,32.5,85.0
2873,48.333333333333336,68.0
2874,44.791666666666664,46.458333333333336
2875,26.666666666666668,50.0
2876,30.833333333333332,77.5
2877,24.583333333333332,51.875
2878,61.666666666666664,49.583333333333336
2879,45.833333333333336,72.58333333333333
2880,57.916666666666664,57.083333333333336
2881,15.833333333333334,66.95833333333333
2882,46.041666666666664,47.708333333333336
2883,52.083333333333336,65.08333333333333
2884,50.833333333333336,57.375
2885,20.0,66.95833333333333
2886,53.333333333333336,67.375
2887,25.416666666666668,41.041666666666664
2888,41.666666666666664,41.958333333333336
2889,29.166666666666668,56.458333333333336
2890,33.333333333333336,57.583333333333336
2891,23.958333333333332,40.083333333333336
2892,28.333333333333332,42.583333333333336
2893,39.583333333333336,70.91666666666667
2894,12.291666666666666,61.75
2895,40.416666666666664,39.791666666666664
2896,29.375,71.33333333333333
2897,45.833333333333336,50.625
2898,43.333333333333336,50.833333333333336
2899,35.833333333333336,28.75
2900,70.41666666666667,77.16666666666667
2901,52.708333333333336,50.291666666666664
2902,58.333333333333336,66.54166666666667
2903,37.5,39.791666666666664
2904,40.208333333333336,62.291666666666664
2905,9.166666666666666,35.833333333333336
2906,51.25,60.0
2907,35.0,58.333333333333336
2908,32.5,55.416666666666664
2909,56.666666666666664,33.625
2910,15.833333333333334,42.5
2911,13.333333333333334,53.125
2912,62.083333333333336,69.04166666666667
2913,27.5,46.125
2914,55.416666666666664,82.16666666666667
2915,45.833333333333336,32.083333333333336
2916,21.875,64.58333333333333
2917,49.166666666666664,35.208333333333336
2918,35.833333333333336,54.666666666666664
2919,52.291666666666664,60.416666666666664
2920,34.583333333333336,72.58333333333333
2921,56.25,62.583333333333336
2922,51.666666666666664,63.75
2923,18.333333333333332,43.833333333333336
2924,18.75,62.75
2925,28.333333333333332,63.333333333333336
2926,57.5,72.91666666666667
2927,26.666666666666668,70.16666666666667
2928,37.5,40.708333333333336
2929,35.833333333333336,51.208333333333336
2930,31.666666666666668,40.625
2931,26.041666666666668,74.875
2932,21.25,44.875
2933,56.666666666666664,79.16666666666667
2934,39.583333333333336,52.166666666666664
2935,15.208333333333334,40.5
2936,37.5,29.583333333333332
2937,37.916666666666664,62.5
2938,55.0,36.458333333333336
2939,16.041666666666668,46.666666666666664
2940,61.666666666666664,53.125
2941,37.291666666666664,67.70833333333333
2942,57.916666666666664,49.583333333333336
2943,30.416666666666668,43.333333333333336
2944,37.5,60.208333333333336
2945,47.5,59.333333333333336
2946,50.416666666666664,66.875
2947,49.583333333333336,58.958333333333336
2948,44.166666666666664,43.208333333333336
2949,56.25,48.333333333333336
2950,37.083333333333336,43.625
2951,50.416666666666664,50.708333333333336
2952,43.333333333333336,56.875
2953,48.333333333333336,57.041666666666664
2954,51.666666666666664,47.291666666666664
2955,0.0,53.75
2956,49.166666666666664,63.333333333333336
2957,43.333333333333336,43.75
2958,25.0,47.083333333333336
2959,54.166666666666664,61.625
2960,5.0,63.0
2961,8.333333333333334,70.91666666666667
2962,10.416666666666666,66.25
2963,50.0,72.66666666666667
2964,20.625,56.25
2965,36.25,51.75
2966,39.583333333333336,29.666666666666668
2967,28.333333333333332,33.833333333333336
2968,17.916666666666668,72.08333333333333
2969,39.583333333333336,45.291666666666664
2970,53.333333333333336,87.5
2971,57.708333333333336,39.041666666666664
2972,35.625,67.5
2973,17.5,68.75
2974,46.25,41.875
2975,37.083333333333336,57.916666666666664
2976,24.583333333333332,80.08333333333333
2977,55.833333333333336,58.958333333333336
2978,48.333333333333336,54.25
2979,37.5,63.0
2980,5.0,50.916666666666664
2981,62.083333333333336,56.875
2982,40.416666666666664,52.916666666666664
2983,35.833333333333336,62.791666666666664
2984,49.166666666666664,54.25
2985,29.583333333333332,57.666666666666664
2986,52.916666666666664,47.583333333333336
2987,18.333333333333332,48.333333333333336
2988,26.666666666666668,82.58333333333333
2989,30.0,42.291666666666664
2990,33.333333333333336,42.291666666666664
2991,36.25,69.25
2992,64.79166666666667,43.291666666666664
2993,29.791666666666668,63.958333333333336
2994,64.58333333333333,53.291666666666664
2995,58.333333333333336,52.5
2996,11.25,52.583333333333336
2997,27.083333333333332,64.16666666666667
2998,41.666666666666664,47.791666666666664
2999,19.583333333333332,54.375
3000,14.375,45.5
3001,27.708333333333332,54.583333333333336
3002,32.083333333333336,69.79166666666667
3003,29.583333333333332,61.333333333333336
3004,45.0,58.958333333333336
3005,40.0,48.75
3006,23.333333333333332,67.16666666666667
3007,50.833333333333336,43.958333333333336
3008,70.41666666666667,66.25
3009,30.833333333333332,43.75
3010,18.333333333333332,72.5
3011,24.375,60.0
3012,39.166666666666664,51.416666666666664
3013,33.333333333333336,60.416666666666664
3014,10.208333333333334,45.416666666666664
3015,55.833333333333336,59.041666666666664
3016,40.0,41.875
3017,4.583333333333333,41.666666666666664
3018,41.666666666666664,58.208333333333336
3019,32.708333333333336,46.333333333333336
3020,18.125,50.666666666666664
3021,15.0,36.666666666666664
3022,42.5,43.625
3023,61.666666666666664,68.33333333333333
3024,5.0,37.291666666666664
3025,33.75,59.791666666666664
3026,49.583333333333336,74.33333333333333
3027,31.666666666666668,58.125
3028,55.833333333333336,59.583333333333336
3029,56.25,51.958333333333336
3030,55.0,68.83333333333333
3031,24.166666666666668,67.08333333333333
3032,33.541666666666664,48.0
3033,40.833333333333336,66.25
3034,27.5,70.91666666666667
3035,34.166666666666664,29.791666666666668
3036,57.083333333333336,47.375
3037,38.333333333333336,49.041666666666664
3038,30.0,66.66666666666667
3039,29.166666666666668,74.95833333333333
3040,44.583333333333336,47.791666666666664
3041,49.791666666666664,66.66666666666667
3042,37.916666666666664,60.416666666666664
3043,64.16666666666667,64.16666666666667
3044,25.0,46.541666666666664
3045,30.833333333333332,55.708333333333336
3046,31.666666666666668,61.75
3047,36.25,66.25
3048,35.625,57.583333333333336
3049,27.5,80.0
3050,53.75,65.83333333333333
3051,8.333333333333334,57.666666666666664
3052,15.0,59.458333333333336
3053,31.666666666666668,70.0
3054,30.416666666666668,42.875
3055,65.0,79.25
3056,30.0,51.25
3057,21.666666666666668,39.375
3058,50.416666666666664,64.25
3059,26.666666666666668,49.666666666666664
3060,45.208333333333336,62.25
3061,35.833333333333336,37.291666666666664
3062,13.333333333333334,58.125
3063,46.666666666666664,41.75
3064,14.166666666666666,41.25
3065,50.0,45.291666666666664
3066,50.0,48.541666666666664
3067,2.0833333333333335,47.916666666666664
3068,55.833333333333336,44.583333333333336
3069,27.916666666666668,56.666666666666664
3070,32.916666666666664,68.70833333333333
3071,36.666666666666664,65.70833333333333
3072,25.0,56.541666666666664
3073,14.166666666666666,38.958333333333336
3074,17.708333333333332,57.375
3075,9.166666666666666,61.666666666666664
3076,23.333333333333332,55.833333333333336
3077,5.0,63.333333333333336
3078,30.833333333333332,54.791666666666664
3079,17.916666666666668,59.875
3080,50.0,38.333333333333336
3081,42.5,64.66666666666667
3082,18.333333333333332,93.33333333333333
3083,23.333333333333332,46.041666666666664
3084,37.083333333333336,61.75
3085,38.333333333333336,49.875
3086,26.666666666666668,74.58333333333333
3087,37.083333333333336,62.916666666666664
3088,36.666666666666664,52.083333333333336
3089,30.416666666666668,60.916666666666664
3090,51.25,36.541666666666664
3091,26.666666666666668,55.0
3092,23.75,48.208333333333336
3093,40.625,52.5
3094,55.833333333333336,62.916666666666664
3095,31.041666666666668,62.5
3096,42.5,46.041666666666664
3097,17.5,38.416666666666664
3098,34.166666666666664,65.0
3099,52.5,53.416666666666664
3100,21.666666666666668,45.833333333333336
3101,16.25,42.083333333333336
3102,22.5,20.208333333333332
3103,39.583333333333336,47.375
3104,32.5,58.958333333333336
3105,60.416666666666664,66.41666666666667
3106,38.333333333333336,69.58333333333333
3107,69.79166666666667,67.16666666666667
3108,27.5,35.708333333333336
3109,57.291666666666664,54.791666666666664
3110,37.5,62.291666666666664
3111,30.625,27.916666666666668
3112,36.666666666666664,52.291666666666664
3113,48.125,45.416666666666664
3114,22.5,54.041666666666664
3115,28.541666666666668,69.33333333333333
3116,42.5,51.25
3117,47.5,62.5
3118,68.75,34.458333333333336
3119,48.333333333333336,68.0
3120,13.75,77.16666666666667
3121,15.416666666666666,49.666666666666664
3122,25.0,45.625
3123,10.0,52.791666666666664
3124,28.333333333333332,43.125
3125,7.083333333333333,52.166666666666664
3126,63.125,51.458333333333336
3127,40.833333333333336,37.708333333333336
3128,31.666666666666668,46.0
3129,45.833333333333336,41.25
3130,0.0,62.166666666666664
3131,3.5416666666666665,38.833333333333336
3132,38.75,71.25
3133,27.5,45.916666666666664
3134,71.66666666666667,66.875
3135,20.416666666666668,58.958333333333336
3136,57.5,56.875
3137,32.708333333333336,61.25
3138,22.5,49.875
3139,61.666666666666664,57.5
3140,8.333333333333334,57.083333333333336
3141,2.0833333333333335,65.91666666666667
3142,45.833333333333336,54.541666666666664
3143,55.0,61.458333333333336
3144,16.25,45.708333333333336
3145,7.083333333333333,58.5
3146,37.5,53.833333333333336
3147,18.125,86.91666666666667
3148,20.833333333333332,46.041666666666664
3149,25.416666666666668,74.375
3150,40.208333333333336,65.83333333333333
3151,51.666666666666664,62.583333333333336
3152,13.333333333333334,65.83333333333333
3153,21.666666666666668,34.583333333333336
3154,51.25,69.66666666666667
3155,35.625,58.125
3156,48.958333333333336,71.45833333333333
3157,35.0,41.125
3158,65.0,55.5
3159,50.208333333333336,45.208333333333336
3160,35.416666666666664,55.291666666666664
3161,31.666666666666668,33.958333333333336
3162,37.083333333333336,72.5
3163,47.5,78.125
3164,5.0,36.875
3165,26.458333333333332,70.83333333333333
3166,47.5,57.083333333333336
3167,41.25,46.458333333333336
3168,37.083333333333336,52.708333333333336
3169,39.166666666666664,56.333333333333336
3170,25.0,66.45833333333333
3171,43.958333333333336,49.541666666666664
3172,46.666666666666664,48.0
3173,16.25,41.125
3174,39.583333333333336,47.583333333333336
3175,60.833333333333336,36.25
3176,27.5,61.666666666666664
3177,46.666666666666664,50.791666666666664
3178,41.666666666666664,26.25
3179,24.583333333333332,57.708333333333336
3180,32.5,55.666666666666664
3181,30.0,52.583333333333336
3182,32.916666666666664,50.416666666666664
3183,47.5,26.041666666666668
3184,17.5,73.41666666666667
3185,49.166666666666664,50.833333333333336
3186,8.333333333333334,49.75
3187,8.75,52.791666666666664
3188,18.333333333333332,41.666666666666664
3189,6.666666666666667,85.16666666666667
3190,26.25,49.875
3191,35.625,44.458333333333336
3192,28.333333333333332,56.875
3193,37.083333333333336,66.125
3194,22.916666666666668,38.958333333333336
3195,61.666666666666664,42.083333333333336
3196,23.125,48.958333333333336
3197,21.666666666666668,82.58333333333333
3198,8.333333333333334,71.66666666666667
3199,39.583333333333336,52.541666666666664
3200,39.791666666666664,67.91666666666667
3201,49.166666666666664,76.66666666666667
3202,44.583333333333336,69.33333333333333
3203,51.666666666666664,56.666666666666664
3204,42.083333333333336,59.041666666666664
3205,64.16666666666667,55.0
3206,55.0,45.0
3207,24.791666666666668,55.416666666666664
3208,13.75,54.125
3209,36.666666666666664,48.833333333333336
3210,13.75,46.875
3211,28.333333333333332,66.75
3212,25.416666666666668,48.416666666666664
3213,10.416666666666666,45.916666666666664
3214,19.166666666666668,69.66666666666667
3215,26.666666666666668,52.5
3216,27.5,61.0
3217,50.833333333333336,67.91666666666667
3218,25.208333333333332,33.958333333333336
3219,48.333333333333336,60.208333333333336
3220,20.625,62.458333333333336
3221,32.291666666666664,58.541666666666664
3222,6.25,43.416666666666664
3223,42.291666666666664,74.25
3224,32.291666666666664,50.625
3225,16.25,48.541666666666664
3226,62.5,47.708333333333336
3227,31.041666666666668,72.5
3228,25.0,27.708333333333332
3229,33.75,60.708333333333336
3230,25.416666666666668,60.083333333333336
3231,16.25,61.666666666666664
3232,37.083333333333336,34.875
3233,40.833333333333336,70.91666666666667
3234,46.25,62.708333333333336
3235,12.916666666666666,68.20833333333333
3236,59.166666666666664,55.5
3237,27.916666666666668,77.08333333333333
3238,30.833333333333332,56.875
3239,43.125,65.41666666666667
3240,12.916666666666666,40.833333333333336
3241,35.833333333333336,40.5
3242,36.458333333333336,42.083333333333336
3243,45.0,52.708333333333336
3244,38.333333333333336,47.083333333333336
3245,46.666666666666664,59.666666666666664
3246,46.666666666666664,70.83333333333333
3247,53.333333333333336,54.791666666666664
3248,30.208333333333332,62.083333333333336
3249,32.083333333333336,54.458333333333336
3250,66.66666666666667,54.458333333333336
3251,25.625,59.375
3252,53.75,78.41666666666667
3253,23.75,66.125
3254,38.958333333333336,52.25
3255,13.75,33.125
3256,36.041666666666664,74.25
3257,46.666666666666664,58.125
3258,68.125,71.45833333333333
3259,48.333333333333336,48.958333333333336
3260,44.583333333333336,69.25
3261,40.0,48.416666666666664
3262,7.083333333333333,53.125
3263,23.333333333333332,78.0
3264,12.708333333333334,75.125
3265,48.75,56.125
3266,56.666666666666664,65.79166666666667
3267,27.916666666666668,39.541666666666664
3268,21.875,64.25
3269,16.25,49.875
3270,28.333333333333332,41.333333333333336
3271,38.333333333333336,57.166666666666664
3272,50.0,58.541666666666664
3273,34.166666666666664,72.91666666666667
3274,49.166666666666664,72.25
3275,34.791666666666664,80.41666666666667
3276,2.5,32.291666666666664
3277,28.333333333333332,43.625
3278,25.0,34.25
3279,48.333333333333336,63.75
3280,23.333333333333332,45.416666666666664
3281,45.0,31.25
3282,34.166666666666664,39.958333333333336
3283,53.75,58.416666666666664
3284,45.833333333333336,75.41666666666667
3285,59.791666666666664,72.91666666666667
3286,20.833333333333332,61.25
3287,20.0,77.5
3288,45.416666666666664,42.791666666666664
3289,30.625,47.25
3290,16.666666666666668,60.916666666666664
3291,8.333333333333334,35.625
3292,44.791666666666664,66.25
3293,4.791666666666667,47.583333333333336
3294,52.916666666666664,52.708333333333336
3295,46.25,49.25
3296,53.75,70.08333333333333
3297,42.5,72.16666666666667
3298,27.5,38.333333333333336
3299,13.333333333333334,40.708333333333336
3300,13.333333333333334,62.291666666666664
3301,20.416666666666668,50.625
3302,25.0,34.166666666666664
3303,39.583333333333336,43.75
3304,36.458333333333336,61.958333333333336
3305,34.166666666666664,58.958333333333336
3306,33.958333333333336,53.0
3307,21.666666666666668,34.166666666666664
3308,9.166666666666666,55.708333333333336
3309,59.166666666666664,63.416666666666664
3310,22.916666666666668,71.66666666666667
3311,34.166666666666664,68.54166666666667
3312,27.5,41.041666666666664
3313,26.25,76.33333333333333
3314,25.0,52.916666666666664
3315,23.333333333333332,59.375
3316,28.125,37.083333333333336
3317,22.916666666666668,50.0
3318,39.791666666666664,72.58333333333333
3319,28.958333333333332,57.583333333333336
3320,20.625,35.833333333333336
3321,18.333333333333332,68.0
3322,34.583333333333336,37.916666666666664
3323,45.0,45.208333333333336
3324,18.333333333333332,67.33333333333333
3325,20.0,63.083333333333336
3326,15.0,42.291666666666664
3327,9.583333333333334,39.666666666666664
3328,50.0,62.583333333333336
3329,47.5,47.583333333333336
3330,45.833333333333336,42.916666666666664
3331,23.333333333333332,60.0
3332,38.333333333333336,80.91666666666667
3333,66.875,55.708333333333336
3334,40.416666666666664,67.08333333333333
3335,21.25,37.5
3336,18.958333333333332,52.708333333333336
3337,21.666666666666668,49.583333333333336
3338,53.333333333333336,57.5
3339,59.583333333333336,55.625
3340,60.416666666666664,65.70833333333333
3341,59.583333333333336,42.083333333333336
3342,43.333333333333336,57.25
3343,21.041666666666668,47.583333333333336
3344,9.166666666666666,61.25
3345,23.75,50.916666666666664
3346,42.291666666666664,56.333333333333336
3347,54.583333333333336,62.083333333333336
3348,45.416666666666664,32.291666666666664
3349,34.166666666666664,73.41666666666667
3350,9.166666666666666,33.541666666666664
3351,18.541666666666668,43.833333333333336
3352,35.833333333333336,48.416666666666664
3353,49.166666666666664,42.916666666666664
3354,30.625,61.75
3355,33.75,62.791666666666664
3356,32.916666666666664,55.291666666666664
3357,54.166666666666664,55.625
3358,24.166666666666668,53.958333333333336
3359,20.0,46.875
3360,33.333333333333336,56.25
3361,18.958333333333332,70.58333333333333
3362,13.333333333333334,53.291666666666664
3363,16.25,77.5
3364,26.666666666666668,41.458333333333336
3365,61.666666666666664,41.125
3366,45.833333333333336,60.0
3367,32.916666666666664,60.583333333333336
3368,20.625,90.0
3369,11.666666666666666,43.75
3370,31.875,60.416666666666664
3371,43.333333333333336,50.833333333333336
3372,33.958333333333336,38.75
3373,40.0,74.25
3374,36.875,61.0
3375,40.0,49.375
3376,50.416666666666664,66.875
3377,16.666666666666668,45.625
3378,39.583333333333336,69.04166666666667
3379,31.666666666666668,34.458333333333336
3380,27.083333333333332,70.08333333333333
3381,42.5,62.375
3382,33.333333333333336,55.416666666666664
3383,35.0,57.916666666666664
3384,20.0,79.66666666666667
3385,37.083333333333336,66.66666666666667
3386,54.166666666666664,67.375
3387,50.0,67.375
3388,47.291666666666664,63.0
3389,23.75,57.708333333333336
3390,27.083333333333332,41.458333333333336
3391,24.375,42.166666666666664
3392,21.666666666666668,49.875
3393,45.0,44.375
3394,54.375,63.083333333333336
3395,16.25,61.833333333333336
3396,9.375,61.25
3397,21.666666666666668,65.0
3398,32.5,68.41666666666667
3399,18.333333333333332,53.75
3400,48.541666666666664,79.16666666666667
3401,41.458333333333336,60.416666666666664
3402,30.0,73.5
3403,32.083333333333336,62.5
3404,39.166666666666664,65.625
3405,26.666666666666668,65.41666666666667
3406,2.0833333333333335,36.875
3407,18.333333333333332,36.875
3408,23.333333333333332,68.5
3409,9.583333333333334,58.75
3410,43.541666666666664,71.25
3411,46.666666666666664,57.291666666666664
3412,48.333333333333336,41.666666666666664
3413,23.958333333333332,82.58333333333333
3414,45.0,47.291666666666664
3415,21.25,58.75
3416,36.666666666666664,78.95833333333333
3417,29.791666666666668,70.41666666666667
3418,47.5,56.25
3419,15.625,36.666666666666664
3420,50.416666666666664,71.33333333333333
3421,25.416666666666668,33.541666666666664
3422,25.416666666666668,62.375
3423,39.166666666666664,66.45833333333333
3424,30.625,73.125
3425,18.125,48.125
3426,42.916666666666664,41.875
3427,35.0,56.666666666666664
3428,49.375,91.0
3429,26.666666666666668,60.416666666666664
3430,65.41666666666667,99.25
3431,30.833333333333332,38.0
3432,15.833333333333334,38.708333333333336
3433,31.666666666666668,72.08333333333333
3434,28.75,64.75
3435,28.541666666666668,76.66666666666667
3436,33.333333333333336,40.208333333333336
3437,59.583333333333336,81.25
3438,25.0,61.458333333333336
3439,20.416666666666668,17.5
3440,32.708333333333336,55.0
3441,10.0,56.666666666666664
