,offensive_ratio_difference
2651,0.021593467704744684
2652,0.05766978922716648
2653,-0.016544117647058876
2654,0.04849537037037033
2655,-0.01958484048619935
2656,0.02050720671410322
2657,0.04184954577932021
2658,0.04500827357970216
2659,0.03305519897304232
2660,0.02455379908210098
2661,0.014117892214321248
2662,-0.027041585865115403
2663,-0.21467624775443261
2664,0.024872448979591733
2665,0.025794247122677416
2666,0.06305414325216296
2667,-0.003636006289308158
2668,-0.09125548953758711
2669,0.14489222118088096
2670,0.12012078362056267
2671,0.010092832469775548
2672,-0.12926774483378256
2673,0.0
2674,0.08485148514851493
2675,-0.008473258706467757
2676,-0.01744841583042045
2677,0.005006257822277815
2678,-0.01312795378960252
2679,0.07385129490392639
2680,0.010362694300518172
2681,-0.0007363770250368162
2682,-0.013427509840709284
2683,-0.04241722422370908
2684,-0.09961326614320876
2685,0.014780058651026273
2686,-0.006053716823517075
2687,-0.002038834951456403
2688,0.07417796478105032
2689,-0.028942344406261977
2690,-0.005960051546391787
2691,0.13803321192666207
2692,0.017323878704024187
2693,0.021985605836537525
2694,-0.003676470588235281
2695,0.051794091543045484
2696,-0.0006224712107065766
2697,0.04636084963242282
2698,0.0505482588263646
2699,0.04258213015275181
2700,-0.04960109414178249
2701,-0.09645577852099596
2702,0.0009269558769002817
2703,0.0930503731343284
2704,-0.147633392669679
2705,-0.10651629072681712
2706,0.00900090009000909
2707,0.02891813571601065
2708,0.09646188008882306
2709,0.14641240224996555
2710,-0.026496492013733386
2711,0.0055648675829702565
2712,0.0005601456378658831
2713,0.024456521739130377
2714,-0.006438426162493682
2715,-0.005798969072164928
2716,-0.08516809213311871
2717,-0.0709739341281066
2718,0.0893250336786362
2719,0.0
2720,-0.018538324420677377
2721,-0.06584492537786368
2722,-0.005050505050504972
2723,-0.015306122448979664
2724,-0.04223125564588992
2725,-0.013332521612078319
2726,0.052017374012245376
2727,-0.05539704033272075
2728,0.06749205125734647
2729,0.040652645347836636
2730,-0.0915892672858617
2731,-0.01949853697911419
2732,-0.00032383419689119286
2733,-0.0768540669856459
2734,0.015124836335726255
2735,-0.026246581106669442
2736,0.035558893608204745
2737,0.05430886707184035
2738,-0.04464153732446419
2739,-0.07499037350789362
2740,-0.03563218390804579
2741,-0.058164642375168496
2742,-0.13606403013182677
2743,0.0
2744,0.016609392898052633
2745,-0.10504997138202787
2746,-0.07627506638586223
2747,0.007720720258554303
2748,-0.009090909090909038
2749,0.025180416385442106
2750,0.08328816621499557
2751,0.08527402035978238
2752,-0.018461221122112237
2753,0.06475460942371059
2754,0.038124999999999964
2755,0.005102040816326703
2756,-0.08666296707362187
2757,-0.007773631840795936
2758,-0.018730158730158708
2759,-0.0936706236068634
2760,0.02507662301476743
2761,-0.08203658203658215
2762,0.014695355593919546
2763,-0.04852470671880549
2764,-0.0015142690739662346
2765,0.07289659601798337
2766,-0.04303740982224746
2767,-0.025953403618378168
2768,0.05738734495211184
2769,-0.051260101355978804
2770,-0.07514932126696838
2771,0.01780913978494625
2772,-0.025638557309716425
2773,0.0006412458490780981
2774,0.06840659340659339
2775,0.1479890667707926
2776,-0.09318757030371216
2777,-0.023741418764302136
2778,-0.08172458172458175
2779,0.0588659437009692
2780,-0.08797387020775327
2781,0.0009383063570254091
2782,-0.0943571723852833
2783,-0.015305337640363126
2784,0.009664948453608213
2785,-0.08928079360705421
2786,0.030283505154639068
2787,0.03526935303720258
2788,-0.016973125884016893
2789,-0.050404012259682274
2790,0.11703096539162117
2791,-0.19925458715596334
2792,-0.005757507337999623
2793,0.05078281814532315
2794,-0.023479541070159593
2795,0.05769230769230771
2796,0.0017424132423407013
2797,0.004166666666666652
2798,0.020081615120274954
2799,-0.0505129853126709
2800,0.014318053197510006
2801,0.1225694444444444
2802,-0.017039789721743803
2803,-0.004280680957555294
2804,0.0932001536688436
2805,0.026351777824531908
2806,0.08911564625850343
2807,0.054302150055077325
2808,0.011720131346299567
2809,-0.015281593406593297
2810,-0.00032383419689119286
2811,0.07663526949241228
2812,0.06282722513089001
2813,0.03996212121212106
2814,-0.00032383419689119286
2815,-0.08884283246977542
2816,-0.0017764243116356049
2817,-0.033967641110498326
2818,0.0656918269700224
2819,0.029833637968958104
2820,0.014336917562723928
2821,0.006053716823517075
2822,-0.045300722965697426
2823,-0.009359903381642498
2824,-0.0021505376344086446
2825,-0.0037456126565036385
2826,-0.09907575595683304
2827,0.09518791710572527
2828,0.08713891248937977
2829,-0.03829124870287104
2830,-0.0863773621663746
2831,0.0656918269700224
2832,-0.052854686666271355
2833,0.06312188094870619
2834,-0.01531058617672798
2835,-0.11239805656775981
2836,-0.06319306571110372
2837,-0.08581965579108242
2838,-0.04048126331620505
2839,-0.01054421768707492
2840,0.11480774475047728
2841,-0.01531058617672798
2842,-0.006679483387558083
2843,-0.003636006289308158
2844,-0.041516791609237824
2845,0.09476979197476076
2846,0.002100472606336501
2847,-0.07450611022557108
2848,0.018982656514382468
2849,-0.0764359188212399
2850,0.14883984153933216
2851,-0.042669534181385416
2852,-0.00032383419689119286
2853,-0.12199277584679347
2854,0.033569267066728026
2855,-0.02115384615384608
2856,-0.0022724753353287053
2857,0.04043675395576951
2858,0.05553539019963705
2859,0.0337195484254309
2860,0.033446712018140534
2861,-0.07399380804953548
2862,-0.001315348926197002
2863,0.0025132071600759698
2864,-0.020289855072463725
2865,0.026455026455026398
2866,-0.015638012399370682
2867,-0.03473179337339438
2868,0.005410709279506598
2869,0.029164522216503563
2870,0.14048941881515697
2871,-0.0016670034350372287
2872,0.09189543913376363
2873,-0.008314678605692238
2874,0.001654448187041746
2875,-0.01385136924625252
2876,0.014117892214321248
2877,0.08020809657297268
2878,0.01688575116567015
2879,-0.018569175811798067
2880,0.07424714434060231
2881,0.0774407060121346
2882,0.0
2883,-0.039504285999069744
2884,-0.0030491486535444423
2885,-0.039934105885026216
2886,0.015940143135979135
2887,0.015948834196891193
2888,-0.0449666913397484
2889,0.06602343907860164
2890,0.08717616580310883
2891,-0.022925506836397824
2892,-0.06636528028933109
2893,-0.13927252060244377
2894,-0.08413461538461542
2895,-0.11026939903292665
2896,0.008542779866745676
2897,0.021976107516177068
2898,-0.05504098796976464
2899,0.02399859275267624
2900,-0.044762001283740416
2901,0.0394046682402307
2902,0.007392473118279508
2903,-0.10634223799738474
2904,-0.02862610026789114
2905,0.020563555371386988
2906,0.0008723696732579889
2907,0.02367208343439242
2908,0.003931953137538136
2909,0.06496999793089175
2910,-0.10182574842260705
2911,0.01648648648648643
2912,0.01094632768361592
2913,-0.09142284203810047
2914,0.03076255323766386
2915,0.09204360479455431
2916,-0.003199431212228987
2917,0.03215898825654917
2918,-0.02077807250221042
2919,-0.013510194055514457
2920,0.08876961189099919
2921,-0.12183395872420266
2922,-0.04108796296296302
2923,-0.0719087895405397
2924,-0.06742756804214212
2925,0.0
2926,-0.07024055342098146
2927,0.1388426577902957
2928,-0.02628989607035237
2929,0.005661231884057871
2930,-0.015942825728422205
2931,0.008888888888888946
2932,0.026206857973932962
2933,0.07444590739521606
2934,-0.05028848882302861
2935,-0.11041666666666672
2936,0.010667903525046318
2937,-0.011860174781523014
2938,-0.014336917562723928
2939,0.03974171934943538
2940,0.0016817321841497979
2941,-0.018995356690586718
2942,-0.09257164404223217
2943,-0.026429341963322583
2944,0.014321538032878278
2945,-0.061649249143760354
2946,-0.026996235387358736
2947,-0.060727813852813894
2948,0.03960565306587638
2949,-0.06948124303578074
2950,-0.07286269430051817
2951,-0.006266424095411338
2952,-0.005135612261274236
2953,-0.17139090309822014
2954,0.010459929241655175
2955,-0.013409961685823646
2956,0.0
2957,0.0392307692307694
2958,-0.0037945863900836763
2959,-0.10989053197618603
2960,0.029882712901580843
2961,0.0023547880690737433
2962,0.05876057740169238
2963,-0.0929225704880492
2964,0.003978402955385096
2965,0.018933697881066358
2966,-0.007844311377245505
2967,0.119194332093705
2968,-0.052264215185563456
2969,-0.08064223512336721
2970,-0.02429598209025574
2971,-0.009445720709712058
2972,-0.005960051546391787
2973,0.02114454029034296
2974,0.013409961685823646
2975,-0.014056453448668238
2976,-0.029997136311569195
2977,-0.028561476837338784
2978,0.005303929094842674
2979,-0.025059975361473086
2980,0.012993350820472038
2981,0.13717181787969435
2982,-0.05559738458490182
2983,-0.0379188712522045
2984,-0.08847402597402598
2985,-0.0680391891281773
2986,-0.02083333333333326
2987,0.08461305314204892
2988,-0.00560897435897445
2989,0.01352929231394051
2990,0.023669554455445496
2991,-0.038737124944021595
2992,-0.06299734748010599
2993,-0.026804380288701024
2994,-0.012957317073170715
2995,0.0037176753594663214
2996,0.024869646727986527
2997,-0.012081259939465516
2998,-0.04982993197278929
2999,0.016697239497114325
3000,-0.035217601881962324
3001,-0.0034767492394609523
3002,0.018990882139061416
3003,0.04165422514183348
3004,0.04060913705583746
3005,-0.04812499999999997
3006,0.001570105197048255
3007,0.02316357290179294
3008,-0.0016670034350372287
3009,-0.01863133313026699
3010,0.014117892214321248
3011,-0.08335594753505204
3012,-0.05888149790588815
3013,-0.07987528084735662
3014,0.0673793539030152
3015,0.007151741293532243
3016,-0.08321678321678316
3017,0.00034825870646781887
3018,0.011959433601224534
3019,-0.038494975136488474
3020,-0.07172869147659067
3021,-0.012235473350948434
3022,-0.0923349056603775
3023,-0.03215508466734518
3024,-0.026427495549774083
3025,-0.01363247648272048
3026,-0.03165213781652132
3027,0.045243776167109284
3028,-0.0691041957870473
3029,0.14902721799273533
3030,0.004830917874396157
3031,0.08852854462610549
3032,-0.09554055842265441
3033,0.006390977443608836
3034,0.001885424220449794
3035,-0.005743711626064574
3036,-0.12138157894736856
3037,-0.0475746268656716
3038,0.025735922108979015
3039,0.01618547681539817
3040,-0.03282828282828265
3041,-0.09122180895663579
3042,0.026864035087719396
3043,0.010060683487703503
3044,-0.17557093220087316
3045,0.05975613539759861
3046,0.07011010362694292
3047,0.07415424889246891
3048,0.031162670549280236
3049,-0.01134632957660675
3050,0.15352231964926266
3051,0.04284147869674193
3052,0.020276210191985777
3053,0.019946212460779877
3054,-0.16621675267963476
3055,-0.009564507348938545
3056,0.006789351438270419
3057,0.011740179942945073
3058,-0.10595547458943921
3059,-0.09005866008027175
3060,0.10103438228438222
3061,-0.10655014124293793
3062,0.0009249891602833848
3063,-0.02495412844036715
3064,-0.0003060990230341343
3065,-0.00694444444444442
3066,-0.03354531001589822
3067,-0.006053716823517075
3068,-0.039435620326401244
3069,-0.10120055604701128
3070,-0.056911917098445564
3071,-0.07902025272632851
3072,-0.10487250855808283
3073,0.03553795994410813
3074,-0.17265620758916456
3075,0.14823295171727235
3076,0.004907273603082851
3077,-0.0006257665640410082
3078,-0.07689264698610487
3079,0.02165783226561757
3080,0.07955273139254215
3081,-0.004048999759804994
3082,-0.027235454900429446
3083,-0.044214411811908105
3084,-0.10161384976525834
3085,-0.031705623698218055
3086,0.02910052910052907
3087,-0.047176165803108905
3088,0.003199431212228987
3089,0.018086040386303903
3090,-0.0074016361511490825
3091,-0.1689621489621489
3092,0.0286519800681877
3093,-0.023669554455445496
3094,-0.006620610247553227
3095,-0.10396546678372831
3096,0.0
3097,-0.02682582466949035
3098,0.02764718452826176
3099,-0.019219183034100418
3100,-0.07424714434060231
3101,0.009636959898739805
3102,-0.0012544998363697157
3103,-0.007717136150234838
3104,-0.08660422242045807
3105,-0.05717867290656864
3106,0.020663027559579272
3107,-0.09963045084996303
3108,-0.08039731229915292
3109,-0.12194741532976827
3110,-0.03256067630215442
3111,0.028682932154358243
3112,0.00888982404460692
3113,-0.006620610247553227
3114,0.044494542002847526
3115,-0.03306192943498654
3116,-0.06769527483124382
3117,-0.02938419979050666
3118,0.11167800453514731
3119,0.019259401873957138
3120,0.03384132675930074
3121,0.08840703031014352
3122,-0.07973884976525825
3123,-0.04212707182320452
3124,-0.12245223656012028
3125,0.04992481203007526
3126,-0.012843068261787494
3127,-0.025098702763677316
3128,-0.04994158878504673
3129,0.08159891071775915
3130,0.027760741602340433
3131,-0.09113692729408707
3132,0.10921985815602842
3133,0.015625
3134,0.0004813246053139153
3135,0.010752419294341342
3136,0.04702465065159367
3137,0.05649966894725211
3138,0.06346222699606163
3139,0.02799263351749537
3140,-0.11787259999419075
3141,-0.03826429980276136
3142,-0.033967641110498326
3143,-0.011604685054245278
3144,-0.020266439909297107
3145,-0.08617226418126311
3146,-0.010110294117646967
3147,0.06450846450846459
3148,0.03039089347079038
3149,0.050838574423480054
3150,0.01589124512579465
3151,-0.1674153938304882
3152,0.09987695953335762
3153,0.005122143420015712
3154,-0.11086222568497606
3155,-0.01352929231394051
3156,0.006619007245259878
3157,-0.07568277310924365
3158,-0.008946206576042615
3159,0.03698369299873039
3160,-0.026680098791108886
3161,-0.11444942044257111
3162,0.02072968490878946
3163,0.05799643763156492
3164,0.10895002266545784
3165,-0.04324570388073279
3166,0.08086775458815554
3167,-0.07481403776463846
3168,-0.09737997879751625
3169,0.031311968272244695
3170,-0.00983796296296302
3171,-0.04852470671880549
3172,-0.09198721887673589
3173,-0.08310406698564599
3174,0.008946557649010423
3175,0.01659598008482388
3176,0.02478035593602157
3177,0.00014400403211278778
3178,-0.05320155112077951
3179,-0.012703643660137764
3180,-0.06172607879924952
3181,-0.03673923800098955
3182,0.038814763472535097
3183,0.025510204081632626
3184,0.009286412512218956
3185,0.01789077212806034
3186,-0.037894645037502395
3187,-0.004409390137871005
3188,0.04481981981981975
3189,-0.13133640552995385
3190,-0.10161384976525834
3191,0.05646871686108157
3192,0.08737864077669899
3193,-0.040532627237314434
3194,-0.04390959282263629
3195,0.03956404896984167
3196,-0.041441591179811166
3197,0.019627279936558217
3198,0.012344630368923193
3199,-0.060658247225411355
3200,-0.05385586635586648
3201,-0.08731929530981275
3202,-0.0370370370370372
3203,-0.005154639175257714
3204,-0.00032383419689119286
3205,0.11557401074743534
3206,0.09774097233958656
3207,0.01039540816326534
3208,-0.08309421329507416
3209,0.0637693883523558
3210,0.09122180895663579
3211,0.09084967320261439
3212,-0.024332433243324347
3213,0.023170731707317094
3214,-0.015243189035600846
3215,-0.09681658878504673
3216,-0.04078264969354084
3217,0.009000182282172808
3218,0.0365079365079366
3219,0.014349489795918435
3220,-0.047161172161172216
3221,0.07156583716461118
3222,-0.022578728461081443
3223,-0.09166199638831807
3224,0.08359116321988824
3225,0.05433806576871736
3226,-0.049441056910569214
3227,-0.13337723148961067
3228,0.14154124516818822
3229,-0.08032043849478243
3230,-0.09441980783444204
3231,0.021593467704744684
3232,0.08184686324475177
3233,0.05713119771475195
3234,-0.01869158878504673
3235,-0.11324786324786329
3236,0.018741159830268694
3237,0.1187279744923645
3238,-0.0026026026026026994
3239,-0.1100903800916182
3240,-0.03256067630215442
3241,-0.0075255102040816535
3242,0.010060683487703503
3243,0.006580184245158716
3244,-0.007591377694470491
3245,0.15426283560998588
3246,-0.004179058558096749
3247,-0.030303030303030276
3248,-0.06379018612521159
3249,-0.1003740834954363
3250,0.05022264131175036
3251,0.02764718452826176
3252,-0.05774448144037492
3253,-0.08452380952380956
3254,0.12572767546589547
3255,0.006053716823517075
3256,0.11095045305571616
3257,0.02383498854087085
3258,0.010415794029767333
3259,-0.01341787471388356
3260,0.013723390012049697
3261,0.07101979547799986
3262,-0.0005668934240361523
3263,-0.03598334339934528
3264,0.11048431480462295
3265,0.003352636391344088
3266,-0.1622681396617568
3267,-0.04933384412378139
3268,-0.014423076923076872
3269,0.07462686567164178
3270,-0.036984886886323176
3271,0.005741144871579618
3272,0.1271004726063364
3273,0.007059010152284273
3274,0.030430134057076952
3275,0.09843033083796193
3276,0.016609392898052633
3277,-0.018398573171876542
3278,-0.01666666666666683
3279,0.03171931301123054
3280,0.040211640211640365
3281,-0.07966146522084117
3282,0.09487004103967167
3283,-0.013440860215053752
3284,-0.019767441860464974
3285,0.07906160074135493
3286,0.007720720258554303
3287,-0.03428103428103424
3288,-0.01418465445311079
3289,-0.07086614173228356
3290,-0.01716930426993124
3291,0.012433128591242237
3292,-0.040970933828076594
3293,-0.0005394713181083866
3294,0.0005668934240361523
3295,-0.01958484048619935
3296,0.1149665551839465
3297,0.02371462734157026
3298,0.1165930289641629
3299,-0.042131947118470015
3300,0.028686687584043025
3301,-0.012508884150675081
3302,-0.008232526881720492
3303,0.058548382810216015
3304,-0.1146664008506113
3305,-0.02455056440748815
3306,-0.024812847138372396
3307,0.10761286023654826
3308,-0.02128427128427135
3309,0.03468987890662656
3310,0.016712958528876554
3311,-0.004399323181049075
3312,-0.007720720258554303
3313,0.06927966101694927
3314,0.11710296684118682
3315,0.008742415885273136
3316,0.05946533819814759
3317,0.05649966894725211
3318,-0.10141102972856542
3319,0.14069956340745238
3320,0.027893619794090885
3321,0.11741573033707864
3322,-0.07899821281939823
3323,0.05283505154639179
3324,0.014096185737976663
3325,-0.0055129756622294135
3326,0.021350994604358187
3327,-0.021585051546391787
3328,0.12452107279693492
3329,-0.045932036097010576
3330,0.0031812725090034633
3331,-0.019730917951162663
3332,0.06161872532430901
3333,0.13403633196466347
3334,-0.06356761330583338
3335,-0.09716000428678595
3336,0.023974105771340737
3337,0.08783344176968111
3338,0.03171931301123054
3339,-0.018973459091906175
3340,0.05691300790837195
3341,0.010667903525046318
3342,0.10841143121601282
3343,0.06781835541234027
3344,-0.015993204708166342
3345,0.026673892100192775
3346,0.1206896551724137
3347,-0.009306693989071135
3348,-0.011270161880507112
3349,0.02398648648648649
3350,-0.02821407795229791
3351,0.015151515151515138
3352,-0.07947398513436243
3353,-0.03290787312018195
3354,-0.01690150743174379
3355,-0.03260467980295556
3356,-0.006150615061506048
3357,-0.032614704256495264
3358,0.00027092261464956024
3359,0.06550274316771776
3360,0.02781673679289387
3361,0.07966552957816797
3362,0.048676630207898586
3363,0.054826673608399545
3364,-0.02835767174002468
3365,-0.036620441705187634
3366,0.0015698587127159769
3367,-0.016255206745910744
3368,-0.001875000000000071
3369,0.052323949054340346
3370,0.04134412385643893
3371,-0.02241370467251369
3372,-0.007475575490423436
3373,-0.029954719609891933
3374,-0.1464322571133716
3375,-0.032614704256495264
3376,-0.0709739341281066
3377,0.01604249947401648
3378,-0.024907810928595397
3379,-0.003636006289308158
3380,0.01309614754992916
3381,0.026536650163023756
3382,-0.003042494342469171
3383,-0.002716852978633
3384,0.016204690831556512
3385,0.0012624602193525014
3386,-0.014345275952229564
3387,-0.020374486428234695
3388,0.16269841269841268
3389,-0.013450292397660935
3390,0.06948124303578074
3391,0.02065934065934072
3392,0.009664948453608213
3393,-0.0016670034350372287
3394,-0.1454664057403785
3395,-0.002390557298670215
3396,-0.03576944291230011
3397,-0.038770325203252076
3398,0.008565989847715727
3399,0.03207070707070714
3400,-0.00888982404460692
3401,0.0
3402,0.012241746930372832
3403,-0.015948834196891193
3404,0.05885900704553548
3405,-0.10053839485331029
3406,0.04453460851084379
3407,0.012843068261787494
3408,0.014695355593919546
3409,-0.004252209155537923
3410,-0.01352929231394051
3411,-0.010612371499468365
3412,0.016625191930957905
3413,0.05247092089197336
3414,0.11686204172271675
3415,0.0
3416,0.022554689464420408
3417,0.018990882139061416
3418,-0.033569267066728026
3419,0.02938419979050666
3420,-0.08004128203658056
3421,-0.0032123960695387144
3422,-0.026205450733752578
3423,-0.03899351410486851
3424,0.037284144427001564
3425,0.08265429608713204
3426,0.0
3427,0.010321430625036099
3428,0.012077294685990392
3429,-0.05331278071597523
3430,0.054087530966143715
3431,-0.01109360032137463
3432,0.0008272231622485915
3433,0.10390727391874177
3434,-0.05810016039921573
3435,-0.011873646123449655
3436,0.003067232080365634
3437,-0.0641783029001074
3438,0.016594013368206983
3439,0.12341721060036448
3440,-0.06736823169634831
3441,-0.02566559618771347
3442,-0.016410696187729057
3443,-0.00888982404460692
3444,-0.03276054305765075
3445,-0.08657930177146989
3446,-0.11042702660036308
3447,-0.09490460327074512
3448,-0.012627551020408356
3449,0.05754979414710126
3450,-0.004244750508015316
3451,-0.025490196078431282
3452,0.08870644155683816
3453,0.009286412512218956
3454,0.09880184331797226
3455,-0.01519629574897774
3456,-0.02628624265240087
3457,0.13986762217577375
3458,-0.18422989633809717
3459,-0.014336917562723928
3460,-0.03374979177078119
3461,-0.012843068261787494
3462,-0.0007363770250368162
3463,-0.010806586358369064
3464,-0.005765909392852375
3465,-0.11494755244755239
3466,0.0071251035625518044
3467,-0.001536098310291889
3468,0.03136011275546169
3469,0.044199035288144284
3470,-0.04041783300334534
3471,0.04978354978354993
3472,-0.02136299435028266
3473,-0.05181217232733082
3474,0.0886476822883413
3475,-0.030230482064599884
3476,0.03919488850165398
3477,0.018990882139061416
3478,0.06424182576256299
3479,-0.015437027573725004
3480,0.021593467704744684
3481,0.026184768578277673
3482,-0.09761969245583946
3483,-0.007720720258554303
3484,-0.03161988090898038
3485,-0.0028871188100947354
3486,-0.025139128766071828
3487,0.024054011618778404
3488,-0.1264635909875449
3489,0.07639838802533105
3490,0.0658311868436694
3491,0.015430562468889963
3492,0.03919488850165398
3493,0.07134727325940626
3494,0.004398311048557257
3495,-0.08109186232049237
3496,0.009290310885525122
3497,-0.007823834196891255
3498,-0.051515151515151514
3499,-0.07713314722660525
3500,0.02764718452826176
3501,0.04973846441247898
3502,0.02771855010660973
3503,0.0006184291898578831
3504,0.025166848683412235
3505,-0.025638557309716425
3506,0.0977803492531032
3507,0.018486845414759312
3508,-0.0841944125526215
3509,-0.010482594936708889
3510,-0.12775436071416335
3511,0.09315076118115284
3512,-0.15626107763204544
3513,0.006117724867724883
3514,-0.02019761697181055
3515,0.06435643564356441
3516,0.050097592713077344
3517,-0.007737089201877989
3518,-0.06914070891514501
3519,-0.06553512494106561
3520,-0.0472301986121082
3521,0.009664948453608213
3522,-0.0010064412238326437
3523,-0.03431372549019618
3524,-0.02779348030902562
3525,-0.010302775441547674
3526,0.005102040816326703
3527,-0.05581935744594868
3528,-0.12322316986496085
3529,-0.00029904306220096544
3530,-0.012719184590135546
3531,0.007716307315170701
3532,-0.01186853317102865
3533,-0.05248948652717922
3534,-0.0179219543941328
3535,0.04882701517980359
3536,0.10088006034699526
3537,0.0030045681699726323
3538,-0.050188039620742586
3539,0.05530803870844114
3540,0.040603033666296806
3541,-0.03490262433230473
3542,-0.07785654211221926
3543,-0.09282781936730267
3544,-0.02256574271499656
3545,-0.02556857530679535
3546,0.09234300947867302
3547,0.025424572936899148
3548,0.0035596572181937347
3549,0.0760289796559227
3550,0.033816425120772986
3551,0.07568978374347501
3552,0.0401460806051912
3553,-0.07393350985584002
3554,0.032614704256495264
3555,0.1472748357170468
3556,0.0
3557,0.026750479197203747
3558,-0.02566559618771347
3559,-0.04921630094043894
3560,0.02454780361757103
3561,-0.03038194444444442
3562,-0.009850359373158923
3563,-0.014374514374514424
3564,-0.005154639175257714
3565,-0.0910328729819101
3566,0.045367808415227584
3567,0.002645502645502562
3568,-0.05612244897959173
3569,0.010204081632652962
3570,0.07619047619047625
3571,0.07150393152184731
3572,-0.02628989607035237
3573,0.02821407795229791
3574,0.03257666703044859
3575,-0.012197724039829216
3576,-0.029445275226091416
3577,-0.035205535205535154
3578,-0.12383479621691507
3579,-0.018569175811798067
3580,0.050982748261951816
3581,-0.02609369157630459
3582,-0.0393162393162394
3583,-0.07617469679899269
3584,-0.11976973185880935
3585,0.012280774665447525
3586,-0.0022684504936456573
3587,-0.042514251425142424
3588,-0.029105392156862697
3589,0.11818947555082682
3590,-0.04367632228674756
3591,-0.09952014057853475
3592,0.01387755102040833
3593,-0.07040704070407044
3594,-0.025098702763677316
3595,0.15488074461896462
3596,0.07346348944201953
3597,0.04331313131313119
3598,-0.07810805481612937
3599,-0.059976301157597334
3600,-0.08582221697556358
3601,0.023258599214333486
3602,-0.04038793676099384
3603,0.06464740602671637
3604,0.016252508485494088
3605,-0.0650217706821481
3606,-0.026701030927835046
3607,-0.03092880716643087
3608,-0.08292036910457967
3609,0.08460119870908256
3610,0.12083308276705351
3611,-0.09734247234247229
3612,0.07195429786103369
3613,-0.009722222222222188
3614,0.055889079473985026
3615,0.06304962311557794
3616,-0.003162555344718543
3617,-0.1289424860853431
3618,0.06999385749385745
3619,0.026184768578277673
3620,-0.0060244436757754816
3621,-0.014117892214321248
3622,0.008398980537534628
3623,0.027890451517394554
3624,-0.014132464394244426
3625,-0.03097770814436096
3626,-0.007526881720430145
3627,-0.09116819141449672
3628,0.02598684210526314
3629,-0.10216346153846156
3630,-0.09176536943034397
3631,0.10139185207761858
3632,-0.09708737864077666
3633,0.024541757200958303
3634,0.03391358233338959
3635,-0.01789077212806034
3636,0.04729891956782706
3637,0.0050639658848614655
3638,0.011671115298058199
3639,0.02514851485148517
3640,0.07834828846792963
3641,0.026351777824531908
3642,-0.007475575490423436
3643,-0.1143500788465871
3644,-0.03161498187676193
3645,-0.052812485039973156
3646,0.02687099263043069
3647,-0.1502663302495093
3648,0.050188039620742586
3649,-0.018686187632440676
3650,-0.09273295750627697
3651,0.10499525493917705
3652,-0.15095255430166232
3653,-0.10531400966183568
3654,-0.026635159577571565
3655,0.039163936415483436
3656,0.008232526881720492
3657,-0.016271314892004618
3658,-0.02523809523809528
3659,0.06861811835633835
3660,0.006580184245158716
3661,0.014117892214321248
3662,-0.12155612244897951
3663,-0.052970697749716744
3664,0.06235247122053944
3665,0.030761566722710132
3666,-0.027305560744753654
3667,0.06659365316807342
3668,-0.03568681741270585
3669,0.015873015873015817
3670,-0.06810204830006805
3671,0.06614929785661494
3672,0.12121212121212122
3673,0.03831508805330808
3674,0.010097789115646183
3675,-0.15390022675736947
3676,0.08535108958837778
3677,-0.01604249947401648
3678,0.04256944444444444
3679,-0.018707482993197466
3680,-0.019085411942554753
3681,-0.031848994857409885
3682,0.03465352242591946
3683,0.1435406698564593
3684,-0.05942763609483093
3685,-0.11595427835466476
3686,-0.012115169642587187
3687,-0.02152396447698468
3688,0.08372274904682775
3689,-0.005416012558869809
3690,0.05646551724137927
3691,-0.015103189493433478
3692,0.04170809566172995
3693,0.0886715942921672
3694,-0.10334704821783558
3695,0.10704866938384072
3696,0.025116353715294526
3697,0.09770114942528729
3698,0.04882701517980359
3699,-0.06327351485148514
3700,-0.09866962305986693
3701,-0.10403108305002418
3702,-0.012264486313544154
3703,-0.006053716823517075
3704,0.08004370670014405
3705,0.01571107937155669
3706,0.02183673469387748
3707,-0.06503036437246945
3708,-0.03956164847253962
3709,-0.047193877551020336
3710,-0.05571462658076842
3711,0.036020370140355196
3712,-0.01826783114992714
3713,0.014136392224984418
3714,0.03036403750689476
3715,-0.05130133024869865
3716,-0.0037945863900836763
3717,-0.0002407318247472645
3718,-0.0031376186838372178
3719,-0.0929717180244829
3720,0.0008264725515749749
3721,-0.04103190572003457
3722,0.009716296596181895
3723,0.10639501980758337
3724,0.0018746582654203259
3725,-0.022973596218148318
3726,-0.02566559618771347
3727,0.002906765496693664
3728,0.025634644101542925
3729,-0.13221582339229399
3730,0.044733044733044736
3731,-0.05405018946164297
3732,0.0016670034350372287
3733,0.008361486486486491
3734,-0.0009736686140040529
3735,-0.008254906369447035
3736,0.022617076631977318
3737,-0.014294554455445585
3738,0.06435643564356441
3739,-0.029215992852356543
3740,0.04145225843339051
3741,-0.10603971318257033
3742,-0.005438921980275513
3743,0.07923238340215244
3744,0.055013514404377295
3745,4.768262445153937e-05
3746,0.035098397240819645
3747,-0.026353365565269682
3748,0.022648083623693305
3749,0.026676829268292845
3750,0.006789351438270419
3751,0.11438558889569306
3752,-0.06930693069306937
3753,-0.06660202102684498
3754,-0.031190202831993696
3755,0.005704377544353489
3756,0.07800304587854556
3757,0.021836923168588207
3758,0.02273676965808824
3759,-0.013770024138687775
3760,-0.01363247648272048
3761,-0.05129702948876058
3762,0.006053716823517075
3763,-0.08514294403892952
3764,-0.10517986722247963
3765,-0.00746596398770305
3766,0.0
