,p1_mean_hp_start
2367,87.5
2368,116.66666666666667
2369,127.5
2370,124.16666666666667
2371,124.16666666666667
2372,115.83333333333333
2373,122.5
2374,116.66666666666667
2375,116.66666666666667
2376,117.5
2377,129.16666666666666
2378,117.5
2379,122.5
2380,120.83333333333333
2381,108.33333333333333
2382,101.66666666666667
2383,120.83333333333333
2384,115.83333333333333
2385,115.83333333333333
2386,116.66666666666667
2387,85.0
2388,90.83333333333333
2389,124.16666666666667
2390,112.5
2391,114.16666666666667
2392,130.0
2393,122.5
2394,124.16666666666667
2395,94.16666666666667
2396,115.83333333333333
2397,115.83333333333333
2398,124.16666666666667
2399,121.66666666666667
2400,96.66666666666667
2401,121.66666666666667
2402,120.83333333333333
2403,116.66666666666667
2404,115.0
2405,115.83333333333333
2406,100.5
2407,122.5
2408,117.66666666666667
2409,120.83333333333333
2410,115.0
2411,104.16666666666667
2412,116.66666666666667
2413,124.16666666666667
2414,64.16666666666667
2415,103.33333333333333
2416,88.33333333333333
2417,118.33333333333333
2418,90.0
2419,88.33333333333333
2420,115.83333333333333
2421,95.0
2422,116.66666666666667
2423,116.66666666666667
2424,119.16666666666667
2425,114.16666666666667
2426,128.33333333333334
2427,115.83333333333333
2428,127.5
2429,115.83333333333333
2430,123.33333333333333
2431,82.5
2432,99.16666666666667
2433,125.83333333333333
2434,117.5
2435,112.5
2436,115.83333333333333
2437,115.0
2438,120.0
2439,115.83333333333333
2440,115.83333333333333
2441,75.83333333333333
2442,124.16666666666667
2443,115.83333333333333
2444,91.66666666666667
2445,119.16666666666667
2446,120.0
2447,117.5
2448,128.33333333333334
2449,124.16666666666667
2450,120.83333333333333
2451,115.83333333333333
2452,118.33333333333333
2453,123.33333333333333
2454,120.0
2455,121.66666666666667
2456,127.5
2457,115.83333333333333
2458,117.5
2459,133.33333333333334
2460,106.66666666666667
2461,121.66666666666667
2462,116.66666666666667
2463,116.66666666666667
2464,126.66666666666667
2465,122.5
2466,117.5
2467,119.16666666666667
2468,115.83333333333333
2469,120.83333333333333
2470,109.16666666666667
2471,121.66666666666667
2472,113.33333333333333
2473,115.83333333333333
2474,74.16666666666667
2475,117.5
2476,115.0
2477,111.66666666666667
2478,115.0
2479,95.83333333333333
2480,127.5
2481,123.33333333333333
2482,119.16666666666667
2483,120.83333333333333
2484,118.33333333333333
2485,125.0
2486,117.5
2487,115.83333333333333
2488,124.16666666666667
2489,102.5
2490,124.16666666666667
2491,119.16666666666667
2492,122.5
2493,111.66666666666667
2494,120.83333333333333
2495,110.0
2496,116.66666666666667
2497,119.16666666666667
2498,115.0
2499,74.33333333333333
2500,127.5
2501,121.66666666666667
2502,115.0
2503,72.5
2504,97.66666666666667
2505,100.83333333333333
2506,113.33333333333333
2507,114.16666666666667
2508,73.5
2509,114.16666666666667
2510,116.66666666666667
2511,115.83333333333333
2512,91.66666666666667
2513,106.66666666666667
2514,116.66666666666667
2515,114.16666666666667
2516,116.66666666666667
2517,115.0
2518,114.16666666666667
2519,99.16666666666667
2520,115.83333333333333
2521,117.5
2522,120.83333333333333
2523,115.83333333333333
2524,127.5
2525,120.83333333333333
2526,128.33333333333334
2527,109.16666666666667
2528,73.33333333333333
2529,121.66666666666667
2530,116.66666666666667
2531,116.66666666666667
2532,113.33333333333333
2533,115.83333333333333
2534,116.66666666666667
2535,119.16666666666667
2536,120.83333333333333
2537,75.83333333333333
2538,124.16666666666667
2539,121.66666666666667
2540,93.33333333333333
2541,124.16666666666667
2542,121.66666666666667
2543,124.16666666666667
2544,127.5
2545,116.66666666666667
2546,120.83333333333333
2547,101.83333333333333
2548,115.83333333333333
2549,115.83333333333333
2550,122.5
2551,126.83333333333333
2552,120.83333333333333
2553,108.33333333333333
2554,86.66666666666667
2555,115.83333333333333
2556,129.16666666666666
2557,116.66666666666667
2558,120.83333333333333
2559,127.5
2560,120.83333333333333
2561,116.66666666666667
2562,128.33333333333334
2563,75.83333333333333
2564,118.33333333333333
2565,117.5
2566,95.16666666666667
2567,76.83333333333333
2568,115.83333333333333
2569,124.16666666666667
2570,116.66666666666667
2571,129.16666666666666
2572,85.0
2573,123.33333333333333
2574,115.83333333333333
2575,116.66666666666667
2576,115.0
2577,122.5
2578,117.5
2579,124.16666666666667
2580,100.83333333333333
2581,117.5
2582,115.0
2583,128.33333333333334
2584,106.66666666666667
2585,119.16666666666667
2586,84.16666666666667
2587,128.33333333333334
2588,115.83333333333333
2589,102.5
2590,91.66666666666667
2591,115.83333333333333
2592,120.83333333333333
2593,117.5
2594,116.66666666666667
2595,122.5
2596,104.16666666666667
2597,97.5
2598,85.83333333333333
2599,125.0
2600,89.16666666666667
2601,122.5
2602,125.0
2603,111.66666666666667
2604,115.83333333333333
2605,116.66666666666667
2606,115.83333333333333
2607,90.0
2608,116.66666666666667
2609,118.33333333333333
2610,114.16666666666667
2611,117.66666666666667
2612,117.5
2613,109.16666666666667
2614,117.5
2615,117.5
2616,118.33333333333333
2617,117.5
2618,121.66666666666667
2619,123.33333333333333
2620,116.66666666666667
2621,115.0
2622,87.5
2623,122.5
2624,115.83333333333333
2625,87.5
2626,120.83333333333333
2627,115.83333333333333
2628,106.66666666666667
2629,119.16666666666667
2630,100.83333333333333
2631,120.83333333333333
2632,115.83333333333333
2633,82.5
2634,124.16666666666667
2635,126.66666666666667
2636,120.83333333333333
2637,115.83333333333333
2638,103.33333333333333
2639,127.5
2640,115.83333333333333
2641,127.5
2642,118.33333333333333
2643,119.16666666666667
2644,115.83333333333333
2645,128.33333333333334
2646,119.16666666666667
2647,124.16666666666667
2648,117.5
2649,125.0
2650,111.83333333333333
2651,122.5
2652,118.33333333333333
2653,100.0
2654,123.33333333333333
2655,124.16666666666667
2656,114.16666666666667
2657,117.5
2658,120.83333333333333
2659,86.66666666666667
2660,96.83333333333333
2661,122.5
2662,117.5
2663,99.16666666666667
2664,115.83333333333333
2665,86.66666666666667
2666,79.33333333333333
2667,123.33333333333333
2668,109.16666666666667
2669,127.5
2670,117.5
2671,124.16666666666667
2672,97.5
2673,117.5
2674,133.33333333333334
2675,120.83333333333333
2676,115.0
2677,114.16666666666667
2678,114.16666666666667
2679,118.33333333333333
2680,116.66666666666667
2681,128.33333333333334
2682,74.16666666666667
2683,120.83333333333333
2684,114.16666666666667
2685,118.33333333333333
2686,115.83333333333333
2687,118.33333333333333
2688,116.66666666666667
2689,75.83333333333333
2690,127.5
2691,127.5
2692,119.16666666666667
2693,91.66666666666667
2694,117.5
2695,110.83333333333333
2696,118.33333333333333
2697,116.66666666666667
2698,124.16666666666667
2699,119.16666666666667
2700,94.16666666666667
2701,97.5
2702,117.5
2703,123.33333333333333
2704,121.66666666666667
2705,87.5
2706,121.66666666666667
2707,126.66666666666667
2708,124.16666666666667
2709,120.83333333333333
2710,133.33333333333334
2711,86.66666666666667
2712,115.16666666666667
2713,129.16666666666666
2714,118.33333333333333
2715,117.5
2716,93.33333333333333
2717,115.0
2718,91.83333333333333
2719,120.83333333333333
2720,92.5
2721,90.83333333333333
2722,116.66666666666667
2723,115.83333333333333
2724,75.83333333333333
2725,115.0
2726,119.16666666666667
2727,118.33333333333333
2728,127.5
2729,99.16666666666667
2730,82.5
2731,119.16666666666667
2732,124.16666666666667
2733,122.5
2734,115.0
2735,119.16666666666667
2736,121.66666666666667
2737,120.83333333333333
2738,121.66666666666667
2739,114.16666666666667
2740,115.0
2741,124.16666666666667
2742,72.5
2743,120.83333333333333
2744,127.5
2745,117.5
2746,103.33333333333333
2747,124.16666666666667
2748,110.83333333333333
2749,90.83333333333333
2750,118.33333333333333
2751,90.0
2752,121.66666666666667
2753,90.0
2754,123.33333333333333
2755,120.83333333333333
2756,112.5
2757,113.33333333333333
2758,89.16666666666667
2759,115.83333333333333
2760,110.83333333333333
2761,117.5
2762,117.5
2763,127.5
2764,123.33333333333333
2765,125.0
2766,112.5
2767,120.0
2768,116.66666666666667
2769,115.83333333333333
2770,100.83333333333333
2771,117.5
2772,115.83333333333333
2773,88.5
2774,125.0
2775,115.83333333333333
2776,90.83333333333333
2777,116.66666666666667
2778,85.83333333333333
2779,121.66666666666667
2780,111.66666666666667
2781,130.0
2782,81.66666666666667
2783,122.5
2784,127.5
2785,103.33333333333333
2786,94.16666666666667
2787,121.66666666666667
2788,121.66666666666667
2789,130.0
2790,116.66666666666667
2791,105.83333333333333
2792,124.16666666666667
2793,103.33333333333333
2794,115.83333333333333
2795,102.5
2796,127.5
2797,110.83333333333333
2798,127.5
2799,97.5
2800,114.16666666666667
2801,123.33333333333333
2802,123.33333333333333
2803,122.5
2804,114.33333333333333
2805,119.16666666666667
2806,98.33333333333333
2807,124.16666666666667
2808,116.66666666666667
2809,123.33333333333333
2810,124.16666666666667
2811,115.83333333333333
2812,120.0
2813,110.0
2814,124.16666666666667
2815,84.16666666666667
2816,116.66666666666667
2817,115.83333333333333
2818,115.83333333333333
2819,127.5
2820,117.5
2821,124.16666666666667
2822,125.83333333333333
2823,119.16666666666667
2824,116.66666666666667
2825,121.66666666666667
2826,109.16666666666667
2827,91.66666666666667
2828,100.83333333333333
2829,73.5
2830,87.5
2831,115.83333333333333
2832,120.83333333333333
2833,91.83333333333333
2834,116.66666666666667
2835,100.83333333333333
2836,87.5
2837,109.16666666666667
2838,121.66666666666667
2839,115.83333333333333
2840,124.16666666666667
2841,116.66666666666667
2842,115.83333333333333
2843,123.33333333333333
2844,115.83333333333333
2845,115.83333333333333
2846,115.83333333333333
2847,113.33333333333333
2848,115.83333333333333
2849,115.83333333333333
2850,117.5
2851,85.0
2852,124.16666666666667
2853,95.0
2854,120.83333333333333
2855,81.66666666666667
2856,117.5
2857,121.66666666666667
2858,132.5
2859,130.83333333333334
2860,117.5
2861,125.0
2862,119.16666666666667
2863,127.5
2864,110.83333333333333
2865,105.0
2866,121.66666666666667
2867,122.5
2868,77.5
2869,121.66666666666667
2870,124.16666666666667
2871,121.66666666666667
2872,90.0
2873,119.16666666666667
2874,111.83333333333333
2875,117.5
2876,122.5
2877,112.5
2878,101.66666666666667
2879,124.16666666666667
2880,116.66666666666667
2881,120.83333333333333
2882,117.5
2883,121.66666666666667
2884,115.83333333333333
2885,105.0
2886,118.33333333333333
2887,123.33333333333333
2888,124.16666666666667
2889,115.83333333333333
2890,124.16666666666667
2891,121.66666666666667
2892,115.83333333333333
2893,97.5
2894,121.66666666666667
2895,119.16666666666667
2896,117.5
2897,115.83333333333333
2898,109.16666666666667
2899,121.66666666666667
2900,119.16666666666667
2901,117.5
2902,117.5
2903,97.5
2904,82.5
2905,115.0
2906,123.33333333333333
2907,118.33333333333333
2908,85.0
2909,75.83333333333333
2910,88.33333333333333
2911,116.66666666666667
2912,119.16666666666667
2913,102.5
2914,124.16666666666667
2915,119.16666666666667
2916,121.66666666666667
2917,75.83333333333333
2918,121.66666666666667
2919,119.16666666666667
2920,128.33333333333334
2921,96.66666666666667
2922,75.83333333333333
2923,111.66666666666667
2924,119.16666666666667
2925,127.5
2926,68.33333333333333
2927,115.0
2928,121.66666666666667
2929,123.33333333333333
2930,117.5
2931,85.0
2932,121.66666666666667
2933,120.83333333333333
2934,121.66666666666667
2935,115.0
2936,115.83333333333333
2937,116.66666666666667
2938,116.66666666666667
2939,117.5
2940,117.5
2941,90.83333333333333
2942,100.83333333333333
2943,110.83333333333333
2944,116.66666666666667
2945,123.33333333333333
2946,75.83333333333333
2947,71.83333333333333
2948,100.83333333333333
2949,110.0
2950,117.5
2951,127.5
2952,116.66666666666667
2953,74.16666666666667
2954,115.83333333333333
2955,114.16666666666667
2956,115.0
2957,133.33333333333334
2958,120.83333333333333
2959,110.0
2960,116.66666666666667
2961,118.33333333333333
2962,118.33333333333333
2963,100.83333333333333
2964,91.66666666666667
2965,116.66666666666667
2966,133.33333333333334
2967,115.83333333333333
2968,104.16666666666667
2969,108.33333333333333
2970,102.5
2971,110.5
2972,127.5
2973,123.33333333333333
2974,121.66666666666667
2975,122.5
2976,116.66666666666667
2977,119.16666666666667
2978,112.5
2979,117.5
2980,127.5
2981,119.16666666666667
2982,100.0
2983,125.0
2984,77.5
2985,91.66666666666667
2986,89.16666666666667
2987,85.83333333333333
2988,110.0
2989,120.83333333333333
2990,123.33333333333333
2991,106.66666666666667
2992,85.0
2993,115.83333333333333
2994,110.0
2995,120.83333333333333
2996,121.66666666666667
2997,124.16666666666667
2998,115.83333333333333
2999,89.16666666666667
3000,127.5
3001,119.16666666666667
3002,119.16666666666667
3003,115.83333333333333
3004,115.83333333333333
3005,116.66666666666667
3006,124.16666666666667
3007,122.5
3008,121.66666666666667
3009,115.0
3010,122.5
3011,122.5
3012,104.16666666666667
3013,86.66666666666667
3014,115.83333333333333
3015,120.83333333333333
3016,75.16666666666667
3017,133.33333333333334
3018,120.83333333333333
3019,124.16666666666667
3020,119.16666666666667
3021,95.83333333333333
3022,113.33333333333333
3023,104.16666666666667
3024,95.83333333333333
3025,121.66666666666667
3026,89.16666666666667
3027,116.66666666666667
3028,108.33333333333333
3029,115.83333333333333
3030,115.0
3031,125.0
3032,86.66666666666667
3033,118.33333333333333
3034,121.66666666666667
3035,75.83333333333333
3036,102.5
3037,119.16666666666667
3038,124.16666666666667
3039,125.0
3040,115.83333333333333
3041,93.33333333333333
3042,125.0
3043,116.66666666666667
3044,100.83333333333333
3045,121.66666666666667
3046,128.5
3047,122.5
3048,127.5
3049,89.16666666666667
3050,124.16666666666667
3051,129.16666666666666
3052,120.83333333333333
3053,129.16666666666666
3054,86.66666666666667
3055,97.66666666666667
3056,121.66666666666667
3057,120.0
3058,83.33333333333333
3059,114.16666666666667
3060,110.0
3061,72.5
3062,116.66666666666667
3063,90.0
3064,122.5
3065,116.66666666666667
3066,123.33333333333333
3067,115.83333333333333
3068,121.66666666666667
3069,110.0
3070,120.83333333333333
3071,115.83333333333333
3072,108.33333333333333
3073,114.16666666666667
3074,121.66666666666667
3075,90.0
3076,123.33333333333333
3077,124.16666666666667
3078,115.0
3079,122.5
3080,120.83333333333333
3081,124.16666666666667
3082,120.0
3083,119.16666666666667
3084,115.0
3085,130.0
3086,114.16666666666667
3087,120.0
3088,127.5
3089,117.5
3090,117.5
3091,101.66666666666667
3092,120.83333333333333
3093,121.66666666666667
3094,116.66666666666667
3095,116.66666666666667
3096,124.16666666666667
3097,120.83333333333333
3098,122.5
3099,124.16666666666667
3100,115.0
3101,125.0
3102,120.83333333333333
3103,97.5
3104,82.5
3105,124.16666666666667
3106,111.66666666666667
3107,110.0
3108,115.83333333333333
3109,71.66666666666667
3110,124.16666666666667
3111,120.83333333333333
3112,115.83333333333333
3113,116.66666666666667
3114,115.83333333333333
3115,124.16666666666667
3116,118.33333333333333
3117,123.33333333333333
3118,115.83333333333333
3119,124.33333333333333
3120,124.16666666666667
3121,115.83333333333333
3122,115.0
3123,110.83333333333333
3124,93.33333333333333
3125,114.16666666666667
3126,115.83333333333333
3127,121.66666666666667
3128,115.0
3129,127.5
3130,127.66666666666667
3131,87.5
3132,101.66666666666667
3133,123.33333333333333
3134,84.16666666666667
3135,120.0
3136,124.16666666666667
3137,129.16666666666666
3138,119.16666666666667
3139,110.83333333333333
3140,100.83333333333333
3141,128.33333333333334
3142,115.83333333333333
3143,127.5
3144,115.83333333333333
3145,109.16666666666667
3146,123.33333333333333
3147,116.66666666666667
3148,119.16666666666667
3149,114.16666666666667
3150,123.33333333333333
3151,80.0
3152,114.33333333333333
3153,75.83333333333333
3154,112.5
3155,115.83333333333333
3156,110.5
3157,96.66666666666667
3158,72.5
3159,115.83333333333333
3160,115.83333333333333
3161,108.33333333333333
3162,116.66666666666667
3163,122.5
3164,123.33333333333333
3165,121.66666666666667
3166,124.16666666666667
3167,115.0
3168,115.0
3169,124.16666666666667
3170,75.83333333333333
3171,127.5
3172,115.0
3173,122.5
3174,127.5
3175,117.5
3176,129.16666666666666
3177,115.83333333333333
3178,90.0
3179,115.83333333333333
3180,118.33333333333333
3181,73.33333333333333
3182,121.66666666666667
3183,105.0
3184,117.5
3185,119.16666666666667
3186,115.83333333333333
3187,122.5
3188,116.66666666666667
3189,106.66666666666667
3190,115.0
3191,129.16666666666666
3192,118.33333333333333
3193,111.66666666666667
3194,97.5
3195,105.83333333333333
3196,116.66666666666667
3197,124.16666666666667
3198,117.5
3199,113.33333333333333
3200,105.83333333333333
3201,115.0
3202,118.33333333333333
3203,117.5
3204,124.16666666666667
3205,122.5
3206,118.33333333333333
3207,115.0
3208,116.66666666666667
3209,120.83333333333333
3210,124.16666666666667
3211,116.66666666666667
3212,121.66666666666667
3213,118.33333333333333
3214,124.16666666666667
3215,115.0
3216,121.66666666666667
3217,99.16666666666667
3218,116.66666666666667
3219,120.83333333333333
3220,88.33333333333333
3221,124.16666666666667
3222,123.33333333333333
3223,115.83333333333333
3224,125.0
3225,118.33333333333333
3226,110.0
3227,100.83333333333333
3228,124.16666666666667
3229,114.16666666666667
3230,106.66666666666667
3231,122.5
3232,120.83333333333333
3233,121.66666666666667
3234,123.33333333333333
3235,115.83333333333333
3236,121.66666666666667
3237,126.66666666666667
3238,75.83333333333333
3239,110.0
3240,124.16666666666667
3241,120.83333333333333
3242,116.66666666666667
3243,75.83333333333333
3244,68.33333333333333
3245,128.33333333333334
3246,115.83333333333333
3247,109.16666666666667
3248,109.16666666666667
3249,110.0
3250,121.66666666666667
3251,122.5
3252,104.16666666666667
3253,115.83333333333333
3254,122.5
3255,124.16666666666667
3256,125.0
3257,74.16666666666667
3258,87.16666666666667
3259,122.5
3260,127.5
3261,123.33333333333333
3262,125.0
3263,124.16666666666667
3264,121.66666666666667
3265,124.16666666666667
3266,96.66666666666667
3267,133.33333333333334
3268,130.83333333333334
3269,125.83333333333333
3270,116.66666666666667
3271,116.66666666666667
3272,115.83333333333333
3273,123.33333333333333
3274,124.16666666666667
3275,126.66666666666667
3276,127.5
3277,120.83333333333333
3278,110.0
3279,124.16666666666667
3280,110.83333333333333
3281,100.83333333333333
3282,117.5
3283,117.5
3284,110.0
3285,122.5
3286,124.16666666666667
3287,74.16666666666667
3288,116.66666666666667
3289,104.16666666666667
3290,92.5
3291,115.83333333333333
3292,104.16666666666667
3293,87.5
3294,115.83333333333333
3295,124.16666666666667
3296,111.66666666666667
3297,124.16666666666667
3298,91.66666666666667
3299,119.16666666666667
3300,127.5
3301,94.16666666666667
3302,117.5
3303,127.5
3304,109.16666666666667
3305,112.5
3306,121.66666666666667
3307,121.66666666666667
3308,96.66666666666667
3309,122.5
3310,110.0
3311,110.83333333333333
3312,121.66666666666667
3313,119.16666666666667
3314,122.5
3315,108.33333333333333
3316,88.83333333333333
3317,129.16666666666666
3318,93.33333333333333
3319,115.83333333333333
3320,112.5
3321,112.5
3322,110.0
3323,114.16666666666667
3324,120.83333333333333
3325,85.0
3326,127.5
3327,127.5
3328,116.66666666666667
3329,121.66666666666667
3330,115.83333333333333
3331,90.83333333333333
3332,84.33333333333333
3333,83.33333333333333
3334,127.5
3335,113.33333333333333
3336,117.5
3337,121.66666666666667
3338,124.16666666666667
3339,110.83333333333333
3340,124.16666666666667
3341,115.83333333333333
3342,120.83333333333333
3343,115.83333333333333
3344,118.33333333333333
3345,129.16666666666666
3346,121.66666666666667
3347,123.33333333333333
3348,124.16666666666667
3349,116.66666666666667
3350,89.16666666666667
3351,121.66666666666667
3352,114.16666666666667
3353,120.83333333333333
3354,122.5
3355,112.66666666666667
3356,121.66666666666667
3357,75.83333333333333
3358,113.33333333333333
3359,89.16666666666667
3360,129.16666666666666
3361,121.66666666666667
3362,105.83333333333333
3363,115.83333333333333
3364,99.16666666666667
3365,74.33333333333333
3366,85.0
3367,124.16666666666667
3368,123.33333333333333
3369,124.16666666666667
3370,115.83333333333333
3371,112.5
3372,124.16666666666667
3373,115.83333333333333
3374,100.83333333333333
3375,75.83333333333333
3376,115.0
3377,127.5
3378,116.66666666666667
3379,123.33333333333333
3380,120.83333333333333
3381,115.83333333333333
3382,118.33333333333333
3383,122.5
3384,90.83333333333333
3385,124.16666666666667
3386,112.5
3387,121.66666666666667
3388,116.66666666666667
3389,115.0
3390,121.66666666666667
3391,115.0
3392,127.5
3393,121.66666666666667
3394,105.0
3395,124.16666666666667
3396,115.83333333333333
3397,105.0
3398,115.83333333333333
3399,119.16666666666667
3400,124.16666666666667
3401,124.16666666666667
3402,106.66666666666667
3403,124.16666666666667
3404,114.16666666666667
3405,95.83333333333333
3406,118.33333333333333
3407,121.66666666666667
3408,117.5
3409,121.66666666666667
3410,115.83333333333333
3411,76.66666666666667
3412,126.66666666666667
3413,125.0
3414,120.83333333333333
3415,115.0
3416,117.5
3417,119.16666666666667
3418,130.0
3419,127.5
3420,115.0
3421,121.66666666666667
3422,114.16666666666667
3423,89.16666666666667
3424,125.0
3425,113.33333333333333
3426,120.83333333333333
3427,116.66666666666667
3428,116.66666666666667
3429,121.66666666666667
3430,128.33333333333334
3431,120.83333333333333
3432,120.0
3433,101.66666666666667
3434,115.0
3435,90.0
3436,110.83333333333333
3437,82.5
3438,116.66666666666667
3439,122.5
3440,120.0
3441,121.66666666666667
3442,121.66666666666667
3443,124.16666666666667
3444,124.16666666666667
3445,110.0
3446,74.16666666666667
3447,108.33333333333333
3448,115.83333333333333
3449,92.5
3450,65.0
3451,112.5
3452,111.66666666666667
3453,117.5
3454,93.83333333333333
3455,121.66666666666667
3456,121.66666666666667
3457,93.33333333333333
3458,83.33333333333333
3459,116.66666666666667
3460,91.66666666666667
3461,115.83333333333333
3462,128.33333333333334
3463,87.5
3464,128.33333333333334
3465,108.33333333333333
3466,120.0
3467,117.5
3468,105.0
3469,121.66666666666667
3470,127.5
3471,119.16666666666667
3472,110.0
3473,104.16666666666667
3474,122.5
3475,70.83333333333333
3476,131.66666666666666
3477,119.16666666666667
3478,120.83333333333333
3479,121.66666666666667
3480,122.5
3481,121.66666666666667
3482,105.0
3483,121.66666666666667
3484,98.33333333333333
3485,120.83333333333333
3486,75.83333333333333
3487,116.66666666666667
3488,105.0
3489,124.16666666666667
3490,115.83333333333333
3491,119.16666666666667
3492,120.83333333333333
3493,122.5
3494,115.83333333333333
3495,120.0
3496,117.5
3497,124.16666666666667
3498,122.5
3499,115.0
3500,122.5
3501,121.66666666666667
3502,117.16666666666667
3503,120.83333333333333
3504,105.0
3505,115.83333333333333
3506,119.16666666666667
3507,124.16666666666667
3508,120.83333333333333
3509,123.33333333333333
3510,115.0
3511,119.16666666666667
3512,115.83333333333333
3513,118.33333333333333
3514,117.5
3515,121.66666666666667
3516,121.66666666666667
3517,89.33333333333333
3518,115.83333333333333
3519,111.66666666666667
3520,122.5
3521,127.5
3522,75.83333333333333
3523,85.83333333333333
3524,120.83333333333333
3525,130.0
3526,120.83333333333333
3527,115.83333333333333
3528,97.5
3529,92.5
3530,103.33333333333333
3531,117.5
3532,117.5
3533,115.0
3534,108.33333333333333
3535,117.5
3536,122.5
3537,124.16666666666667
3538,106.66666666666667
3539,119.16666666666667
3540,106.66666666666667
3541,121.66666666666667
3542,106.66666666666667
3543,123.33333333333333
3544,85.0
3545,118.33333333333333
3546,116.66666666666667
3547,90.83333333333333
3548,116.66666666666667
3549,124.16666666666667
3550,108.33333333333333
3551,116.66666666666667
3552,90.0
3553,126.66666666666667
3554,120.83333333333333
3555,125.0
3556,123.33333333333333
3557,110.83333333333333
3558,121.66666666666667
3559,121.66666666666667
3560,116.66666666666667
3561,116.66666666666667
3562,116.66666666666667
3563,116.66666666666667
3564,127.5
3565,114.16666666666667
3566,121.66666666666667
3567,118.33333333333333
3568,85.83333333333333
3569,115.83333333333333
3570,85.83333333333333
3571,126.83333333333333
3572,121.66666666666667
3573,122.5
3574,123.33333333333333
3575,116.66666666666667
3576,117.5
3577,118.33333333333333
3578,99.16666666666667
3579,124.16666666666667
3580,122.5
3581,130.0
3582,85.16666666666667
3583,71.83333333333333
3584,110.0
3585,99.16666666666667
3586,113.33333333333333
3587,121.66666666666667
3588,120.83333333333333
3589,118.33333333333333
3590,123.33333333333333
3591,83.33333333333333
3592,133.33333333333334
3593,115.83333333333333
3594,120.0
3595,122.5
3596,115.83333333333333
3597,127.5
3598,109.16666666666667
3599,102.5
3600,121.66666666666667
3601,115.83333333333333
3602,124.16666666666667
3603,116.66666666666667
3604,115.0
3605,114.16666666666667
3606,116.66666666666667
3607,118.5
3608,80.83333333333333
3609,116.66666666666667
3610,87.5
3611,111.66666666666667
3612,128.33333333333334
3613,110.83333333333333
3614,121.66666666666667
3615,123.33333333333333
3616,122.5
3617,109.16666666666667
3618,129.16666666666666
3619,121.66666666666667
3620,115.83333333333333
3621,120.83333333333333
3622,99.16666666666667
3623,124.16666666666667
3624,122.5
3625,115.0
3626,117.5
3627,109.16666666666667
3628,86.66666666666667
3629,105.0
3630,121.66666666666667
3631,124.16666666666667
3632,95.83333333333333
3633,124.16666666666667
3634,127.5
3635,89.16666666666667
3636,122.66666666666667
3637,118.33333333333333
3638,124.16666666666667
3639,115.0
3640,119.16666666666667
3641,119.16666666666667
3642,124.16666666666667
3643,103.33333333333333
3644,122.5
3645,115.83333333333333
3646,120.83333333333333
3647,74.16666666666667
3648,117.5
3649,114.16666666666667
3650,109.16666666666667
3651,117.5
3652,74.16666666666667
3653,108.33333333333333
3654,115.83333333333333
3655,120.83333333333333
3656,123.33333333333333
3657,85.83333333333333
3658,85.0
3659,122.5
3660,75.83333333333333
3661,122.5
3662,109.16666666666667
3663,115.0
3664,120.83333333333333
3665,94.16666666666667
3666,121.66666666666667
3667,115.83333333333333
3668,118.33333333333333
3669,128.33333333333334
3670,115.83333333333333
3671,110.0
3672,110.83333333333333
3673,122.5
3674,123.33333333333333
3675,109.16666666666667
3676,119.16666666666667
3677,115.83333333333333
3678,123.33333333333333
3679,115.83333333333333
3680,75.83333333333333
3681,111.66666666666667
3682,115.83333333333333
3683,113.33333333333333
3684,105.0
3685,74.16666666666667
3686,119.16666666666667
3687,96.66666666666667
3688,127.66666666666667
3689,115.83333333333333
3690,121.66666666666667
3691,115.83333333333333
3692,127.5
3693,122.5
3694,97.5
3695,127.5
3696,117.5
3697,118.33333333333333
3698,117.5
3699,109.16666666666667
3700,107.5
3701,120.0
3702,117.5
3703,115.83333333333333
3704,113.33333333333333
3705,121.66666666666667
3706,115.83333333333333
3707,96.66666666666667
3708,121.66666666666667
3709,112.5
3710,122.5
3711,127.5
3712,80.0
3713,121.66666666666667
3714,116.66666666666667
3715,114.33333333333333
3716,120.83333333333333
3717,120.83333333333333
3718,123.33333333333333
3719,104.16666666666667
3720,124.16666666666667
3721,104.16666666666667
3722,92.5
3723,111.66666666666667
3724,124.16666666666667
3725,115.83333333333333
3726,121.66666666666667
3727,121.66666666666667
3728,115.83333333333333
3729,116.66666666666667
3730,121.66666666666667
3731,120.0
3732,115.83333333333333
3733,116.66666666666667
3734,117.5
3735,122.5
3736,94.16666666666667
3737,121.66666666666667
3738,121.66666666666667
3739,116.66666666666667
3740,84.16666666666667
3741,115.83333333333333
3742,115.0
3743,117.5
3744,126.66666666666667
3745,115.83333333333333
3746,84.16666666666667
3747,95.83333333333333
3748,95.83333333333333
3749,90.0
3750,121.66666666666667
3751,116.66666666666667
3752,115.0
3753,115.83333333333333
3754,95.83333333333333
3755,120.0
3756,120.83333333333333
3757,105.0
3758,122.5
3759,115.83333333333333
3760,75.0
3761,111.66666666666667
3762,124.16666666666667
3763,110.0
3764,116.66666666666667
3765,119.16666666666667
3766,96.66666666666667
3767,113.33333333333333
3768,79.16666666666667
3769,108.33333333333333
3770,122.5
3771,127.5
3772,117.5
3773,117.5
3774,123.33333333333333
3775,100.5
3776,108.33333333333333
3777,115.83333333333333
3778,110.0
3779,110.83333333333333
3780,102.5
3781,95.0
3782,85.0
3783,115.83333333333333
3784,74.16666666666667
3785,89.16666666666667
3786,121.66666666666667
3787,127.5
