,p1_def_trend,p2_def_trend,def_trend_diff
1751,-14.166666666666664,-0.8333333333333428,-13.333333333333321
1752,-34.166666666666664,-10.833333333333336,-23.33333333333333
1753,-0.8333333333333428,0.0,-0.8333333333333428
1754,-20.0,0.0,-20.0
1755,-52.49999999999999,-14.166666666666664,-38.33333333333333
1756,-50.0,-0.8333333333333286,-49.16666666666667
1757,0.0,0.0,0.0
1758,-30.833333333333336,-5.833333333333329,-25.000000000000007
1759,0.0,0.0,0.0
1760,0.0,0.0,0.0
1761,0.0,0.0,0.0
1762,-37.5,-0.8333333333333357,-36.666666666666664
1763,-30.000000000000007,0.0,-30.000000000000007
1764,0.0,0.0,0.0
1765,-10.833333333333336,0.0,-10.833333333333336
1766,-20.833333333333336,0.0,-20.833333333333336
1767,0.0,0.0,0.0
1768,0.0,0.0,0.0
1769,-10.833333333333336,0.0,-10.833333333333336
1770,-30.000000000000007,0.0,-30.000000000000007
1771,-14.166666666666657,0.0,-14.166666666666657
1772,-10.833333333333329,-10.833333333333336,7.105427357601002e-15
1773,0.0,0.0,0.0
1774,-36.66666666666666,0.0,-36.66666666666666
1775,0.0,0.0,0.0
1776,-40.83333333333334,0.0,-40.83333333333334
1777,-11.666666666666671,-14.166666666666671,2.5
1778,0.0,0.0,0.0
1779,-25.000000000000007,-0.8333333333333357,-24.16666666666667
1780,-0.8333333333333357,0.0,-0.8333333333333357
1781,-16.666666666666664,0.0,-16.666666666666664
1782,0.0,0.0,0.0
1783,-39.99999999999999,0.0,-39.99999999999999
1784,-10.833333333333336,0.0,-10.833333333333336
1785,-14.166666666666671,0.0,-14.166666666666671
1786,0.0,0.0,0.0
1787,-20.833333333333336,-30.0,9.166666666666664
1788,-14.166666666666671,0.0,-14.166666666666671
1789,0.0,0.0,0.0
1790,-14.166666666666671,0.0,-14.166666666666671
1791,0.0,0.0,0.0
1792,-5.833333333333336,0.0,-5.833333333333336
1793,-25.0,-10.833333333333329,-14.166666666666671
1794,-18.333333333333336,-14.166666666666657,-4.1666666666666785
1795,-24.166666666666664,0.0,-24.166666666666664
1796,-55.833333333333336,-14.166666666666664,-41.66666666666667
1797,-25.833333333333336,0.0,-25.833333333333336
1798,-14.166666666666664,-14.166666666666664,0.0
1799,0.0,0.0,0.0
1800,-35.0,0.0,-35.0
1801,-40.00000000000001,0.0,-40.00000000000001
1802,-62.5,-21.66666666666667,-40.83333333333333
1803,-21.66666666666667,0.0,-21.66666666666667
1804,-81.66666666666666,-0.8333333333333286,-80.83333333333333
1805,-0.8333333333333286,-10.833333333333329,10.0
1806,-32.5,0.0,-32.5
1807,-50.83333333333333,0.0,-50.83333333333333
1808,-31.666666666666668,0.0,-31.666666666666668
1809,0.0,0.0,0.0
1810,-58.333333333333336,-14.166666666666664,-44.16666666666667
1811,-46.66666666666667,-14.166666666666664,-32.50000000000001
1812,-7.500000000000007,0.0,-7.500000000000007
1813,-11.666666666666671,-14.166666666666664,2.499999999999993
1814,-21.666666666666664,-29.999999999999993,8.333333333333329
1815,-25.833333333333336,0.0,-25.833333333333336
1816,-40.0,-29.999999999999993,-10.000000000000007
1817,-10.833333333333329,0.0,-10.833333333333329
1818,-20.833333333333336,-0.8333333333333357,-20.0
1819,-10.833333333333329,0.0,-10.833333333333329
1820,0.0,0.0,0.0
1821,0.0,0.0,0.0
1822,-10.833333333333336,0.0,-10.833333333333336
1823,-25.833333333333336,0.0,-25.833333333333336
1824,-10.833333333333336,0.0,-10.833333333333336
1825,-10.0,0.0,-10.0
1826,-50.833333333333336,0.0,-50.833333333333336
1827,-36.666666666666664,0.0,-36.666666666666664
1828,-10.833333333333329,0.0,-10.833333333333329
1829,-14.166666666666664,-14.166666666666664,0.0
1830,-5.833333333333336,-14.166666666666671,8.333333333333336
1831,0.0,0.0,0.0
1832,-40.0,0.0,-40.0
1833,-24.999999999999993,0.0,-24.999999999999993
1834,0.0,0.0,0.0
1835,-34.16666666666666,0.0,-34.16666666666666
1836,-14.166666666666664,-14.166666666666671,7.105427357601002e-15
1837,0.0,0.0,0.0
1838,-36.66666666666667,0.0,-36.66666666666667
1839,-10.0,0.0,-10.0
1840,0.0,0.0,0.0
1841,-40.83333333333333,0.0,-40.83333333333333
1842,0.0,0.0,0.0
1843,-20.83333333333333,0.0,-20.83333333333333
1844,-10.833333333333336,0.0,-10.833333333333336
1845,-25.83333333333333,0.0,-25.83333333333333
1846,-37.50000000000001,0.0,-37.50000000000001
1847,-20.0,0.0,-20.0
1848,-25.000000000000007,-10.833333333333336,-14.166666666666671
1849,0.0,0.0,0.0
1850,0.0,0.0,0.0
1851,-15.833333333333336,0.0,-15.833333333333336
1852,0.0,0.0,0.0
1853,-25.000000000000007,0.0,-25.000000000000007
1854,-33.333333333333336,-7.5,-25.833333333333336
1855,-53.33333333333333,-7.5,-45.83333333333333
1856,-50.83333333333333,0.0,-50.83333333333333
1857,-55.00000000000001,-10.833333333333343,-44.166666666666664
1858,0.0,0.0,0.0
1859,0.0,0.0,0.0
1860,-39.16666666666667,0.0,-39.16666666666667
1861,-7.5,0.0,-7.5
1862,-21.666666666666664,0.0,-21.666666666666664
1863,-35.83333333333333,0.0,-35.83333333333333
1864,-40.83333333333333,0.0,-40.83333333333333
1865,-15.0,0.0,-15.0
1866,-21.66666666666667,-9.999999999999993,-11.666666666666679
1867,-10.833333333333329,0.0,-10.833333333333329
1868,-7.5,0.0,-7.5
1869,-42.5,0.0,-42.5
1870,-10.833333333333336,0.0,-10.833333333333336
1871,-14.166666666666671,-14.166666666666671,0.0
1872,-10.833333333333336,0.0,-10.833333333333336
1873,-14.166666666666664,0.0,-14.166666666666664
1874,-10.0,0.0,-10.0
1875,-17.5,-14.166666666666664,-3.3333333333333357
1876,0.0,0.0,0.0
1877,-31.666666666666668,0.0,-31.666666666666668
1878,-5.833333333333336,0.0,-5.833333333333336
1879,-21.666666666666664,0.0,-21.666666666666664
1880,0.0,0.0,0.0
1881,-5.833333333333336,0.0,-5.833333333333336
1882,-22.5,0.0,-22.5
1883,-24.999999999999993,-0.8333333333333357,-24.166666666666657
1884,0.0,0.0,0.0
1885,-10.0,-0.8333333333333286,-9.166666666666671
1886,-10.833333333333329,0.0,-10.833333333333329
1887,0.0,0.0,0.0
1888,-16.666666666666664,-14.166666666666664,-2.5
1889,-10.833333333333329,0.0,-10.833333333333329
1890,0.0,0.0,0.0
1891,-17.5,0.0,-17.5
1892,0.0,-10.0,10.0
1893,0.0,0.0,0.0
1894,-14.166666666666664,-30.0,15.833333333333336
1895,0.0,0.0,0.0
1896,0.0,0.0,0.0
1897,-11.666666666666657,0.0,-11.666666666666657
1898,0.0,0.0,0.0
1899,0.0,0.0,0.0
1900,-20.0,0.0,-20.0
1901,-10.833333333333336,0.0,-10.833333333333336
1902,0.0,0.0,0.0
1903,-11.666666666666671,0.0,-11.666666666666671
1904,0.0,0.0,0.0
1905,-50.0,0.0,-50.0
1906,-18.333333333333336,0.0,-18.333333333333336
1907,-10.833333333333336,0.0,-10.833333333333336
1908,0.0,0.0,0.0
1909,-15.0,-14.166666666666671,-0.8333333333333286
1910,-16.666666666666664,-14.166666666666671,-2.499999999999993
1911,0.0,0.0,0.0
1912,-10.833333333333329,0.0,-10.833333333333329
1913,0.0,-10.833333333333329,10.833333333333329
1914,-27.5,0.0,-27.5
1915,-19.16666666666667,-24.166666666666664,4.999999999999993
1916,-10.833333333333343,0.0,-10.833333333333343
1917,0.0,0.0,0.0
1918,-19.999999999999996,-0.8333333333333357,-19.16666666666666
1919,0.0,0.0,0.0
1920,-34.99999999999999,0.0,-34.99999999999999
1921,-0.8333333333333357,-21.666666666666664,20.83333333333333
1922,-28.333333333333336,-7.5,-20.833333333333336
1923,-46.66666666666667,-30.833333333333336,-15.833333333333336
1924,-7.5,0.0,-7.5
1925,-10.833333333333329,-10.833333333333343,1.4210854715202004e-14
1926,-10.833333333333329,-0.8333333333333286,-10.0
1927,0.0,0.0,0.0
1928,-15.0,0.0,-15.0
1929,-15.0,-0.8333333333333428,-14.166666666666657
1930,-16.666666666666664,0.0,-16.666666666666664
1931,-25.000000000000007,0.0,-25.000000000000007
1932,-24.16666666666667,0.0,-24.16666666666667
1933,-25.83333333333333,0.0,-25.83333333333333
1934,-10.833333333333336,0.0,-10.833333333333336
1935,-47.5,-20.0,-27.5
1936,-35.0,-25.83333333333333,-9.166666666666671
1937,-14.166666666666664,0.0,-14.166666666666664
1938,-10.833333333333329,0.0,-10.833333333333329
1939,-30.0,0.0,-30.0
1940,0.0,0.0,0.0
1941,-27.5,0.0,-27.5
1942,-10.833333333333343,0.0,-10.833333333333343
1943,-20.0,0.0,-20.0
1944,-33.333333333333336,-10.833333333333329,-22.500000000000007
1945,-40.83333333333333,-14.166666666666664,-26.666666666666664
1946,-25.000000000000007,-0.8333333333333428,-24.166666666666664
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,-11.666666666666671,0.0,-11.666666666666671
1951,-57.50000000000001,0.0,-57.50000000000001
1952,-14.166666666666664,-0.8333333333333286,-13.333333333333336
1953,-44.99999999999999,-5.833333333333336,-39.16666666666666
1954,-31.666666666666668,0.0,-31.666666666666668
1955,-55.0,0.0,-55.0
1956,-26.666666666666664,0.0,-26.666666666666664
1957,-21.666666666666664,-21.666666666666664,0.0
1958,-0.8333333333333428,0.0,-0.8333333333333428
1959,-39.166666666666664,0.0,-39.166666666666664
1960,-21.666666666666664,-14.166666666666671,-7.499999999999993
1961,-40.0,0.0,-40.0
1962,-35.0,-0.8333333333333357,-34.166666666666664
1963,0.0,0.0,0.0
1964,-10.833333333333336,0.0,-10.833333333333336
1965,0.0,0.0,0.0
1966,-14.166666666666657,-19.166666666666664,5.000000000000007
1967,-0.8333333333333286,-14.166666666666664,13.333333333333336
1968,-11.666666666666671,0.0,-11.666666666666671
1969,-10.833333333333329,0.0,-10.833333333333329
1970,-11.666666666666671,0.0,-11.666666666666671
1971,-10.833333333333343,0.0,-10.833333333333343
1972,-10.833333333333336,0.0,-10.833333333333336
1973,-35.833333333333336,0.0,-35.833333333333336
1974,0.0,0.0,0.0
1975,0.0,0.0,0.0
1976,-30.0,0.0,-30.0
1977,-25.833333333333336,0.0,-25.833333333333336
1978,-35.0,0.0,-35.0
1979,-11.666666666666664,0.0,-11.666666666666664
1980,0.0,0.0,0.0
1981,-33.333333333333336,-14.166666666666664,-19.16666666666667
1982,-34.166666666666664,0.0,-34.166666666666664
1983,-25.833333333333336,0.0,-25.833333333333336
1984,-15.000000000000007,0.0,-15.000000000000007
1985,-30.833333333333332,0.0,-30.833333333333332
1986,-30.0,0.0,-30.0
1987,-64.16666666666667,-10.0,-54.16666666666667
1988,0.0,0.0,0.0
1989,-10.833333333333329,0.0,-10.833333333333329
1990,0.0,0.0,0.0
1991,-42.5,0.0,-42.5
1992,-16.666666666666664,0.0,-16.666666666666664
1993,-53.33333333333334,0.0,-53.33333333333334
1994,-10.000000000000007,0.0,-10.000000000000007
1995,-22.5,0.0,-22.5
1996,0.0,0.0,0.0
1997,0.0,0.0,0.0
1998,0.0,0.0,0.0
1999,-25.0,-11.666666666666664,-13.333333333333336
2000,-58.33333333333333,-14.166666666666671,-44.16666666666666
2001,0.0,0.0,0.0
2002,0.0,0.0,0.0
2003,0.0,0.0,0.0
2004,-11.666666666666664,0.0,-11.666666666666664
2005,-25.0,-0.8333333333333357,-24.166666666666664
2006,-8.333333333333336,0.0,-8.333333333333336
2007,-14.166666666666664,0.0,-14.166666666666664
2008,0.0,0.0,0.0
2009,-10.833333333333336,0.0,-10.833333333333336
2010,-10.0,0.0,-10.0
2011,-60.00000000000001,0.0,-60.00000000000001
2012,-14.166666666666664,-0.8333333333333357,-13.333333333333329
2013,-10.833333333333329,0.0,-10.833333333333329
2014,-38.33333333333333,0.0,-38.33333333333333
2015,-49.16666666666666,0.0,-49.16666666666666
2016,-10.833333333333336,0.0,-10.833333333333336
2017,-38.33333333333333,0.0,-38.33333333333333
2018,-5.833333333333336,0.0,-5.833333333333336
2019,-21.666666666666664,-10.833333333333336,-10.833333333333329
2020,-14.166666666666664,-10.833333333333336,-3.3333333333333286
2021,-10.0,0.0,-10.0
2022,-11.666666666666664,-10.833333333333329,-0.8333333333333357
2023,-20.0,0.0,-20.0
2024,-25.83333333333333,-14.166666666666664,-11.666666666666664
2025,0.0,0.0,0.0
2026,-44.166666666666664,0.0,-44.166666666666664
2027,-18.333333333333336,0.0,-18.333333333333336
2028,-17.500000000000007,-15.833333333333329,-1.6666666666666785
2029,-14.166666666666664,0.0,-14.166666666666664
2030,-50.833333333333336,-51.66666666666667,0.8333333333333357
2031,-32.5,0.0,-32.5
2032,-15.0,-10.833333333333336,-4.166666666666664
2033,-30.0,0.0,-30.0
2034,-21.66666666666667,0.0,-21.66666666666667
2035,-10.000000000000007,0.0,-10.000000000000007
2036,-14.166666666666671,-11.666666666666657,-2.500000000000014
2037,0.0,0.0,0.0
2038,-14.166666666666664,0.0,-14.166666666666664
2039,-5.833333333333336,-15.833333333333336,10.0
2040,-21.666666666666664,0.0,-21.666666666666664
2041,-0.8333333333333428,0.0,-0.8333333333333428
2042,-16.666666666666664,-28.33333333333333,11.666666666666664
2043,0.0,0.0,0.0
2044,-24.16666666666667,0.0,-24.16666666666667
2045,0.0,0.0,0.0
2046,-17.500000000000007,0.0,-17.500000000000007
2047,-10.833333333333329,-14.166666666666664,3.3333333333333357
2048,-21.666666666666664,-0.8333333333333286,-20.833333333333336
2049,-51.66666666666667,0.0,-51.66666666666667
2050,0.0,0.0,0.0
2051,-24.166666666666664,-14.166666666666664,-10.0
2052,-35.83333333333333,-10.833333333333336,-24.999999999999993
2053,-24.166666666666664,0.0,-24.166666666666664
2054,-7.5,0.0,-7.5
2055,0.0,0.0,0.0
2056,-20.833333333333336,-10.833333333333336,-10.0
2057,-41.666666666666664,-15.0,-26.666666666666664
2058,-45.0,0.0,-45.0
2059,0.0,0.0,0.0
2060,-10.833333333333329,0.0,-10.833333333333329
2061,-34.16666666666667,-0.8333333333333428,-33.33333333333333
2062,0.0,0.0,0.0
2063,-46.66666666666667,0.0,-46.66666666666667
2064,-16.666666666666664,-10.833333333333329,-5.833333333333336
2065,-15.000000000000007,0.0,-15.000000000000007
2066,-39.16666666666667,0.0,-39.16666666666667
2067,-29.999999999999993,0.0,-29.999999999999993
2068,-14.166666666666671,0.0,-14.166666666666671
2069,-35.0,-0.8333333333333428,-34.16666666666666
2070,-14.166666666666664,0.0,-14.166666666666664
2071,-43.33333333333333,0.0,-43.33333333333333
2072,0.0,0.0,0.0
2073,-10.833333333333336,0.0,-10.833333333333336
2074,-35.0,-0.8333333333333286,-34.16666666666667
2075,0.0,0.0,0.0
2076,-14.166666666666664,0.0,-14.166666666666664
2077,-25.0,0.0,-25.0
2078,-22.5,-30.0,7.5
2079,-40.83333333333333,-10.833333333333343,-29.999999999999986
2080,-18.333333333333336,0.0,-18.333333333333336
2081,-25.0,0.0,-25.0
2082,-40.0,0.0,-40.0
2083,-10.0,0.0,-10.0
2084,-10.833333333333329,0.0,-10.833333333333329
2085,-55.833333333333336,-11.666666666666664,-44.16666666666667
2086,-31.666666666666664,-14.166666666666664,-17.5
2087,0.0,0.0,0.0
2088,-7.5,0.0,-7.5
2089,-38.33333333333333,0.0,-38.33333333333333
2090,0.0,0.0,0.0
2091,-44.16666666666666,-10.833333333333336,-33.33333333333332
2092,0.0,0.0,0.0
2093,-35.00000000000001,0.0,-35.00000000000001
2094,-30.000000000000007,-0.8333333333333357,-29.16666666666667
2095,-14.166666666666671,-14.166666666666664,-7.105427357601002e-15
2096,-38.33333333333334,0.0,-38.33333333333334
2097,-21.66666666666667,0.0,-21.66666666666667
2098,-25.0,0.0,-25.0
2099,-40.83333333333333,-10.833333333333336,-29.999999999999993
2100,-52.5,0.0,-52.5
2101,-40.833333333333336,-10.833333333333336,-30.0
2102,-24.166666666666664,-9.999999999999993,-14.166666666666671
2103,-0.8333333333333357,0.0,-0.8333333333333357
2104,0.0,0.0,0.0
2105,-25.000000000000007,0.0,-25.000000000000007
2106,-14.166666666666671,0.0,-14.166666666666671
2107,-25.833333333333336,-10.0,-15.833333333333336
2108,-0.8333333333333357,0.0,-0.8333333333333357
2109,-16.666666666666664,0.0,-16.666666666666664
2110,-14.166666666666664,-14.166666666666664,0.0
2111,-5.833333333333336,0.0,-5.833333333333336
2112,-50.83333333333333,-25.0,-25.83333333333333
2113,-25.0,-14.166666666666664,-10.833333333333336
2114,-40.0,-10.833333333333343,-29.166666666666657
2115,-5.833333333333336,0.0,-5.833333333333336
2116,-5.833333333333336,0.0,-5.833333333333336
2117,0.0,0.0,0.0
2118,0.0,0.0,0.0
2119,-32.5,-10.833333333333329,-21.66666666666667
2120,-26.666666666666664,0.0,-26.666666666666664
2121,-14.166666666666671,0.0,-14.166666666666671
2122,-14.166666666666664,-14.166666666666671,7.105427357601002e-15
2123,-26.666666666666664,0.0,-26.666666666666664
2124,0.0,0.0,0.0
2125,-10.0,0.0,-10.0
2126,-51.66666666666667,0.0,-51.66666666666667
2127,-11.666666666666671,0.0,-11.666666666666671
2128,-14.166666666666664,-14.166666666666664,0.0
2129,-55.0,-11.666666666666671,-43.33333333333333
2130,-40.00000000000001,0.0,-40.00000000000001
2131,-14.166666666666664,0.0,-14.166666666666664
2132,-7.5,-30.0,22.5
2133,-10.0,0.0,-10.0
2134,-14.166666666666664,0.0,-14.166666666666664
2135,-0.8333333333333357,0.0,-0.8333333333333357
2136,-20.000000000000007,-0.8333333333333286,-19.16666666666668
2137,-15.0,-10.833333333333336,-4.166666666666664
2138,-20.83333333333333,-10.0,-10.833333333333329
2139,-10.833333333333336,0.0,-10.833333333333336
2140,-29.166666666666664,0.0,-29.166666666666664
2141,-22.5,0.0,-22.5
2142,-44.16666666666667,-0.8333333333333286,-43.33333333333334
2143,-5.833333333333329,0.0,-5.833333333333329
2144,0.0,0.0,0.0
2145,0.0,0.0,0.0
2146,-39.99999999999999,0.0,-39.99999999999999
2147,0.0,0.0,0.0
2148,-14.999999999999993,0.0,-14.999999999999993
2149,-8.333333333333336,-20.833333333333336,12.5
2150,-0.8333333333333286,0.0,-0.8333333333333286
2151,-58.333333333333336,0.0,-58.333333333333336
2152,0.0,0.0,0.0
2153,-76.66666666666666,0.0,-76.66666666666666
2154,-34.16666666666667,-10.0,-24.16666666666667
2155,-16.666666666666664,0.0,-16.666666666666664
2156,-25.0,-10.833333333333336,-14.166666666666664
2157,-40.83333333333334,0.0,-40.83333333333334
2158,-25.833333333333336,0.0,-25.833333333333336
2159,0.0,0.0,0.0
2160,-41.666666666666664,-11.666666666666664,-30.0
2161,-34.166666666666664,0.0,-34.166666666666664
2162,-27.499999999999993,0.0,-27.499999999999993
2163,-0.8333333333333357,0.0,-0.8333333333333357
2164,-30.833333333333336,0.0,-30.833333333333336
2165,-60.0,0.0,-60.0
2166,-32.5,0.0,-32.5
2167,0.0,0.0,0.0
2168,-21.666666666666664,0.0,-21.666666666666664
2169,-27.5,-10.833333333333329,-16.66666666666667
2170,-11.666666666666671,0.0,-11.666666666666671
2171,-18.333333333333336,0.0,-18.333333333333336
2172,-39.166666666666664,-15.833333333333336,-23.33333333333333
2173,-11.666666666666671,-10.833333333333336,-0.8333333333333357
2174,-8.333333333333336,0.0,-8.333333333333336
2175,-44.16666666666667,0.0,-44.16666666666667
2176,-22.5,-10.833333333333329,-11.666666666666671
2177,-25.0,0.0,-25.0
2178,-7.5,-10.0,2.5
2179,-25.000000000000004,0.0,-25.000000000000004
2180,-10.0,0.0,-10.0
2181,-27.5,-10.833333333333336,-16.666666666666664
2182,0.0,0.0,0.0
2183,-51.66666666666667,0.0,-51.66666666666667
2184,0.0,0.0,0.0
2185,0.0,0.0,0.0
2186,-30.833333333333336,-14.166666666666664,-16.66666666666667
2187,-10.0,0.0,-10.0
2188,-19.16666666666667,0.0,-19.16666666666667
2189,-7.5,0.0,-7.5
2190,0.0,0.0,0.0
2191,-54.166666666666664,-18.333333333333336,-35.83333333333333
2192,-32.5,-10.833333333333329,-21.66666666666667
2193,-26.666666666666664,0.0,-26.666666666666664
2194,-14.166666666666664,0.0,-14.166666666666664
2195,-14.166666666666664,-0.8333333333333286,-13.333333333333336
2196,-24.999999999999993,0.0,-24.999999999999993
2197,-21.666666666666664,0.0,-21.666666666666664
2198,0.0,0.0,0.0
2199,-0.8333333333333357,0.0,-0.8333333333333357
2200,-21.666666666666664,-10.833333333333329,-10.833333333333336
2201,-20.83333333333333,-0.8333333333333357,-19.999999999999993
2202,-14.166666666666664,0.0,-14.166666666666664
2203,-19.166666666666664,0.0,-19.166666666666664
2204,-14.166666666666664,0.0,-14.166666666666664
2205,-32.49999999999999,-21.666666666666664,-10.833333333333329
2206,-18.33333333333333,-10.0,-8.333333333333329
2207,-24.999999999999993,-0.8333333333333286,-24.166666666666664
2208,-29.166666666666664,0.0,-29.166666666666664
2209,0.0,0.0,0.0
2210,-14.166666666666664,0.0,-14.166666666666664
2211,-25.0,0.0,-25.0
2212,-25.0,-0.8333333333333357,-24.166666666666664
2213,-21.666666666666657,0.0,-21.666666666666657
2214,-25.0,0.0,-25.0
2215,-24.999999999999993,0.0,-24.999999999999993
2216,-10.833333333333329,-21.66666666666667,10.833333333333343
2217,-25.0,-14.166666666666664,-10.833333333333336
2218,-14.166666666666664,0.0,-14.166666666666664
2219,-37.50000000000001,0.0,-37.50000000000001
2220,-34.16666666666667,-15.833333333333336,-18.333333333333336
2221,-14.166666666666671,0.0,-14.166666666666671
2222,0.0,0.0,0.0
2223,0.0,0.0,0.0
2224,-14.166666666666664,0.0,-14.166666666666664
2225,-10.833333333333336,0.0,-10.833333333333336
2226,-10.833333333333329,0.0,-10.833333333333329
2227,-30.0,0.0,-30.0
2228,-20.000000000000007,0.0,-20.000000000000007
2229,0.0,0.0,0.0
2230,-0.8333333333333286,0.0,-0.8333333333333286
2231,-11.666666666666664,-10.833333333333336,-0.8333333333333286
2232,-14.166666666666671,-0.8333333333333286,-13.333333333333343
2233,-43.33333333333334,0.0,-43.33333333333334
2234,-10.833333333333336,-0.8333333333333286,-10.000000000000007
2235,-10.833333333333336,0.0,-10.833333333333336
2236,-32.5,-26.666666666666664,-5.833333333333336
2237,-14.166666666666664,0.0,-14.166666666666664
2238,-21.666666666666664,-7.499999999999993,-14.166666666666671
2239,-21.666666666666664,0.0,-21.666666666666664
2240,-30.833333333333332,0.0,-30.833333333333332
2241,-24.166666666666664,-18.333333333333336,-5.833333333333329
2242,0.0,0.0,0.0
2243,-46.666666666666664,-14.166666666666664,-32.5
2244,-15.833333333333329,0.0,-15.833333333333329
2245,-25.0,-7.5,-17.5
2246,-8.333333333333336,-10.833333333333343,2.500000000000007
2247,-10.833333333333336,0.0,-10.833333333333336
2248,-55.0,-10.833333333333329,-44.16666666666667
2249,-26.666666666666664,0.0,-26.666666666666664
2250,-0.8333333333333286,0.0,-0.8333333333333286
2251,-21.66666666666667,0.0,-21.66666666666667
2252,-30.0,0.0,-30.0
2253,0.0,0.0,0.0
2254,-30.000000000000007,-14.166666666666671,-15.833333333333336
2255,-18.333333333333336,0.0,-18.333333333333336
2256,0.0,0.0,0.0
2257,-30.0,0.0,-30.0
2258,-14.166666666666671,-30.0,15.833333333333329
2259,0.0,0.0,0.0
2260,-25.0,-18.333333333333336,-6.666666666666664
2261,0.0,0.0,0.0
2262,-14.166666666666664,0.0,-14.166666666666664
2263,-21.666666666666664,-14.166666666666664,-7.5
2264,-20.000000000000007,0.0,-20.000000000000007
2265,-20.0,0.0,-20.0
2266,0.0,0.0,0.0
2267,0.0,0.0,0.0
2268,-10.833333333333329,0.0,-10.833333333333329
2269,-46.66666666666667,-14.166666666666671,-32.5
2270,-29.166666666666664,0.0,-29.166666666666664
2271,-10.833333333333329,0.0,-10.833333333333329
2272,-14.166666666666657,0.0,-14.166666666666657
2273,-10.833333333333336,-14.166666666666664,3.3333333333333286
2274,-32.5,-7.5,-25.0
2275,-14.166666666666664,-18.333333333333336,4.166666666666671
2276,-21.666666666666664,-9.999999999999993,-11.666666666666671
2277,-24.16666666666667,-0.8333333333333286,-23.333333333333343
2278,-11.666666666666671,0.0,-11.666666666666671
2279,-14.166666666666671,0.0,-14.166666666666671
2280,-10.833333333333336,-10.833333333333329,-7.105427357601002e-15
2281,-21.666666666666664,0.0,-21.666666666666664
2282,-40.0,-14.166666666666664,-25.833333333333336
2283,-25.0,-14.166666666666671,-10.833333333333329
2284,-14.166666666666671,0.0,-14.166666666666671
2285,-11.666666666666671,0.0,-11.666666666666671
2286,-25.0,0.0,-25.0
2287,-24.166666666666664,0.0,-24.166666666666664
2288,-39.16666666666667,0.0,-39.16666666666667
2289,-34.166666666666664,0.0,-34.166666666666664
2290,0.0,0.0,0.0
2291,-10.833333333333336,0.0,-10.833333333333336
2292,0.0,0.0,0.0
2293,-22.5,0.0,-22.5
2294,-25.000000000000007,0.0,-25.000000000000007
2295,-54.16666666666667,0.0,-54.16666666666667
2296,-45.833333333333336,0.0,-45.833333333333336
2297,0.0,0.0,0.0
2298,-10.833333333333329,0.0,-10.833333333333329
2299,-10.833333333333329,0.0,-10.833333333333329
2300,-47.5,-0.8333333333333428,-46.66666666666666
2301,-0.8333333333333357,-21.666666666666664,20.83333333333333
2302,-50.83333333333334,-0.8333333333333286,-50.000000000000014
2303,-30.000000000000004,0.0,-30.000000000000004
2304,-30.833333333333336,0.0,-30.833333333333336
2305,-54.16666666666666,0.0,-54.16666666666666
2306,-18.33333333333333,0.0,-18.33333333333333
2307,-14.166666666666664,0.0,-14.166666666666664
2308,-15.833333333333329,0.0,-15.833333333333329
2309,-32.50000000000001,-14.166666666666664,-18.333333333333343
2310,-29.999999999999993,-14.166666666666671,-15.833333333333321
2311,-31.666666666666664,0.0,-31.666666666666664
2312,-10.833333333333336,0.0,-10.833333333333336
2313,-61.666666666666664,0.0,-61.666666666666664
2314,0.0,0.0,0.0
2315,-45.0,-10.833333333333343,-34.16666666666666
2316,-48.33333333333333,-30.000000000000007,-18.33333333333332
2317,-27.5,0.0,-27.5
2318,-10.833333333333336,-15.833333333333336,5.0
2319,-28.33333333333333,-32.5,4.166666666666671
2320,-20.83333333333333,0.0,-20.83333333333333
2321,-13.333333333333336,0.0,-13.333333333333336
2322,0.0,0.0,0.0
2323,-41.66666666666667,0.0,-41.66666666666667
2324,-18.333333333333343,-14.166666666666671,-4.166666666666671
2325,-35.0,-19.166666666666664,-15.833333333333336
2326,-7.5,0.0,-7.5
2327,-25.0,0.0,-25.0
2328,-14.166666666666671,0.0,-14.166666666666671
2329,-10.833333333333336,0.0,-10.833333333333336
2330,-14.166666666666671,0.0,-14.166666666666671
2331,-7.5,0.0,-7.5
2332,-36.666666666666664,-30.0,-6.666666666666664
2333,-45.0,0.0,-45.0
2334,-10.833333333333329,0.0,-10.833333333333329
2335,-16.666666666666664,-10.833333333333336,-5.833333333333329
2336,-18.333333333333336,0.0,-18.333333333333336
2337,-15.833333333333329,0.0,-15.833333333333329
2338,-35.0,-0.8333333333333428,-34.16666666666666
2339,-15.0,-30.0,15.0
2340,-10.833333333333336,0.0,-10.833333333333336
2341,-10.833333333333329,0.0,-10.833333333333329
2342,-24.16666666666667,-5.833333333333329,-18.333333333333343
2343,-15.833333333333336,0.0,-15.833333333333336
2344,-21.66666666666667,0.0,-21.66666666666667
2345,-69.16666666666666,-41.666666666666664,-27.499999999999993
2346,-25.0,0.0,-25.0
2347,-59.99999999999999,0.0,-59.99999999999999
2348,-30.0,0.0,-30.0
2349,-7.499999999999993,0.0,-7.499999999999993
2350,0.0,0.0,0.0
2351,-0.8333333333333428,0.0,-0.8333333333333428
2352,0.0,0.0,0.0
2353,-14.166666666666664,0.0,-14.166666666666664
