,avg_move_power_difference
2696,-40.388663967611336
2697,-7.69047619047619
2698,2.816666666666663
2699,49.47727272727273
2700,55.044117647058826
2701,27.89473684210526
2702,4.2840909090909065
2703,5.525362318840578
2704,-33.34821428571429
2705,-4.29807692307692
2706,5.227272727272734
2707,2.6666666666666714
2708,-20.12030075187969
2709,-75.21428571428572
2710,13.694444444444443
2711,30.491847826086953
2712,-11.037593984962399
2713,7.719298245614041
2714,5.793650793650784
2715,-1.0606060606060623
2716,10.296052631578945
2717,-0.19607843137255543
2718,-15.368421052631575
2719,0.3345864661654048
2720,-28.28421052631579
2721,4.038461538461533
2722,0.5833333333333286
2723,4.25
2724,-6.49013157894737
2725,-7.69047619047619
2726,-52.484593837535016
2727,31.633333333333333
2728,-18.138888888888886
2729,50.785714285714285
2730,3.7894736842105203
2731,-2.615384615384613
2732,-21.131578947368425
2733,-12.051282051282058
2734,8.452380952380963
2735,-16.18954248366012
2736,-7.2222222222222285
2737,-12.857142857142861
2738,-5.80952380952381
2739,-4.145833333333329
2740,10.25
2741,-9.491228070175438
2742,15.850678733031671
2743,10.286764705882348
2744,14.583333333333329
2745,5.111111111111114
2746,-3.4450549450549346
2747,-1.9160839160839203
2748,32.102272727272734
2749,-1.4285714285714306
2750,-21.608187134502927
2751,-25.65384615384616
2752,-6.898809523809518
2753,-8.970588235294116
2754,68.40336134453781
2755,-2.1464646464646506
2756,-2.0809716599190295
2757,11.71052631578948
2758,-11.904761904761898
2759,-24.840909090909093
2760,13.007518796992485
2761,-21.079545454545453
2762,-3.5927601809954837
2763,-4.0
2764,-12.962184873949582
2765,-41.593984962406026
2766,-6.30952380952381
2767,-2.6212121212121247
2768,-9.982352941176458
2769,-26.01136363636364
2770,28.4
2771,47.58333333333333
2772,-42.80128205128205
2773,-15.831818181818193
2774,106.40316205533597
2775,6.111111111111114
2776,-10.409090909090907
2777,13.913690476190482
2778,13.32330827067669
2779,-9.877192982456144
2780,4.650000000000006
2781,-10.204545454545453
2782,11.666666666666671
2783,5.4722222222222285
2784,7.301587301587304
2785,11.92687747035572
2786,-14.464285714285708
2787,9.014705882352942
2788,-8.5
2789,10.561403508771932
2790,-3.529411764705884
2791,-16.82142857142857
2792,-62.80113636363637
2793,60.9192546583851
2794,-1.375
2795,53.57142857142856
2796,-48.1875
2797,13.416666666666671
2798,-5.857142857142861
2799,5.710622710622715
2800,-8.112820512820505
2801,-38.65
2802,11.559829059829056
2803,24.983333333333334
2804,-13.409090909090907
2805,-41.578947368421055
2806,16.820175438596493
2807,1.7727272727272663
2808,8.5
2809,-22.551948051948045
2810,4.150326797385617
2811,6.854166666666671
2812,21.111111111111114
2813,-10.319548872180448
2814,8.293650793650798
2815,-26.785714285714292
2816,34.80952380952381
2817,-25.5
2818,43.34873949579831
2819,5.25
2820,-7.616541353383454
2821,32.2967032967033
2822,-0.2380952380952266
2823,12.5
2824,21.227272727272734
2825,-26.225563909774436
2826,1.9444444444444429
2827,2.6309523809523796
2828,-4.166666666666671
2829,-38.928571428571416
2830,-0.8947368421052602
2831,-8.293650793650798
2832,-27.95192307692308
2833,-76.09848484848484
2834,7.068181818181813
2835,38.94565217391305
2836,-2.125
2837,4.243697478991592
2838,5.125
2839,-28.026143790849673
2840,-7.242647058823536
2841,4.375
2842,-29.75
2843,-37.100478468899524
2844,-0.7575757575757578
2845,-1.4500000000000028
2846,-23.235294117647058
2847,-7.599999999999994
2848,63.540441176470594
2849,-11.090909090909093
2850,-23.486842105263165
2851,-27.648809523809526
2852,-14.599999999999994
2853,-47.03030303030304
2854,19.91608391608392
2855,46.758771929824555
2856,-36.43859649122807
2857,3.952991452991455
2858,-21.66666666666667
2859,67.75
2860,7.722222222222214
2861,-27.694444444444443
2862,-12.492260061919495
2863,-10.550802139037444
2864,-14.593984962406026
2865,24.05303030303031
2866,0.6578947368421098
2867,-8.437246963562757
2868,5.455882352941174
2869,5.522267206477736
2870,-9.130434782608702
2871,-10.980392156862735
2872,5.713235294117652
2873,30.343859649122813
2874,-20.996336996336993
2875,15.729166666666671
2876,-16.283216783216787
2877,-12.483660130718945
2878,20.883116883116884
2879,5.0
2880,14.595238095238102
2881,-18.75
2882,6.9090909090909065
2883,-12.684210526315795
2884,-19.805921052631575
2885,-17.19940476190476
2886,8.629807692307693
2887,-12.39473684210526
2888,-4.107142857142861
2889,-10.90579710144928
2890,-2.922077922077932
2891,25.066666666666677
2892,-24.325358851674636
2893,-12.777777777777771
2894,-7.9699248120300865
2895,5.178571428571431
2896,15.916666666666671
2897,-30.66666666666667
2898,-3.6928104575163445
2899,47.99579831932774
2900,-11.345238095238102
2901,1.5
2902,3.80952380952381
2903,-2.0238095238095326
2904,10.31045751633988
2905,28.392982456140352
2906,-44.69444444444444
2907,-18.086956521739125
2908,-10.9375
2909,31.34722222222223
2910,12.662337662337663
2911,-9.818181818181813
2912,-35.73993808049536
2913,13.375
2914,-1.8045112781954913
2915,-77.08235294117647
2916,8.222910216718276
2917,-22.0
2918,6.75
2919,13.572115384615387
2920,9.796491228070167
2921,12.341137123745824
2922,-5.303921568627445
2923,-32.02380952380953
2924,-5.041666666666671
2925,2.379487179487171
2926,-26.11904761904762
2927,14.599999999999994
2928,-26.875
2929,-56.17857142857143
2930,-2.0
2931,11.607142857142847
2932,25.606060606060595
2933,10.188888888888883
2934,-3.142857142857139
2935,-10.3125
2936,-1.7777777777777715
2937,23.638888888888886
2938,-2.9769736842105203
2939,13.5
2940,-11.783882783882788
2941,-16.11363636363636
2942,-20.83333333333333
2943,20.885714285714286
2944,-28.08333333333333
2945,-1.6666666666666714
2946,-46.666666666666664
2947,-26.86363636363636
2948,8.125
2949,9.318181818181813
2950,6.666666666666671
2951,37.48178137651822
2952,65.58441558441558
2953,-32.45454545454545
2954,21.54475703324809
2955,31.287499999999994
2956,-1.0622710622710514
2957,-2.05263157894737
2958,1.4285714285714306
2959,5.6302521008403374
2960,-32.6
2961,6.375
2962,-28.603896103896105
2963,25.477142857142866
2964,-40.916666666666664
2965,6.1111111111111
2966,-30.0
2967,-116.93030303030302
2968,11.964285714285708
2969,-37.5
2970,-21.36363636363636
2971,2.75
2972,26.84210526315789
2973,-19.248366013071887
2974,-17.026315789473685
2975,16.94852941176471
2976,19.090909090909093
2977,-8.492822966507177
2978,13.403508771929836
2979,-2.7272727272727337
2980,28.0
2981,-5.013888888888886
2982,-2.549999999999997
2983,12.944444444444443
2984,-8.893557422969181
2985,-35.0
2986,-28.90513833992094
2987,19.759615384615387
2988,-12.807017543859644
2989,12.289855072463766
2990,-9.0
2991,-29.90430622009569
2992,-42.73809523809524
2993,-18.75
2994,6.066176470588232
2995,11.599999999999994
2996,-78.47916666666667
2997,3.2307692307692335
2998,7.291666666666671
2999,-12.123076923076923
3000,-83.63888888888889
3001,-2.0606060606060623
3002,11.706349206349202
3003,-14.410256410256416
3004,16.96052631578948
3005,22.293233082706763
3006,-0.09803921568627061
3007,17.888888888888886
3008,29.138888888888886
3009,-5.8888888888889
3010,2.343891402714931
3011,24.588235294117645
3012,-1.3571428571428612
3013,5.719298245614041
3014,44.761904761904766
3015,-24.540441176470594
3016,-24.64285714285714
3017,18.759740259740255
3018,15.23809523809524
3019,10.546558704453432
3020,-56.91346153846153
3021,-15.320512820512832
3022,-16.875
3023,-23.86363636363636
3024,7.8125
3025,-5.916666666666671
3026,40.67765567765567
3027,26.714285714285708
3028,-8.344129554655865
3029,22.941176470588232
3030,36.964285714285715
3031,-12.867647058823536
3032,14.083333333333329
3033,-4.142857142857139
3034,-25.37272727272726
3035,-30.388888888888886
3036,6.666666666666671
3037,-12.121212121212125
3038,10.0
3039,-51.21052631578947
3040,-12.555555555555557
3041,-3.9813664596273384
3042,2.270175438596496
3043,0.9976076555023923
3044,-18.607843137254903
3045,-48.83982683982684
3046,-12.5
3047,3.1960784313725554
3048,-20.637500000000003
3049,15.284090909090907
3050,-9.625
3051,-115.5909090909091
3052,-23.421052631578945
3053,-11.535714285714292
3054,7.549019607843135
3055,10.0625
3056,-17.171717171717177
3057,14.615384615384613
3058,55.32222222222223
3059,23.29691876750701
3060,11.0
3061,-6.388888888888886
3062,-9.049707602339183
3063,8.612781954887225
3064,30.769841269841265
3065,-33.15686274509804
3066,-9.6875
3067,1.337662337662337
3068,-57.888888888888886
3069,-8.090277777777771
3070,-1.0833333333333428
3071,-11.842857142857142
3072,-23.504201680672267
3073,-2.0
3074,-61.809090909090905
3075,-6.341269841269835
3076,-27.677777777777777
3077,1.1190476190476204
3078,-3.2368421052631646
3079,-1.75
3080,-1.696832579185525
3081,8.025210084033603
3082,13.42687747035572
3083,-21.666666666666657
3084,-31.295454545454547
3085,-31.5
3086,4.117647058823536
3087,-29.621212121212125
3088,-0.470588235294116
3089,11.983552631578945
3090,-2.6923076923076934
3091,11.19047619047619
3092,-6.654135338345867
3093,15.266666666666666
3094,7.666666666666671
3095,-7.5
3096,-24.569377990430624
3097,-42.75
3098,0.1904761904761898
3099,10.0
3100,3.80952380952381
3101,7.182539682539684
3102,6.100478468899524
3103,-20.734545454545454
3104,-2.675438596491219
3105,-41.125
3106,-22.339572192513373
3107,-8.452380952380949
3108,-10.608695652173907
3109,-29.077922077922075
3110,2.857142857142861
3111,4.25
3112,-10.0187969924812
3113,-0.4427244582043386
3114,1.5531135531135618
3115,39.08333333333333
3116,5.088235294117652
3117,18.57352941176471
3118,-10.456140350877192
3119,-1.9285714285714306
3120,51.21428571428572
3121,-18.65789473684211
3122,-27.387218045112775
3123,-6.833333333333329
3124,5.714285714285708
3125,9.090909090909093
3126,-2.0416666666666714
3127,9.901709401709397
3128,-70.6
3129,-31.493055555555557
3130,24.52380952380952
3131,-25.34539473684211
3132,18.57142857142857
3133,-38.05128205128206
3134,-38.965367965367975
3135,1.8421052631579045
3136,-10.045454545454547
3137,7.833333333333329
3138,-13.434210526315795
3139,31.205533596837945
3140,-5.0
3141,5.968379446640313
3142,-5.047619047619051
3143,33.57777777777777
3144,-18.51010101010101
3145,-17.64661654135338
3146,-58.111111111111114
3147,96.0
3148,-5.7222222222222285
3149,34.90909090909091
3150,25.047619047619044
3151,4.166666666666671
3152,-38.8903743315508
3153,-6.229166666666671
3154,-2.2222222222222285
3155,16.904761904761898
3156,15.375816993464056
3157,-19.486842105263165
3158,-39.1904761904762
3159,-8.916666666666671
3160,-9.31315789473684
3161,-33.292857142857144
3162,1.7420814479638125
3163,20.97222222222223
3164,11.764705882352942
3165,9.090909090909093
3166,-5.4375
3167,1.2063492063492163
3168,10.682539682539684
3169,57.476780185758514
3170,-10.70476190476191
3171,-6.195488721804509
3172,-0.5252100840336027
3173,-19.851190476190467
3174,28.694444444444443
3175,20.5625
3176,17.0
3177,-72.81270903010034
3178,18.29276315789474
3179,18.421052631578945
3180,-52.95238095238095
3181,29.801587301587304
3182,11.024844720496901
3183,-25.62727272727274
3184,9.307692307692307
3185,4.4034090909090935
3186,11.0
3187,16.28482972136223
3188,16.476076555023923
3189,45.12037037037037
3190,9.444444444444443
3191,7.692307692307693
3192,32.37142857142857
3193,-14.305555555555557
3194,-48.349999999999994
3195,10.079545454545453
3196,20.287081339712927
3197,-87.45555555555555
3198,-0.8571428571428612
3199,10.375
3200,-14.242424242424235
3201,53.21818181818181
3202,70.89583333333333
3203,-21.05263157894737
3204,4.805194805194802
3205,34.23295454545455
3206,-4.0
3207,7.411764705882348
3208,-27.09803921568627
3209,32.05882352941177
3210,-28.117647058823536
3211,67.63859649122807
3212,3.6483516483516496
3213,63.77058823529411
3214,1.4285714285714306
3215,22.861111111111114
3216,-8.973684210526315
3217,-10.526315789473685
3218,10.888157894736835
3219,-5.625
3220,-36.455555555555556
3221,-1.8421052631578902
3222,41.016666666666666
3223,-16.96666666666667
3224,-20.6007326007326
3225,-39.88888888888889
3226,27.257352941176464
3227,37.60526315789474
3228,12.07692307692308
3229,24.02020202020202
3230,-6.871345029239762
3231,7.347826086956516
3232,-54.68421052631579
3233,-4.834008097165992
3234,-15.82352941176471
3235,13.63636363636364
3236,-4.817460317460316
3237,-16.017543859649123
3238,-3.1204481792717047
3239,15.580392156862743
3240,-2.316176470588232
3241,-46.17956656346749
3242,-2.683333333333337
3243,-0.4005847953216346
3244,2.828947368421055
3245,19.072727272727263
3246,8.17192982456141
3247,-23.125
3248,-16.233333333333334
3249,19.694444444444443
3250,-15.696969696969703
3251,3.6471861471861473
3252,-5.892344497607667
3253,-15.490384615384613
3254,53.72755417956656
3255,-23.295454545454547
3256,16.30252100840336
3257,19.785714285714292
3258,5.4901960784313815
3259,-27.307692307692307
3260,14.496240601503771
3261,6.233333333333334
3262,20.230769230769226
3263,-16.71527777777777
3264,-40.333333333333336
3265,28.868778280542983
3266,-8.338235294117652
3267,-16.64583333333333
3268,8.309210526315795
3269,2.325000000000003
3270,22.94642857142857
3271,-3.7948717948717956
3272,-0.2156862745097925
3273,-17.471428571428568
3274,-0.3333333333333286
3275,-11.32692307692308
3276,-1.0
3277,3.6868421052631675
3278,0.34965034965034647
3279,-70.51098901098902
3280,9.850649350649348
3281,-10.371323529411768
3282,76.19047619047619
3283,-0.2960526315789451
3284,11.07692307692308
3285,20.66666666666667
3286,-15.38787878787879
3287,1.706349206349202
3288,-53.60869565217391
3289,-17.02777777777777
3290,60.86363636363636
3291,-2.0394736842105203
3292,3.055555555555557
3293,0.5555555555555571
3294,-5.952380952380949
3295,8.397129186602868
3296,-6.870588235294122
3297,-66.35054347826087
3298,42.35294117647059
3299,-9.287499999999994
3300,30.2125
3301,12.445378151260513
3302,-13.73809523809524
3303,33.38655462184874
3304,-15.454545454545453
3305,-17.80213903743315
3306,11.900000000000006
3307,-5.601503759398497
3308,-20.184848484848473
3309,26.036764705882348
3310,22.136222910216716
3311,10.833333333333329
3312,1.6515837104072375
3313,9.714285714285708
3314,8.333333333333329
3315,18.508333333333326
3316,14.055555555555557
3317,43.53676470588235
3318,21.04166666666667
3319,-17.045454545454547
3320,18.111111111111114
3321,-13.398989898989896
3322,-9.047619047619037
3323,-12.897435897435898
3324,6.403508771929836
3325,2.8632478632478637
3326,-57.008547008547005
3327,-24.33333333333333
3328,30.219814241486077
3329,-67.20535714285714
3330,3.3333333333333286
3331,13.333333333333329
3332,14.32692307692308
3333,12.0
3334,-40.37777777777777
3335,15.273809523809526
3336,-9.724696356275302
3337,28.33333333333333
3338,6.746031746031747
3339,-8.077922077922068
3340,-1.843434343434339
3341,-32.00000000000001
3342,-3.2105263157894655
3343,-6.926406926406926
3344,31.96666666666667
3345,-25.477124183006538
3346,1.3472222222222285
3347,32.569852941176464
3348,-20.952380952380963
3349,-20.009803921568626
3350,-40.64114832535885
3351,-29.754385964912274
3352,-27.14285714285714
3353,-12.222222222222214
3354,-1.25
3355,-56.79545454545455
3356,-10.642857142857139
3357,-23.398989898989896
3358,10.277777777777771
3359,23.473684210526315
3360,2.89473684210526
3361,0.7954545454545467
3362,5.78947368421052
3363,-3.1923076923076934
3364,50.63636363636364
3365,-70.52631578947368
3366,42.936507936507944
3367,-31.035714285714285
3368,-16.47826086956522
3369,9.858299595141702
3370,11.944444444444443
3371,1.139705882352942
3372,-12.454545454545453
3373,-50.36578947368421
3374,-4.642857142857139
3375,9.615384615384613
3376,11.404761904761898
3377,53.25
3378,-60.2
3379,-20.151260504201687
3380,-8.720588235294116
3381,9.82142857142857
3382,-43.666666666666664
3383,2.3585434173669455
3384,29.660714285714292
3385,49.679144385026746
3386,13.777777777777771
3387,12.8125
3388,22.08020050125313
3389,-18.608695652173907
3390,9.368686868686865
3391,1.6363636363636402
3392,9.084967320261441
3393,-3.9136904761904816
3394,7.706293706293707
3395,-1.3736263736263652
3396,-7.418546365914779
3397,-25.403508771929836
3398,-22.816666666666677
3399,33.650793650793645
3400,-20.38823529411765
3401,8.333333333333329
3402,17.352941176470594
3403,34.39542483660131
3404,-19.325396825396822
3405,9.411764705882348
3406,-2.5657894736842053
3407,21.568627450980387
3408,3.0316742081447927
3409,11.159420289855063
3410,16.783625730994146
3411,18.288043478260875
3412,-0.8333333333333286
3413,-36.66666666666666
3414,-17.50980392156862
3415,-9.94736842105263
3416,-0.904761904761898
3417,6.30952380952381
3418,9.508771929824562
3419,-45.89583333333333
3420,22.444444444444443
3421,-32.703947368421055
3422,-25.0
3423,13.333333333333329
3424,6.428571428571431
3425,13.216783216783213
3426,-2.6190476190476204
3427,-11.577380952380949
3428,51.66666666666667
3429,-32.320574162679435
3430,-19.18235294117646
3431,-23.502024291497975
3432,3.2727272727272663
3433,22.321428571428577
3434,-1.5
3435,42.5
3436,-10.952380952380963
3437,-7.646153846153837
3438,-14.305555555555557
3439,13.125
3440,17.345238095238102
3441,-19.63636363636364
3442,-21.78137651821862
3443,20.045454545454547
3444,-23.485380116959057
3445,-6.486111111111114
3446,-19.227272727272734
3447,91.78260869565217
3448,23.797385620915037
3449,16.590909090909093
3450,-44.529411764705884
3451,11.562753036437243
3452,10.305194805194802
3453,61.333333333333336
3454,-23.40277777777777
3455,22.799999999999997
3456,11.079545454545453
3457,-17.897727272727266
3458,-27.35714285714286
3459,-14.666666666666671
3460,2.75
3461,6.488888888888894
3462,15.055555555555557
3463,-4.117647058823536
3464,25.045454545454547
3465,9.6875
3466,18.47826086956522
3467,7.541353383458656
3468,24.243421052631575
3469,12.708333333333343
3470,18.21153846153846
3471,-42.125
3472,26.299999999999997
3473,-17.087912087912088
3474,-8.15508021390373
3475,7.273809523809518
3476,15.0
3477,12.5
3478,-7.6890756302521055
3479,-19.717948717948715
3480,6.5972222222222285
3481,-4.464912280701753
3482,-23.857142857142854
3483,-10.357142857142847
3484,-10.883333333333333
3485,0.7575757575757649
3486,-11.01086956521739
3487,-5.194852941176464
3488,-7.343358395989981
3489,43.0
3490,-24.956730769230774
3491,12.807692307692307
3492,0.15966386554622147
3493,-2.205882352941174
3494,-27.003289473684205
3495,-15.964285714285708
3496,-5.471428571428575
3497,22.763888888888886
3498,3.9583333333333286
3499,-35.09722222222223
3500,14.755244755244753
3501,22.56153846153846
3502,5.519480519480524
3503,8.684210526315795
3504,-28.525641025641022
3505,28.683333333333323
3506,-41.97159090909091
3507,17.66666666666667
3508,13.722222222222229
3509,14.0
3510,-27.327536231884054
3511,-6.818181818181813
3512,24.05952380952381
3513,-1.0303030303030312
3514,-31.41269841269842
3515,29.712500000000006
3516,2.7566844919786178
3517,-3.5
3518,12.987499999999997
3519,31.335294117647052
3520,-2.4285714285714306
3521,-12.596078431372547
3522,7.973856209150327
3523,7.952380952380949
3524,36.888888888888886
3525,-62.08653846153847
3526,1.0721153846153868
3527,7.076023391812868
3528,-8.305764411027575
3529,-28.92857142857143
3530,22.066666666666677
3531,10.137362637362628
3532,17.65151515151514
3533,-3.0
3534,31.450000000000003
3535,1.6666666666666714
3536,34.4047619047619
3537,3.235294117647058
3538,-39.60714285714286
3539,-21.596491228070164
3540,9.222222222222214
3541,-29.00904977375565
3542,35.45804195804195
3543,-36.530701754385966
3544,-15.782608695652172
3545,-64.44444444444444
3546,-0.2631578947368354
3547,-13.75
3548,38.727272727272734
3549,49.178743961352666
3550,41.95652173913044
3551,-40.25
3552,3.6090225563909684
3553,5.404761904761898
3554,46.875
3555,-16.111111111111114
3556,4.227272727272734
3557,51.66666666666667
3558,29.000000000000007
3559,6.200000000000003
3560,7.0
3561,8.952380952380949
3562,-29.47222222222223
3563,9.377777777777766
3564,-37.067226890756295
3565,43.91093117408907
3566,17.763157894736835
3567,2.9761904761904816
3568,-10.5
3569,-9.869565217391298
3570,1.151315789473685
3571,16.294117647058826
3572,5.833333333333329
3573,-3.666666666666657
3574,-7.954545454545453
3575,6.8125
3576,19.45833333333333
3577,-10.183333333333323
3578,-18.066176470588232
3579,7.5
3580,-23.159340659340657
3581,27.323232323232325
3582,-18.315789473684205
3583,-37.27777777777778
3584,-3.181818181818187
3585,13.480519480519476
3586,6.458333333333329
3587,2.4090909090909065
3588,-19.727272727272734
3589,18.971428571428575
3590,-9.179824561403507
3591,-5.865800865800864
3592,32.33333333333333
3593,20.15204678362572
3594,-6.1590909090909065
3595,2.4153846153846104
3596,-43.888888888888886
3597,26.547619047619037
3598,-28.285714285714285
3599,1.3695652173912976
3600,-12.604166666666671
3601,-52.5
3602,-66.49230769230769
3603,3.6396761133603235
3604,28.409090909090907
3605,-51.21666666666667
3606,19.87979539641944
3607,2.5541795665634623
3608,7.441176470588232
3609,-24.84210526315789
3610,-45.35714285714286
3611,7.333333333333329
3612,5.89473684210526
3613,-18.582043343653254
3614,-10.953560371517028
3615,-6.5972222222222285
3616,2.3076923076923066
3617,-24.91353383458646
3618,2.3579545454545467
3619,-2.941176470588232
3620,-59.624183006535944
3621,-28.102564102564095
3622,-0.6334841628959254
3623,-52.94385964912281
3624,14.049275362318838
3625,25.200000000000003
3626,6.099999999999994
3627,20.424242424242422
3628,-0.6666666666666714
3629,38.375
3630,-4.444444444444443
3631,-4.395833333333329
3632,-4.791666666666671
3633,-8.728571428571428
3634,17.46405228758171
3635,5.166666666666671
3636,-1.8076923076923066
3637,38.52205882352941
3638,-18.669117647058826
3639,10.974999999999994
3640,45.875
3641,-39.89473684210526
3642,22.400000000000006
3643,1.5625
3644,23.72727272727272
3645,40.77777777777777
3646,-10.27450980392156
3647,7.545454545454547
3648,17.857142857142847
3649,-45.29977116704806
3650,-8.715277777777771
3651,22.045454545454547
3652,52.59027777777777
3653,-0.29411764705882604
3654,7.777777777777786
3655,-46.33333333333333
3656,-2.433333333333323
3657,41.882352941176464
3658,6.0317460317460245
3659,-14.20192307692308
3660,-14.411764705882348
3661,14.170833333333334
3662,42.0187969924812
3663,-6.5
3664,48.039682539682545
3665,-5.748571428571424
3666,11.711111111111109
3667,-62.38461538461539
3668,-6.251879699248121
3669,-0.524064171122987
3670,18.742296918767508
3671,-13.052631578947356
3672,3.450000000000003
3673,27.33552631578948
3674,-23.486274509803934
3675,56.047619047619044
3676,14.037433155080208
3677,19.778280542986423
3678,-31.92613636363636
3679,-30.818713450292393
3680,-13.262626262626256
3681,-44.72222222222223
3682,-7.608974358974365
3683,-34.77678571428571
3684,-11.979166666666671
3685,16.477272727272734
3686,11.793478260869563
3687,28.219251336898395
3688,-23.5064935064935
3689,15.833333333333329
3690,-13.732142857142861
3691,18.214285714285708
3692,-14.699633699633708
3693,6.083333333333329
3694,-11.111111111111114
3695,66.11666666666667
3696,5.895833333333329
3697,10.555555555555557
3698,6.0
3699,-12.322134387351781
3700,16.944444444444443
3701,-16.8659420289855
3702,-2.285714285714292
3703,4.561403508771932
3704,-43.32579185520362
3705,-7.242424242424235
3706,12.38636363636364
3707,60.15873015873016
3708,24.77777777777777
3709,-13.33816425120773
3710,7.272727272727266
3711,-32.857142857142854
3712,-22.99171842650103
3713,-43.125
3714,-32.72857142857143
3715,-82.96153846153845
3716,4.5
3717,-26.131578947368425
3718,7.985347985347985
3719,-1.8911764705882348
3720,52.050420168067234
3721,-5.526315789473685
3722,13.5
3723,9.602272727272734
3724,-8.556818181818187
3725,-3.6078431372549034
3726,21.397058823529406
3727,37.65460526315789
3728,29.669117647058826
3729,-3.3304093567251414
3730,9.266666666666666
3731,2.25
3732,21.042780748663105
3733,-6.390476190476193
3734,4.7843137254902075
3735,-14.046052631578945
3736,-10.757142857142867
3737,8.07692307692308
3738,-17.303921568627445
3739,-50.848214285714285
3740,-68.52898550724638
3741,-27.97435897435897
3742,-1.7744360902255636
3743,24.795454545454547
3744,-8.589743589743591
3745,-71.24369747899159
3746,-31.075000000000003
3747,2.6785714285714306
3748,-30.954545454545453
3749,-16.181372549019613
3750,-28.560606060606062
3751,24.50892857142857
3752,24.40972222222223
3753,13.365079365079367
3754,39.611111111111114
3755,9.236111111111114
3756,1.1594202898550634
3757,-3.392857142857139
3758,-20.664160401002505
3759,-8.555555555555557
3760,11.428571428571416
3761,-49.35
3762,-3.3888888888888857
3763,33.58333333333333
3764,-2.1212121212121247
3765,-2.538461538461533
3766,-11.51442307692308
3767,7.266666666666666
3768,13.493589743589752
3769,35.0
3770,40.29946524064172
3771,-7.575000000000003
3772,7.763157894736835
3773,1.5
3774,-26.545454545454547
3775,9.070512820512832
3776,-20.83333333333333
3777,-23.63909774436091
3778,-8.27067669172932
3779,-9.534161490683232
3780,52.80769230769231
3781,19.705882352941174
3782,8.795665634674933
3783,-19.638655462184886
3784,64.11764705882354
3785,11.566666666666663
3786,-5.5
3787,-39.849999999999994
3788,-2.723684210526315
3789,8.295454545454547
3790,12.61904761904762
3791,-14.833333333333329
3792,-5.964285714285708
3793,-2.5
3794,18.440170940170944
3795,28.235294117647058
3796,17.948717948717942
3797,1.6153846153846274
3798,17.02380952380952
3799,0.3409090909090935
3800,2.1875
3801,-16.22222222222223
3802,7.744939271255063
3803,-52.72727272727273
3804,-6.736842105263165
3805,6.949404761904759
3806,-45.21568627450979
3807,-23.75
3808,-1.0666666666666629
3809,-15.285087719298247
3810,30.5
3811,-36.36666666666667
3812,3.1340579710144993
3813,-9.597902097902107
3814,-0.3529411764705941
3815,17.069444444444443
3816,-15.0
3817,14.357142857142861
3818,7.1964912280701725
3819,-21.328947368421055
3820,-20.450000000000003
3821,10.166666666666671
3822,23.1388888888889
3823,13.235294117647058
3824,43.991596638655466
3825,5.681818181818187
3826,-8.913875598086122
3827,-2.8388278388278394
3828,6.101190476190467
3829,-12.0
3830,62.98484848484848
3831,-2.74444444444444
3832,-18.352941176470594
3833,66.3116883116883
3834,5.0
3835,-9.215686274509792
3836,14.722222222222229
3837,1.7361111111111143
3838,14.898692810457518
3839,0.4166666666666714
3840,6.055555555555557
3841,5.42916666666666
3842,-3.149038461538467
3843,6.952380952380949
3844,35.631578947368425
3845,-63.125
3846,7.179738562091501
3847,49.5
3848,20.200657894736842
3849,14.825641025641033
3850,7.1875
3851,6.730769230769226
3852,-21.046783625730995
3853,-2.0833333333333286
3854,1.995726495726501
3855,25.866666666666667
3856,-34.316239316239304
3857,-23.02139037433156
3858,-9.36363636363636
3859,-4.455128205128204
3860,-30.633540372670808
3861,-26.84210526315789
3862,3.881118881118894
3863,37.680921052631575
3864,-14.286549707602333
3865,17.14090909090909
3866,-17.296052631578945
3867,-5.0
3868,1.4860681114551113
3869,42.76268115942029
3870,-2.7777777777777715
3871,15.245614035087726
3872,16.375
3873,-47.79047619047619
3874,12.32142857142857
3875,-51.326797385620914
3876,0.952380952380949
3877,69.89166666666667
3878,-14.841269841269835
3879,24.277777777777786
3880,-27.27960526315789
3881,-8.110047846889955
3882,-27.464285714285708
3883,0.0
3884,10.416666666666671
3885,8.333333333333329
3886,10.333333333333343
3887,14.38095238095238
3888,-2.631578947368425
3889,-31.797794117647058
3890,-16.3125
3891,-4.714285714285722
3892,-30.897435897435898
3893,5.0
3894,3.80952380952381
3895,-4.487179487179489
3896,-12.712918660287073
3897,-9.857142857142861
3898,-11.5625
3899,-43.436507936507944
3900,-45.94444444444444
3901,-13.694677871148457
3902,-0.23923444976075814
3903,23.433333333333323
3904,-14.328947368421055
3905,5.083333333333329
3906,-7.536231884057969
3907,56.769230769230774
3908,-24.038461538461533
3909,-36.50717703349282
3910,64.88235294117646
3911,18.941176470588232
3912,10.516666666666666
3913,29.39285714285714
3914,8.607142857142861
3915,-50.74331550802139
3916,-18.257142857142867
3917,2.7228070175438575
3918,18.15384615384616
3919,-10.182072829131656
3920,6.223529411764716
3921,-1.029411764705884
3922,-22.347826086956516
3923,42.15151515151514
3924,-19.570135746606326
3925,-34.99285714285714
3926,-1.1428571428571388
3927,9.954545454545453
3928,-2.569444444444443
3929,30.183333333333323
3930,-33.84285714285714
3931,4.724598930481292
3932,-2.5
3933,-60.36898395721925
3934,-55.31168831168831
3935,-2.532467532467521
3936,-50.25769230769231
3937,16.705128205128204
3938,-16.127819548872182
3939,-5.606617647058826
