,p1_offense_speed_product,p2_offense_speed_product,offense_speed_product_diff
1647,23000.0,24772.916666666664,-1772.9166666666642
1648,4550.0,31733.333333333332,-27183.333333333332
1649,11166.666666666668,26828.125,-15661.458333333332
1650,870.8333333333334,28546.875,-27676.041666666668
1651,5718.75,20453.125,-14734.375
1652,16012.5,22143.519444444446,-6131.019444444446
1653,5912.5,30783.81111111111,-24871.31111111111
1654,4046.875,17306.25,-13259.375
1655,3343.75,23291.666666666668,-19947.916666666668
1656,12587.5,29127.083333333332,-16539.583333333332
1657,4816.666666666666,47554.16666666667,-42737.50000000001
1658,29006.25,24746.99861111111,4259.25138888889
1659,1153.125,37125.0,-35971.875
1660,10533.333333333334,18762.5,-8229.166666666666
1661,2539.5833333333335,18080.512499999997,-15540.929166666663
1662,6687.5,28637.5,-21950.0
1663,15812.500000000002,34393.33194444444,-18580.831944444442
1664,6329.166666666666,18336.93611111111,-12007.769444444444
1665,11100.0,22555.075,-11455.075
1666,11812.5,16363.68888888889,-4551.18888888889
1667,14236.458333333332,21990.27638888889,-7753.818055555559
1668,5750.0,18012.5,-12262.5
1669,10183.333333333334,32000.0,-21816.666666666664
1670,8450.0,19499.394444444446,-11049.394444444446
1671,11310.416666666668,23814.583333333332,-12504.166666666664
1672,12929.166666666668,31609.720833333333,-18680.554166666665
1673,3033.333333333333,26446.875,-23413.541666666668
1674,1191.6666666666667,31365.0,-30173.333333333332
1675,13386.458333333332,24482.318055555555,-11095.859722222223
1676,4750.0,24214.13055555556,-19464.13055555556
1677,3281.25,3790.383333333333,-509.1333333333332
1678,17739.583333333332,20245.833333333336,-2506.2500000000036
1679,9453.125,17752.53333333333,-8299.40833333333
1680,7233.333333333333,30941.666666666664,-23708.333333333332
1681,8700.0,24562.5,-15862.5
1682,5464.583333333334,30602.741666666665,-25138.158333333333
1683,5750.0,12950.0,-7200.0
1684,15466.666666666668,24002.083333333332,-8535.416666666664
1685,4250.0,19195.833333333332,-14945.833333333332
1686,5606.25,25229.095833333333,-19622.845833333333
1687,7672.916666666667,26625.0,-18952.083333333332
1688,2800.0,13067.708333333332,-10267.708333333332
1689,15141.666666666668,29859.374999999996,-14717.708333333328
1690,8502.083333333334,15094.73472222222,-6592.651388888886
1691,3343.75,34918.333333333336,-31574.583333333336
1692,7650.0,22286.366666666665,-14636.366666666665
1693,3937.5,11275.845833333333,-7338.345833333333
1694,7166.666666666667,26251.887499999997,-19085.22083333333
1695,4236.458333333334,15671.875,-11435.416666666666
1696,3383.333333333333,26930.208333333332,-23546.875
1697,9425.0,18654.166666666664,-9229.166666666664
1698,6250.0,25143.75,-18893.75
1699,16120.833333333334,27068.75,-10947.916666666666
1700,7708.333333333333,12891.666666666666,-5183.333333333333
1701,4520.833333333334,36106.25,-31585.416666666664
1702,22312.5,28870.833333333332,-6558.333333333332
1703,24791.666666666664,23206.318055555555,1585.3486111111088
1704,7529.166666666667,16080.68888888889,-8551.522222222222
1705,1533.3333333333335,18958.333333333336,-17425.000000000004
1706,17489.583333333336,13320.401388888888,4169.181944444448
1707,11050.0,23095.130555555555,-12045.130555555555
1708,31520.833333333336,29827.083333333332,1693.7500000000036
1709,18150.0,13495.833333333332,4654.166666666668
1710,11916.666666666668,27562.5,-15645.833333333332
1711,1102.0833333333335,25284.375,-24182.291666666668
1712,10509.375,29450.0,-18940.625
1713,1833.3333333333335,22550.0,-20716.666666666668
1714,18500.0,15843.75,2656.25
1715,11316.666666666666,16156.74861111111,-4840.081944444444
1716,11945.833333333334,26619.791666666668,-14673.958333333334
1717,2868.75,33266.688888888886,-30397.938888888886
1718,6562.5,16932.449999999997,-10369.949999999997
1719,1050.0,13485.487500000001,-12435.487500000001
1720,19550.0,24366.666666666668,-4816.666666666668
1721,6808.333333333334,26930.208333333332,-20121.875
1722,12650.0,17700.0,-5050.0
1723,3218.75,10450.0,-7231.25
1724,10183.333333333334,22647.50555555556,-12464.172222222225
1725,4812.5,26143.75,-21331.25
1726,4725.0,12073.466666666667,-7348.466666666667
1727,4816.666666666666,30249.65416666667,-25432.987500000003
1728,8705.208333333334,23372.568055555555,-14667.359722222222
1729,1181.25,25738.706944444446,-24557.456944444446
1730,8176.041666666666,29908.333333333332,-21732.291666666664
1731,4462.5,15207.956944444442,-10745.456944444442
1732,7166.666666666667,28178.616666666665,-21011.949999999997
1733,20658.333333333336,18929.852777777774,1728.4805555555613
1734,18812.5,23531.25,-4718.75
1735,11637.5,26052.083333333332,-14414.583333333332
1736,18706.25,26156.25,-7450.0
1737,33168.75,20857.331944444446,12311.418055555554
1738,12468.75,19191.666666666664,-6722.916666666664
1739,9881.25,24916.666666666668,-15035.416666666668
1740,12697.916666666666,26964.583333333336,-14266.66666666667
1741,4881.25,23109.375,-18228.125
1742,4470.833333333333,15704.651388888888,-11233.818055555555
1743,2143.75,18284.74861111111,-16140.99861111111
1744,7125.0,27816.12361111111,-20691.12361111111
1745,10.416666666666668,14170.833333333334,-14160.416666666668
1746,1329.1666666666665,17581.25,-16252.083333333334
1747,458.33333333333337,21364.18888888889,-20905.855555555558
1748,34333.33333333333,22297.916666666668,12035.41666666666
1749,850.0,33458.333333333336,-32608.333333333336
1750,17466.666666666668,15640.625,1826.0416666666679
1751,6222.916666666667,9196.269444444444,-2973.352777777777
1752,5464.583333333334,21137.5,-15672.916666666666
1753,20583.333333333336,11156.25,9427.083333333336
1754,550.0,15914.479166666664,-15364.479166666664
1755,4112.5,19250.0,-15137.5
1756,5125.0,29750.0,-24625.0
1757,9400.0,16383.644444444442,-6983.644444444442
1758,1108.3333333333335,12483.244444444445,-11374.91111111111
1759,8750.0,27424.137499999997,-18674.137499999997
1760,10254.166666666668,32450.0,-22195.833333333332
1761,11600.0,26251.887499999997,-14651.887499999997
1762,1533.3333333333335,19453.125,-17919.791666666668
1763,9737.5,35970.833333333336,-26233.333333333336
1764,3266.6666666666665,12073.466666666667,-8806.800000000001
1765,8166.666666666666,15033.333333333332,-6866.666666666666
1766,5916.666666666667,36383.33333333333,-30466.66666666666
1767,6854.166666666666,21633.577777777777,-14779.41111111111
1768,19375.0,31242.06805555556,-11867.06805555556
1769,750.0,22673.047222222223,-21923.047222222223
1770,29267.5,29106.27638888889,161.22361111110877
1771,1117.7083333333333,20094.716666666664,-18977.00833333333
1772,3901.041666666667,16854.68611111111,-12953.644444444442
1773,8229.166666666666,23233.470833333333,-15004.304166666667
1774,1750.0000000000002,31958.333333333336,-30208.333333333336
1775,18355.208333333336,27311.65138888889,-8956.443055555555
1776,4193.75,34333.33333333333,-30139.58333333333
1777,10633.333333333332,14467.852777777776,-3834.519444444444
1778,22620.833333333336,26709.375,-4088.5416666666642
1779,676.0416666666666,21006.241666666665,-20330.199999999997
1780,5425.0,27187.5,-21762.5
1781,4416.666666666667,25000.0,-20583.333333333332
1782,1375.0,15239.568055555555,-13864.568055555555
1783,15516.666666666668,23711.458333333332,-8194.791666666664
1784,10323.958333333332,15859.375,-5535.416666666668
1785,19733.333333333332,25022.797222222223,-5289.463888888891
1786,8287.5,10796.095833333331,-2508.595833333331
1787,18750.0,22765.625,-4015.625
1788,16500.0,19324.213888888888,-2824.2138888888876
1789,18593.75,23888.93611111111,-5295.18611111111
1790,12697.916666666666,32356.25,-19658.333333333336
1791,6021.875,23217.744444444445,-17195.869444444445
1792,8375.0,19575.0,-11200.0
1793,4687.5,16121.875000000002,-11434.375000000002
1794,5558.333333333334,19098.679166666665,-13540.345833333331
1795,2800.0,20166.666666666668,-17366.666666666668
1796,1833.3333333333335,31050.0,-29216.666666666668
1797,4900.0,44164.16666666667,-39264.16666666667
1798,18112.5,21525.0,-3412.5
1799,12753.125000000002,28324.762499999997,-15571.637499999995
1800,41.66666666666667,18187.5,-18145.833333333332
1801,1600.0,17850.762499999997,-16250.762499999997
1802,437.50000000000006,22276.206944444446,-21838.706944444446
1803,3593.75,20660.994444444445,-17067.244444444445
1804,250.00000000000003,8676.741666666665,-8426.741666666665
1805,10329.166666666668,10400.0,-70.83333333333212
1806,12000.0,30158.333333333332,-18158.333333333332
1807,1341.6666666666665,25781.25,-24439.583333333332
1808,1329.1666666666665,28096.25,-26767.083333333332
1809,17354.166666666664,14419.595833333331,2934.570833333333
1810,7350.0,19950.0,-12600.0
1811,41.66666666666667,14126.041666666666,-14084.375
1812,9916.666666666666,26302.083333333336,-16385.41666666667
1813,11637.5,13951.831944444442,-2314.3319444444423
1814,6671.875,13177.85972222222,-6505.98472222222
1815,8127.083333333333,18843.75,-10716.666666666668
1816,5618.75,8946.943055555554,-3328.1930555555537
1817,20116.666666666664,25832.083333333332,-5715.416666666668
1818,850.0,21599.880555555555,-20749.880555555555
1819,16875.0,19218.387499999997,-2343.387499999997
1820,2656.25,26768.87361111111,-24112.62361111111
1821,8166.666666666666,15177.57777777778,-7010.911111111114
1822,9375.0,25812.5,-16437.5
1823,5750.0,17696.283333333333,-11946.283333333333
1824,13600.0,32081.25,-18481.25
1825,13312.5,14881.776388888888,-1569.2763888888876
1826,2775.0,28637.5,-25862.5
1827,8925.0,34875.0,-25950.0
1828,2656.25,21345.908333333333,-18689.658333333333
1829,10833.333333333332,6204.352777777778,4628.980555555554
1830,4987.5,16244.49861111111,-11256.99861111111
1831,9425.0,11350.276388888888,-1925.2763888888876
1832,2143.75,10413.175000000001,-8269.425000000001
1833,9881.25,21124.81111111111,-11243.56111111111
1834,10093.75,14627.074999999997,-4533.324999999997
1835,5896.875,38872.5,-32975.625
1836,7933.333333333334,12900.0,-4966.666666666666
1837,23918.75,21083.137499999997,2835.612500000003
1838,3987.5,28546.875,-24559.375
1839,10931.25,21700.095833333333,-10768.845833333333
1840,12168.75,27424.137499999997,-15255.387499999997
1841,5000.0,28870.833333333332,-23870.833333333332
1842,27468.75,16570.833333333332,10897.916666666668
1843,5916.666666666667,9160.800000000001,-3244.133333333334
1844,18900.0,22384.375,-3484.375
1845,1494.7916666666665,25309.609722222223,-23814.818055555555
1846,1271.875,19280.737500000003,-18008.862500000003
1847,4021.875,27795.31805555556,-23773.44305555556
1848,21875.0,14775.0,7100.0
1849,1968.75,17420.966666666667,-15452.216666666667
1850,29343.75,25591.666666666664,3752.0833333333358
1851,4812.5,23659.602777777778,-18847.102777777778
1852,7682.291666666666,17490.625,-9808.333333333334
1853,1408.3333333333335,16072.272222222224,-14663.93888888889
1854,1833.3333333333335,13890.10972222222,-12056.776388888886
1855,1558.3333333333333,13539.583333333334,-11981.25
1856,1866.6666666666665,25962.5,-24095.833333333332
1857,1087.5,14166.666666666668,-13079.166666666668
1858,4550.0,11409.206944444442,-6859.206944444442
1859,14093.75,34480.40138888889,-20386.651388888888
1860,5750.0,25368.75,-19618.75
1861,17641.666666666668,17309.375,332.2916666666679
1862,41.66666666666667,20578.387499999997,-20536.72083333333
1863,4908.333333333333,28089.583333333332,-23181.25
1864,3958.3333333333335,25476.188888888883,-21517.85555555555
1865,2015.625,15525.000000000002,-13509.375000000002
1866,11068.75,20500.0,-9431.25
1867,8057.291666666666,24838.541666666668,-16781.25
1868,9916.666666666666,23251.041666666668,-13334.375000000002
1869,2375.0,18268.466666666667,-15893.466666666667
1870,16575.0,30354.166666666664,-13779.166666666664
1871,3025.0,8578.706944444444,-5553.706944444444
1872,6600.0,24456.25,-17856.25
1873,12395.833333333334,12556.25,-160.41666666666606
1874,7350.0,26051.041666666668,-18701.041666666668
1875,4725.0,18705.470833333333,-13980.470833333333
1876,3704.1666666666665,22222.290277777778,-18518.12361111111
1877,306.25,19928.28333333333,-19622.03333333333
1878,20425.0,30792.708333333332,-10367.708333333332
1879,12112.5,8945.818055555555,3166.6819444444445
1880,32081.25,27996.52638888889,4084.7236111111088
1881,9646.875,29573.262499999997,-19926.387499999997
1882,7408.333333333333,25066.666666666664,-17658.333333333332
1883,3237.5,17440.179166666665,-14202.679166666665
1884,16400.0,17490.522222222222,-1090.522222222222
1885,8150.0,18068.915277777778,-9918.915277777778
1886,15125.0,19376.041666666668,-4251.041666666668
1887,20453.125,21737.741666666665,-1284.616666666665
1888,6525.0,22666.666666666664,-16141.666666666664
1889,6946.875,31362.5,-24415.625
1890,8500.0,22326.540277777778,-13826.540277777778
1891,5308.333333333333,30395.77638888889,-25087.44305555556
1892,11162.5,12882.943055555554,-1720.4430555555537
1893,10379.166666666666,16621.588888888888,-6242.4222222222215
1894,9916.666666666666,18150.0,-8233.333333333334
1895,15458.333333333334,24455.612500000003,-8997.279166666669
1896,7067.708333333333,27221.32777777778,-20153.619444444448
1897,6562.5,30792.708333333332,-24230.208333333332
1898,24650.0,17307.022222222222,7342.977777777778
1899,27122.916666666664,33151.04166666667,-6028.125000000007
1900,8712.5,28546.875,-19834.375
1901,9338.541666666668,24514.688888888883,-15176.147222222215
1902,24725.0,20777.415277777778,3947.584722222222
1903,3232.291666666667,19682.18611111111,-16449.894444444442
1904,12587.5,26146.943055555555,-13559.443055555555
1905,1750.0000000000002,14555.208333333334,-12805.208333333334
1906,13406.25,27573.958333333332,-14167.708333333332
1907,850.0,22790.699999999997,-21940.699999999997
1908,4792.708333333334,16385.449999999997,-11592.741666666663
1909,4470.833333333333,12840.595833333331,-8369.762499999997
1910,10.416666666666668,19195.833333333332,-19185.416666666664
1911,30833.333333333336,26385.915277777778,4447.418055555558
1912,550.0,15805.966666666667,-15255.966666666667
1913,3916.666666666667,6729.4527777777785,-2812.7861111111115
1914,7427.083333333334,31520.833333333336,-24093.75
1915,9562.5,9716.666666666666,-154.16666666666606
1916,37520.0,20287.206944444442,17232.793055555558
1917,34333.33333333333,25505.208333333336,8828.124999999993
1918,814.5833333333334,15497.916666666668,-14683.333333333334
1919,26270.0,36012.5,-9742.5
1920,2904.1666666666665,26930.208333333332,-24026.041666666664
1921,8458.333333333334,9955.619444444445,-1497.2861111111106
1922,12587.5,24062.5,-11475.0
1923,2800.0,5541.666666666667,-2741.666666666667
1924,2904.1666666666665,15346.008333333333,-12441.841666666667
1925,13000.0,20630.208333333332,-7630.208333333332
1926,5625.0,19575.0,-13950.0
1927,10208.333333333332,11269.68888888889,-1061.3555555555577
1928,12942.708333333332,30093.75,-17151.041666666668
1929,4895.833333333333,14761.040277777776,-9865.206944444442
1930,7166.666666666667,24015.625,-16848.958333333332
1931,7862.5,19240.352777777778,-11377.852777777778
1932,4800.0,15667.708333333334,-10867.708333333334
1933,3487.5,21309.31111111111,-17821.81111111111
1934,13958.333333333332,26885.416666666668,-12927.083333333336
1935,1187.5,6735.416666666667,-5547.916666666667
1936,13883.333333333334,9675.0,4208.333333333334
1937,19395.833333333336,20170.833333333332,-774.9999999999964
1938,10014.583333333334,31520.833333333336,-21506.25
1939,6511.458333333333,32402.083333333332,-25890.625
1940,12989.583333333334,30559.59583333333,-17570.012499999997
1941,13406.25,39347.91666666667,-25941.66666666667
1942,4833.333333333334,15961.012499999997,-11127.679166666663
1943,6364.583333333333,36191.66666666667,-29827.08333333334
1944,5362.5,14520.833333333332,-9158.333333333332
1945,4168.75,19579.166666666664,-15410.416666666664
1946,5318.75,11958.31111111111,-6639.56111111111
1947,19162.5,24674.581944444446,-5512.081944444446
1948,7837.5,30095.000000000004,-22257.500000000004
1949,5462.5,11552.68888888889,-6090.18888888889
1950,20041.666666666664,29181.25,-9139.583333333336
1951,814.5833333333334,31040.625,-30226.041666666668
1952,18629.166666666664,22737.5,-4108.333333333336
1953,4470.833333333333,19250.0,-14779.166666666668
1954,7166.666666666667,18448.958333333336,-11282.291666666668
1955,1000.0000000000001,31765.625000000004,-30765.625000000004
1956,4116.666666666667,24740.625,-20623.958333333332
1957,1125.0,12271.875,-11146.875
1958,8712.5,19423.318055555555,-10710.818055555555
1959,12200.0,16790.602777777774,-4590.6027777777745
1960,7410.0,22750.0,-15340.0
1961,3585.0,13218.75,-9633.75
1962,2143.75,24609.375,-22465.625
1963,22764.583333333336,29706.25,-6941.666666666664
1964,10412.5,19902.083333333332,-9489.583333333332
1965,13893.75,19894.99861111111,-6001.24861111111
1966,13360.416666666666,19575.0,-6214.583333333334
1967,26583.333333333336,13573.179166666665,13010.15416666667
1968,21333.333333333336,28183.333333333336,-6850.0
1969,22443.75,29183.333333333332,-6739.583333333332
1970,9120.833333333332,25828.125,-16707.291666666668
1971,23700.0,29630.10555555555,-5930.10555555555
1972,17029.166666666668,28309.81805555556,-11280.651388888891
1973,7815.625,29575.0,-21759.375
1974,11498.958333333334,14841.78611111111,-3342.8277777777766
1975,17464.583333333336,16687.5,777.0833333333358
1976,4547.916666666666,12756.595833333331,-8208.679166666665
1977,9843.75,22907.290277777778,-13063.540277777778
1978,791.6666666666667,32704.166666666664,-31912.499999999996
1979,4895.833333333333,18112.5,-13216.666666666668
1980,4833.333333333334,19031.25,-14197.916666666666
1981,6562.5,13046.875,-6484.375
1982,11043.75,26530.720833333333,-15486.970833333333
1983,4895.833333333333,26331.90138888889,-21436.06805555556
1984,9183.333333333334,34991.66666666667,-25808.333333333336
1985,458.33333333333337,28101.041666666664,-27642.708333333332
1986,10.416666666666668,23659.602777777778,-23649.18611111111
1987,1833.3333333333335,21887.5,-20054.166666666668
1988,10720.833333333332,27996.52638888889,-17275.69305555556
1989,7333.333333333333,23557.52638888889,-16224.19305555556
1990,29718.75,34333.33333333333,-4614.5833333333285
1991,550.0,22405.331944444446,-21855.331944444446
1992,5295.833333333333,28089.583333333332,-22793.75
1993,0.0,16542.57777777778,-16542.57777777778
1994,24150.0,16580.824999999997,7569.175000000003
1995,1811.4583333333333,12073.466666666667,-10262.008333333333
1996,38425.0,23114.324999999997,15310.675000000003
1997,11050.0,20921.727777777778,-9871.727777777778
1998,15150.0,15218.956944444442,-68.95694444444234
1999,10055.208333333334,31825.0,-21769.791666666664
2000,41.66666666666667,16362.500000000002,-16320.833333333336
2001,14662.5,9052.894444444444,5609.605555555556
2002,5091.666666666667,16186.533333333331,-11094.866666666665
2003,15633.333333333334,28480.15138888889,-12846.818055555557
2004,16018.75,22332.05,-6313.299999999999
2005,4520.833333333333,12566.463888888888,-8045.630555555555
2006,8668.75,27348.958333333336,-18680.208333333336
2007,13958.333333333332,20852.43611111111,-6894.102777777778
2008,18502.083333333336,17949.804166666665,552.2791666666708
2009,2100.0,18123.355555555554,-16023.355555555554
2010,2054.166666666667,22127.49861111111,-20073.331944444442
2011,10212.5,40016.666666666664,-29804.166666666664
2012,10628.125,16791.693055555555,-6163.5680555555555
2013,6000.0,21189.116666666665,-15189.116666666665
2014,6002.083333333334,24562.5,-18560.416666666664
2015,1000.0000000000001,32200.0,-31200.0
2016,7968.75,17605.43611111111,-9636.68611111111
2017,1500.0,31725.0,-30225.0
2018,23041.666666666664,33931.25,-10889.583333333336
2019,10743.75,20187.5,-9443.75
2020,13756.25,13839.583333333334,-83.33333333333394
2021,18300.0,27527.466666666664,-9227.466666666664
2022,3232.291666666667,12207.716666666669,-8975.425000000003
2023,3281.25,26949.679166666665,-23668.429166666665
2024,197.91666666666669,7521.647222222222,-7323.730555555555
2025,7962.500000000001,9854.68888888889,-1892.1888888888889
2026,21275.0,26930.208333333332,-5655.208333333332
2027,13412.5,39456.25,-26043.75
2028,10616.666666666668,28287.5,-17670.833333333332
2029,9693.75,17212.008333333335,-7518.258333333335
2030,1833.3333333333335,6150.0,-4316.666666666666
2031,17729.166666666664,16907.269444444442,821.8972222222219
2032,9375.0,15324.706944444442,-5949.706944444442
2033,8567.708333333332,31556.25,-22988.541666666668
2034,27070.833333333336,21093.75,5977.083333333336
2035,3375.0,24412.5,-21037.5
2036,13704.166666666668,10083.333333333334,3620.833333333334
2037,16737.5,20890.625,-4153.125
2038,8433.333333333334,13826.068055555555,-5392.7347222222215
2039,3937.5,16737.5,-12800.0
2040,814.5833333333334,32391.666666666668,-31577.083333333336
2041,10837.5,30549.999999999996,-19712.499999999996
2042,2200.0,7802.345833333333,-5602.345833333333
2043,733.3333333333333,7976.7444444444445,-7243.4111111111115
2044,16275.0,23525.2,-7250.200000000001
2045,8846.875,15587.5,-6740.625
2046,4816.666666666666,14375.0,-9558.333333333334
2047,6756.25,9176.68888888889,-2420.43888888889
2048,12250.0,24158.333333333336,-11908.333333333336
2049,5362.5,45127.916666666664,-39765.416666666664
2050,33325.0,30200.0,3125.0
2051,5464.583333333334,32333.333333333336,-26868.75
2052,6562.5,11316.666666666666,-4754.166666666666
2053,11458.333333333334,36674.498611111114,-25216.165277777778
2054,1181.25,18057.40833333333,-16876.15833333333
2055,26906.25,25937.5,968.75
2056,7166.666666666667,17791.666666666668,-10625.0
2057,5750.0,15912.5,-10162.5
2058,1558.3333333333333,30182.291666666668,-28623.958333333336
2059,16791.25,37625.0,-20833.75
2060,8400.0,23711.458333333332,-15311.458333333332
2061,13400.0,20441.666666666664,-7041.666666666664
2062,11700.0,20766.93611111111,-9066.93611111111
2063,825.0,26760.484722222223,-25935.484722222223
2064,5728.125,28816.666666666668,-23088.541666666668
2065,6391.666666666667,26322.916666666668,-19931.25
2066,7233.333333333333,29101.041666666664,-21867.708333333332
2067,7175.0,27880.88055555556,-20705.88055555556
2068,8421.875,21270.81111111111,-12848.93611111111
2069,1187.5,28695.833333333332,-27508.333333333332
2070,21004.166666666664,28546.875,-7542.708333333336
2071,985.4166666666666,33645.83333333333,-32660.41666666666
2072,1329.1666666666665,15210.416666666668,-13881.250000000002
2073,9350.0,26321.859722222223,-16971.859722222223
2074,4046.875,24266.666666666664,-20219.791666666664
2075,11644.166666666668,23278.040277777778,-11633.87361111111
2076,21139.583333333336,26322.916666666668,-5183.333333333332
2077,16875.0,21281.25,-4406.25
2078,2416.666666666667,10200.0,-7783.333333333333
2079,6562.5,20300.0,-13737.5
2080,5662.5,19008.693055555555,-13346.193055555555
2081,10125.0,28843.75,-18718.75
2082,5750.0,28781.25,-23031.25
2083,4462.5,18216.331944444446,-13753.831944444446
2084,20550.0,22656.25,-2106.25
2085,1000.0000000000001,14012.047222222222,-13012.047222222222
2086,6562.5,20900.0,-14337.5
2087,20693.75,27375.0,-6681.25
2088,3416.666666666667,13662.255555555555,-10245.588888888888
2089,814.5833333333334,21361.83888888889,-20547.25555555556
2090,5254.166666666667,18600.0,-13345.833333333332
2091,41.66666666666667,11946.199999999999,-11904.533333333333
2092,12250.0,24944.71388888889,-12694.713888888891
2093,14354.166666666666,13939.338888888888,414.82777777777846
2094,24132.5,23437.5,695.0
2095,17645.833333333336,8895.833333333334,8750.000000000002
2096,7231.25,28406.25,-21175.0
2097,8490.625,29100.0,-20609.375
2098,3939.583333333333,22112.5,-18172.916666666668
2099,1558.3333333333333,20933.206944444446,-19374.873611111114
2100,10960.0,24930.208333333332,-13970.208333333332
2101,1214.5833333333333,17025.0,-15810.416666666666
2102,6966.666666666667,20100.0,-13133.333333333332
2103,15466.666666666668,19511.449999999997,-4044.783333333329
2104,24062.5,34466.666666666664,-10404.166666666664
2105,4462.5,19634.679166666665,-15172.179166666665
2106,10156.25,12109.375,-1953.125
2107,10628.125,12109.783333333333,-1481.6583333333328
2108,8108.333333333333,26619.791666666668,-18511.458333333336
2109,17700.0,26493.75,-8793.75
2110,20187.5,16275.0,3912.5
2111,1102.0833333333335,23525.2,-22423.11666666667
2112,9953.125,10012.790277777776,-59.66527777777628
2113,2083.3333333333335,14450.0,-12366.666666666666
2114,250.00000000000003,11564.37361111111,-11314.37361111111
2115,10720.833333333332,26156.25,-15435.416666666668
2116,8691.666666666666,21515.625,-12823.958333333334
2117,4193.75,24015.625,-19821.875
2118,10806.25,25958.824999999997,-15152.574999999997
2119,7166.666666666667,9756.762499999999,-2590.095833333332
2120,6645.833333333334,29537.5,-22891.666666666664
2121,5558.333333333334,32494.791666666664,-26936.45833333333
2122,8760.416666666668,12870.526388888888,-4110.10972222222
2123,3583.3333333333335,32987.5,-29404.166666666668
2124,21525.0,29179.166666666664,-7654.166666666664
2125,7991.666666666666,16396.875,-8405.208333333334
2126,359.375,14965.820833333335,-14606.445833333335
2127,5006.25,20834.456944444446,-15828.206944444446
2128,676.0416666666666,13228.661111111112,-12552.619444444446
2129,6264.583333333333,9970.547222222222,-3705.9638888888885
2130,6458.333333333333,31126.102777777778,-24667.769444444446
2131,21560.416666666664,25145.833333333332,-3585.416666666668
2132,9966.666666666668,18616.13333333333,-8649.466666666664
2133,7962.500000000001,12684.68888888889,-4722.188888888889
2134,3281.25,23558.333333333332,-20277.083333333332
2135,9750.0,27795.31805555556,-18045.31805555556
2136,5464.583333333334,12738.922222222222,-7274.338888888888
2137,7408.333333333333,10896.602777777776,-3488.2694444444433
2138,9183.333333333334,12900.0,-3716.666666666666
2139,13704.166666666668,25274.88333333333,-11570.716666666664
2140,1050.0,12693.894444444442,-11643.894444444442
2141,4900.0,28900.0,-24000.0
2142,8450.0,18975.0,-10525.0
2143,7816.666666666667,20094.716666666664,-12278.049999999996
2144,8020.833333333333,22442.075,-14421.241666666669
2145,16650.0,33745.833333333336,-17095.833333333336
2146,1833.3333333333335,32850.833333333336,-31017.500000000004
2147,25206.25,13569.776388888888,11636.473611111112
2148,8015.625,24845.833333333336,-16830.208333333336
2149,6021.875,9163.519444444444,-3141.644444444444
2150,6187.5,32533.333333333336,-26345.833333333336
2151,9183.333333333334,24880.208333333332,-15696.874999999998
2152,5500.0,16594.791666666668,-11094.791666666668
2153,1000.0000000000001,34333.33333333333,-33333.33333333333
2154,7508.333333333333,21900.0,-14391.666666666668
2155,5891.666666666666,25222.15138888889,-19330.484722222223
2156,9625.0,26484.304166666665,-16859.304166666665
2157,1833.3333333333335,30182.291666666668,-28348.958333333336
2158,13200.0,35496.875,-22296.875
2159,7065.625,21568.75,-14503.125
2160,4550.0,17029.166666666668,-12479.166666666668
2161,8250.0,26470.595833333333,-18220.595833333333
2162,375.0,9619.43888888889,-9244.43888888889
2163,15016.666666666666,20149.244444444445,-5132.5777777777785
2164,8712.5,20366.666666666664,-11654.166666666664
2165,1558.3333333333333,20886.949999999997,-19328.616666666665
2166,16200.0,27996.52638888889,-11796.526388888891
2167,8760.416666666668,16707.966666666667,-7947.549999999999
2168,700.0,14236.324999999997,-13536.324999999997
2169,7171.875,20560.416666666664,-13388.541666666664
2170,7968.75,28438.095833333333,-20469.345833333333
2171,217.70833333333334,19477.755555555555,-19260.047222222223
2172,1187.5,14145.833333333334,-12958.333333333334
2173,9953.125,14485.602777777776,-4532.477777777776
2174,9333.333333333332,23191.666666666668,-13858.333333333336
2175,4779.166666666666,25664.583333333332,-20885.416666666664
2176,2904.1666666666665,12395.833333333332,-9491.666666666666
2177,4575.0,21799.158333333333,-17224.158333333333
2178,14277.083333333334,18200.0,-3922.916666666666
2179,10643.75,24968.887499999997,-14325.137499999997
2180,4468.75,29785.077777777773,-25316.327777777773
2181,9525.0,22054.166666666668,-12529.166666666668
2182,25737.5,16992.769444444446,8744.730555555554
2183,4987.5,40610.41666666667,-35622.91666666667
2184,7800.0,11305.0,-3505.0
2185,4887.5,21270.81111111111,-16383.31111111111
2186,2000.0000000000002,24023.679166666665,-22023.679166666665
2187,18287.5,32437.5,-14150.0
2188,9558.333333333332,29922.916666666664,-20364.583333333332
2189,5739.583333333334,23389.583333333332,-17650.0
2190,4987.5,12445.675000000001,-7458.175000000001
2191,1214.5833333333333,18050.0,-16835.416666666668
2192,458.33333333333337,18528.125,-18069.791666666668
2193,9213.541666666668,25402.083333333336,-16188.541666666668
2194,21525.0,28450.581944444446,-6925.581944444446
2195,22779.166666666664,11605.970833333331,11173.195833333333
2196,1225.0,26776.041666666664,-25551.041666666664
2197,12783.333333333334,17058.333333333336,-4275.000000000002
2198,21150.0,29922.916666666664,-8772.916666666664
2199,16362.5,18129.06111111111,-1766.5611111111102
2200,1437.5,19659.375,-18221.875
2201,9364.583333333334,16791.693055555555,-7427.1097222222215
2202,4687.5,15578.74861111111,-10891.24861111111
