,p1_sum_def_last
2139,265.0
2140,305.0
2141,220.0
2142,185.0
2143,495.0
2144,390.0
2145,405.0
2146,215.0
2147,350.0
2148,365.0
2149,280.0
2150,450.0
2151,230.0
2152,330.0
2153,130.0
2154,175.0
2155,290.0
2156,205.0
2157,173.0
2158,225.0
2159,380.0
2160,120.0
2161,250.0
2162,290.0
2163,370.0
2164,195.0
2165,135.0
2166,300.0
2167,395.0
2168,295.0
2169,270.0
2170,395.0
2171,305.0
2172,135.0
2173,310.0
2174,330.0
2175,170.0
2176,245.0
2177,330.0
2178,450.0
2179,170.0
2180,330.0
2181,200.0
2182,395.0
2183,155.0
2184,425.0
2185,495.0
2186,280.0
2187,320.0
2188,250.0
2189,335.0
2190,395.0
2191,50.0
2192,185.0
2193,295.0
2194,370.0
2195,285.0
2196,365.0
2197,240.0
2198,415.0
2199,375.0
2200,290.0
2201,405.0
2202,380.0
2203,280.0
2204,380.0
2205,335.0
2206,245.0
2207,245.0
2208,220.0
2209,470.0
2210,370.0
2211,285.0
2212,315.0
2213,400.0
2214,270.0
2215,245.0
2216,330.0
2217,215.0
2218,285.0
2219,205.0
2220,170.0
2221,295.0
2222,565.0
2223,435.0
2224,365.0
2225,280.0
2226,390.0
2227,330.0
2228,295.0
2229,425.0
2230,465.0
2231,335.0
2232,295.0
2233,170.0
2234,315.0
2235,315.0
2236,240.0
2237,290.0
2238,200.0
2239,380.0
2240,160.0
2241,320.0
2242,370.0
2243,95.0
2244,375.0
2245,205.0
2246,330.0
2247,380.0
2248,90.0
2249,215.0
2250,400.0
2251,235.0
2252,225.0
2253,445.0
2254,295.0
2255,340.0
2256,465.0
2257,375.0
2258,295.0
2259,465.0
2260,230.0
2261,455.0
2262,335.0
2263,240.0
2264,295.0
2265,330.0
2266,420.0
2267,455.0
2268,305.0
2269,300.0
2270,245.0
2271,360.0
2272,403.0
2273,350.0
2274,185.0
2275,310.0
2276,280.0
2277,330.0
2278,310.0
2279,330.0
2280,315.0
2281,265.0
2282,165.0
2283,400.0
2284,280.0
2285,310.0
2286,220.0
2287,295.0
2288,180.0
2289,200.0
2290,395.0
2291,325.0
2292,500.0
2293,245.0
2294,280.0
2295,110.0
2296,205.0
2297,555.0
2298,305.0
2299,305.0
2300,185.0
2301,370.0
2302,125.0
2303,170.0
2304,250.0
2305,100.0
2306,510.0
2307,335.0
2308,475.0
2309,220.0
2310,305.0
2311,205.0
2312,310.0
2313,245.0
2314,400.0
2315,150.0
2316,100.0
2317,270.0
2318,265.0
2319,285.0
2320,230.0
2321,370.0
2322,410.0
2323,170.0
2324,440.0
2325,185.0
2326,495.0
2327,270.0
2328,390.0
2329,315.0
2330,405.0
2331,330.0
2332,215.0
2333,100.0
2334,305.0
2335,270.0
2336,350.0
2337,275.0
2338,135.0
2339,290.0
2340,265.0
2341,305.0
2342,240.0
2343,285.0
2344,285.0
2345,175.0
2346,270.0
2347,80.0
2348,455.0
2349,350.0
2350,385.0
2351,440.0
2352,515.0
2353,270.0
2354,210.0
2355,420.0
2356,475.0
2357,265.0
2358,405.0
2359,245.0
2360,240.0
2361,135.0
2362,310.0
2363,295.0
2364,315.0
2365,185.0
2366,295.0
2367,470.0
2368,330.0
2369,310.0
2370,455.0
2371,250.0
2372,285.0
2373,370.0
2374,245.0
2375,225.0
2376,210.0
2377,330.0
2378,395.0
2379,285.0
2380,315.0
2381,475.0
2382,210.0
2383,250.0
2384,290.0
2385,210.0
2386,240.0
2387,340.0
2388,320.0
2389,455.0
2390,460.0
2391,475.0
2392,400.0
2393,330.0
2394,390.0
2395,345.0
2396,185.0
2397,145.0
2398,370.0
2399,335.0
2400,265.0
2401,155.0
2402,230.0
2403,370.0
2404,430.0
2405,490.0
2406,390.0
2407,370.0
2408,485.0
2409,350.0
2410,515.0
2411,305.0
2412,315.0
2413,125.0
2414,385.0
2415,270.0
2416,230.0
2417,300.0
2418,140.0
2419,315.0
2420,155.0
2421,400.0
2422,330.0
2423,245.0
2424,315.0
2425,140.0
2426,165.0
2427,305.0
2428,260.0
2429,230.0
2430,270.0
2431,95.0
2432,260.0
2433,210.0
2434,310.0
2435,390.0
2436,295.0
2437,335.0
2438,385.0
2439,445.0
2440,250.0
2441,165.0
2442,205.0
2443,180.0
2444,155.0
2445,360.0
2446,210.0
2447,305.0
2448,225.0
2449,385.0
2450,290.0
2451,380.0
2452,160.0
2453,415.0
2454,270.0
2455,255.0
2456,215.0
2457,350.0
2458,370.0
2459,330.0
2460,230.0
2461,170.0
2462,395.0
2463,135.0
2464,210.0
2465,270.0
2466,250.0
2467,130.0
2468,335.0
2469,295.0
2470,425.0
2471,380.0
2472,475.0
2473,180.0
2474,230.0
2475,220.0
2476,335.0
2477,295.0
2478,295.0
2479,280.0
2480,375.0
2481,275.0
2482,405.0
2483,285.0
2484,270.0
2485,300.0
2486,245.0
2487,355.0
2488,180.0
2489,360.0
2490,270.0
2491,220.0
2492,335.0
2493,205.0
2494,295.0
2495,485.0
2496,265.0
2497,405.0
2498,270.0
2499,425.0
2500,230.0
2501,275.0
2502,230.0
2503,375.0
2504,215.0
2505,340.0
2506,500.0
2507,115.0
2508,565.0
2509,410.0
2510,310.0
2511,250.0
2512,280.0
2513,260.0
2514,310.0
2515,185.0
2516,295.0
2517,335.0
2518,295.0
2519,220.0
2520,380.0
2521,370.0
2522,95.0
2523,245.0
2524,150.0
2525,225.0
2526,330.0
2527,330.0
2528,405.0
2529,330.0
2530,330.0
2531,265.0
2532,280.0
2533,200.0
2534,390.0
2535,425.0
2536,215.0
2537,260.0
2538,370.0
2539,240.0
2540,480.0
2541,455.0
2542,170.0
2543,110.0
2544,225.0
2545,310.0
2546,225.0
2547,275.0
2548,295.0
2549,355.0
2550,185.0
2551,345.0
2552,380.0
2553,535.0
2554,155.0
2555,310.0
2556,440.0
2557,85.0
2558,210.0
2559,180.0
2560,240.0
2561,335.0
2562,390.0
2563,405.0
2564,225.0
2565,155.0
2566,105.0
2567,225.0
2568,315.0
2569,285.0
2570,305.0
2571,295.0
2572,435.0
2573,350.0
2574,355.0
2575,245.0
2576,305.0
2577,550.0
2578,285.0
2579,390.0
2580,160.0
2581,100.0
2582,380.0
2583,365.0
2584,185.0
2585,405.0
2586,540.0
2587,310.0
2588,405.0
2589,265.0
2590,315.0
2591,245.0
2592,295.0
2593,60.0
2594,370.0
2595,265.0
2596,330.0
2597,380.0
2598,275.0
2599,300.0
2600,85.0
2601,445.0
2602,350.0
2603,230.0
2604,155.0
2605,185.0
2606,230.0
2607,155.0
2608,395.0
2609,300.0
2610,390.0
2611,440.0
2612,275.0
2613,290.0
2614,390.0
2615,250.0
2616,235.0
2617,100.0
2618,265.0
2619,350.0
2620,330.0
2621,350.0
2622,305.0
2623,330.0
2624,295.0
2625,240.0
2626,430.0
2627,270.0
2628,140.0
2629,315.0
2630,450.0
2631,335.0
2632,375.0
2633,245.0
2634,455.0
2635,210.0
2636,180.0
2637,360.0
2638,240.0
2639,375.0
2640,180.0
2641,375.0
2642,225.0
2643,275.0
2644,295.0
2645,320.0
2646,210.0
2647,455.0
2648,410.0
2649,405.0
2650,300.0
2651,175.0
2652,310.0
2653,100.0
2654,415.0
2655,370.0
2656,235.0
2657,395.0
2658,405.0
2659,360.0
2660,155.0
2661,285.0
2662,310.0
2663,520.0
2664,375.0
2665,470.0
2666,320.0
2667,370.0
2668,425.0
2669,135.0
2670,220.0
2671,455.0
2672,410.0
2673,185.0
2674,100.0
2675,315.0
2676,315.0
2677,345.0
2678,145.0
2679,405.0
2680,160.0
2681,180.0
2682,410.0
2683,250.0
2684,425.0
2685,210.0
2686,225.0
2687,190.0
2688,370.0
2689,380.0
2690,225.0
2691,215.0
2692,405.0
2693,495.0
2694,415.0
2695,200.0
2696,155.0
2697,205.0
2698,300.0
2699,405.0
2700,460.0
2701,285.0
2702,285.0
2703,230.0
2704,510.0
2705,495.0
2706,270.0
2707,440.0
2708,270.0
2709,170.0
2710,260.0
2711,190.0
2712,320.0
2713,330.0
2714,340.0
2715,330.0
2716,345.0
2717,400.0
2718,225.0
2719,230.0
2720,160.0
2721,415.0
2722,395.0
2723,335.0
2724,320.0
2725,270.0
2726,210.0
2727,455.0
2728,245.0
2729,390.0
2730,530.0
2731,365.0
2732,390.0
2733,465.0
2734,430.0
2735,285.0
2736,250.0
2737,250.0
2738,370.0
2739,425.0
2740,370.0
2741,155.0
2742,290.0
2743,180.0
2744,45.0
2745,435.0
2746,280.0
2747,295.0
2748,125.0
2749,300.0
2750,370.0
2751,370.0
2752,250.0
2753,235.0
2754,345.0
2755,405.0
2756,365.0
2757,345.0
2758,395.0
2759,135.0
2760,160.0
2761,335.0
2762,345.0
2763,220.0
2764,325.0
2765,360.0
2766,265.0
2767,220.0
2768,205.0
2769,295.0
2770,430.0
2771,335.0
2772,380.0
2773,95.0
2774,405.0
2775,355.0
2776,510.0
2777,105.0
2778,175.0
2779,180.0
2780,390.0
2781,235.0
2782,495.0
2783,380.0
2784,140.0
2785,110.0
2786,330.0
2787,260.0
2788,250.0
2789,295.0
2790,225.0
2791,545.0
2792,330.0
2793,255.0
2794,145.0
2795,345.0
2796,165.0
2797,160.0
2798,225.0
2799,410.0
2800,145.0
2801,160.0
2802,165.0
2803,185.0
2804,455.0
2805,280.0
2806,425.0
2807,280.0
2808,220.0
2809,125.0
2810,250.0
2811,315.0
2812,335.0
2813,110.0
2814,390.0
2815,485.0
2816,165.0
2817,315.0
2818,380.0
2819,295.0
2820,200.0
2821,450.0
2822,380.0
2823,240.0
2824,300.0
2825,270.0
2826,180.0
2827,230.0
2828,325.0
2829,290.0
2830,320.0
2831,270.0
2832,310.0
2833,340.0
2834,310.0
2835,185.0
2836,240.0
2837,305.0
2838,270.0
2839,295.0
2840,455.0
2841,240.0
2842,200.0
2843,330.0
2844,355.0
2845,280.0
2846,190.0
2847,125.0
2848,355.0
2849,280.0
2850,365.0
2851,470.0
2852,390.0
2853,455.0
2854,225.0
2855,345.0
2856,5.0
2857,100.0
2858,470.0
2859,320.0
2860,285.0
2861,430.0
2862,235.0
2863,210.0
2864,145.0
2865,135.0
2866,265.0
2867,270.0
2868,445.0
2869,160.0
2870,285.0
2871,355.0
2872,245.0
2873,285.0
2874,280.0
2875,100.0
2876,185.0
2877,280.0
2878,340.0
2879,370.0
2880,310.0
2881,275.0
2882,285.0
2883,325.0
2884,230.0
2885,305.0
2886,190.0
2887,415.0
2888,455.0
2889,130.0
2890,305.0
2891,235.0
2892,230.0
2893,435.0
2894,280.0
2895,505.0
2896,285.0
2897,185.0
2898,300.0
2899,250.0
2900,385.0
2901,305.0
2902,365.0
2903,445.0
2904,355.0
2905,285.0
2906,370.0
2907,340.0
2908,305.0
2909,260.0
2910,415.0
2911,210.0
2912,340.0
2913,260.0
2914,455.0
2915,315.0
2916,245.0
2917,240.0
2918,185.0
2919,405.0
2920,310.0
2921,530.0
2922,285.0
2923,165.0
2924,350.0
2925,145.0
2926,560.0
2927,225.0
2928,415.0
2929,345.0
2930,415.0
2931,375.0
2932,185.0
2933,285.0
2934,250.0
2935,425.0
2936,180.0
2937,335.0
2938,330.0
2939,335.0
2940,430.0
2941,350.0
2942,485.0
2943,240.0
2944,230.0
2945,450.0
2946,345.0
2947,300.0
2948,360.0
2949,430.0
2950,465.0
2951,225.0
2952,210.0
2953,540.0
2954,355.0
2955,5.0
2956,360.0
2957,185.0
2958,90.0
2959,310.0
2960,295.0
2961,70.0
2962,320.0
2963,520.0
2964,385.0
2965,235.0
2966,265.0
2967,355.0
2968,280.0
2969,405.0
2970,360.0
2971,468.0
2972,375.0
2973,275.0
2974,270.0
2975,185.0
2976,370.0
2977,440.0
2978,345.0
2979,245.0
2980,140.0
2981,340.0
2982,240.0
2983,305.0
2984,245.0
2985,495.0
2986,395.0
2987,180.0
2988,295.0
2989,230.0
2990,220.0
2991,435.0
2992,435.0
2993,270.0
2994,355.0
2995,295.0
2996,420.0
2997,305.0
2998,380.0
2999,170.0
3000,265.0
3001,285.0
3002,405.0
3003,290.0
3004,205.0
3005,330.0
3006,455.0
3007,215.0
3008,420.0
3009,270.0
3010,95.0
3011,355.0
3012,350.0
3013,500.0
3014,355.0
3015,315.0
3016,315.0
3017,85.0
3018,210.0
3019,385.0
3020,380.0
3021,230.0
3022,225.0
3023,485.0
3024,150.0
3025,320.0
3026,475.0
3027,175.0
3028,295.0
3029,330.0
3030,240.0
3031,275.0
3032,425.0
3033,365.0
3034,180.0
3035,300.0
3036,410.0
3037,395.0
3038,250.0
3039,360.0
3040,395.0
3041,610.0
3042,215.0
3043,285.0
3044,455.0
3045,215.0
3046,245.0
3047,220.0
3048,325.0
3049,265.0
3050,455.0
3051,390.0
3052,270.0
3053,245.0
3054,420.0
3055,475.0
3056,250.0
3057,235.0
3058,485.0
3059,100.0
3060,290.0
3061,255.0
3062,295.0
3063,295.0
3064,210.0
3065,395.0
3066,220.0
3067,210.0
3068,340.0
3069,225.0
3070,285.0
3071,400.0
3072,475.0
3073,210.0
3074,570.0
3075,85.0
3076,265.0
3077,70.0
3078,250.0
3079,330.0
3080,200.0
3081,370.0
3082,95.0
3083,200.0
3084,515.0
3085,280.0
3086,100.0
3087,350.0
3088,265.0
3089,180.0
3090,415.0
3091,100.0
3092,380.0
3093,355.0
3094,240.0
3095,545.0
3096,390.0
3097,295.0
3098,175.0
3099,305.0
3100,430.0
3101,280.0
3102,105.0
3103,470.0
3104,225.0
3105,455.0
3106,165.0
3107,490.0
3108,485.0
3109,515.0
3110,180.0
3111,135.0
3112,160.0
3113,335.0
3114,295.0
3115,455.0
3116,265.0
3117,245.0
3118,315.0
3119,285.0
3120,285.0
3121,350.0
3122,345.0
3123,270.0
3124,345.0
3125,175.0
3126,380.0
3127,360.0
3128,165.0
3129,265.0
3130,190.0
3131,375.0
3132,235.0
3133,415.0
3134,435.0
3135,100.0
3136,370.0
3137,360.0
3138,200.0
3139,265.0
3140,5.0
3141,185.0
3142,380.0
3143,370.0
3144,295.0
3145,390.0
3146,350.0
3147,265.0
3148,150.0
3149,310.0
3150,360.0
3151,505.0
3152,70.0
3153,120.0
3154,250.0
3155,380.0
3156,343.0
3157,465.0
3158,410.0
3159,295.0
3160,240.0
3161,205.0
3162,310.0
3163,285.0
3164,415.0
3165,320.0
3166,370.0
3167,365.0
3168,345.0
3169,455.0
3170,180.0
3171,375.0
3172,265.0
3173,465.0
3174,310.0
3175,195.0
3176,180.0
3177,270.0
3178,220.0
3179,140.0
3180,370.0
3181,500.0
3182,300.0
3183,110.0
3184,285.0
3185,340.0
3186,380.0
3187,335.0
3188,130.0
3189,365.0
3190,515.0
3191,365.0
3192,50.0
3193,355.0
3194,425.0
3195,345.0
3196,220.0
3197,345.0
3198,5.0
3199,280.0
3200,210.0
3201,425.0
3202,430.0
3203,330.0
3204,455.0
3205,255.0
3206,280.0
3207,130.0
3208,285.0
3209,295.0
3210,285.0
3211,270.0
3212,165.0
3213,285.0
3214,305.0
3215,100.0
3216,335.0
3217,515.0
3218,185.0
3219,405.0
3220,240.0
3221,265.0
3222,275.0
3223,465.0
3224,425.0
3225,430.0
3226,430.0
3227,255.0
3228,215.0
3229,325.0
3230,210.0
3231,275.0
3232,270.0
3233,335.0
3234,460.0
3235,275.0
3236,330.0
3237,360.0
3238,145.0
3239,485.0
3240,305.0
3241,340.0
3242,250.0
3243,320.0
3244,225.0
3245,345.0
3246,270.0
3247,365.0
3248,355.0
3249,340.0
3250,420.0
3251,270.0
3252,400.0
3253,160.0
3254,305.0
3255,370.0
3256,405.0
3257,215.0
3258,428.0
3259,335.0
3260,375.0
3261,325.0
3262,200.0
3263,280.0
3264,270.0
3265,390.0
3266,525.0
3267,355.0
3268,165.0
3269,405.0
3270,110.0
3271,285.0
3272,225.0
3273,195.0
3274,365.0
3275,445.0
3276,80.0
3277,230.0
3278,350.0
3279,455.0
3280,205.0
3281,260.0
3282,415.0
3283,370.0
3284,455.0
3285,410.0
3286,450.0
3287,45.0
3288,245.0
3289,350.0
3290,85.0
3291,100.0
3292,280.0
3293,180.0
3294,315.0
3295,305.0
3296,330.0
3297,365.0
3298,305.0
3299,210.0
3300,150.0
3301,185.0
3302,205.0
3303,310.0
3304,490.0
3305,390.0
3306,335.0
3307,210.0
3308,120.0
3309,220.0
3310,380.0
3311,330.0
3312,185.0
3313,155.0
3314,185.0
3315,175.0
3316,350.0
3317,180.0
3318,480.0
3319,185.0
3320,295.0
3321,240.0
3322,465.0
3323,275.0
3324,180.0
3325,290.0
3326,385.0
3327,245.0
3328,395.0
3329,405.0
3330,230.0
3331,245.0
3332,300.0
3333,365.0
3334,470.0
3335,330.0
3336,330.0
3337,245.0
3338,385.0
3339,290.0
3340,455.0
3341,230.0
3342,290.0
3343,380.0
3344,260.0
3345,240.0
3346,395.0
3347,415.0
3348,365.0
3349,260.0
3350,330.0
3351,360.0
3352,430.0
3353,280.0
3354,305.0
3355,375.0
3356,335.0
3357,285.0
3358,200.0
3359,250.0
3360,240.0
3361,235.0
3362,135.0
3363,200.0
3364,230.0
3365,470.0
3366,305.0
3367,370.0
3368,300.0
3369,280.0
3370,200.0
3371,255.0
3372,455.0
3373,310.0
3374,400.0
3375,240.0
3376,465.0
3377,265.0
3378,325.0
3379,350.0
3380,405.0
3381,380.0
3382,300.0
3383,180.0
3384,225.0
3385,390.0
3386,310.0
3387,270.0
3388,330.0
3389,125.0
3390,210.0
3391,390.0
3392,245.0
3393,335.0
3394,530.0
3395,370.0
3396,295.0
3397,65.0
3398,285.0
3399,60.0
3400,390.0
3401,455.0
3402,265.0
3403,285.0
3404,310.0
3405,245.0
3406,210.0
3407,60.0
3408,310.0
3409,70.0
3410,315.0
3411,360.0
3412,445.0
3413,405.0
3414,135.0
3415,275.0
3416,235.0
3417,305.0
3418,370.0
3419,310.0
3420,340.0
3421,250.0
3422,170.0
3423,280.0
3424,135.0
3425,345.0
3426,235.0
3427,240.0
3428,395.0
3429,100.0
3430,390.0
3431,310.0
3432,230.0
3433,445.0
3434,315.0
3435,350.0
3436,380.0
3437,445.0
3438,325.0
3439,100.0
3440,355.0
3441,250.0
3442,415.0
3443,300.0
3444,455.0
3445,465.0
3446,505.0
3447,450.0
3448,380.0
3449,360.0
3450,195.0
3451,365.0
3452,270.0
3453,280.0
3454,343.0
3455,355.0
3456,350.0
3457,365.0
3458,445.0
3459,395.0
3460,430.0
3461,375.0
3462,175.0
3463,195.0
3464,320.0
3465,325.0
3466,390.0
3467,185.0
3468,215.0
3469,155.0
3470,225.0
3471,400.0
3472,295.0
3473,315.0
3474,365.0
3475,140.0
3476,295.0
3477,365.0
3478,260.0
3479,265.0
3480,305.0
3481,185.0
3482,315.0
3483,335.0
3484,240.0
3485,380.0
3486,145.0
3487,205.0
3488,545.0
3489,450.0
3490,315.0
3491,210.0
3492,225.0
3493,130.0
3494,290.0
3495,515.0
3496,280.0
3497,390.0
3498,445.0
3499,345.0
3500,270.0
3501,180.0
3502,453.0
3503,335.0
3504,265.0
3505,295.0
3506,320.0
3507,220.0
3508,380.0
3509,255.0
3510,365.0
3511,405.0
3512,465.0
3513,245.0
3514,370.0
3515,350.0
3516,95.0
3517,470.0
3518,230.0
3519,285.0
3520,275.0
3521,145.0
3522,140.0
3523,445.0
3524,335.0
3525,235.0
3526,405.0
3527,465.0
3528,410.0
3529,300.0
3530,335.0
3531,220.0
3532,285.0
3533,180.0
3534,430.0
3535,390.0
3536,300.0
3537,270.0
3538,210.0
3539,295.0
3540,145.0
3541,360.0
3542,430.0
3543,330.0
3544,320.0
3545,365.0
3546,345.0
3547,180.0
3548,65.0
3549,305.0
3550,475.0
3551,165.0
3552,290.0
3553,200.0
3554,150.0
3555,190.0
3556,140.0
3557,305.0
3558,145.0
3559,215.0
3560,395.0
3561,245.0
3562,465.0
3563,395.0
3564,310.0
3565,345.0
3566,305.0
3567,370.0
3568,250.0
3569,380.0
3570,365.0
3571,270.0
3572,330.0
3573,250.0
3574,245.0
3575,230.0
3576,285.0
3577,345.0
3578,305.0
3579,455.0
3580,250.0
3581,370.0
3582,265.0
3583,445.0
3584,345.0
3585,195.0
3586,345.0
3587,185.0
3588,245.0
3589,190.0
3590,455.0
3591,420.0
3592,180.0
3593,245.0
3594,465.0
3595,125.0
3596,295.0
3597,275.0
3598,420.0
3599,445.0
3600,230.0
3601,335.0
3602,455.0
3603,265.0
3604,255.0
3605,410.0
3606,240.0
3607,315.0
3608,290.0
3609,185.0
3610,245.0
3611,465.0
3612,330.0
3613,295.0
3614,415.0
3615,305.0
3616,360.0
3617,95.0
3618,195.0
3619,95.0
3620,375.0
3621,230.0
3622,375.0
3623,330.0
3624,220.0
3625,380.0
3626,370.0
3627,360.0
3628,220.0
3629,425.0
3630,405.0
3631,335.0
3632,355.0
3633,450.0
3634,375.0
3635,365.0
3636,405.0
3637,430.0
3638,370.0
3639,460.0
3640,405.0
3641,85.0
3642,250.0
3643,330.0
3644,250.0
3645,395.0
3646,315.0
3647,325.0
3648,305.0
3649,155.0
3650,490.0
3651,345.0
3652,540.0
3653,470.0
3654,145.0
3655,315.0
3656,265.0
3657,300.0
3658,325.0
3659,270.0
3660,155.0
3661,265.0
3662,425.0
3663,365.0
3664,315.0
3665,430.0
3666,155.0
3667,250.0
3668,240.0
3669,390.0
3670,305.0
3671,155.0
3672,330.0
3673,370.0
3674,370.0
3675,500.0
3676,370.0
3677,225.0
3678,265.0
3679,295.0
3680,320.0
3681,295.0
3682,380.0
3683,295.0
3684,330.0
3685,100.0
3686,285.0
3687,320.0
3688,255.0
3689,205.0
3690,335.0
3691,340.0
3692,305.0
3693,285.0
3694,365.0
3695,310.0
3696,265.0
3697,225.0
3698,395.0
3699,395.0
3700,175.0
3701,360.0
3702,330.0
3703,210.0
3704,290.0
3705,245.0
3706,295.0
3707,315.0
3708,330.0
3709,430.0
3710,445.0
3711,325.0
3712,360.0
3713,380.0
3714,245.0
3715,455.0
3716,380.0
3717,225.0
3718,280.0
3719,220.0
3720,455.0
3721,475.0
3722,485.0
3723,165.0
3724,390.0
3725,380.0
3726,405.0
3727,155.0
3728,185.0
3729,305.0
3730,335.0
3731,465.0
3732,135.0
3733,115.0
3734,370.0
3735,280.0
3736,305.0
3737,185.0
3738,330.0
3739,295.0
3740,435.0
3741,285.0
3742,335.0
3743,100.0
3744,310.0
3745,185.0
3746,130.0
3747,375.0
3748,385.0
3749,225.0
3750,100.0
3751,130.0
3752,400.0
3753,460.0
3754,430.0
3755,335.0
3756,285.0
3757,165.0
3758,155.0
3759,380.0
3760,325.0
3761,380.0
3762,160.0
3763,50.0
3764,550.0
3765,240.0
3766,260.0
3767,145.0
3768,250.0
3769,475.0
3770,395.0
3771,305.0
3772,300.0
3773,370.0
3774,415.0
3775,240.0
3776,410.0
3777,185.0
3778,490.0
3779,265.0
3780,45.0
3781,260.0
3782,345.0
3783,155.0
3784,100.0
3785,325.0
3786,415.0
3787,330.0
3788,260.0
3789,280.0
3790,305.0
3791,245.0
3792,230.0
3793,235.0
3794,140.0
3795,380.0
3796,450.0
3797,330.0
3798,160.0
3799,320.0
3800,230.0
3801,240.0
3802,260.0
3803,465.0
3804,465.0
3805,150.0
3806,450.0
3807,250.0
3808,490.0
3809,145.0
3810,335.0
3811,370.0
3812,525.0
3813,455.0
3814,320.0
3815,315.0
3816,405.0
3817,205.0
3818,225.0
3819,295.0
3820,330.0
3821,195.0
3822,310.0
3823,365.0
3824,490.0
3825,330.0
3826,235.0
3827,180.0
3828,430.0
3829,375.0
3830,415.0
3831,265.0
3832,100.0
3833,245.0
3834,110.0
3835,380.0
3836,465.0
3837,305.0
3838,335.0
3839,220.0
3840,430.0
3841,295.0
3842,405.0
3843,145.0
3844,115.0
3845,250.0
3846,230.0
3847,265.0
3848,155.0
3849,260.0
3850,200.0
3851,405.0
3852,215.0
3853,430.0
3854,465.0
3855,210.0
3856,445.0
3857,290.0
3858,320.0
3859,335.0
3860,380.0
3861,290.0
3862,495.0
3863,335.0
3864,230.0
3865,275.0
3866,425.0
3867,245.0
3868,160.0
3869,380.0
3870,265.0
3871,190.0
3872,210.0
3873,410.0
3874,245.0
3875,310.0
3876,265.0
3877,5.0
3878,450.0
3879,350.0
3880,305.0
3881,315.0
3882,405.0
3883,415.0
3884,310.0
3885,310.0
3886,110.0
3887,285.0
3888,250.0
3889,320.0
3890,330.0
3891,250.0
3892,295.0
3893,535.0
3894,240.0
3895,215.0
3896,395.0
3897,185.0
3898,450.0
3899,245.0
3900,450.0
3901,285.0
3902,220.0
3903,185.0
3904,380.0
3905,185.0
3906,330.0
3907,235.0
3908,315.0
3909,405.0
3910,265.0
3911,500.0
3912,195.0
3913,415.0
3914,495.0
3915,345.0
3916,315.0
3917,250.0
3918,295.0
3919,150.0
3920,200.0
3921,90.0
3922,230.0
3923,465.0
3924,405.0
3925,185.0
3926,175.0
3927,50.0
3928,330.0
3929,365.0
3930,295.0
3931,340.0
3932,185.0
3933,225.0
3934,190.0
3935,155.0
3936,285.0
3937,225.0
3938,295.0
3939,310.0
3940,430.0
3941,510.0
3942,220.0
3943,245.0
3944,330.0
3945,340.0
3946,330.0
3947,250.0
3948,420.0
3949,215.0
3950,270.0
3951,375.0
3952,375.0
3953,520.0
3954,425.0
3955,135.0
3956,310.0
3957,180.0
3958,280.0
3959,435.0
3960,325.0
3961,365.0
3962,395.0
3963,185.0
3964,210.0
3965,440.0
3966,380.0
3967,370.0
3968,265.0
3969,360.0
3970,305.0
3971,330.0
3972,405.0
3973,455.0
3974,555.0
3975,370.0
3976,410.0
3977,430.0
3978,335.0
3979,130.0
3980,360.0
3981,370.0
3982,370.0
3983,310.0
3984,185.0
3985,280.0
3986,105.0
3987,415.0
3988,200.0
3989,275.0
3990,360.0
3991,350.0
3992,200.0
3993,350.0
3994,385.0
3995,295.0
3996,265.0
3997,180.0
3998,235.0
3999,370.0
4000,330.0
4001,180.0
4002,330.0
4003,185.0
4004,330.0
4005,410.0
4006,345.0
4007,280.0
4008,210.0
4009,180.0
4010,385.0
4011,195.0
4012,330.0
4013,380.0
4014,270.0
4015,270.0
4016,255.0
4017,555.0
4018,285.0
4019,395.0
4020,250.0
4021,180.0
4022,195.0
4023,250.0
4024,415.0
4025,550.0
4026,400.0
4027,165.0
4028,270.0
4029,225.0
4030,370.0
4031,310.0
4032,245.0
4033,140.0
4034,345.0
4035,305.0
4036,445.0
4037,430.0
4038,270.0
4039,355.0
4040,255.0
4041,225.0
4042,315.0
4043,350.0
4044,210.0
4045,210.0
4046,465.0
4047,500.0
4048,340.0
4049,300.0
4050,215.0
4051,330.0
4052,420.0
4053,390.0
4054,310.0
4055,5.0
4056,375.0
4057,395.0
4058,225.0
4059,305.0
4060,305.0
4061,135.0
4062,245.0
4063,405.0
4064,330.0
4065,450.0
4066,145.0
4067,295.0
4068,240.0
4069,270.0
4070,380.0
4071,225.0
4072,410.0
4073,375.0
4074,365.0
4075,230.0
4076,250.0
4077,375.0
4078,205.0
4079,145.0
4080,290.0
4081,315.0
4082,85.0
4083,405.0
4084,285.0
4085,290.0
4086,285.0
4087,185.0
4088,515.0
4089,270.0
4090,200.0
4091,240.0
4092,285.0
4093,255.0
4094,300.0
4095,435.0
4096,295.0
4097,395.0
4098,515.0
4099,490.0
4100,435.0
4101,230.0
4102,285.0
4103,285.0
4104,295.0
4105,485.0
4106,225.0
4107,220.0
4108,70.0
4109,195.0
4110,180.0
4111,265.0
4112,455.0
4113,315.0
4114,380.0
4115,395.0
4116,425.0
4117,360.0
4118,420.0
4119,245.0
4120,295.0
4121,325.0
4122,225.0
4123,95.0
4124,305.0
4125,90.0
4126,215.0
4127,180.0
4128,415.0
4129,295.0
4130,215.0
4131,275.0
4132,530.0
4133,150.0
4134,420.0
4135,300.0
4136,395.0
