,p1_final_team_hp
1775,349.663996818422
1776,223.39999999999998
1777,210.0
1778,455.4624404015569
1779,190.5
1780,179.5
1781,370.0309596407384
1782,395.0
1783,251.8
1784,346.98010584157
1785,247.3
1786,409.1655898566304
1787,179.62366008958315
1788,438.35
1789,537.4
1790,250.087687566806
1791,275.7
1792,231.1080111456011
1793,400.0
1794,357.55
1795,150.0
1796,45.0
1797,103.8
1798,449.1
1799,471.1909511762867
1800,40.896159317211946
1801,228.38983050847457
1802,293.99491094147584
1803,350.05
1804,37.949999999999996
1805,312.1
1806,119.55
1807,65.0
1808,315.0
1809,541.7591905491851
1810,103.2
1811,147.5
1812,454.61762997930293
1813,212.65
1814,234.24710152331187
1815,182.50539956803456
1816,305.3
1817,204.17239582779362
1818,130.0
1819,469.5009494985881
1820,297.5
1821,312.51228029960185
1822,272.40000000000003
1823,130.0
1824,374.95000000000005
1825,378.4
1826,74.75
1827,163.65
1828,248.0
1829,433.55
1830,404.29999999999995
1831,390.7
1832,272.36842105263156
1833,388.1
1834,429.2
1835,241.20678967175255
1836,305.55
1837,355.35
1838,103.5
1839,347.0
1840,252.1
1841,317.85
1842,552.1116293346504
1843,362.5
1844,250.55185724061414
1845,147.35
1846,363.4
1847,131.05
1848,257.23237597911225
1849,486.95
1850,530.6
1851,475.0
1852,373.8
1853,6.5
1854,75.0
1855,248.81223328591747
1856,212.5
1857,296.8
1858,560.0
1859,358.25
1860,46.25
1861,166.64999999999998
1862,205.0
1863,241.69584256162057
1864,293.3
1865,145.59386725320223
1866,484.3
1867,206.54779763590736
1868,484.40000000000003
1869,280.0
1870,206.45000000000002
1871,305.4
1872,238.5623409669211
1873,401.4
1874,176.74814106474537
1875,319.7524671574929
1876,389.6
1877,5.6000000000000005
1878,481.2
1879,207.49537357808788
1880,470.15000000000003
1881,348.6
1882,172.13112839898997
1883,120.0
1884,274.95
1885,151.25
1886,350.85
1887,217.95
1888,269.55
1889,391.05
1890,437.8
1891,262.0
1892,451.0219991848554
1893,230.2
1894,412.04999999999995
1895,376.9362791840101
1896,471.5
1897,74.25
1898,532.5
1899,482.85
1900,188.4
1901,462.0610687022901
1902,558.3
1903,141.2
1904,236.82862199531806
1905,253.9
1906,427.42695310345914
1907,130.0
1908,530.0
1909,182.67686424474186
1910,190.0
1911,585.0
1912,28.451242829827915
1913,310.4
1914,41.97142608540997
1915,165.91571386240793
1916,280.16363636363633
1917,578.35
1918,410.0
1919,370.5
1920,94.19999999999999
1921,163.02348674553147
1922,136.5079491625642
1923,220.0
1924,248.95674300254453
1925,239.45
1926,310.75
1927,475.0
1928,309.42599087637257
1929,84.2
1930,382.5
1931,189.2
1932,21.920452699409758
1933,111.0
1934,303.85
1935,122.0
1936,102.3015065952208
1937,287.64851254159504
1938,232.55
1939,263.1
1940,177.6
1941,291.05
1942,246.53186641335623
1943,357.25
1944,99.35
1945,292.9
1946,149.3
1947,355.9127313869367
1948,474.45000000000005
1949,338.0
1950,311.25
1951,303.66998577524896
1952,398.79999999999995
1953,150.24856596558317
1954,309.0
1955,26.4
1956,337.25
1957,167.5
1958,236.60000000000002
1959,230.0
1960,148.03636363636366
1961,138.24
1962,282.25
1963,359.15
1964,394.45
1965,255.25
1966,342.91140073145704
1967,200.7
1968,168.29999999999998
1969,488.05
1970,178.85
1971,311.25
1972,554.1999999999999
1973,227.6
1974,551.25
1975,424.3951124251142
1976,237.95
1977,190.0
1978,18.849999999999998
1979,107.8
1980,227.91586998087953
1981,112.52321981424149
1982,248.6
1983,71.51228004233474
1984,124.34860809540785
1985,75.0
1986,110.0
1987,15.0
1988,401.3
1989,152.0
1990,564.617408788599
1991,104.0
1992,160.54179566563468
1993,0.0
1994,354.6
1995,199.6
1996,497.7738761659615
1997,396.7
1998,518.9
1999,379.3891110394561
2000,102.77382645803698
2001,376.1773489240772
2002,391.87703225827374
2003,485.19999999999993
2004,156.85
2005,282.1316234957249
2006,173.0397753894283
2007,304.19416529063835
2008,614.6
2009,133.0
2010,99.85
2011,108.9
2012,284.7677229945601
2013,261.6521616622508
2014,302.1
2015,35.2
2016,420.0
2017,9.9
2018,516.2306424660607
2019,230.0
2020,240.79999999999998
2021,218.05
2022,119.26777715451713
2023,260.6708615629819
2024,26.546546546546548
2025,174.4
2026,162.95
2027,361.65
2028,163.0
2029,242.70000000000002
2030,52.5
2031,267.45
2032,139.92993325312392
2033,517.9
2034,354.3
2035,243.62666792806692
2036,280.7
2037,550.7
2038,407.25775325728563
2039,358.8
2040,300.0
2041,175.05
2042,293.99715504978667
2043,134.44921127618287
2044,247.1
2045,406.45
2046,111.2
2047,382.25
2048,450.0
2049,100.2
2050,449.45000000000005
2051,358.65
2052,102.15
2053,165.55
2054,459.4
2055,258.35
2056,319.6088777400543
2057,55.05
2058,245.0
2059,554.25
2060,465.0
2061,89.25
2062,350.55
2063,24.0
2064,153.75717017208413
2065,189.2
2066,285.0
2067,297.95
2068,406.4
2069,309.38892994960054
2070,560.2321981424149
2071,209.70128022759602
2072,164.57009641220168
2073,382.95
2074,78.75
2075,350.6
2076,403.5
2077,430.0
2078,88.33333333333333
2079,124.19999999999999
2080,375.0
2081,145.9
2082,102.5
2083,407.5
2084,459.0120728743857
2085,55.0
2086,85.8
2087,378.8
2088,357.6275943851671
2089,69.1
2090,404.8
2091,204.12517780938833
2092,418.65
2093,217.38390092879257
2094,534.75
2095,459.15
2096,357.5
2097,324.0
2098,362.95
2099,281.9
2100,172.4181818181818
2101,305.0
2102,444.3304535637149
2103,334.75
2104,480.0
2105,345.0
2106,308.6
2107,185.5
2108,207.35
2109,305.8
2110,260.2
2111,150.2
2112,157.75
2113,117.8
2114,54.45
2115,460.8
2116,263.2
2117,327.8
2118,425.1625239005736
2119,337.35
2120,334.5201238390093
2121,351.8
2122,415.59999999999997
2123,120.0
2124,536.45
2125,311.1834834668346
2126,60.0
2127,189.10000000000002
2128,233.07807807807808
2129,380.0
2130,468.5546161936501
2131,466.1294254193179
2132,435.4
2133,201.25
2134,413.04889705449597
2135,243.2568616790573
2136,302.5
2137,167.2
2138,261.05
2139,325.3
2140,282.5
2141,142.60994263862332
2142,340.0
2143,267.0
2144,402.29999999999995
2145,328.3
2146,37.5
2147,306.8
2148,266.59999999999997
2149,122.93728674717137
2150,121.5
2151,182.17468998754535
2152,304.15
2153,34.1
2154,367.3
2155,165.2
2156,280.4
2157,30.807365439093484
2158,170.8
2159,380.67681696939536
2160,124.4
2161,306.77056313279223
2162,95.0
2163,335.3963805033002
2164,308.9
2165,305.0
2166,212.35
2167,483.50860420650093
2168,115.33583307476255
2169,229.45
2170,112.45
2171,95.0
2172,286.6579634464752
2173,158.50204355253769
2174,285.0
2175,112.7
2176,143.1
2177,355.0
2178,175.20000000000002
2179,382.19140192824403
2180,465.0
2181,211.0
2182,408.34999999999997
2183,329.8
2184,347.09999999999997
2185,220.05259342509208
2186,164.5
2187,113.50000000000001
2188,319.2825359215641
2189,295.32005689900427
2190,425.94646271510516
2191,167.0199146514936
2192,75.0
2193,387.4880320869453
2194,632.5
2195,448.1567536793239
2196,80.0
2197,78.2
2198,358.34999999999997
2199,240.54999999999998
2200,52.56965944272446
2201,182.29007633587787
2202,319.1
2203,114.6
2204,525.0
2205,36.0
2206,164.50603507982643
2207,165.45
2208,186.25
2209,311.75
2210,400.0950667039065
2211,111.93367665559467
2212,317.95
2213,383.6463592094887
2214,135.0
2215,369.1
2216,413.7556117789143
2217,157.5
2218,361.09242280420705
2219,90.0
2220,288.7
2221,378.4838874621538
2222,463.5261042875199
2223,387.53702619027695
2224,339.95
2225,100.89999999999999
2226,433.8845879376338
2227,296.25
2228,506.82866629862303
2229,452.76080311821823
2230,149.88817891373802
2231,123.30330330330331
2232,311.1185468451243
2233,96.6
2234,88.75
2235,350.8
2236,79.8
2237,221.3
2238,440.0
2239,355.75
2240,277.0
2241,208.7
2242,321.95000000000005
2243,0.0
2244,427.5
2245,196.81651888983316
2246,289.8
2247,510.0
2248,263.7695590327169
2249,496.1
2250,132.5
2251,183.46131982843266
2252,234.45
2253,407.25
2254,417.7
2255,377.4
2256,377.14514410189236
2257,272.73358046972174
2258,477.0
2259,509.1900762642615
2260,132.24580990887483
2261,483.90000000000003
2262,526.1472275334609
2263,124.60000000000001
2264,349.6259678721426
2265,300.10668563300146
2266,461.26934984520125
2267,513.0
2268,376.54999999999995
2269,67.19999999999999
2270,188.8
2271,427.05
2272,185.63097514340345
2273,398.6031640788031
2274,220.0
2275,220.0
2276,283.6
2277,103.05
2278,201.25
2279,153.98526190392218
2280,448.7
2281,368.38945392562954
2282,326.75
2283,336.9193185200816
2284,419.71246006389777
2285,149.8091603053435
2286,485.0
2287,138.15
2288,340.0
2289,136.57760814249363
2290,350.67049774143777
2291,255.85000000000002
2292,292.83
2293,221.80156657963445
2294,270.0
2295,215.0
2296,95.0
2297,351.85
2298,338.6715198170306
2299,477.0
2300,107.1
2301,385.17451334323977
2302,170.15
2303,365.0
2304,333.0
2305,89.35813329357387
2306,300.7
2307,492.59999999999997
2308,116.45
2309,368.47457627118644
2310,515.0
2311,82.15
2312,505.05
2313,255.0
2314,204.6
2315,87.4
2316,247.5
2317,149.10000000000002
2318,372.9
2319,423.7
2320,225.0
2321,409.88252709302253
2322,505.15
2323,60.0
2324,278.85
2325,299.1
2326,312.0638280848824
2327,370.15
2328,263.6
2329,246.95
2330,342.0
2331,391.95
2332,140.0
2333,257.5
2334,494.25
2335,149.546169451201
2336,148.35000000000002
2337,546.808178137123
2338,55.0
2339,149.94263862332696
2340,310.85
2341,531.1308677098151
2342,372.4
2343,515.0
2344,297.70000000000005
2345,135.0
2346,274.3165966287702
2347,103.7987987987988
2348,162.35000000000002
2349,154.5
2350,452.75
2351,173.45
2352,502.6
2353,455.5
2354,267.18208767224434
2355,278.8135593220339
2356,201.5
2357,357.5
2358,480.5604950069447
2359,219.67283072546232
2360,225.0
2361,245.0
2362,545.3499999999999
2363,199.64999999999998
2364,524.2
2365,128.5
2366,470.90000000000003
2367,158.65
2368,511.04999999999995
2369,106.42172523961662
2370,343.25
2371,429.05
2372,523.3
2373,431.8
2374,154.87616099071207
2375,337.6
2376,200.48048048048048
2377,374.9728225208929
2378,188.60000000000002
2379,628.3
2380,381.1084468427274
2381,409.1089420854727
2382,223.65
2383,122.39999999999999
2384,320.5437216213129
2385,380.0
2386,397.9
2387,143.9
2388,339.9473411088142
2389,385.25
2390,383.34999999999997
2391,545.5
2392,410.3663789492871
2393,217.2
2394,292.7
2395,190.76576576576576
2396,46.5
2397,189.98857020800858
2398,392.2
2399,424.65
2400,415.4
2401,340.0
2402,199.11327254982106
2403,263.0
2404,187.5
2405,365.5
2406,381.29999999999995
2407,120.35
2408,283.3
2409,348.751244162009
2410,542.3925451477656
2411,397.6
2412,350.54765291607396
2413,277.5
2414,148.65
2415,148.9522879095926
2416,116.0
2417,465.85
2418,130.0
2419,287.62526640619933
2420,81.75
2421,150.0
2422,501.95
2423,229.12005847046606
2424,354.45
2425,130.0
2426,97.5
2427,43.66939458542512
2428,238.05
2429,340.0
2430,218.10722052749114
2431,39.75
2432,221.15776081424937
2433,54.09562910642824
2434,385.5
2435,415.0
2436,457.5
2437,129.6
2438,385.1
2439,224.95
2440,86.2
2441,61.3
2442,60.0
2443,0.6
2444,135.0
2445,448.47303206102526
2446,134.85000000000002
2447,408.67946894262684
2448,113.06695464362852
2449,261.55
2450,91.90690690690691
2451,200.8914675972138
2452,317.4537695590327
2453,437.45
2454,249.9
2455,375.6028745054644
2456,185.0
2457,339.35
2458,188.6
2459,410.1
2460,372.65
2461,465.0
2462,322.2
2463,371.15
2464,302.5
2465,164.0
2466,339.6
2467,116.75
2468,222.36016852529508
2469,390.3
2470,320.5
2471,324.45000000000005
2472,463.65
2473,135.0
2474,150.0
2475,389.0226628895184
2476,340.62593908365017
2477,330.093691521976
2478,432.5
2479,201.65
2480,395.65251068666095
2481,409.12213740458014
2482,456.25
2483,106.3
2484,186.17833878860552
2485,377.5
2486,225.95
2487,378.2370760180829
2488,96.75
2489,339.75
2490,433.45
2491,204.2
2492,665.25
2493,139.25
2494,159.1
2495,275.0
2496,204.36532507739938
2497,584.3
2498,244.15
2499,211.0
2500,396.5266632643089
2501,376.25
2502,267.5
2503,172.89999999999998
2504,131.39
2505,364.95
2506,228.35000000000002
2507,0.0
2508,241.76999999999998
2509,331.07260726072604
2510,72.8
2511,403.084427768679
2512,361.45
2513,49.00673370199748
2514,500.27123158853624
2515,333.5
2516,299.1
2517,382.6
2518,372.2519083969466
2519,250.0
2520,408.6828622725731
2521,282.75
2522,75.0
2523,335.4
2524,206.89999999999998
2525,220.0
2526,154.26909802023016
2527,340.5
2528,138.85
2529,481.5803973330621
2530,260.6920965993577
2531,169.4733835173606
2532,414.55
2533,257.17323792253484
2534,256.0180759347126
2535,483.79999999999995
2536,141.53944020356235
2537,234.0
2538,544.4072657743786
2539,85.5
2540,442.4
2541,484.65000000000003
2542,142.25
2543,135.0
2544,369.0
2545,346.62469103843875
2546,113.0
2547,45.159744408945684
2548,387.25
2549,256.4201659481553
2550,48.10432569974555
2551,275.74
2552,358.15
2553,382.90000000000003
2554,112.15170278637771
2555,235.40000000000003
2556,457.99999999999994
2557,0.0
2558,516.35
2559,131.5
2560,335.0478011472276
2561,376.5
2562,586.6500000000001
2563,271.7
2564,250.0
2565,0.0
2566,55.849999999999994
2567,141.25
2568,340.7502246135309
2569,360.3
2570,201.55
2571,296.8
2572,365.0
2573,548.55
2574,371.1
2575,302.6673040152964
2576,365.6999725462996
2577,385.3
2578,395.24651586571093
2579,418.35
2580,325.0
2581,224.00426742532005
2582,371.0
2583,116.1
2584,280.38243626062325
2585,391.45000000000005
2586,193.6
2587,401.2279712264202
2588,458.8
2589,430.0
2590,87.3
2591,185.35
2592,445.13715256995073
2593,65.0
2594,347.75
2595,165.0
2596,420.6
2597,99.75
2598,164.35
2599,420.5
2600,90.0
2601,345.11524810418143
2602,413.20000000000005
2603,300.78274760383385
2604,470.0
2605,234.8470363288719
2606,315.5
2607,135.0
2608,485.63401489074454
2609,196.5
2610,337.4281150159744
2611,325.1
2612,189.4
2613,335.2
2614,488.85
2615,253.15
2616,163.8
2617,277.7027027027027
2618,143.65139949109414
2619,506.3
2620,424.71328993937817
2621,415.95
2622,119.62462462462463
2623,325.0
2624,426.3
2625,157.0
2626,232.6
2627,372.2830725462304
2628,111.30000000000001
2629,412.5
2630,131.99983171121644
2631,333.3747123416967
2632,167.6
2633,5.5
2634,590.3
2635,196.3573778680247
2636,95.25
2637,231.90000000000003
2638,115.5
2639,237.20009029861097
2640,50.400000000000006
2641,747.779552715655
2642,175.0
2643,410.7700812415515
2644,230.99733141344655
2645,153.05
2646,199.4
2647,535.45
2648,272.38400806872437
2649,462.0
2650,260.35
2651,84.5
2652,368.24174487566836
2653,0.0
2654,280.0
2655,314.4
2656,398.27206747856843
2657,501.8617754527694
2658,577.3499999999999
2659,120.5
2660,58.5
2661,553.7327362830553
2662,466.5
2663,417.29999999999995
2664,190.85000000000002
2665,359.05940594059405
2666,224.6
2667,428.461613771368
2668,371.25
2669,282.05
2670,336.25
2671,566.8302019592977
2672,336.0
2673,313.18275901384857
2674,282.5
2675,258.3720391135381
2676,222.5
2677,527.4149414762926
2678,60.0
2679,348.15
2680,326.0
2681,425.1
2682,185.35
2683,391.2
2684,112.0803837714497
2685,163.7
2686,155.35
2687,205.0
2688,473.09999999999997
2689,185.94646162437238
2690,334.25
2691,499.05
2692,403.0173314452061
2693,217.85
2694,340.65000000000003
2695,89.8
2696,410.0
2697,311.0
2698,184.7059105968214
2699,414.934680253838
2700,221.35000000000002
2701,188.10000000000002
2702,432.3366245502468
2703,212.67175572519085
2704,247.58839845168026
2705,251.3
2706,321.6933948656732
2707,388.65
2708,331.68605137645386
2709,146.8705547652916
2710,250.0
2711,110.0
2712,190.0
2713,233.05
2714,473.3
2715,335.4054416007008
2716,179.95
2717,296.3174487553406
2718,189.71459423015136
2719,130.0
2720,120.0
2721,336.7304015296367
2722,624.4
2723,205.55099991632503
2724,196.7754801967181
2725,24.55
2726,87.35
2727,445.538267676694
2728,70.0
2729,145.2
2730,299.1
2731,121.69999999999999
2732,277.5
2733,295.5
2734,454.65
2735,255.0
2736,142.4
2737,445.35
2738,254.65
2739,305.0
2740,147.7282975190182
2741,135.0
2742,243.15
2743,90.0
2744,47.3
2745,292.6
2746,210.5
2747,500.4
2748,315.0
2749,124.1891891891892
2750,528.75
2751,135.9946428004671
2752,285.6
2753,116.55958741886201
2754,225.0
2755,328.45000000000005
2756,234.98345875003167
2757,414.15
2758,64.8
2759,250.0
2760,84.6
2761,127.79464361984631
2762,409.1
2763,239.1
2764,152.89999999999998
2765,101.8
2766,49.65
2767,293.3
2768,408.15
2769,110.01127068583192
2770,130.0
2771,309.40000000000003
2772,301.8052027140643
2773,21.000000000000004
2774,349.25
2775,576.5890394972979
2776,177.2
2777,66.40575079872204
2778,76.0883877165181
2779,165.25
2780,417.5
2781,235.0
2782,230.0
2783,339.85
2784,130.0
2785,257.5
2786,171.55
2787,270.4
2788,495.199146514936
2789,296.58821336402696
2790,545.0
2791,460.0
2792,221.26853264168633
2793,280.25
2794,110.2
2795,243.95
2796,250.0
2797,235.0
2798,438.0896743054297
2799,204.0
2800,120.0
2801,75.0
2802,351.24329670770123
2803,177.5
2804,520.85
2805,127.79999999999998
2806,206.2160839031052
2807,235.0
2808,164.8
2809,291.9491525423729
2810,415.0
2811,334.5
2812,302.7
2813,83.8
2814,272.55
2815,132.9
2816,284.55
2817,456.66134185303514
2818,264.05
2819,195.0
2820,336.31123374557006
2821,303.6593805430134
2822,240.25
2823,324.1
2824,266.6
2825,188.25
2826,345.0
2827,92.8
2828,199.2
2829,140.5286087714203
2830,42.75
2831,411.6
2832,231.95
2833,153.43
2834,529.5318383398878
2835,299.05
2836,231.2
2837,293.0
2838,227.5
2839,369.86071299763233
2840,435.9203537549565
2841,100.8
2842,525.0
2843,203.2
2844,431.4
2845,99.89999999999999
2846,201.2
2847,308.728813559322
2848,131.25
2849,309.9
2850,260.25
2851,229.0
2852,350.65000000000003
2853,194.5
2854,140.25
2855,132.95
2856,61.522048364153626
2857,10.0
2858,360.3
2859,501.3
2860,80.0
2861,237.79181551981875
2862,260.0
2863,431.45
2864,285.049786628734
2865,120.0
2866,121.60000000000001
2867,95.0
2868,99.25
2869,252.4
2870,422.55
2871,300.9
2872,129.4
2873,409.3005683198605
2874,454.08049535603715
2875,290.0
2876,181.00991566122696
2877,270.4
2878,155.1
2879,338.25
2880,305.95
2881,128.04696597231208
2882,396.35
2883,544.6
2884,424.6
2885,372.3
2886,135.7
2887,322.9539040174409
2888,229.27478317305219
2889,91.25954198473283
2890,328.4400535714493
2891,321.3104325699745
2892,294.2811501597444
2893,336.95
2894,219.85
2895,333.1
2896,447.8
2897,217.2934323653502
2898,235.0
2899,474.41660135091286
2900,564.6
2901,505.1
2902,260.8901061673528
2903,229.6
2904,182.01101928374655
2905,85.15
2906,549.3088188632879
2907,41.6
2908,277.2
2909,109.35
2910,57.0
2911,221.5
2912,425.40000000000003
2913,83.85
2914,512.2
2915,147.85
2916,137.1
2917,102.75
2918,352.35
2919,496.3484959410257
2920,320.7218313211068
2921,370.85
2922,250.35000000000002
2923,75.0
2924,477.45
2925,305.0
2926,323.65
2927,286.1
2928,239.9
2929,207.57471859231464
2930,291.6
2931,158.3
2932,164.95356037151703
2933,570.2260154891734
2934,129.36045330016503
2935,203.75
2936,74.25
2937,438.70000000000005
2938,361.8569228275391
2939,333.5
2940,449.45000000000005
2941,215.0
2942,486.0
2943,369.49689544039893
2944,400.0
2945,202.54999999999998
2946,160.45
2947,301.0
2948,383.05621745289056
2949,385.2
2950,444.95
2951,362.50902817080623
2952,375.0
2953,202.35
2954,342.5
2955,0.0
2956,116.69999999999999
2957,358.7
2958,225.0
2959,467.6959847036329
2960,54.29712460063897
2961,22.5
2962,144.15
2963,277.6
2964,137.7
2965,330.4
2966,521.4
2967,180.0
2968,295.0
2969,457.75779427160353
2970,357.2
2971,596.2384199363539
2972,250.9
2973,157.36430472388153
2974,459.71279373368145
2975,301.5
2976,352.92993707355885
2977,454.4
2978,418.70000000000005
2979,113.82352941176471
2980,43.22683706070288
2981,406.05
2982,230.0
2983,240.91792656587472
2984,163.8
2985,262.6864244741874
2986,240.50642423396823
2987,75.0
2988,94.9482992758675
2989,284.84575188706464
2990,274.3
2991,374.45
2992,327.2
2993,266.0620423557346
2994,537.9528481983007
2995,494.64833858715315
2996,135.55
2997,360.0
2998,319.7
2999,191.2
3000,435.8819345661451
3001,206.5
3002,490.75
3003,360.52162849872775
3004,286.81355501916113
3005,167.24134236891882
3006,656.8
3007,230.0
3008,616.8021154136197
3009,329.6
3010,75.0
3011,147.6
3012,256.6171123149532
3013,145.2
3014,427.9
3015,320.65
3016,58.2
3017,242.3
3018,495.94646271510516
3019,228.3
3020,402.51908396946567
3021,212.3
3022,216.66134185303514
3023,259.35
3024,160.0
3025,277.2657743785851
3026,133.55
3027,149.3
3028,405.40000000000003
3029,208.9
3030,312.7
3031,282.05
3032,269.1
3033,298.04999999999995
3034,72.75
3035,175.6
3036,407.53234653856816
3037,228.85000000000002
3038,447.1
3039,45.15
3040,352.9
3041,358.75
3042,554.4
3043,391.4570195725581
3044,304.9758328170357
3045,96.35
3046,446.43
3047,230.45
3048,442.45000000000005
3049,170.0
3050,619.6
3051,122.5
3052,248.18164283819948
3053,311.55575146776664
3054,172.8
3055,348.97
3056,303.9
3057,250.0
3058,307.8
3059,325.0
3060,363.9
3061,217.95
3062,389.8087954110899
3063,202.4
3064,350.35
3065,512.1
3066,473.45
3067,195.0
3068,256.4
3069,385.73894156568974
3070,407.35
3071,313.9
3072,220.7
3073,242.65
3074,350.6594361726249
3075,95.0
3076,118.45
3077,139.2
3078,486.3773255772045
3079,219.92167101827675
3080,531.9
3081,295.0
3082,58.5
3083,405.0
3084,381.7693853311362
3085,384.1
3086,325.0
3087,522.6
3088,416.0
3089,291.6
3090,453.55
3091,212.624466571835
3092,312.15
3093,320.1
3094,195.0
3095,380.65
3096,393.8
3097,345.0
3098,350.0
3099,201.1
3100,332.9
3101,317.6912181303116
3102,233.5
3103,213.10000000000002
3104,96.3
3105,557.45
3106,377.8
3107,518.3005762687254
3108,284.65
3109,312.5
3110,111.75
3111,290.84039086051905
3112,90.75
3113,251.85
3114,320.71745823043887
3115,421.25
3116,135.55
3117,417.5
3118,496.74718223384116
3119,217.5
3120,348.6
3121,187.9
3122,336.5
3123,163.45
3124,252.15
3125,273.14981681893227
3126,589.5999999999999
3127,400.20000000000005
3128,462.5
3129,350.5
3130,0.0
3131,40.5
3132,159.05
3133,503.55
3134,347.5
3135,100.06427330864486
3136,397.70000000000005
3137,208.39042229946148
3138,201.43571287102503
3139,283.25
3140,170.0
3141,132.6458036984353
3142,573.3301556563105
3143,386.30327899568704
3144,446.7
3145,38.55
3146,106.25096369973832
3147,160.0
3148,191.4
3149,384.0690690690691
3150,182.5
3151,267.3
3152,337.18929254302105
3153,65.0
3154,359.15
3155,540.8
3156,170.1272418237163
3157,117.5
3158,166.2
3159,572.85
3160,273.8226117545712
3161,151.3
3162,478.64730152904474
3163,323.0737770918273
3164,18.700000000000003
3165,272.85
3166,330.0
3167,300.28856737885746
3168,423.45
3169,444.7
3170,65.55
3171,456.6
3172,218.11145510835914
3173,78.0
3174,512.5
3175,377.55
3176,170.0
3177,275.96558317399615
3178,285.25
3179,130.0
3180,357.8876244665718
3181,164.10000000000002
3182,279.84042154870724
3183,370.0
3184,223.37837837837836
3185,454.63172804532576
3186,81.26316050058642
3187,355.0
3188,75.0
3189,86.1
3190,470.0
3191,366.79497047616195
3192,305.0
3193,262.0
3194,221.6527721528736
3195,253.55
3196,125.0
3197,442.61735419630156
3198,162.5
3199,286.9
3200,126.5
3201,167.0
3202,530.0
3203,378.6
3204,578.5
3205,194.0723264945404
3206,267.27505528831364
3207,95.75
3208,226.4
3209,460.54999999999995
3210,215.35000000000002
3211,107.5
3212,425.3411492402133
3213,149.4
3214,55.2
3215,248.3961895397709
3216,310.0
3217,149.15
3218,221.2
3219,492.8
3220,152.89999999999998
3221,178.45
3222,85.4
3223,307.35256100289973
3224,221.0
3225,205.35
3226,478.70000000000005
3227,427.65
3228,100.05
3229,266.08896807177166
3230,314.45
3231,378.55
3232,314.71550497866286
3233,480.727355878933
3234,634.9718581578767
3235,282.25
3236,224.93510247705018
3237,354.1
3238,141.95
3239,121.5
3240,222.15
3241,139.3
3242,234.39999999999998
3243,89.4
3244,102.5
3245,334.95000000000005
3246,131.56882439596973
3247,474.92672739707996
3248,458.2
3249,265.0
3250,500.6
3251,356.5950565819109
3252,201.3
3253,147.8
3254,142.34871222082666
3255,469.0
3256,515.0987347331261
3257,117.20000000000002
3258,165.25
3259,320.40000000000003
3260,370.7
3261,353.7473002159827
3262,269.51630406697325
3263,129.0
3264,241.8
3265,440.1706970128023
3266,209.04999999999998
3267,265.95
3268,52.63586319507878
3269,51.307988057680305
3270,221.7
3271,312.25
3272,527.1
3273,58.25000000000001
3274,340.6
3275,441.287522407482
3276,96.2
3277,257.5
3278,280.0
3279,404.7
3280,69.55
3281,235.0
3282,391.23797171784787
3283,459.70000000000005
3284,320.15
3285,627.0136662626206
3286,258.0
3287,55.0
3288,379.0
3289,309.75
3290,31.499999999999996
3291,114.50924608819346
3292,262.0
3293,59.4
3294,202.95
3295,257.9
3296,389.4
3297,207.90000000000003
3298,292.09322694171215
3299,288.482428115016
3300,174.9
3301,186.94547582726497
3302,160.0
3303,164.60222025959933
3304,393.4
3305,317.46921397968254
3306,556.25
3307,187.0
3308,95.0
3309,433.75
3310,290.6
3311,504.1274743834399
3312,170.0
3313,326.4
3314,285.95300261096605
3315,181.0
3316,271.766422925347
3317,390.0
3318,197.9
3319,342.5
3320,184.8654037886341
3321,23.25
3322,354.0
3323,473.6708532122982
3324,75.0
3325,55.0
3326,435.95
3327,299.2
3328,417.45
3329,338.4
3330,312.25
3331,184.75
3332,232.01999999999998
3333,231.6
3334,642.5
3335,385.1
3336,117.41210337595042
3337,126.49999999999999
3338,235.5
3339,342.5
3340,415.04999999999995
3341,352.51771143243855
3342,196.65
3343,307.45
3344,66.5
3345,237.5
3346,500.0766690508541
3347,450.1310789556782
3348,226.59611978120526
3349,140.0
3350,93.06615776081425
3351,352.05
3352,380.0
3353,255.0
3354,366.1861861861862
3355,241.32
3356,443.0
3357,188.65
3358,209.8
3359,35.75
3360,279.34034416826
3361,245.79999999999998
3362,170.35
3363,135.85
3364,325.0
3365,222.05
3366,285.0
3367,435.0
3368,109.87252124645892
3369,131.0
3370,403.20000000000005
3371,205.58131138784756
3372,541.5
3373,147.5
3374,316.7
3375,112.69999999999999
3376,539.3705195555117
3377,357.45
3378,535.0
3379,285.3300324033467
3380,412.95
3381,337.79360008447986
3382,207.45
3383,98.25
3384,31.9
3385,470.1
3386,297.7
3387,374.2944296259334
3388,234.1
3389,221.9
3390,438.1
3391,257.35
3392,485.1921973520459
3393,491.35
3394,405.05
3395,426.5407051703083
3396,278.6450633766126
3397,65.0
3398,105.15
3399,60.0
3400,438.139871536726
3401,516.4801969666796
3402,168.95
3403,388.7
3404,196.5
3405,230.0
3406,224.0398293029872
3407,60.0
3408,46.51575513973326
3409,384.2
3410,377.92140319365996
3411,200.75
3412,449.3
3413,541.599480836769
3414,351.3
3415,115.0
3416,301.1
3417,164.6444013717012
3418,529.3
3419,309.1
3420,424.5
3421,297.73539576801113
3422,260.0
3423,300.0
3424,281.48822820136377
3425,222.6
3426,359.7
3427,165.0
3428,565.5
3429,87.25
3430,388.5
3431,173.6
3432,228.15732653053226
3433,427.3
3434,291.1283516968854
