,p2_avg_move_power
2534,86.14285714285714
2535,69.6842105263158
2536,92.5
2537,45.5
2538,103.1
2539,100.0
2540,97.33333333333333
2541,89.375
2542,95.0
2543,87.6470588235294
2544,91.47058823529412
2545,100.625
2546,76.8125
2547,95.0
2548,111.84210526315789
2549,94.6875
2550,96.66666666666667
2551,96.625
2552,60.588235294117645
2553,92.14285714285714
2554,108.66666666666667
2555,86.15384615384616
2556,89.0625
2557,56.0
2558,107.5
2559,66.58333333333333
2560,51.59090909090909
2561,88.6842105263158
2562,93.94736842105263
2563,15.0
2564,92.5
2565,67.4375
2566,97.22222222222223
2567,90.41666666666667
2568,100.25
2569,70.0
2570,101.42857142857143
2571,72.375
2572,95.83333333333333
2573,125.26315789473684
2574,95.5
2575,79.6
2576,95.0
2577,95.625
2578,92.72727272727273
2579,95.0
2580,89.0909090909091
2581,79.78571428571429
2582,88.46153846153847
2583,105.65217391304348
2584,100.66666666666667
2585,87.5
2586,90.0
2587,80.94444444444444
2588,96.47058823529412
2589,96.66666666666667
2590,46.8421052631579
2591,64.72222222222223
2592,49.25
2593,86.22222222222223
2594,107.5
2595,91.42857142857143
2596,98.33333333333333
2597,84.33333333333333
2598,95.68181818181819
2599,89.56521739130434
2600,90.76923076923077
2601,91.5
2602,92.6470588235294
2603,74.04761904761905
2604,55.5
2605,98.84615384615384
2606,93.25
2607,93.08333333333333
2608,102.22222222222223
2609,101.66666666666667
2610,80.94117647058823
2611,93.0
2612,97.0
2613,88.33333333333333
2614,105.9375
2615,91.875
2616,104.0
2617,93.63636363636364
2618,104.25
2619,87.08333333333333
2620,106.84210526315789
2621,60.5
2622,74.11111111111111
2623,88.57142857142857
2624,92.85714285714286
2625,100.29411764705883
2626,93.5
2627,101.0
2628,98.0
2629,98.8125
2630,87.5
2631,87.0
2632,97.1875
2633,56.73913043478261
2634,70.0
2635,97.5
2636,91.6
2637,84.0
2638,68.68181818181819
2639,95.52631578947368
2640,92.05882352941177
2641,93.0
2642,88.84615384615384
2643,92.27272727272727
2644,101.66666666666667
2645,103.75
2646,91.21428571428571
2647,106.36842105263158
2648,87.73333333333333
2649,124.0
2650,85.47619047619048
2651,102.77777777777777
2652,59.4375
2653,96.78571428571429
2654,82.23529411764706
2655,74.95
2656,78.07142857142857
2657,97.5
2658,37.857142857142854
2659,95.73333333333333
2660,93.125
2661,66.1875
2662,51.0
2663,75.45454545454545
2664,91.95652173913044
2665,54.416666666666664
2666,100.9375
2667,44.266666666666666
2668,92.29166666666667
2669,97.63157894736842
2670,100.625
2671,92.8125
2672,81.4090909090909
2673,101.42857142857143
2674,106.84210526315789
2675,103.88888888888889
2676,86.36363636363636
2677,104.64285714285714
2678,87.5
2679,77.14285714285714
2680,90.0
2681,110.0
2682,103.84615384615384
2683,96.05263157894737
2684,73.57142857142857
2685,76.78571428571429
2686,91.78571428571429
2687,95.0
2688,95.0
2689,74.125
2690,67.44444444444444
2691,87.05882352941177
2692,87.08333333333333
2693,91.5
2694,100.9375
2695,70.82352941176471
2696,109.23076923076923
2697,92.5
2698,96.25
2699,51.77272727272727
2700,45.25
2701,90.0
2702,100.0909090909091
2703,87.08333333333333
2704,80.78571428571429
2705,89.375
2706,90.0
2707,92.0
2708,77.26315789473684
2709,97.5
2710,94.55555555555556
2711,70.8125
2712,102.14285714285714
2713,93.33333333333333
2714,96.11111111111111
2715,90.83333333333333
2716,88.125
2717,96.66666666666667
2718,98.0
2719,69.92857142857143
2720,108.6842105263158
2721,98.46153846153847
2722,89.16666666666667
2723,99.0
2724,93.4375
2725,112.33333333333333
2726,105.29411764705883
2727,43.416666666666664
2728,103.88888888888889
2729,46.214285714285715
2730,92.0
2731,95.0
2732,95.5
2733,95.38461538461539
2734,80.71428571428571
2735,102.77777777777777
2736,97.22222222222223
2737,115.0
2738,100.47619047619048
2739,95.3125
2740,87.08333333333333
2741,101.33333333333333
2742,87.38461538461539
2743,75.125
2744,90.0
2745,69.83333333333333
2746,93.21428571428571
2747,90.45454545454545
2748,66.125
2749,103.33333333333333
2750,125.55555555555556
2751,121.15384615384616
2752,109.52380952380952
2753,107.5
2754,20.714285714285715
2755,96.5909090909091
2756,87.15789473684211
2757,90.78947368421052
2758,100.71428571428571
2759,126.25
2760,58.421052631578945
2761,85.45454545454545
2762,94.76923076923077
2763,99.0
2764,111.17647058823529
2765,112.85714285714286
2766,107.5
2767,93.16666666666667
2768,93.88235294117646
2769,103.63636363636364
2770,0.0
2771,51.75
2772,95.38461538461539
2773,91.15
2774,20.869565217391305
2775,82.0
2776,97.0
2777,94.52380952380952
2778,73.10526315789474
2779,68.21052631578948
2780,81.6
2781,95.45454545454545
2782,90.0
2783,85.08333333333333
2784,95.55555555555556
2785,92.3913043478261
2786,108.21428571428571
2787,93.23529411764706
2788,111.0
2789,87.10526315789474
2790,100.0
2791,88.57142857142857
2792,98.4375
2793,67.65217391304348
2794,94.375
2795,54.642857142857146
2796,92.5
2797,91.25
2798,99.0
2799,83.9047619047619
2800,103.84615384615384
2801,97.5
2802,90.38461538461539
2803,82.35
2804,87.5
2805,110.0
2806,72.91666666666667
2807,88.22727272727273
2808,85.83333333333333
2809,99.64285714285714
2810,95.29411764705883
2811,76.5625
2812,78.05555555555556
2813,107.10526315789474
2814,69.94444444444444
2815,102.5
2816,82.33333333333333
2817,87.5
2818,56.294117647058826
2819,95.0
2820,99.47368421052632
2821,69.84615384615384
2822,98.33333333333333
2823,91.25
2824,70.36363636363636
2825,117.85714285714286
2826,95.83333333333333
2827,90.41666666666667
2828,96.66666666666667
2829,120.71428571428571
2830,90.0
2831,96.07142857142857
2832,106.875
2833,115.41666666666667
2834,88.18181818181819
2835,74.75
2836,98.125
2837,101.47058823529412
2838,88.0
2839,91.47058823529412
2840,94.11764705882354
2841,90.0
2842,121.0
2843,101.36363636363636
2844,64.0909090909091
2845,89.65
2846,95.0
2847,103.33333333333333
2848,28.8125
2849,104.0909090909091
2850,88.75
2851,78.125
2852,110.0
2853,101.66666666666667
2854,80.53846153846153
2855,45.083333333333336
2856,107.10526315789474
2857,95.27777777777777
2858,112.5
2859,40.5
2860,93.61111111111111
2861,101.25
2862,101.3157894736842
2863,79.72727272727273
2864,107.85714285714286
2865,69.58333333333333
2866,102.5
2867,90.38461538461539
2868,90.29411764705883
2869,95.63157894736842
2870,109.1304347826087
2871,103.33333333333333
2872,83.875
2873,57.78947368421053
2874,89.61538461538461
2875,88.4375
2876,107.6923076923077
2877,107.77777777777777
2878,75.57142857142857
2879,98.0
2880,78.5
2881,108.75
2882,89.0
2883,104.0
2884,93.4375
2885,86.76190476190476
2886,79.0625
2887,102.89473684210526
2888,95.35714285714286
2889,111.73913043478261
2890,96.13636363636364
2891,79.1
2892,97.27272727272727
2893,82.5
2894,88.6842105263158
2895,98.57142857142857
2896,88.33333333333333
2897,99.66666666666667
2898,97.22222222222223
2899,49.357142857142854
2900,96.42857142857143
2901,88.75
2902,87.85714285714286
2903,97.85714285714286
2904,89.41176470588235
2905,62.13333333333333
2906,109.44444444444444
2907,105.0
2908,105.9375
2909,70.875
2910,86.42857142857143
2911,103.0
2912,88.52941176470588
2913,91.0
2914,93.94736842105263
2915,95.88235294117646
2916,82.88235294117646
2917,108.42105263157895
2918,96.5
2919,78.61538461538461
2920,85.46666666666667
2921,89.61538461538461
2922,94.47058823529412
2923,97.35714285714286
2924,86.66666666666667
2925,86.15384615384616
2926,98.33333333333333
2927,56.0
2928,91.375
2929,108.75
2930,87.5
2931,87.91666666666667
2932,66.66666666666667
2933,80.61111111111111
2934,92.5
2935,88.75
2936,99.44444444444444
2937,74.11111111111111
2938,97.1875
2939,89.0
2940,80.47619047619048
2941,96.36363636363636
2942,100.83333333333333
2943,85.9
2944,117.5
2945,95.0
2946,110.33333333333333
2947,96.0
2948,93.125
2949,83.18181818181819
2950,90.0
2951,57.21052631578947
2952,41.27272727272727
2953,92.0
2954,90.41176470588235
2955,64.4
2956,96.53846153846153
2957,95.0
2958,100.0
2959,91.42857142857143
2960,73.7
2961,89.375
2962,96.78571428571429
2963,74.88
2964,93.33333333333333
2965,91.66666666666667
2966,125.0
2967,123.86363636363636
2968,86.78571428571429
2969,95.0
2970,115.0
2971,93.5
2972,95.0
2973,91.47058823529412
2974,86.5
2975,86.17647058823529
2976,85.0
2977,94.54545454545455
2978,89.26315789473684
2979,100.0
2980,87.0
2981,98.88888888888889
2982,92.55
2983,75.72222222222223
2984,100.95238095238095
2985,120.0
2986,116.81818181818181
2987,89.61538461538461
2988,113.33333333333333
2989,70.66666666666667
2990,108.5
2991,117.63157894736842
2992,99.66666666666667
2993,109.0
2994,91.875
2995,72.0
2996,90.3125
2997,61.84615384615385
2998,83.33333333333333
2999,106.92307692307692
3000,116.25
3001,94.33333333333333
3002,92.22222222222223
3003,77.07692307692308
3004,90.78947368421052
3005,67.42105263157895
3006,93.33333333333333
3007,88.5
3008,62.25
3009,84.72222222222223
3010,93.11764705882354
3011,61.411764705882355
3012,100.35714285714286
3013,95.33333333333333
3014,49.285714285714285
3015,92.1875
3016,99.64285714285714
3017,83.28571428571429
3018,85.0
3019,105.76923076923077
3020,96.53846153846153
3021,80.15384615384616
3022,88.125
3023,90.0
3024,93.4375
3025,101.66666666666667
3026,53.84615384615385
3027,89.0
3028,96.92307692307692
3029,77.05882352941177
3030,61.285714285714285
3031,113.75
3032,71.75
3033,98.0
3034,102.1
3035,105.83333333333333
3036,89.44444444444444
3037,111.66666666666667
3038,95.0
3039,85.0
3040,99.5
3041,89.28571428571429
3042,92.46666666666667
3043,89.31818181818181
3044,95.66666666666667
3045,126.36363636363636
3046,89.16666666666667
3047,88.33333333333333
3048,65.9375
3049,90.625
3050,100.625
3051,116.5909090909091
3052,93.42105263157895
3053,103.28571428571429
3054,67.11764705882354
3055,59.0
3056,124.44444444444444
3057,80.38461538461539
3058,44.4
3059,69.76190476190476
3060,85.0
3061,108.88888888888889
3062,91.10526315789474
3063,80.07142857142857
3064,77.28571428571429
3065,108.33333333333333
3066,93.1875
3067,100.0909090909091
3068,107.0
3069,97.8125
3070,100.66666666666667
3071,100.2
3072,102.6470588235294
3073,99.5
3074,110.9090909090909
3075,96.38888888888889
3076,98.61111111111111
3077,97.92857142857143
3078,92.5
3079,95.5
3080,93.23529411764706
3081,82.85714285714286
3082,68.3913043478261
3083,118.33333333333333
3084,92.04545454545455
3085,93.0
3086,95.0
3087,94.16666666666667
3088,96.47058823529412
3089,94.57894736842105
3090,100.38461538461539
3091,92.61904761904762
3092,99.28571428571429
3093,87.06666666666666
3094,99.0
3095,97.5
3096,92.72727272727273
3097,104.0
3098,99.33333333333333
3099,88.05555555555556
3100,102.14285714285714
3101,96.42857142857143
3102,100.26315789473684
3103,100.45454545454545
3104,105.83333333333333
3105,90.0
3106,100.29411764705883
3107,106.07142857142857
3108,93.0
3109,87.36363636363636
3110,93.80952380952381
3111,96.0
3112,96.07142857142857
3113,94.70588235294117
3114,93.92307692307692
3115,66.25
3116,99.41176470588235
3117,85.17647058823529
3118,98.66666666666667
3119,112.28571428571429
3120,48.07142857142857
3121,97.5
3122,96.07142857142857
3123,100.0
3124,95.0
3125,86.36363636363636
3126,73.91666666666667
3127,74.15384615384616
3128,132.0
3129,100.9375
3130,74.0
3131,103.1875
3132,82.85714285714286
3133,100.66666666666667
3134,97.72727272727273
3135,105.78947368421052
3136,100.5
3137,89.66666666666667
3138,101.75
3139,62.27272727272727
3140,94.0
3141,87.72727272727273
3142,89.0
3143,56.7
3144,108.05555555555556
3145,90.78947368421052
3146,116.11111111111111
3147,5.666666666666667
3148,101.0
3149,71.0
3150,48.095238095238095
3151,85.83333333333333
3152,104.11764705882354
3153,96.5625
3154,95.0
3155,86.66666666666667
3156,68.23529411764706
3157,94.73684210526316
3158,97.66666666666667
3159,96.66666666666667
3160,65.05
3161,107.14285714285714
3162,93.84615384615384
3163,84.58333333333333
3164,78.23529411764706
3165,90.9090909090909
3166,90.9375
3167,88.88888888888889
3168,87.92857142857143
3169,36.470588235294116
3170,98.57142857142857
3171,75.14285714285714
3172,104.64285714285714
3173,92.14285714285714
3174,75.75
3175,76.4375
3176,92.5
3177,113.04347826086956
3178,69.89473684210526
3179,73.0
3180,53.95238095238095
3181,64.64285714285714
3182,90.71428571428571
3183,102.72727272727273
3184,92.6923076923077
3185,72.9090909090909
3186,90.5
3187,90.29411764705883
3188,46.8421052631579
3189,45.25
3190,85.0
3191,87.3076923076923
3192,65.2
3193,91.75
3194,114.5
3195,90.54545454545455
3196,91.81818181818181
3197,125.55555555555556
3198,92.0
3199,88.5
3200,115.9090909090909
3201,38.6
3202,30.666666666666668
3203,115.0
3204,90.9090909090909
3205,57.95454545454545
3206,80.41666666666667
3207,112.0
3208,95.33333333333333
3209,77.94117647058823
3210,110.58823529411765
3211,49.46666666666667
3212,86.42857142857143
3213,27.7
3214,93.33333333333333
3215,70.75
3216,64.47368421052632
3217,105.78947368421052
3218,89.73684210526316
3219,95.0
3220,98.05555555555556
3221,98.94736842105263
3222,66.06666666666666
3223,94.16666666666667
3224,85.52380952380952
3225,94.66666666666667
3226,48.625
3227,69.89473684210526
3228,86.0
3229,62.09090909090909
3230,101.3157894736842
3231,87.0
3232,95.0
3233,92.3076923076923
3234,112.0
3235,85.9090909090909
3236,108.38888888888889
3237,108.6842105263158
3238,95.88235294117646
3239,82.06666666666666
3240,102.94117647058823
3241,104.47368421052632
3242,98.75
3243,90.78947368421052
3244,68.75
3245,67.72727272727273
3246,57.93333333333333
3247,118.75
3248,89.5
3249,85.55555555555556
3250,55.333333333333336
3251,99.76190476190476
3252,95.68181818181819
3253,90.875
3254,50.68421052631579
3255,113.75
3256,89.28571428571429
3257,90.71428571428571
3258,93.33333333333333
3259,96.0
3260,94.78947368421052
3261,92.1
3262,84.0
3263,94.77777777777777
3264,88.66666666666667
3265,87.3076923076923
3266,95.58823529411765
3267,111.33333333333333
3268,94.375
3269,89.55
3270,88.92857142857143
3271,84.46153846153847
3272,95.88235294117646
3273,60.57142857142857
3274,90.33333333333333
3275,103.07692307692308
3276,89.25
3277,71.26315789473684
3278,92.72727272727273
3279,105.35714285714286
3280,86.28571428571429
3281,97.05882352941177
3282,18.80952380952381
3283,93.42105263157895
3284,68.92307692307692
3285,76.33333333333333
3286,100.45454545454545
3287,98.05555555555556
3288,102.6086956521739
3289,100.27777777777777
3290,64.13636363636364
3291,96.25
3292,92.77777777777777
3293,98.88888888888889
3294,98.33333333333333
3295,93.42105263157895
3296,96.47058823529412
3297,102.91304347826087
3298,57.64705882352941
3299,86.6875
3300,57.1
3301,87.41176470588235
3302,95.35714285714286
3303,56.142857142857146
3304,105.45454545454545
3305,108.52941176470588
3306,82.6
3307,99.28571428571429
3308,109.31818181818181
3309,74.58823529411765
3310,78.70588235294117
3311,89.44444444444444
3312,89.23076923076923
3313,90.0
3314,89.16666666666667
3315,70.7
3316,85.94444444444444
3317,65.875
3318,90.83333333333333
3319,107.04545454545455
3320,83.0
3321,75.45454545454545
3322,100.83333333333333
3323,78.23076923076923
3324,89.26315789473684
3325,92.6923076923077
3326,99.23076923076923
3327,91.25
3328,72.41176470588235
3329,107.14285714285714
3330,95.0
3331,96.25
3332,93.75
3333,79.33333333333333
3334,94.44444444444444
3335,62.142857142857146
3336,95.26315789473684
3337,75.0
3338,92.14285714285714
3339,91.36363636363636
3340,92.95454545454545
3341,90.41666666666667
3342,91.84210526315789
3343,102.38095238095238
3344,92.08333333333333
3345,110.58823529411765
3346,86.77777777777777
3347,61.3125
3348,104.66666666666667
3349,80.17647058823529
3350,102.27272727272727
3351,88.33333333333333
3352,107.14285714285714
3353,111.38888888888889
3354,94.5
3355,101.25
3356,98.5
3357,91.94444444444444
3358,90.0
3359,96.0
3360,105.0
3361,103.75
3362,88.15789473684211
3363,87.5
3364,43.0
3365,110.0
3366,61.785714285714285
3367,54.285714285714285
3368,94.0
3369,85.52631578947368
3370,100.0
3371,90.625
3372,97.95454545454545
3373,101.05
3374,110.0
3375,55.38461538461539
3376,93.0952380952381
3377,11.8125
3378,120.0
3379,105.29411764705883
3380,97.25
3381,78.75
3382,92.0
3383,77.52380952380952
3384,74.71428571428571
3385,40.90909090909091
3386,84.66666666666667
3387,71.875
3388,69.76190476190476
3389,102.0
3390,89.72222222222223
3391,91.36363636363636
3392,94.44444444444444
3393,93.4375
3394,71.38461538461539
3395,94.23076923076923
3396,99.52380952380952
3397,105.66666666666667
3398,90.41666666666667
3399,66.11111111111111
3400,84.8
3401,87.5
3402,92.6470588235294
3403,64.72222222222223
3404,97.38095238095238
3405,93.52941176470588
3406,93.25
3407,73.76470588235294
3408,99.61538461538461
3409,92.17391304347827
3410,86.11111111111111
3411,80.625
3412,92.5
3413,136.66666666666666
3414,106.17647058823529
3415,105.78947368421052
3416,98.57142857142857
3417,91.07142857142857
3418,86.15789473684211
3419,115.83333333333333
3420,57.55555555555556
3421,93.125
3422,97.5
3423,101.11111111111111
3424,103.57142857142857
3425,84.0909090909091
3426,95.0
3427,105.625
3428,45.0
3429,98.6842105263158
3430,100.88235294117646
3431,89.57894736842105
3432,86.72727272727273
3433,56.916666666666664
3434,90.0
3435,68.5
3436,104.28571428571429
3437,88.84615384615384
3438,105.55555555555556
3439,93.75
3440,70.75
3441,84.63636363636364
3442,97.3076923076923
3443,91.45454545454545
3444,83.26315789473684
3445,60.611111111111114
3446,97.72727272727273
3447,0.0
3448,68.55555555555556
3449,83.4090909090909
3450,121.0
3451,92.38461538461539
3452,64.4090909090909
3453,0.0
3454,100.625
3455,72.2
3456,89.375
3457,105.625
3458,107.0
3459,97.5
3460,96.0
3461,79.73333333333333
3462,77.94444444444444
3463,104.11764705882354
3464,71.54545454545455
3465,90.3125
3466,71.52173913043478
3467,91.14285714285714
3468,93.125
3469,92.70833333333333
3470,46.53846153846154
3471,93.125
3472,73.7
3473,109.23076923076923
3474,107.27272727272727
3475,75.47619047619048
3476,86.66666666666667
3477,90.0
3478,109.11764705882354
3479,100.38461538461539
3480,92.77777777777777
3481,95.83333333333333
3482,63.857142857142854
3483,100.71428571428571
3484,74.75
3485,100.83333333333333
3486,99.75
3487,100.88235294117646
3488,92.10526315789474
3489,50.25
3490,74.76923076923077
3491,94.5
3492,86.42857142857143
3493,97.5
3494,101.3157894736842
3495,112.75
3496,93.57142857142857
3497,73.625
3498,72.375
3499,106.875
3500,59.15384615384615
3501,85.9
3502,90.9090909090909
3503,90.0
3504,120.83333333333333
3505,82.15
3506,110.9090909090909
3507,76.33333333333333
3508,62.0
3509,79.33333333333333
3510,98.26086956521739
3511,100.0
3512,44.75
3513,96.36363636363636
3514,90.35714285714286
3515,61.6875
3516,82.47058823529412
3517,96.25
3518,75.3125
3519,61.76470588235294
3520,93.0
3521,88.52941176470588
3522,100.55555555555556
3523,93.0
3524,57.44444444444444
3525,88.46153846153847
3526,89.3125
3527,102.36842105263158
3528,70.21052631578948
3529,113.57142857142857
3530,68.35
3531,93.07692307692308
3532,81.66666666666667
3533,102.3076923076923
3534,73.55
3535,93.33333333333333
3536,57.5
3537,100.0
3538,103.75
3539,103.33333333333333
3540,90.55555555555556
3541,83.53846153846153
3542,63.77272727272727
3543,98.94736842105263
3544,106.0
3545,107.0
3546,95.26315789473684
3547,112.5
3548,66.27272727272727
3549,43.04347826086956
3550,73.04347826086956
3551,104.375
3552,94.28571428571429
3553,83.0952380952381
3554,63.125
3555,105.0
3556,96.0
3557,39.0
3558,63.857142857142854
3559,80.6
3560,94.66666666666667
3561,67.0
3562,95.55555555555556
3563,87.22222222222223
3564,95.71428571428571
3565,56.473684210526315
3566,92.5
3567,98.21428571428571
3568,91.875
3569,90.0
3570,99.375
3571,71.6470588235294
3572,85.0
3573,95.33333333333333
3574,109.5
3575,97.1875
3576,74.875
3577,97.33333333333333
3578,102.94117647058823
3579,63.0
3580,114.23076923076923
3581,62.22222222222222
3582,96.3157894736842
3583,97.0
3584,90.0
3585,84.0909090909091
3586,60.375
3587,92.13636363636364
3588,102.72727272727273
3589,67.42857142857143
3590,97.91666666666667
3591,91.81818181818181
3592,80.44444444444444
3593,88.73684210526316
3594,100.25
3595,95.38461538461539
3596,107.5
3597,76.66666666666667
3598,61.785714285714285
3599,91.1304347826087
3600,105.41666666666667
3601,81.0
3602,92.6923076923077
3603,77.3076923076923
3604,80.0
3605,105.66666666666667
3606,84.82608695652173
3607,89.21052631578948
3608,85.05882352941177
3609,98.0
3610,97.85714285714286
3611,82.0
3612,87.0
3613,93.52941176470588
3614,102.89473684210526
3615,82.875
3616,87.6923076923077
3617,95.84210526315789
3618,102.1875
3619,107.94117647058823
3620,71.38888888888889
3621,90.33333333333333
3622,97.6923076923077
3623,103.73333333333333
3624,85.73333333333333
3625,59.8
3626,75.5
3627,75.9090909090909
3628,95.0
3629,56.625
3630,94.44444444444444
3631,94.0625
3632,105.625
3633,102.3
3634,61.888888888888886
3635,89.5
3636,104.3076923076923
3637,53.35294117647059
3638,90.29411764705883
3639,68.4
3640,61.0
3641,117.0
3642,72.26666666666667
3643,82.5
3644,77.18181818181819
3645,62.0
3646,93.33333333333333
3647,94.5
3648,89.28571428571429
3649,103.47368421052632
3650,102.77777777777777
3651,62.5
3652,47.6875
3653,95.29411764705883
3654,90.33333333333333
3655,108.33333333333333
3656,88.33333333333333
3657,54.0
3658,91.11111111111111
3659,103.125
3660,105.0
3661,84.26666666666667
3662,53.92857142857143
3663,104.0
3664,40.57142857142857
3665,91.42857142857143
3666,102.73333333333333
3667,97.3076923076923
3668,72.35714285714286
3669,94.70588235294117
3670,83.9047619047619
3671,95.26315789473684
3672,70.75
3673,65.875
3674,97.3529411764706
3675,44.785714285714285
3676,77.72727272727273
3677,94.52941176470588
3678,121.36363636363636
3679,105.26315789473684
3680,106.81818181818181
3681,107.66666666666667
3682,92.6923076923077
3683,105.71428571428571
3684,104.16666666666667
3685,75.25
3686,91.25
3687,71.54545454545455
3688,101.36363636363636
3689,107.5
3690,105.35714285714286
3691,89.28571428571429
3692,85.46153846153847
3693,87.91666666666667
3694,112.5
3695,49.3
3696,90.66666666666667
3697,85.0
3698,93.0
3699,108.91304347826087
3700,90.55555555555556
3701,97.08333333333333
3702,91.78571428571429
3703,93.33333333333333
3704,80.38461538461539
3705,96.33333333333333
3706,93.75
3707,49.285714285714285
3708,70.22222222222223
3709,90.55555555555556
3710,85.0
3711,93.57142857142857
3712,81.08695652173913
3713,119.375
3714,108.92857142857143
3715,120.0
3716,83.88888888888889
3717,107.63157894736842
3718,101.53846153846153
3719,87.94117647058823
3720,47.23529411764706
3721,110.0
3722,71.0
3723,97.27272727272727
3724,86.875
3725,95.66666666666667
3726,80.3529411764706
3727,54.1875
3728,68.625
3729,78.05263157894737
3730,86.4
3731,88.75
3732,84.54545454545455
3733,101.19047619047619
3734,94.88235294117646
3735,108.42105263157895
3736,100.35714285714286
3737,106.92307692307692
3738,110.83333333333333
3739,98.5625
3740,110.83333333333333
3741,73.3076923076923
3742,80.14285714285714
3743,73.95454545454545
3744,90.66666666666667
3745,110.71428571428571
3746,105.625
3747,98.75
3748,110.9090909090909
3749,110.41666666666667
3750,103.33333333333333
3751,81.42857142857143
3752,90.3125
3753,68.77777777777777
3754,69.0
3755,89.375
3756,101.66666666666667
3757,102.14285714285714
3758,111.19047619047619
3759,100.0
3760,89.28571428571429
3761,105.0
3762,93.88888888888889
3763,90.41666666666667
3764,91.66666666666667
3765,90.0
3766,108.07692307692308
3767,83.8
3768,86.92307692307692
3769,0.0
3770,73.81818181818181
3771,80.625
3772,87.5
3773,101.0
3774,86.0
3775,97.08333333333333
3776,100.83333333333333
3777,104.21052631578948
3778,96.42857142857143
3779,102.14285714285714
3780,65.6923076923077
3781,91.76470588235294
3782,74.94117647058823
3783,94.28571428571429
3784,33.88235294117647
3785,76.5
3786,76.5
3787,106.25
3788,96.25
3789,100.45454545454545
3790,89.04761904761905
3791,105.5
3792,105.25
3793,97.5
3794,89.61538461538461
3795,65.0
3796,71.66666666666667
3797,91.53846153846153
3798,90.47619047619048
3799,93.4090909090909
3800,99.6875
3801,90.0
3802,73.94736842105263
3803,97.5
3804,94.73684210526316
3805,90.23809523809524
3806,113.33333333333333
3807,118.75
3808,94.06666666666666
3809,112.91666666666667
3810,69.5
3811,87.5
3812,102.08333333333333
3813,108.46153846153847
3814,78.3529411764706
3815,72.375
3816,120.0
3817,56.80952380952381
3818,80.06666666666666
3819,90.75
3820,62.0
3821,89.0
3822,82.27777777777777
3823,93.82352941176471
3824,65.71428571428571
3825,102.5
3826,94.54545454545455
3827,98.07692307692308
3828,95.35714285714286
3829,108.66666666666667
3830,33.833333333333336
3831,88.44444444444444
3832,105.0
3833,41.642857142857146
3834,93.75
3835,103.33333333333333
3836,93.33333333333333
3837,99.375
3838,76.27777777777777
3839,100.0
3840,87.27777777777777
3841,86.13333333333334
3842,98.46153846153847
3843,101.66666666666667
3844,66.47368421052632
3845,112.5
3846,94.76470588235294
3847,48.0
3848,63.73684210526316
3849,77.86666666666666
3850,93.75
3851,85.0
3852,113.15789473684211
3853,84.33333333333333
3854,98.38888888888889
3855,63.333333333333336
3856,121.53846153846153
3857,105.29411764705883
3858,101.36363636363636
3859,92.91666666666667
3860,99.28571428571429
3861,111.0
3862,92.27272727272727
3863,59.6875
3864,99.44444444444444
3865,81.9090909090909
3866,106.875
3867,104.61538461538461
3868,97.63157894736842
3869,48.541666666666664
3870,95.0
3871,91.33333333333333
3872,88.125
3873,98.19047619047619
3874,76.42857142857143
3875,99.44444444444444
3876,105.0
3877,65.73333333333333
3878,103.88888888888889
3879,69.38888888888889
3880,101.84210526315789
3881,108.63636363636364
3882,121.75
3883,90.0
3884,86.33333333333333
3885,87.91666666666667
3886,97.33333333333333
3887,75.61904761904762
3888,110.0
3889,96.5625
3890,94.0
3891,94.04761904761905
3892,111.66666666666667
3893,90.0
3894,96.19047619047619
3895,111.15384615384616
3896,96.81818181818181
3897,102.85714285714286
3898,97.8125
3899,89.72222222222223
3900,89.0
3901,97.6470588235294
3902,86.81818181818181
3903,75.16666666666667
3904,104.75
3905,89.66666666666667
3906,91.66666666666667
3907,49.0
3908,91.53846153846153
3909,86.05263157894737
3910,42.11764705882353
3911,66.47058823529412
3912,80.33333333333333
3913,66.35714285714286
3914,92.14285714285714
3915,67.47058823529412
3916,92.85714285714286
3917,93.06666666666666
3918,82.84615384615384
3919,114.70588235294117
3920,89.17647058823529
3921,103.52941176470588
3922,95.0
3923,69.66666666666667
3924,96.92307692307692
3925,90.14285714285714
3926,106.14285714285714
3927,80.13636363636364
3928,97.77777777777777
3929,71.41666666666667
3930,99.64285714285714
3931,71.41176470588235
3932,92.77777777777777
3933,99.54545454545455
3934,100.45454545454545
3935,95.71428571428571
3936,102.3076923076923
3937,72.46153846153847
3938,109.28571428571429
3939,70.29411764705883
3940,93.125
3941,53.05882352941177
3942,90.625
3943,93.57142857142857
3944,75.22222222222223
3945,90.0
3946,112.72727272727273
3947,80.33333333333333
3948,75.88235294117646
3949,69.375
3950,113.92857142857143
3951,61.05263157894737
3952,81.375
3953,117.33333333333333
3954,30.666666666666668
3955,63.73684210526316
3956,75.3076923076923
3957,88.66666666666667
3958,93.86363636363636
3959,102.94117647058823
3960,91.07142857142857
3961,57.0
3962,107.08333333333333
3963,71.27272727272727
3964,95.61111111111111
3965,81.42857142857143
3966,95.66666666666667
3967,93.73333333333333
3968,58.333333333333336
3969,43.3125
3970,96.15384615384616
3971,78.52941176470588
3972,91.4090909090909
3973,86.33333333333333
3974,58.75
3975,104.31818181818181
3976,104.25
3977,100.0
3978,90.55555555555556
3979,81.76470588235294
3980,90.3125
3981,96.5
3982,95.9090909090909
3983,91.66666666666667
3984,78.22222222222223
3985,110.625
3986,87.6470588235294
3987,82.33333333333333
3988,97.875
