,p1_defense_survivability,p2_defense_survivability,defense_survivability_diff
850,17266.666666666664,37228.29749999999,-19961.63083333333
851,29937.07585399005,32914.39567636396,-2977.319822373909
852,14308.68320610687,35422.59655262418,-21113.913346517307
853,4410.0,18535.1775,-14125.177500000002
854,6865.041666666668,33074.59666666667,-26209.555000000004
855,38316.25,31350.0,6966.25
856,16787.9132231405,20321.623084215746,-3533.7098610752473
857,16817.982456140347,33412.9284847893,-16594.946028648952
858,48083.2,21300.5,26782.699999999997
859,8727.76630662354,10799.825286029574,-2072.0589794060343
860,8536.107205788627,21956.843028623953,-13420.735822835326
861,17815.875000000004,10426.5,7389.375000000004
862,10633.333333333334,18833.5,-8200.166666666666
863,15844.041666666666,26066.9925,-10222.950833333334
864,18786.0,13623.386666666665,5162.613333333335
865,2863.5466774528645,28260.610554591985,-25397.06387713912
866,11975.833333333334,28536.083333333332,-16560.25
867,16852.282955568284,27599.9317141565,-10747.648758588217
868,29122.63931888545,15638.48963704796,13484.149681837489
869,5400.0,24258.125,-18858.125
870,5861.642998931135,24655.52458713285,-18793.881588201715
871,14701.75,25441.422499999997,-10739.672499999997
872,7081.838422391858,44075.337466342025,-36993.49904395017
873,8948.5,39975.0,-31026.5
874,24178.333333333336,18362.625,5815.708333333336
875,3563.0669546436284,29304.0684302297,-25741.001475586072
876,21817.25,30014.000000000004,-8196.750000000004
877,19257.5,33133.98,-13876.480000000003
878,6870.833333333333,24531.166666666668,-17660.333333333336
879,10259.823017069704,31837.428893206707,-21577.605876137
880,3665.9999999999995,26541.02583333333,-22875.02583333333
881,10199.291666666666,21554.3825,-11355.090833333334
882,16093.027800802007,27813.846213028897,-11720.81841222689
883,26125.0,25686.178333333333,438.8216666666667
884,20268.75,17936.0,2332.75
885,2950.75,11085.25,-8134.5
886,25487.833333333336,18250.500000000004,7237.333333333332
887,4433.131891433418,17742.09181816934,-13308.959926735923
888,13107.0,34426.08416666667,-21319.084166666667
889,34246.87499999999,20344.0,13902.874999999993
890,27154.166666666668,30453.833333333336,-3299.666666666668
891,22408.54731408529,29442.935908397638,-7034.38859431235
892,3769.493926153551,34172.46142030319,-30402.967494149638
893,25655.083333333332,19066.357500000002,6588.72583333333
894,18629.886492764836,14397.1656545456,4232.720838219235
895,19936.583333333336,36389.49416666668,-16452.910833333342
896,17354.687004279265,27102.694473875923,-9748.007469596658
897,17541.29392971246,26549.581689138387,-9008.287759425926
898,31303.263708095514,36059.709687055474,-4756.4459789599605
899,28357.0,22023.52333333333,6333.476666666669
900,11548.333333333332,18225.416666666664,-6677.083333333332
901,11600.0,46642.47320398644,-35042.47320398644
902,26746.875,37858.98,-11112.105000000003
903,8487.0,18792.166666666664,-10305.166666666664
904,25107.147937411097,20526.710715296715,4580.437222114382
905,20833.333333333332,13666.208333333332,7167.125
906,2430.0,13876.996666666668,-11446.996666666668
907,1632.0,15713.75,-14081.75
908,4601.666666666667,8810.500000000002,-4208.833333333335
909,10966.666666666666,22755.0,-11788.333333333334
910,26671.899143725765,21245.5090721767,5426.390071549064
911,3074.3333333333335,19146.458333333336,-16072.125000000002
912,6244.791666666667,21161.54166666667,-14916.750000000004
913,16599.916666666668,30001.427499999998,-13401.51083333333
914,8418.34739369208,33720.067255821865,-25301.719862129787
915,29277.48973941235,21276.581226468563,8000.908512943788
916,18497.583333333336,22867.411666666663,-4369.8283333333275
917,466.125,20339.625000000004,-19873.500000000004
918,25669.416666666664,22177.835166666664,3491.5815000000002
919,26949.0,28802.620000000003,-1853.6200000000026
920,26807.25,14205.916666666666,12601.333333333334
921,25185.0,32158.33333333333,-6973.3333333333285
922,28762.858712592035,18742.363354954043,10020.495357637992
923,5175.0,17433.52654678067,-12258.526546780671
924,24671.833333333332,15248.577500000001,9423.25583333333
925,14868.0,33220.83333333333,-18352.83333333333
926,9326.082720142706,31747.32225101464,-22421.239530871935
927,5666.666666666667,10579.5,-4912.833333333333
928,26809.0,19476.99833333333,7332.001666666671
929,23108.75,20792.399166666666,2316.350833333334
930,28339.083333333336,14189.583333333334,14149.500000000002
931,21827.0,21876.833333333336,-49.83333333333576
932,1625.0000000000002,25323.879166666666,-23698.879166666666
933,1897.3920051699358,4808.395759781851,-2911.0037546119147
934,14069.263862332697,33630.52939094563,-19561.265528612934
935,3095.625,25681.666666666668,-22586.041666666668
936,8987.210696260467,46779.33541033478,-37792.124714074314
937,46710.8070103048,35197.59340487199,11513.213605432815
938,20521.73623303815,21248.958049383495,-727.2218163453435
939,14917.378542280609,21813.35670740075,-6895.978165120143
940,17693.25,28386.995,-10693.744999999999
941,14166.666666666666,38293.46612684894,-24126.79946018228
942,20798.25,37033.375,-16235.125
943,18054.166666666668,27828.165833333333,-9773.999166666665
944,22361.33333333333,32238.634999999995,-9877.301666666666
945,10537.607732174289,12308.782009092498,-1771.1742769182092
946,2708.333333333333,19921.916666666664,-17213.583333333332
947,10470.443387938609,30684.925987627907,-20214.482599689298
948,15218.0,14961.842499999997,256.157500000003
949,10036.0,25802.666666666668,-15766.666666666668
950,18329.738627739836,37441.47570375376,-19111.73707601392
951,19116.666666666664,19893.078333333335,-776.4116666666705
952,4634.725848563969,5398.204705218756,-763.4788566547877
953,8930.456856496969,9628.490872713555,-698.0340162165867
954,23083.333333333332,28845.022499999995,-5761.689166666663
955,19356.25,22318.666666666668,-2962.416666666668
956,3033.333333333333,18105.208333333332,-15071.875
957,15074.041347879023,21665.157097890205,-6591.115750011182
958,12517.750000000002,27700.0,-15182.249999999998
959,19946.38889367693,39665.42459536731,-19719.03570169038
960,13719.0,25914.000000000004,-12195.000000000004
961,18178.958333333332,11377.066666666668,6801.891666666665
962,12186.125,25953.75,-13767.625
963,3813.6957381972934,27914.619510585086,-24100.923772387792
964,10208.333333333334,20042.958333333336,-9834.625000000002
965,8029.166666666666,5456.833333333334,2572.333333333332
966,2250.0,32808.56166666667,-30558.56166666667
967,7795.833333333333,15556.08333333333,-7760.249999999997
968,15643.125,26045.833333333336,-10402.708333333336
969,13679.333333333334,24753.75,-11074.416666666666
970,25874.333333333332,44899.195,-19024.861666666668
971,5241.666666666666,23991.487499999996,-18749.82083333333
972,0.0,35516.40583333334,-35516.40583333334
973,5692.229968974711,35970.743839224546,-30278.513870249837
974,30132.0,24824.041666666668,5307.958333333332
975,17712.0,20311.5,-2599.5
976,20413.242033717124,30502.183157802858,-10088.941124085733
977,14503.5,21744.4875,-7240.987499999999
978,4823.796033994335,16831.73809239097,-12007.942058396635
979,13544.666666666664,17889.5,-4344.833333333336
980,21283.380749170225,19543.928580516877,1739.452168653348
981,35382.625,28484.598333333328,6898.026666666672
982,17837.62774250625,32220.45539067334,-14382.827648167091
983,27651.235315946422,18793.36767924507,8857.86763670135
984,30071.749999999996,31480.24333333334,-1408.493333333343
985,27704.66666666667,11429.7225,16274.944166666672
986,245.41666666666666,19764.1525,-19518.735833333332
987,30578.500000000004,31033.833333333332,-455.3333333333285
988,13566.666666666666,34853.8275,-21287.160833333335
989,3075.0,22729.749999999996,-19654.749999999996
990,20770.166666666668,20638.75,131.41666666666788
991,29433.805876058843,33604.023706592685,-4170.217830533842
992,23506.0,33153.125,-9647.125
993,8066.666666666666,22291.26833333333,-14224.601666666664
994,7987.666666666666,14524.253333333334,-6536.586666666668
995,13486.750000000002,23502.5,-10015.749999999998
996,572.0000000000001,5935.416666666667,-5363.416666666667
997,28019.249999999996,41061.175833333335,-13041.925833333338
998,3420.0,15848.256666666668,-12428.256666666668
999,10671.147463252726,22856.075281476158,-12184.927818223432
1000,11111.833333333334,29240.75,-18128.916666666664
1001,4404.833333333333,38039.592500000006,-33634.75916666667
1002,914.2500000000001,17907.5,-16993.25
1003,5949.333333333333,27532.7875,-21583.454166666666
1004,4166.666666666667,10541.534765748847,-6374.86809908218
1005,5750.499999999999,23996.45333333333,-18245.95333333333
1006,17483.26666666667,40855.20833333333,-23371.94166666666
1007,18768.75,27962.279999999995,-9193.529999999995
1008,13920.341394025603,15494.805489624234,-1574.4640955986306
1009,36380.46319058093,19262.10602017938,17118.35717040155
1010,17778.5,14953.5075,2824.9925000000003
1011,17602.916666666668,20527.500000000004,-2924.5833333333358
1012,16967.62764613612,25328.157646889544,-8360.530000753424
1013,30355.17016944429,36626.11087968603,-6270.940710241739
1014,4875.0,9590.833333333332,-4715.833333333332
1015,17647.875,27069.93333333333,-9422.05833333333
1016,5480.000000000001,31708.13,-26228.13
1017,12916.666666666666,22040.0,-9123.333333333334
1018,33087.74247223155,22087.394958806733,11000.347513424815
1019,14021.002968617471,33097.58326472591,-19076.580296108437
1020,7999.227733873545,15160.219652491482,-7160.991918617937
1021,23536.083333333332,18183.788333333334,5352.294999999998
1022,18028.384677956616,17619.03687309338,409.34780486323507
1023,12283.500000000002,23027.916666666664,-10744.416666666662
1024,8241.666666666668,9044.75,-803.0833333333321
1025,4104.0,13213.249999999998,-9109.249999999998
1026,17600.0,26402.617970888452,-8802.617970888452
1027,2742.75,20493.916666666664,-17751.166666666664
1028,17517.5,40041.66666666666,-22524.166666666657
1029,7157.310704960836,15303.413581744371,-8146.102876783535
1030,1345.8333333333333,28977.32833333333,-27631.495
1031,12834.0,34269.159999999996,-21435.159999999996
1032,20375.833333333332,27453.125,-7077.291666666668
1033,10915.416666666668,29108.625,-18193.208333333332
1034,14154.949639843479,21625.732342139458,-7470.782702295979
1035,9804.365838113448,28126.31607720114,-18321.95023908769
1036,1800.0,18797.51,-16997.51
1037,6570.0,9550.928333333333,-2980.9283333333333
1038,27492.75,24475.2875,3017.4625000000015
1039,1791.0,26450.0775,-24659.0775
1040,5265.0,26954.796,-21689.796
1041,10701.0,25852.75,-15151.75
1042,35009.375,33719.409999999996,1289.9650000000038
1043,1850.0000000000002,2168.8333333333335,-318.83333333333326
1044,18854.666666666664,43408.5,-24553.833333333336
1045,5016.666666666667,8779.040040273088,-3762.3733736064214
1046,5016.666666666667,8499.333333333332,-3482.666666666665
1047,12487.5,33300.0,-20812.5
1048,18943.375,19822.499999999996,-879.1249999999964
1049,2709.0833333333335,20331.708333333332,-17622.625
1050,47797.74999999999,28245.999999999996,19551.749999999996
1051,8822.0,23788.333333333336,-14966.333333333336
1052,4041.25,12534.5,-8493.25
1053,8302.5,6840.0,1462.5
1054,12696.541666666666,33425.80416666666,-20729.262499999997
1055,20904.0,5859.0,15045.0
1056,41208.333333333336,35346.03691185254,5862.296421480794
1057,17261.0,28133.58333333334,-10872.58333333334
1058,15035.625,25578.100000000002,-10542.475000000002
1059,15199.166666666668,12719.0,2480.166666666668
1060,30754.93366260353,29341.576727079104,1413.3569355244254
1061,28761.276127612764,17916.66616892487,10844.609958687895
1062,12016.866866866867,23083.53499566349,-11066.668128796622
1063,10343.490499732932,11695.066805079741,-1351.576305346809
1064,28581.512754478335,35954.77395449903,-7373.261200020697
1065,14025.0,26962.0,-12937.0
1066,8558.55855855856,31750.89574910316,-23192.337190544604
1067,34140.625,35992.33333333333,-1851.7083333333285
1068,21138.500000000004,17952.75,3185.7500000000036
1069,15566.333333333334,30422.263333333336,-14855.930000000002
1070,2739.0000000000005,28486.802166666665,-25747.802166666665
1071,9826.25,11155.0,-1328.75
1072,2595.0,19174.016666666666,-16579.016666666666
1073,12505.0,13078.266666666668,-573.2666666666682
1074,22147.840245568364,20042.027116634075,2105.813128934289
1075,8002.999999999999,18189.497499999998,-10186.497499999998
1076,3754.1666666666665,11763.1565,-8008.989833333333
1077,25141.749999999996,25082.052499999998,59.6974999999984
1078,17576.0,38324.448333333334,-20748.448333333334
1079,13865.51102629347,35052.27778934189,-21186.76676304842
1080,6954.000000000001,18499.541666666664,-11545.541666666664
1081,5553.0778627575955,12212.03988763775,-6658.962024880154
1082,39795.0,44596.5,-4801.5
1083,8214.603142716842,25218.578956749774,-17003.975814032932
1084,26417.22274598843,31321.91349798275,-4904.69075199432
1085,21667.708333333336,28456.899166666666,-6789.19083333333
1086,9054.668075709526,19412.44700975913,-10357.778934049604
1087,27527.500000000004,20266.666666666668,7260.833333333336
1088,25855.833333333336,38547.64166666666,-12691.808333333327
1089,45441.08910891089,29194.83870207576,16246.250406835134
1090,22490.999999999996,29570.125,-7079.125000000004
1091,8030.208333333333,11976.333333333334,-3946.125000000001
1092,16019.257731723168,24019.056891252385,-7999.799159529217
1093,29197.183579831668,24459.520968777182,4737.662611054486
1094,6778.75,16096.66666666667,-9317.91666666667
1095,20485.291666666668,31632.86166666666,-11147.569999999992
1096,6594.583333333333,17883.056666666667,-11288.473333333335
1097,408.375,10765.839833333333,-10357.464833333333
1098,4137.333333333333,14039.625,-9902.291666666668
1099,26244.123866810387,13570.103250876857,12674.02061593353
1100,13621.5,19039.995833333334,-5418.495833333334
1101,18454.166666666668,17672.625,781.5416666666679
1102,19579.333333333332,22872.333333333332,-3293.0
1103,9529.916666666666,14903.125,-5373.208333333334
1104,6370.874999999999,14070.0,-7699.125000000001
1105,7396.25,28879.887499999993,-21483.637499999993
1106,13387.5,15207.724166666665,-1820.224166666665
1107,21811.666666666668,37445.28999999999,-15633.623333333326
1108,2500.0,9926.146666666666,-7426.146666666666
1109,225.33333333333334,10706.208333333336,-10480.875000000002
1110,2333.2,25476.0,-23142.8
1111,10630.284803484285,29461.37378975425,-18831.088986269962
1112,33260.478547854786,28687.848390552183,4572.630157302603
1113,16614.583333333336,28487.333333333336,-11872.75
1114,6687.5,8388.333333333334,-1700.833333333334
1115,23389.488327336625,18002.695540953013,5386.792786383612
1116,24947.67136418393,23895.167972625157,1052.5033915587737
1117,24277.5,20661.499999999996,3616.0000000000036
1118,6412.875,19365.041666666664,-12952.166666666664
1119,12484.524303638662,9515.746626801327,2968.777676837335
1120,19375.0,16049.0,3326.0
1121,10664.000000000002,23866.541666666668,-13202.541666666666
1122,42158.549671755594,19074.785243347844,23083.76442840775
1123,5066.666666666667,38660.407499999994,-33593.74083333333
1124,13645.833333333332,5466.083333333334,8179.749999999998
1125,19550.0,22250.1225,-2700.1225000000013
1126,6929.791666666666,3856.125,3073.666666666666
1127,11934.0,21616.291666666668,-9682.291666666668
1128,11952.416666666668,16737.5,-4785.083333333332
1129,15333.333333333334,18620.918717492907,-3287.5853841595726
1130,23950.71288054774,20244.873338310248,3705.8395422374924
1131,30718.05295344774,35075.430727627514,-4357.377774179775
1132,593.75,17730.166666666668,-17136.416666666668
1133,2291.6666666666665,15078.000000000002,-12786.333333333336
1134,16984.892062234318,18469.09783258725,-1484.2057703529317
1135,1497.8333333333333,21496.0,-19998.166666666668
1136,4213.430729381361,17608.138044078158,-13394.707314696796
1137,10092.0,18744.0,-8652.0
1138,32431.500000000004,14951.499999999998,17480.000000000007
1139,18446.74155513066,35110.401583747676,-16663.660028617018
1140,1187.5,6967.5,-5780.0
1141,4185.416666666666,11444.625,-7259.208333333334
1142,10637.5,26120.2225,-15482.7225
1143,33750.0,35453.88666666667,-1703.8866666666727
1144,12588.333333333334,19964.577500000003,-7376.244166666669
1145,34185.666666666664,21354.166666666664,12831.5
1146,24274.0,30202.986666666664,-5928.986666666664
1147,19591.918760871897,23950.810019658027,-4358.8912587861305
1148,6318.276762402089,13973.880283661083,-7655.603521258994
1149,29272.708333333332,33817.0,-4544.291666666668
1150,5600.0,13064.635271746787,-7464.635271746787
1151,42159.0,26608.642499999998,15550.357500000002
1152,10385.833333333332,16478.125,-6092.291666666668
1153,11111.5,29685.3325,-18573.8325
1154,6687.75979510812,9861.04881095565,-3173.28901584753
1155,13426.666666666668,26008.684999999998,-12582.01833333333
1156,14569.333333333334,18039.053333333333,-3469.7199999999993
1157,39463.66666666667,15363.750000000002,24099.91666666667
1158,11310.0,29326.5,-18016.5
1159,8323.25,17776.41666666667,-9453.166666666672
1160,18596.666666666664,16057.500000000002,2539.1666666666624
1161,5917.518405538385,21417.742433282558,-15500.224027744172
1162,4597.7099236641225,21299.74886242461,-16702.03893876049
1163,24287.277835110654,34595.70973426213,-10308.431899151474
1164,31341.0,24107.2425,7233.7575
1165,23116.75531716002,34853.29618757883,-11736.540870418812
1166,17474.916666666664,28584.163333333338,-11109.246666666673
1167,6643.416666666666,15340.625,-8697.208333333334
1168,12129.25,35081.649999999994,-22952.399999999994
1169,8174.999999999999,26235.044166666667,-18060.044166666667
1170,5331.999999999999,22795.5,-17463.5
1171,33421.833333333336,23023.0,10398.833333333336
1172,28307.481940144477,27860.579014329534,446.90292581494214
1173,25104.0,28556.446666666663,-3452.446666666663
1174,33484.7206025918,29111.470138776094,4373.250463815704
1175,16875.0,17349.240833333333,-474.2408333333333
1176,30403.166666666668,30765.625,-362.4583333333321
1177,18830.500000000004,9284.708333333332,9545.791666666672
1178,13640.0,28762.5,-15122.5
1179,19349.715814886094,37271.050521112105,-17921.33470622601
1180,14122.75,30490.563333333335,-16367.813333333335
1181,4906.0,12168.0,-7262.0
1182,9912.5,18579.09473421493,-8666.59473421493
1183,22672.125,25024.333333333332,-2352.208333333332
1184,18168.04268823473,29892.8050428393,-11724.762354604569
1185,19453.5,24012.708333333332,-4559.208333333332
1186,14468.702600905992,30885.68620580767,-16416.983604901678
1187,16203.372366233367,27446.317899645997,-11242.94553341263
1188,11639.333333333334,21483.179166666665,-9843.845833333331
1189,19048.833333333332,29817.05833333333,-10768.224999999999
1190,17336.0,24005.639999999996,-6669.639999999996
1191,29368.12903574525,32006.287491656723,-2638.1584559114744
1192,3303.0,18907.07,-15604.07
1193,21991.666666666664,27229.58,-5237.9133333333375
1194,7590.75,18185.124999999996,-10594.374999999996
1195,15177.141733105978,13494.559811392859,1682.5819217131193
1196,10821.360834518728,13040.335345691692,-2218.9745111729644
1197,24887.5,14426.916666666668,10460.583333333332
1198,12375.0,16951.833333333332,-4576.833333333332
1199,3564.25,29501.041666666664,-25936.791666666664
1200,19860.583333333332,15556.083333333332,4304.5
1201,16802.958333333336,23634.285,-6831.326666666664
1202,3054.7916666666665,14721.666666666668,-11666.875000000002
1203,4758.771929824561,12093.243054135057,-7334.471124310496
1204,5002.833333333334,37114.5225,-32111.689166666663
1205,12792.40520721353,15497.271515587663,-2704.866308374134
1206,26031.25,24124.319999999992,1906.9300000000076
1207,9839.23408643678,16428.75898164009,-6589.524895203311
1208,7748.125000000001,28855.695,-21107.57
1209,5401.75,13312.666666666666,-7910.916666666666
1210,8266.666666666666,28238.0,-19971.333333333336
1211,8831.666666666668,26363.083333333332,-17531.416666666664
1212,4256.0,21600.0,-17344.0
1213,7411.208333333332,26114.16,-18702.951666666668
1214,20650.0,12631.042499999998,8018.957500000002
1215,5256.25,34887.509999999995,-29631.259999999995
1216,24640.0,25530.592499999995,-890.5924999999952
1217,31885.05180610821,34145.738619121585,-2260.6868130133735
1218,30353.800814500722,46777.2035649511,-16423.40275045038
1219,14733.333333333334,17752.333333333336,-3019.000000000002
1220,6925.416666666667,21032.421666666665,-14107.004999999997
1221,21617.917997870074,20921.803609587256,696.1143882828183
1222,140.29166666666666,11706.749999999998,-11566.458333333332
1223,13013.5,12944.529166666667,68.97083333333285
1224,4326.666666666667,15359.666666666664,-11032.999999999996
1225,19308.333333333332,16737.1875,2571.145833333332
1226,20804.909458968337,44636.6774359847,-23831.76797701636
1227,5781.25,11839.239166666664,-6057.9891666666645
1228,19528.805120910383,18916.112562268336,612.6925586420475
1229,9737.5,8281.25,1456.25
1230,20908.25,21338.954999999998,-430.7049999999981
1231,36533.220720720725,27318.07664049966,9215.144080221064
1232,30917.249999999996,27040.5575,3876.6924999999974
1233,26749.25,35411.18916666667,-8661.93916666667
1234,5202.708333333334,22587.374999999996,-17384.666666666664
1235,14583.333333333334,15595.5,-1012.1666666666661
1236,13656.791666666666,26647.571666666667,-12990.78
1237,2409.75,16516.583333333332,-14106.833333333332
1238,9867.749999999998,19278.249999999996,-9410.499999999998
1239,11145.833333333332,18056.500000000004,-6910.6666666666715
1240,30635.416666666664,38731.41333333334,-8095.996666666673
1241,27958.0,38627.120833333334,-10669.120833333334
1242,2521.875,11982.249999999998,-9460.374999999998
1243,8733.0,26245.875,-17512.875
1244,15874.458333333334,32008.333333333332,-16133.874999999998
1245,5871.925360474978,7148.634110044533,-1276.708749569555
1246,20379.583333333332,27015.834999999995,-6636.251666666663
1247,26430.97330287522,32475.61151380933,-6044.63821093411
1248,2485.9999999999995,33259.50000000001,-30773.500000000007
1249,12775.0,32259.622499999994,-19484.622499999994
1250,11629.566563467492,19135.20001733314,-7505.633453865648
1251,13671.0,36927.956666666665,-23256.956666666665
1252,13600.0,33898.17249999999,-20298.172499999993
1253,9136.0,20081.75,-10945.75
1254,23231.304583742443,25835.76040877184,-2604.455825029396
1255,5549.875,16500.624999999996,-10950.749999999996
1256,27674.687782620353,36936.444070126185,-9261.756287505832
1257,16194.916666666668,21981.100000000002,-5786.183333333334
1258,21579.535408159714,31375.089020267147,-9795.553612107433
1259,35325.74999999999,35692.56833333333,-366.81833333333634
1260,5623.730016948376,12992.144150594071,-7368.414133645695
1261,10836.42447418738,28724.128768995335,-17887.704294807954
1262,14163.36259924046,17738.957921178335,-3575.5953219378753
1263,12000.645079779259,34875.92315050008,-22875.278070720822
1264,14693.333333333334,39314.333333333336,-24621.0
1265,12481.083333333332,30112.625,-17631.541666666668
1266,34714.48832733662,37299.51161827322,-2585.0232909366023
1267,2426.5,10866.5,-8440.0
1268,26526.5,25589.833333333336,936.6666666666642
1269,32296.108991436908,30586.170619460132,1709.9383719767757
1270,12912.372773536898,19358.20062309899,-6445.8278495620925
1271,21115.416666666668,37401.105,-16285.688333333335
1272,8616.000000000002,13357.75,-4741.749999999998
1273,2664.375,21429.43833333333,-18765.06333333333
1274,24734.999999999996,20994.389166666664,3740.6108333333323
1275,28076.833333333332,14462.499999999998,13614.333333333334
1276,24037.291666666668,25227.432499999995,-1190.1408333333275
1277,21223.125000000004,30546.583333333332,-9323.458333333328
1278,10606.906906906906,25530.179459179282,-14923.272552272376
1279,15725.958333333334,32215.541666666664,-16489.58333333333
1280,26007.166666666668,31437.530000000002,-5430.363333333335
1281,394.6666666666667,10988.250000000002,-10593.583333333336
1282,25138.416666666664,18506.375,6632.041666666664
1283,24453.307989400226,21263.741125146156,3189.5668642540695
1284,6640.333333333333,27109.875,-20469.541666666668
1285,7250.0,18630.179999999997,-11380.179999999997
1286,16034.375,31951.472499999996,-15917.097499999996
1287,27123.499999999996,36719.375,-9595.875000000004
1288,10807.041666666668,25563.7575,-14756.715833333332
1289,1254.2492917847026,29201.405225058497,-27947.155933273796
1290,4547.916666666666,30598.260000000006,-26050.343333333338
1291,4130.75,13923.000000000002,-9792.250000000002
1292,843.125,5119.833333333334,-4276.708333333334
1293,0.0,6987.141659886142,-6987.141659886142
1294,34650.0,29183.0,5467.0
1295,27082.91666666667,42606.97,-15524.05333333333
1296,1458.0,28772.463333333333,-27314.463333333333
1297,18310.12793789917,20793.265882313466,-2483.137944414295
1298,19400.0,30928.322499999995,-11528.322499999995
1299,12950.0,20043.89,-7093.889999999999
1300,27762.24,19860.74583333333,7901.494166666671
1301,6845.833333333333,30874.917200530934,-24029.0838671976
1302,1681.3333333333333,18383.029166666667,-16701.695833333335
1303,4728.625,14512.500000000002,-9783.875000000002
1304,13291.666666666668,16817.9775,-3526.310833333333
1305,6275.454056158673,10146.375369316278,-3870.9213131576053
1306,4271.833333333334,49011.89583333333,-44740.06249999999
1307,16472.5,29578.35,-13105.849999999999
1308,9905.208333333332,21979.14416666667,-12073.935833333337
1309,5563.249999999999,19296.333333333336,-13733.083333333336
1310,5016.666666666667,28404.786666666667,-23388.12
1311,377.0,18595.458333333336,-18218.458333333336
1312,21493.996391682445,30844.39675145721,-9350.400359774765
1313,37528.844169246644,19893.88613558387,17634.958033662773
1314,33583.666666666664,28566.222499999996,5017.444166666668
1315,25722.35682866728,29749.758180619447,-4027.401351952165
1316,0.0,27171.73333333333,-27171.73333333333
1317,28157.416666666664,33789.745,-5632.328333333338
1318,16610.833333333332,24708.27333333333,-8097.439999999999
1319,16749.166666666668,23783.759999999995,-7034.593333333327
1320,31172.5,24252.09,6920.41
1321,17432.875000000004,39287.5,-21854.624999999996
1322,14119.058787121205,21923.018607572652,-7803.959820451448
1323,28499.01879699755,24126.86426365743,4372.154533340119
1324,5630.0,18422.083333333336,-12792.083333333336
1325,11671.666666666666,36403.86833333333,-24732.201666666668
1326,33081.66666666667,22648.0,10433.666666666672
1327,6355.125,14378.5075,-8023.3825
1328,24874.666666666668,23539.524166666666,1335.1425000000017
1329,8409.958333333334,24719.69666666667,-16309.738333333336
1330,4651.833333333333,23448.269999999997,-18796.436666666665
1331,860.0,17591.833333333332,-16731.833333333332
1332,15868.541666666666,22634.672499999997,-6766.130833333331
1333,16582.5,33729.05249999999,-17146.55249999999
1334,18172.5,22182.266666666666,-4009.7666666666664
1335,22776.52779880198,23006.559392147425,-230.03159334544398
1336,37709.0,35681.025,2027.9749999999985
1337,7477.499999999999,14180.0,-6702.500000000001
1338,18816.791666666664,23529.0,-4712.208333333336
1339,14937.166666666668,12768.166666666666,2169.000000000002
1340,631.0198300283287,8412.636375529511,-7781.616545501183
1341,26658.18733746037,22363.522823262207,4294.664514198164
1342,2677.5,38977.629166666666,-36300.129166666666
1343,19159.833333333332,19440.75,-280.9166666666679
1344,12703.5,29610.3225,-16906.8225
1345,2992.5000000000005,19683.6025,-16691.1025
1346,4279.116967347547,20934.153752659044,-16655.036785311495
1347,5133.333333333333,21331.333333333332,-16198.0
1348,879.7499999999999,28415.625,-27535.875
1349,23397.291666666664,19924.666666666668,3472.6249999999964
1350,32932.33333333333,39269.416666666664,-6337.083333333336
1351,13915.0,26084.543333333335,-12169.543333333335
1352,17924.2012516693,22266.790633194483,-4342.589381525184
1353,23985.096464990987,19356.326627403974,4628.769837587013
1354,1974.583333333333,9473.75,-7499.166666666667
1355,8983.333333333334,15950.8275,-6967.4941666666655
1356,9978.975594971007,18481.214543473212,-8502.238948502205
1357,12112.5,31465.0,-19352.5
1358,13293.833333333334,25327.0,-12033.166666666666
1359,5679.166666666667,34746.25,-29067.083333333332
1360,30266.33333333333,25000.729999999996,5265.603333333333
1361,22885.2626103162,42266.97688591543,-19381.714275599228
1362,18088.78778158964,27410.38221359349,-9321.59443200385
1363,5013.333333333334,13572.0,-8558.666666666666
1364,4565.75,16560.166666666668,-11994.416666666668
1365,21266.14509246088,25926.48445970378,-4660.339367242901
1366,29301.125,24825.66666666667,4475.4583333333285
1367,2439.625,11870.375,-9430.75
1368,14062.5,24035.416666666668,-9972.916666666668
1369,5514.25,9525.25,-4011.0
1370,8570.833333333332,19847.817499999997,-11276.984166666665
1371,572.0000000000001,33440.625,-32868.625
1372,19057.5,21998.0,-2940.5
1373,26289.13273960984,27601.33728803834,-1312.2045484285009
1374,10872.083333333332,26524.05166666667,-15651.968333333338
1375,18203.483729022664,38121.759790697724,-19918.27606167506
1376,36145.29262086514,33758.06282613438,2387.2297947307597
1377,46096.75000000001,13575.3,32521.450000000008
1378,0.0,29353.151137572,-29353.151137572
1379,38168.27889578217,25068.795324349532,13099.483571432636
1380,1035.4217785457258,14747.299332028027,-13711.877553482302
1381,0.0,7222.350000000001,-7222.350000000001
1382,24999.000000000004,20785.517499999998,4213.4825000000055
1383,25554.666666666664,32281.416666666664,-6726.75
1384,3764.643084767368,22392.829185122817,-18628.186100355448
1385,21832.875,31034.560000000005,-9201.685000000005
1386,1029.1666666666667,12870.0,-11840.833333333334
1387,3666.666666666667,11851.833333333334,-8185.166666666667
1388,23710.333333333332,33855.45333333333,-10145.119999999999
1389,12686.750000000002,31550.555,-18863.805
1390,10687.5,16641.625000000004,-5954.125000000004
1391,19265.833333333336,30600.5,-11334.666666666664
1392,35215.51909302571,28663.324000086097,6552.195092939612
1393,2861.2916666666665,22992.035,-20130.743333333332
1394,17802.0,35812.0,-18010.0
