,p2_sum_stats_last
1872,3115.0
1873,3140.0
1874,2995.0
1875,2692.75
1876,3032.75
1877,3142.75
1878,3135.0
1879,3077.75
1880,3182.75
1881,3212.75
1882,3130.0
1883,2662.75
1884,3265.5
1885,2662.75
1886,3095.0
1887,3227.75
1888,2505.0
1889,3045.0
1890,2957.75
1891,3282.75
1892,2662.75
1893,3182.75
1894,2630.0
1895,3318.25
1896,3115.5
1897,3135.0
1898,3060.5
1899,3265.0
1900,3190.0
1901,3165.5
1902,3052.75
1903,3212.75
1904,3077.75
1905,3200.0
1906,3135.0
1907,3177.75
1908,3112.75
1909,2537.75
1910,2610.0
1911,3052.75
1912,3175.5
1913,2650.5
1914,3200.0
1915,2075.0
1916,3177.75
1917,3080.0
1918,2670.0
1919,3205.0
1920,3135.0
1921,2545.5
1922,2630.0
1923,1585.0
1924,3185.5
1925,2805.0
1926,2555.0
1927,3185.5
1928,3270.0
1929,2762.75
1930,3105.0
1931,3212.75
1932,2990.0
1933,3212.75
1934,3095.0
1935,2150.0
1936,1600.0
1937,3135.0
1938,3200.0
1939,3135.0
1940,3162.75
1941,3220.0
1942,3072.75
1943,3200.0
1944,2670.0
1945,2705.0
1946,2657.75
1947,3087.75
1948,3410.0
1949,3185.5
1950,3050.0
1951,3210.0
1952,2615.0
1953,2600.0
1954,3200.0
1955,3225.0
1956,3170.0
1957,2650.0
1958,3042.75
1959,3117.75
1960,2695.0
1961,3095.0
1962,2545.0
1963,3140.0
1964,3090.0
1965,3277.75
1966,2055.0
1967,2602.75
1968,3200.0
1969,3135.0
1970,3190.0
1971,3285.5
1972,3087.75
1973,3100.0
1974,3280.5
1975,3205.0
1976,3142.75
1977,3107.75
1978,2990.0
1979,3105.0
1980,3190.0
1981,2670.0
1982,3132.75
1983,3162.75
1984,3220.0
1985,3255.0
1986,3277.75
1987,2635.0
1988,3182.75
1989,3147.75
1990,3135.0
1991,3092.75
1992,3340.0
1993,3025.5
1994,3177.75
1995,3190.5
1996,3032.75
1997,3272.75
1998,3197.75
1999,2150.0
2000,2615.0
2001,3132.75
2002,3142.75
2003,3137.75
2004,3165.5
2005,2507.75
2006,3110.0
2007,3222.75
2008,3097.75
2009,3230.5
2010,3207.75
2011,3155.0
2012,2677.75
2013,3112.75
2014,3165.0
2015,3295.0
2016,3197.75
2017,3045.0
2018,3130.0
2019,2775.0
2020,2770.0
2021,3280.5
2022,2725.5
2023,3152.75
2024,2670.5
2025,3165.5
2026,3135.0
2027,3285.0
2028,2765.0
2029,3290.5
2030,1630.0
2031,3127.75
2032,2762.75
2033,3125.0
2034,3250.0
2035,3190.0
2036,2120.0
2037,3075.0
2038,3207.75
2039,2620.0
2040,3265.0
2041,3175.0
2042,2077.75
2043,3175.5
2044,3197.75
2045,3085.0
2046,3100.0
2047,2550.5
2048,2555.0
2049,3235.0
2050,3135.0
2051,2645.0
2052,2550.0
2053,3227.75
2054,3142.75
2055,3305.0
2056,2685.0
2057,2090.0
2058,3265.0
2059,3225.0
2060,3135.0
2061,2555.0
2062,3212.75
2063,3207.75
2064,2660.0
2065,3265.0
2066,3315.0
2067,3167.75
2068,3197.75
2069,2620.0
2070,3190.0
2071,3210.0
2072,3105.0
2073,3037.75
2074,2695.0
2075,3217.75
2076,3265.0
2077,3140.0
2078,2170.0
2079,2865.0
2080,3032.75
2081,3150.0
2082,3205.0
2083,3132.75
2084,3065.0
2085,2122.75
2086,2685.0
2087,3165.0
2088,3127.75
2089,3127.75
2090,3175.0
2091,2582.75
2092,3182.75
2093,3187.75
2094,2545.0
2095,2620.0
2096,3100.0
2097,3175.0
2098,3125.0
2099,2762.75
2100,3180.0
2101,2530.0
2102,2445.0
2103,3177.75
2104,2990.0
2105,3322.75
2106,3065.0
2107,2692.75
2108,3265.0
2109,3125.0
2110,2555.0
2111,3197.75
2112,2072.75
2113,2440.0
2114,2652.75
2115,3270.0
2116,3060.0
2117,3085.0
2118,3177.75
2119,2587.75
2120,3170.0
2121,3155.0
2122,2617.75
2123,3085.0
2124,2990.0
2125,3185.0
2126,3178.25
2127,3132.75
2128,2605.5
2129,2242.75
2130,3272.75
2131,3210.0
2132,2695.5
2133,3185.5
2134,3240.0
2135,3272.75
2136,2612.75
2137,2682.75
2138,2655.0
2139,3170.5
2140,3197.75
2141,3185.0
2142,2500.0
2143,3190.5
2144,3177.75
2145,3240.0
2146,3235.0
2147,3182.75
2148,3200.0
2149,2167.75
2150,3240.0
2151,3210.0
2152,2995.0
2153,3135.0
2154,2550.0
2155,3182.75
2156,2797.75
2157,3265.0
2158,3275.0
2159,3085.0
2160,2125.0
2161,3207.75
2162,3130.5
2163,3175.5
2164,2990.0
2165,3352.75
2166,3182.75
2167,3070.5
2168,3177.75
2169,2775.0
2170,3232.75
2171,3142.75
2172,2750.0
2173,2622.75
2174,3265.0
2175,3145.0
2176,2670.0
2177,3142.75
2178,2490.0
2179,3032.75
2180,3190.5
2181,2705.0
2182,3172.75
2183,3220.0
2184,3215.0
2185,3197.75
2186,2662.75
2187,3205.0
2188,3205.0
2189,3135.0
2190,3090.5
2191,2645.0
2192,2630.0
2193,3200.0
2194,3197.75
2195,2677.75
2196,3110.0
2197,3200.0
2198,3115.0
2199,3197.75
2200,2640.0
2201,2677.75
2202,3127.75
2203,3330.0
2204,3112.75
2205,2090.0
2206,2680.0
2207,2745.0
2208,3125.0
2209,3180.5
2210,3302.75
2211,3045.0
2212,2750.0
2213,3177.75
2214,3197.75
2215,2980.0
2216,2557.75
2217,2650.5
2218,3210.0
2219,3210.0
2220,2745.0
2221,3135.0
2222,3212.75
2223,3145.5
2224,3270.0
2225,3162.75
2226,3177.75
2227,3177.75
2228,3095.0
2229,3212.75
2230,3135.0
2231,2775.0
2232,2720.5
2233,3210.0
2234,2660.0
2235,3120.0
2236,2207.75
2237,3050.0
2238,2590.0
2239,3052.75
2240,3240.5
2241,2655.0
2242,3177.75
2243,2617.75
2244,3020.0
2245,2730.0
2246,2890.0
2247,3240.0
2248,2695.5
2249,3135.0
2250,3275.0
2251,3057.75
2252,3117.75
2253,3162.75
2254,2610.0
2255,3117.75
2256,3040.5
2257,3177.75
2258,2592.75
2259,2960.0
2260,2655.0
2261,3032.75
2262,3285.0
2263,2667.75
2264,3085.0
2265,3085.0
2266,3177.75
2267,3077.75
2268,3175.0
2269,2560.0
2270,3375.0
2271,3135.0
2272,3222.75
2273,2602.75
2274,2592.75
2275,2462.75
2276,2685.0
2277,2685.0
2278,3297.75
2279,3240.0
2280,2685.5
2281,3157.75
2282,2555.0
2283,2707.75
2284,3197.75
2285,2985.0
2286,3327.75
2287,2982.75
2288,3110.0
2289,3165.0
2290,3090.5
2291,3057.75
2292,3207.75
2293,3058.25
2294,3275.0
2295,3212.75
2296,3042.75
2297,3190.0
2298,3107.75
2299,3097.75
2300,2620.0
2301,2492.75
2302,2565.0
2303,3265.0
2304,3192.75
2305,3077.75
2306,3065.0
2307,3025.5
2308,3265.0
2309,2550.0
2310,2515.0
2311,3300.0
2312,3185.5
2313,2980.0
2314,3025.0
2315,2747.75
2316,2655.0
2317,3197.75
2318,2557.75
2319,2142.75
2320,3010.0
2321,3197.75
2322,3107.75
2323,3215.5
2324,2592.75
2325,2250.0
2326,3227.75
2327,3225.0
2328,3137.75
2329,3232.75
2330,3125.0
2331,3242.75
2332,2715.0
2333,3210.0
2334,3190.0
2335,2645.0
2336,3195.0
2337,3105.0
2338,2597.75
2339,2630.0
2340,3200.0
2341,3165.0
2342,2722.75
2343,3190.5
2344,3135.0
2345,1600.0
2346,3140.0
2347,3218.25
2348,2925.0
2349,3077.75
2350,3107.75
2351,3045.0
2352,3185.5
2353,3287.75
2354,3090.0
2355,3245.0
2356,3190.0
2357,3135.0
2358,3062.75
2359,3070.0
2360,3145.0
2361,2687.75
2362,3065.0
2363,3235.0
2364,3132.75
2365,2625.0
2366,3217.75
2367,3132.75
2368,3085.0
2369,3198.25
2370,3077.75
2371,3135.0
2372,2942.75
2373,3142.75
2374,2560.0
2375,2662.75
2376,3265.0
2377,2650.0
2378,3225.5
2379,3190.0
2380,3190.0
2381,3142.75
2382,3020.0
2383,3327.75
2384,3075.0
2385,2042.75
2386,3285.0
2387,3162.75
2388,3105.0
2389,3067.75
2390,3100.5
2391,3085.5
2392,3267.75
2393,3135.0
2394,3347.75
2395,3140.0
2396,2660.0
2397,2100.0
2398,3085.5
2399,3095.0
2400,3187.75
2401,3272.75
2402,3110.0
2403,3248.25
2404,3213.25
2405,3087.75
2406,3130.0
2407,3153.25
2408,3255.5
2409,2605.5
2410,3095.5
2411,3095.0
2412,2642.75
2413,2702.75
2414,3125.0
2415,3195.0
2416,2615.0
2417,3020.0
2418,3270.0
2419,2630.0
2420,2880.0
2421,2975.5
2422,2990.0
2423,3197.75
2424,2610.0
2425,1995.0
2426,3180.0
2427,2582.75
2428,2557.75
2429,3225.0
2430,2762.75
2431,1635.0
2432,3197.75
2433,2592.75
2434,3197.75
2435,3212.75
2436,3205.0
2437,2705.0
2438,3185.5
2439,3127.75
2440,3215.0
2441,2105.0
2442,3117.75
2443,2185.0
2444,3230.0
2445,2760.0
2446,3165.0
2447,3200.0
2448,3205.5
2449,3297.75
2450,2670.5
2451,3197.75
2452,3085.0
2453,3165.5
2454,2690.0
2455,3190.0
2456,3190.0
2457,3215.0
2458,3245.0
2459,3135.0
2460,3182.75
2461,3030.0
2462,3165.5
2463,3120.0
2464,3175.0
2465,2770.0
2466,3272.75
2467,2680.0
2468,2607.75
2469,3257.75
2470,3205.5
2471,3135.5
2472,3207.75
2473,3272.75
2474,3165.0
2475,2570.0
2476,3182.75
2477,3282.75
2478,3107.75
2479,2625.0
2480,3277.75
2481,2070.5
2482,3077.75
2483,3285.0
2484,3077.75
2485,2577.75
2486,3265.0
2487,3135.0
2488,3190.0
2489,3130.0
2490,3175.0
2491,2050.0
2492,3177.75
2493,2570.0
2494,3207.75
2495,3190.0
2496,3205.0
2497,3225.0
2498,3205.0
2499,3105.0
2500,3027.75
2501,1965.0
2502,2620.0
2503,2597.75
2504,3330.0
2505,3230.5
2506,3215.5
2507,2730.0
2508,3157.75
2509,3197.75
2510,3270.0
2511,3090.0
2512,3197.75
2513,2705.0
2514,2600.0
2515,2160.0
2516,2737.75
2517,3147.75
2518,3092.75
2519,3042.75
2520,3220.0
2521,3142.75
2522,2690.0
2523,3192.75
2524,2635.0
2525,2500.0
2526,3020.0
2527,3137.75
2528,3190.0
2529,3207.75
2530,3190.0
2531,3277.75
2532,2651.0
2533,3195.0
2534,3180.0
2535,3182.75
2536,3165.0
2537,3245.0
2538,3177.75
2539,2585.0
2540,3197.75
2541,3170.0
2542,2040.0
2543,3095.0
2544,2537.75
2545,2642.75
2546,1615.0
2547,3133.75
2548,2492.75
2549,3177.75
2550,2585.0
2551,3095.5
2552,3382.75
2553,3270.0
2554,2730.0
2555,3177.75
2556,3075.0
2557,2770.0
2558,2650.0
2559,2690.0
2560,3130.0
2561,3182.75
2562,3175.0
2563,3230.0
2564,3197.75
2565,3182.75
2566,3207.75
2567,3135.0
2568,3085.0
2569,2782.75
2570,3190.0
2571,3270.0
2572,2555.0
2573,3137.75
2574,2992.75
2575,3125.0
2576,3222.75
2577,3147.75
2578,2795.0
2579,3265.0
2580,3142.75
2581,2710.0
2582,3140.0
2583,2685.5
2584,2990.0
2585,3160.5
2586,3042.75
2587,3292.75
2588,3120.0
2589,3157.75
2590,3075.0
2591,3210.0
2592,3110.0
2593,2635.0
2594,3097.75
2595,2662.75
2596,3132.75
2597,3277.75
2598,3190.0
2599,2623.25
2600,2625.0
2601,2997.75
2602,3175.0
2603,2805.5
2604,2050.0
2605,3165.0
2606,2715.5
2607,3190.0
2608,2997.75
2609,3190.0
2610,2695.5
2611,3190.0
2612,3270.0
2613,3182.75
2614,3188.25
2615,3317.75
2616,2210.0
2617,2645.0
2618,3130.0
2619,3212.75
2620,3075.0
2621,2730.0
2622,3182.75
2623,2720.0
2624,3145.0
2625,3177.75
2626,3205.5
2627,3145.5
2628,1985.0
2629,3092.75
2630,3025.0
2631,2602.75
2632,3135.0
2633,3300.0
2634,3167.75
2635,3265.0
2636,2550.0
2637,3142.75
2638,3202.75
2639,3077.75
2640,3145.0
2641,3125.0
2642,2755.0
2643,2765.0
2644,2575.0
2645,3207.75
2646,2510.0
2647,3130.0
2648,3045.0
2649,3160.0
2650,2985.5
2651,3135.0
2652,3232.75
2653,2625.5
2654,3240.5
2655,3182.75
2656,2412.75
2657,3145.0
2658,3193.25
2659,1535.0
2660,2987.75
2661,3270.0
2662,3265.0
2663,3125.5
2664,3157.75
2665,3370.0
2666,3150.0
2667,3182.75
2668,3222.75
2669,3012.75
2670,2110.0
2671,3165.0
2672,3277.75
2673,1450.0
2674,3150.0
2675,2620.0
2676,3190.0
2677,3095.0
2678,2705.0
2679,3212.75
2680,3135.0
2681,3200.0
2682,2740.0
2683,2625.5
2684,2712.75
2685,3147.75
2686,2640.0
2687,3275.0
2688,3170.0
2689,3407.75
2690,3140.0
2691,3052.75
2692,3190.0
2693,3165.0
2694,3177.75
2695,2680.0
2696,3095.0
2697,3085.0
2698,3237.75
2699,3132.75
2700,3235.0
2701,3260.0
2702,3162.75
2703,3120.0
2704,2750.0
2705,3130.5
2706,2507.75
2707,3132.75
2708,3202.75
2709,2172.75
2710,3110.5
2711,3147.75
2712,3090.0
2713,3177.75
2714,3280.0
2715,3177.75
2716,3190.0
2717,3190.0
2718,3315.0
2719,3270.0
2720,2532.75
2721,3102.75
2722,3212.75
2723,3235.0
2724,3217.75
2725,3207.75
2726,3125.0
2727,3130.0
2728,2685.0
2729,3245.5
2730,3092.75
2731,2762.75
2732,3177.75
2733,2632.75
2734,3140.0
2735,2620.0
2736,2490.0
2737,2640.0
2738,2677.75
2739,3190.0
2740,3285.0
2741,2547.75
2742,2105.0
2743,3270.0
2744,3205.0
2745,2750.0
2746,2677.75
2747,2770.0
2748,3215.0
2749,2500.0
2750,3145.5
2751,3150.0
2752,2040.0
2753,3175.0
2754,3135.5
2755,3190.0
2756,2687.75
2757,3177.75
2758,2757.75
2759,2585.0
2760,3175.5
2761,3240.0
2762,3185.5
2763,3085.5
2764,3265.0
2765,2602.75
2766,3135.0
2767,2700.0
2768,3120.0
2769,2462.75
2770,2700.5
2771,3165.0
2772,3182.75
2773,3185.0
2774,3225.5
2775,3227.75
2776,3185.5
2777,3032.75
2778,3090.0
2779,2712.75
2780,3075.0
2781,2700.5
2782,3252.75
2783,3125.0
2784,3177.75
2785,3165.0
2786,3177.75
2787,3290.0
2788,2175.0
2789,2570.0
2790,3360.0
2791,3205.5
2792,3267.75
2793,3220.0
2794,3160.0
2795,3100.0
2796,3290.0
2797,2682.75
2798,3165.0
2799,3270.0
2800,2565.0
2801,1500.0
2802,3245.0
2803,3147.75
2804,3175.5
2805,3190.0
2806,2757.75
2807,3065.5
2808,3250.0
2809,1005.0
2810,3177.75
2811,3262.75
2812,3202.75
2813,3127.75
2814,2682.75
2815,3135.0
2816,3270.0
2817,3040.5
2818,3185.0
2819,3272.75
2820,2625.0
2821,3190.0
2822,3215.0
2823,2682.75
2824,3045.0
2825,3110.0
2826,2645.0
2827,2680.0
2828,2637.75
2829,2610.0
2830,2455.0
2831,3185.0
2832,2607.75
2833,2505.0
2834,3185.5
2835,2795.0
2836,2700.0
2837,3077.75
2838,3172.75
2839,3045.0
2840,3162.75
2841,3185.5
2842,3155.0
2843,2662.75
2844,3082.75
2845,3175.0
2846,2790.0
2847,2730.0
2848,3165.0
2849,3182.75
2850,3270.0
2851,3190.0
2852,3177.75
2853,3210.0
2854,3070.0
2855,3125.0
2856,2160.0
2857,3325.0
2858,3227.75
2859,3085.0
2860,3130.0
2861,3033.25
2862,3265.0
2863,2750.0
2864,3095.0
2865,3130.0
2866,3295.0
2867,3200.0
2868,3307.75
2869,2110.0
2870,3275.5
2871,3190.0
2872,3240.0
2873,3182.75
2874,3130.0
2875,2220.0
2876,3270.0
2877,2550.0
2878,2595.0
2879,3197.75
2880,3235.0
2881,3212.75
2882,3085.0
2883,3112.75
2884,3272.75
2885,3042.75
2886,3182.75
2887,3135.0
2888,2982.75
2889,3115.0
2890,3062.75
2891,2782.75
2892,2157.75
2893,3292.75
2894,3142.75
2895,3265.0
2896,3197.75
2897,2680.0
2898,3085.0
2899,2605.0
2900,3037.75
2901,3132.75
2902,3177.75
2903,3265.0
2904,2750.0
2905,2630.0
2906,3190.0
2907,3160.0
2908,2530.0
2909,2707.75
2910,2645.0
2911,3275.0
2912,3212.75
2913,3182.75
2914,3337.75
2915,3185.0
2916,3200.0
2917,2180.0
2918,3127.75
2919,3095.0
2920,3172.75
2921,3132.75
2922,3140.0
2923,2602.75
2924,3133.25
2925,3200.0
2926,3200.0
2927,3130.5
2928,2702.75
2929,2605.5
2930,3260.0
2931,3272.75
2932,3317.75
2933,3075.0
2934,3207.75
2935,3142.75
2936,2040.0
2937,2610.0
2938,3085.0
2939,3140.0
2940,3195.0
2941,3225.0
2942,2655.0
2943,3205.0
2944,3200.0
2945,3015.5
2946,3190.0
2947,2945.0
2948,2637.75
2949,3125.0
2950,2597.75
2951,2572.75
2952,3270.0
2953,3040.5
2954,3170.0
2955,2765.0
2956,2695.0
2957,3125.0
2958,2990.0
2959,3185.5
2960,3172.75
2961,3207.75
2962,2490.0
2963,3255.5
2964,3095.0
2965,3062.75
2966,2702.75
2967,3112.75
2968,3045.0
2969,2617.75
2970,3230.0
2971,3132.75
2972,3140.0
2973,3225.0
2974,2685.0
2975,2580.0
2976,3032.75
2977,3285.0
2978,3197.75
2979,2687.75
2980,2752.75
2981,3060.0
2982,3125.0
2983,3217.75
2984,2642.75
2985,2990.5
2986,3032.75
2987,2640.0
2988,3152.75
2989,2670.0
2990,3265.0
2991,3137.75
2992,3085.5
2993,2605.0
2994,3160.5
2995,3060.0
2996,3117.75
2997,3160.0
2998,3162.75
2999,3240.0
3000,2462.75
3001,3085.0
3002,3265.0
3003,2702.75
3004,3125.0
3005,3140.0
3006,3212.75
3007,2650.0
3008,3190.0
3009,3270.0
3010,2775.0
3011,2700.0
3012,2590.5
3013,3135.0
3014,3285.0
3015,3177.75
3016,3020.0
3017,2750.0
3018,3152.75
3019,2582.75
3020,2618.25
3021,2075.0
3022,3142.75
3023,3115.0
3024,2460.0
3025,3135.0
3026,3145.5
3027,2695.0
3028,3125.0
3029,3222.75
3030,3177.75
3031,3180.0
3032,2677.75
3033,2715.0
3034,3302.75
3035,3020.0
3036,3142.75
3037,3177.75
3038,3135.0
3039,3150.5
3040,2997.75
3041,3135.0
3042,3165.0
3043,3265.0
3044,2582.75
3045,3167.75
3046,3142.75
3047,3030.0
3048,2587.75
3049,3190.0
3050,3050.0
3051,3080.5
3052,3267.75
3053,2715.0
3054,3045.5
3055,3192.75
3056,2555.0
3057,2650.0
3058,3222.75
3059,3172.75
3060,3250.5
3061,2500.0
3062,3105.0
3063,3217.75
3064,2605.0
3065,3177.75
3066,3090.0
3067,2640.0
3068,2590.0
3069,3135.0
3070,3060.5
3071,3157.75
3072,3082.75
3073,2820.0
3074,2592.75
3075,2835.0
3076,3200.0
3077,3155.0
3078,2625.0
3079,3197.75
3080,2620.0
3081,3082.75
3082,3210.0
3083,3025.0
3084,3142.75
3085,2557.75
3086,3085.0
3087,3135.0
3088,2790.0
3089,3222.75
3090,3082.75
3091,2515.0
3092,3132.75
3093,3140.0
3094,3135.0
3095,3270.0
3096,3135.0
3097,2567.75
3098,3190.0
3099,3207.75
3100,2710.0
3101,2670.0
3102,2405.0
3103,3142.75
3104,2990.0
3105,3205.5
3106,2975.0
3107,3212.75
3108,3197.75
3109,3020.0
3110,2445.0
3111,1515.0
3112,3135.0
3113,3135.0
3114,2682.75
3115,3190.5
3116,2585.0
3117,2680.0
3118,2687.75
3119,3182.75
3120,3137.75
3121,3172.75
3122,2525.0
3123,3032.75
3124,2515.0
3125,3132.75
3126,3285.0
3127,3205.0
3128,2600.5
3129,2575.0
3130,2617.75
3131,3197.75
3132,3275.0
3133,3177.75
3134,3190.0
3135,2660.0
3136,2610.0
3137,3125.0
3138,2622.75
3139,2980.0
3140,2975.0
3141,3172.75
3142,3040.5
3143,3165.0
3144,3032.75
3145,3185.5
3146,3147.75
3147,3163.25
3148,3165.0
3149,3250.0
3150,3235.0
3151,3147.75
3152,3050.0
3153,3030.0
3154,3117.75
3155,3270.0
3156,3250.0
3157,3187.75
3158,3022.75
3159,3255.0
3160,3182.75
3161,2775.0
3162,3190.0
3163,3130.0
3164,3200.0
3165,2495.0
3166,3235.0
3167,2150.0
3168,3120.0
3169,3132.75
3170,3080.0
3171,3085.5
3172,2642.75
3173,3142.75
3174,2142.75
3175,2765.0
3176,2640.0
3177,3205.5
3178,2670.0
3179,3165.0
3180,3198.25
3181,2702.75
3182,3140.0
3183,2440.0
3184,3212.75
3185,3205.0
3186,3130.5
3187,3122.75
3188,1570.0
3189,3155.5
3190,3142.75
3191,3132.75
3192,3160.0
3193,3187.75
3194,2590.0
3195,2540.0
3196,2670.0
3197,3152.75
3198,2605.0
3199,3198.25
3200,3125.0
3201,3265.0
3202,3190.5
3203,2085.0
3204,3177.75
3205,2030.0
3206,2455.0
3207,3095.0
3208,2505.5
3209,3167.75
3210,3385.0
3211,3167.75
3212,3257.75
3213,3132.75
3214,3157.75
3215,3140.0
3216,2670.5
3217,3260.0
3218,3140.0
3219,3080.0
3220,3190.5
3221,3245.0
3222,2597.75
3223,3182.75
3224,3175.0
3225,3110.0
3226,3080.0
3227,2775.0
3228,2280.0
3229,3232.75
3230,2142.75
3231,3135.0
3232,2637.75
3233,3227.75
3234,3250.0
3235,3152.75
3236,3187.75
3237,3275.0
3238,3270.0
3239,3210.0
3240,2530.0
3241,3142.75
3242,2745.0
3243,3125.0
3244,3120.0
3245,3217.75
3246,3145.0
3247,3175.0
3248,3125.0
3249,3197.75
3250,3312.75
3251,3190.0
3252,3127.75
3253,3137.75
3254,3215.5
3255,3190.0
3256,3157.75
3257,3310.0
3258,3155.0
3259,3165.0
3260,3137.75
3261,3157.75
3262,2650.0
3263,3097.75
3264,3261.0
3265,3142.75
3266,3205.5
3267,3160.5
3268,2597.75
3269,3162.75
3270,2062.75
3271,2617.75
3272,3225.0
3273,3210.0
3274,3135.5
3275,3175.0
3276,2165.0
3277,2627.75
3278,3142.75
3279,3125.0
3280,2800.0
3281,2470.0
3282,3355.5
3283,2997.75
3284,3305.0
3285,3145.0
3286,2685.0
3287,3245.0
3288,2497.75
3289,3185.5
3290,3112.75
3291,2795.0
3292,3190.0
3293,2662.75
3294,2710.0
3295,2147.75
3296,2687.75
3297,3207.75
3298,1545.0
3299,3147.75
3300,3120.0
3301,2775.0
3302,2620.0
3303,2605.0
3304,3032.75
3305,2820.0
3306,3217.75
3307,2075.0
3308,2982.75
3309,3137.75
3310,2595.0
3311,3210.0
3312,3135.0
3313,3272.75
3314,3120.0
3315,3190.0
3316,3280.0
3317,2605.0
3318,3297.75
3319,3207.75
3320,3155.0
3321,3257.75
3322,3210.0
3323,2705.0
3324,3118.25
3325,2520.5
3326,3210.0
3327,2537.75
3328,3147.75
3329,3032.75
3330,1855.0
3331,3100.0
3332,3217.75
3333,3122.75
3334,3165.0
3335,2690.0
3336,3130.0
3337,2640.0
3338,2605.0
3339,2680.0
3340,3257.75
3341,2180.0
3342,3105.5
3343,3122.75
3344,3270.0
3345,3177.75
3346,3182.75
3347,3090.0
3348,1960.0
3349,3177.75
3350,2585.0
3351,2447.75
3352,3212.75
3353,3135.0
3354,2557.75
3355,3212.75
3356,2717.75
3357,3270.0
3358,2745.0
3359,3125.0
3360,3100.0
3361,3000.5
3362,3005.5
3363,3335.0
3364,2500.0
3365,3027.75
3366,3190.0
3367,3310.5
3368,3130.0
3369,3160.0
3370,3215.0
3371,3190.0
3372,3270.0
3373,3222.75
3374,3080.5
3375,3270.0
3376,3190.0
3377,2695.0
3378,3182.75
3379,3207.75
3380,3342.75
3381,3242.75
3382,2695.0
3383,3090.0
3384,3302.75
3385,3160.0
3386,3182.75
3387,3052.75
3388,2642.75
3389,3205.0
3390,2655.0
3391,3132.75
3392,2597.75
3393,3190.0
3394,3190.5
3395,3150.5
3396,3055.0
3397,3200.0
3398,2682.75
3399,2665.0
3400,3210.0
3401,3135.0
3402,2690.5
3403,2645.0
3404,3075.0
3405,2770.0
3406,3175.0
3407,3190.0
3408,3185.5
3409,3200.0
3410,3270.0
3411,3260.0
3412,3020.0
3413,3152.75
3414,2625.0
3415,2715.0
3416,3095.0
3417,3265.0
3418,3270.0
3419,3020.0
3420,3197.75
3421,2670.0
3422,2687.75
3423,3165.0
3424,3190.0
3425,3195.0
3426,3115.0
3427,2550.0
3428,3070.5
3429,2585.0
3430,3147.75
3431,2627.75
3432,3240.5
3433,3315.0
3434,3190.5
3435,3260.0
3436,3235.0
3437,3225.0
3438,3085.0
3439,2105.0
3440,3265.0
3441,2670.0
3442,3185.5
3443,2690.0
3444,3172.75
3445,3190.0
3446,2120.0
3447,3185.5
3448,3142.75
3449,2810.0
3450,1540.0
3451,3095.0
3452,3227.75
3453,2692.75
3454,3172.75
3455,3270.0
3456,3052.75
3457,3060.0
3458,2610.5
3459,2565.0
3460,3052.75
3461,3285.0
3462,2140.0
3463,3242.75
3464,3135.0
3465,2610.0
3466,2602.75
3467,3215.0
3468,3120.0
3469,2590.0
3470,2562.75
3471,3145.0
3472,2555.0
3473,2670.0
3474,3140.0
3475,2195.0
3476,3125.0
3477,3265.0
3478,3070.0
3479,2565.0
3480,3135.0
3481,3020.0
3482,2627.75
3483,3135.0
3484,2697.75
3485,3195.0
3486,2640.0
3487,2447.75
3488,3200.0
3489,3215.0
3490,3175.0
3491,2637.75
3492,3125.0
3493,3127.75
3494,3137.75
3495,3107.75
3496,2595.5
3497,2780.0
3498,3045.0
3499,3137.75
3500,3190.0
3501,3250.0
3502,3280.5
3503,3212.75
3504,3230.0
3505,3182.75
3506,3075.0
3507,2760.0
3508,3130.5
3509,3077.75
3510,2695.5
3511,3125.0
3512,3245.0
3513,3165.0
3514,3040.5
3515,2620.0
3516,2602.75
3517,3195.5
3518,3190.0
3519,3190.5
3520,3277.75
3521,3177.75
3522,3000.0
3523,2525.0
3524,3085.5
3525,3217.75
3526,3190.0
3527,3130.0
3528,3270.0
3529,3177.75
3530,2692.75
3531,2555.0
3532,2602.75
3533,3020.0
3534,2682.75
3535,3065.5
3536,3175.0
3537,2777.75
3538,3085.0
3539,3245.0
3540,3027.75
3541,2452.75
3542,2590.5
3543,3185.0
3544,2982.75
3545,3165.0
3546,2637.75
3547,3190.0
3548,3185.0
3549,3220.0
3550,3170.5
3551,3165.5
3552,3020.0
3553,3257.75
3554,3220.0
3555,3040.5
3556,3140.0
3557,3190.0
3558,3190.0
3559,3045.5
3560,3155.5
3561,3240.5
3562,3170.0
3563,3220.5
3564,3155.0
3565,2620.0
3566,2725.0
3567,2710.0
3568,2695.0
3569,3130.0
3570,3220.0
3571,3125.0
3572,3197.75
3573,3205.0
3574,3105.0
3575,3097.75
3576,3102.75
3577,3035.0
3578,3155.0
3579,3197.75
3580,3262.75
3581,3135.0
3582,2105.0
3583,3165.0
3584,3207.75
3585,2740.0
3586,3170.0
3587,3112.75
3588,3140.0
3589,3210.0
3590,3077.75
3591,3190.5
3592,3190.0
3593,3145.0
3594,3205.0
3595,2585.0
3596,2602.75
3597,3325.0
3598,3155.0
3599,3087.75
3600,2615.5
3601,2605.0
3602,3095.5
3603,3217.75
3604,3275.0
3605,3135.0
3606,2650.0
3607,3138.25
3608,2975.5
3609,3385.0
3610,2820.0
3611,3102.75
3612,3015.0
3613,3032.75
3614,3250.0
3615,3155.0
3616,3190.0
3617,3120.5
3618,2592.75
3619,3020.0
