,p1_spd_trend,p2_spd_trend,spd_trend_diff
1403,-17.5,-33.33333333333334,15.833333333333343
1404,0.0,0.0,0.0
1405,-28.333333333333336,-20.83333333333333,-7.500000000000007
1406,-34.166666666666664,0.0,-34.166666666666664
1407,-17.5,0.0,-17.5
1408,0.0,0.0,0.0
1409,-28.333333333333343,0.0,-28.333333333333343
1410,-16.66666666666667,-14.166666666666657,-2.500000000000014
1411,-20.83333333333333,-20.83333333333333,0.0
1412,0.0,0.0,0.0
1413,-10.833333333333329,0.0,-10.833333333333329
1414,-55.0,-20.83333333333333,-34.16666666666667
1415,-25.0,-10.833333333333329,-14.166666666666671
1416,-60.833333333333336,0.0,-60.833333333333336
1417,-44.166666666666664,0.0,-44.166666666666664
1418,-31.66666666666667,-17.5,-14.166666666666671
1419,-63.33333333333334,-21.666666666666664,-41.66666666666668
1420,-17.5,0.0,-17.5
1421,-31.66666666666667,0.0,-31.66666666666667
1422,-10.833333333333329,0.0,-10.833333333333329
1423,-21.66666666666667,0.0,-21.66666666666667
1424,-32.5,-16.66666666666667,-15.833333333333329
1425,-22.5,-20.83333333333333,-1.6666666666666714
1426,-20.833333333333343,0.0,-20.833333333333343
1427,-66.66666666666667,-21.666666666666657,-45.000000000000014
1428,-17.5,-10.833333333333329,-6.666666666666671
1429,-10.833333333333329,0.0,-10.833333333333329
1430,-70.83333333333333,0.0,-70.83333333333333
1431,-41.666666666666664,0.0,-41.666666666666664
1432,-20.833333333333343,0.0,-20.833333333333343
1433,-31.66666666666667,-17.5,-14.166666666666671
1434,-54.166666666666664,-17.5,-36.666666666666664
1435,-31.666666666666664,-17.5,-14.166666666666664
1436,-60.833333333333336,-20.83333333333333,-40.00000000000001
1437,-51.66666666666667,-10.833333333333343,-40.83333333333333
1438,-59.16666666666667,-20.83333333333333,-38.33333333333334
1439,-10.833333333333329,-10.833333333333343,1.4210854715202004e-14
1440,-43.33333333333333,-11.666666666666671,-31.666666666666657
1441,-43.333333333333336,0.0,-43.333333333333336
1442,-43.333333333333336,0.0,-43.333333333333336
1443,-64.16666666666666,0.0,-64.16666666666666
1444,-20.83333333333333,-10.833333333333329,-10.0
1445,-31.666666666666664,-17.5,-14.166666666666664
1446,-28.33333333333333,0.0,-28.33333333333333
1447,-34.16666666666667,-17.5,-16.66666666666667
1448,-10.833333333333329,0.0,-10.833333333333329
1449,-37.5,0.0,-37.5
1450,-43.333333333333336,-20.83333333333333,-22.500000000000007
1451,-64.16666666666666,0.0,-64.16666666666666
1452,-36.66666666666667,0.0,-36.66666666666667
1453,-10.833333333333329,0.0,-10.833333333333329
1454,-31.66666666666667,-20.833333333333343,-10.833333333333329
1455,0.0,0.0,0.0
1456,-37.5,0.0,-37.5
1457,-27.5,0.0,-27.5
1458,-70.0,0.0,-70.0
1459,-31.66666666666667,0.0,-31.66666666666667
1460,-31.666666666666657,0.0,-31.666666666666657
1461,-22.5,0.0,-22.5
1462,-49.166666666666664,-17.5,-31.666666666666664
1463,-56.66666666666667,-17.5,-39.16666666666667
1464,-62.50000000000001,0.0,-62.50000000000001
1465,-20.83333333333333,0.0,-20.83333333333333
1466,-38.333333333333336,0.0,-38.333333333333336
1467,-31.66666666666667,0.0,-31.66666666666667
1468,0.0,0.0,0.0
1469,-16.666666666666664,-20.83333333333333,4.166666666666664
1470,-20.83333333333333,0.0,-20.83333333333333
1471,-41.66666666666667,0.0,-41.66666666666667
1472,-10.833333333333329,0.0,-10.833333333333329
1473,0.0,0.0,0.0
1474,0.0,0.0,0.0
1475,-22.5,0.0,-22.5
1476,0.0,0.0,0.0
1477,-16.66666666666667,0.0,-16.66666666666667
1478,-34.99999999999999,0.0,-34.99999999999999
1479,-38.333333333333336,0.0,-38.333333333333336
1480,-55.00000000000001,-10.833333333333343,-44.166666666666664
1481,0.0,0.0,0.0
1482,-20.833333333333343,0.0,-20.833333333333343
1483,-10.833333333333329,0.0,-10.833333333333329
1484,-51.66666666666667,-10.833333333333343,-40.83333333333333
1485,-27.5,0.0,-27.5
1486,-43.333333333333336,-38.33333333333333,-5.000000000000007
1487,-33.333333333333336,0.0,-33.333333333333336
1488,-67.5,-33.33333333333333,-34.16666666666667
1489,0.0,0.0,0.0
1490,-16.66666666666667,0.0,-16.66666666666667
1491,-10.833333333333329,0.0,-10.833333333333329
1492,-10.833333333333329,0.0,-10.833333333333329
1493,-20.83333333333333,-20.83333333333333,0.0
1494,-20.83333333333333,0.0,-20.83333333333333
1495,-54.16666666666667,-10.833333333333329,-43.33333333333334
1496,-31.66666666666667,0.0,-31.66666666666667
1497,-37.5,0.0,-37.5
1498,-22.5,-20.83333333333333,-1.6666666666666714
1499,-31.66666666666667,-28.33333333333333,-3.333333333333343
1500,-37.50000000000001,0.0,-37.50000000000001
1501,-17.5,0.0,-17.5
1502,-39.166666666666664,0.0,-39.166666666666664
1503,-22.5,-21.666666666666664,-0.8333333333333357
1504,-20.83333333333333,0.0,-20.83333333333333
1505,-20.833333333333343,-20.83333333333333,-1.4210854715202004e-14
1506,-34.166666666666664,-10.833333333333329,-23.333333333333336
1507,-44.16666666666667,-10.833333333333329,-33.33333333333334
1508,0.0,0.0,0.0
1509,-61.666666666666664,-10.833333333333329,-50.833333333333336
1510,-21.66666666666667,-10.833333333333329,-10.833333333333343
1511,-39.166666666666664,0.0,-39.166666666666664
1512,0.0,0.0,0.0
1513,-20.83333333333333,0.0,-20.83333333333333
1514,0.0,0.0,0.0
1515,-10.833333333333329,-10.833333333333329,0.0
1516,-59.99999999999999,-34.16666666666666,-25.833333333333336
1517,-44.16666666666667,0.0,-44.16666666666667
1518,-35.0,0.0,-35.0
1519,-38.333333333333336,-14.166666666666657,-24.16666666666668
1520,-17.5,0.0,-17.5
1521,-60.833333333333336,0.0,-60.833333333333336
1522,-58.33333333333333,0.0,-58.33333333333333
1523,0.0,0.0,0.0
1524,-22.5,-21.666666666666657,-0.8333333333333428
1525,-58.33333333333333,0.0,-58.33333333333333
1526,-54.166666666666664,-10.833333333333329,-43.333333333333336
1527,-41.666666666666664,-10.833333333333329,-30.833333333333336
1528,-15.833333333333329,0.0,-15.833333333333329
1529,-16.666666666666657,0.0,-16.666666666666657
1530,-54.99999999999999,0.0,-54.99999999999999
1531,-15.833333333333329,0.0,-15.833333333333329
1532,-40.0,-10.833333333333329,-29.16666666666667
1533,0.0,0.0,0.0
1534,-38.333333333333336,0.0,-38.333333333333336
1535,-39.16666666666667,-21.66666666666667,-17.5
1536,0.0,0.0,0.0
1537,-10.833333333333343,0.0,-10.833333333333343
1538,-21.66666666666667,0.0,-21.66666666666667
1539,-20.83333333333333,-17.5,-3.3333333333333286
1540,-20.833333333333343,0.0,-20.833333333333343
1541,-10.833333333333343,0.0,-10.833333333333343
1542,-78.33333333333334,-17.5,-60.83333333333334
1543,-21.66666666666667,0.0,-21.66666666666667
1544,0.0,0.0,0.0
1545,-60.83333333333334,0.0,-60.83333333333334
1546,-60.00000000000001,-20.833333333333343,-39.166666666666664
1547,-10.833333333333343,-16.66666666666667,5.833333333333329
1548,-26.66666666666667,-22.5,-4.166666666666671
1549,-17.5,-10.833333333333329,-6.666666666666671
1550,-17.5,0.0,-17.5
1551,-31.666666666666664,0.0,-31.666666666666664
1552,0.0,0.0,0.0
1553,-16.666666666666657,0.0,-16.666666666666657
1554,-31.666666666666657,0.0,-31.666666666666657
1555,-20.83333333333333,0.0,-20.83333333333333
1556,-31.66666666666667,-17.5,-14.166666666666671
1557,0.0,0.0,0.0
1558,-35.833333333333336,-20.83333333333333,-15.000000000000007
1559,-31.666666666666664,0.0,-31.666666666666664
1560,-22.5,0.0,-22.5
1561,-64.16666666666667,0.0,-64.16666666666667
1562,-13.333333333333343,0.0,-13.333333333333343
1563,-10.833333333333343,0.0,-10.833333333333343
1564,-66.66666666666667,-21.66666666666667,-45.0
1565,0.0,0.0,0.0
1566,-31.66666666666667,0.0,-31.66666666666667
1567,-31.66666666666667,0.0,-31.66666666666667
1568,-36.66666666666667,0.0,-36.66666666666667
1569,-33.33333333333333,-20.833333333333343,-12.499999999999986
1570,-10.833333333333343,0.0,-10.833333333333343
1571,-64.16666666666667,-20.83333333333333,-43.33333333333334
1572,-20.833333333333343,0.0,-20.833333333333343
1573,-15.833333333333343,0.0,-15.833333333333343
1574,-20.83333333333333,0.0,-20.83333333333333
1575,-39.166666666666664,-32.50000000000001,-6.666666666666657
1576,-43.333333333333336,0.0,-43.333333333333336
1577,-55.833333333333336,0.0,-55.833333333333336
1578,-35.833333333333336,-10.833333333333329,-25.000000000000007
1579,0.0,0.0,0.0
1580,-20.83333333333333,0.0,-20.83333333333333
1581,0.0,0.0,0.0
1582,-28.33333333333333,0.0,-28.33333333333333
1583,-31.66666666666667,0.0,-31.66666666666667
1584,-28.33333333333333,0.0,-28.33333333333333
1585,-20.83333333333333,0.0,-20.83333333333333
1586,-17.5,0.0,-17.5
1587,-31.666666666666664,0.0,-31.666666666666664
1588,-42.5,-20.83333333333333,-21.66666666666667
1589,-34.166666666666664,0.0,-34.166666666666664
1590,-73.33333333333333,-11.666666666666671,-61.66666666666666
1591,0.0,0.0,0.0
1592,-29.166666666666664,0.0,-29.166666666666664
1593,-22.5,0.0,-22.5
1594,-52.5,-28.33333333333333,-24.16666666666667
1595,-52.50000000000001,0.0,-52.50000000000001
1596,-10.833333333333329,0.0,-10.833333333333329
1597,-32.49999999999999,0.0,-32.49999999999999
1598,-44.166666666666664,-10.833333333333343,-33.33333333333332
1599,-50.00000000000001,-20.833333333333343,-29.166666666666664
1600,-17.5,0.0,-17.5
1601,-48.33333333333333,0.0,-48.33333333333333
1602,-38.33333333333333,0.0,-38.33333333333333
1603,-43.33333333333333,0.0,-43.33333333333333
1604,0.0,0.0,0.0
1605,-31.66666666666667,0.0,-31.66666666666667
1606,-49.166666666666664,-28.33333333333333,-20.833333333333336
1607,-31.66666666666667,0.0,-31.66666666666667
1608,-10.833333333333329,0.0,-10.833333333333329
1609,-36.666666666666664,0.0,-36.666666666666664
1610,-16.66666666666667,0.0,-16.66666666666667
1611,-22.5,0.0,-22.5
1612,0.0,0.0,0.0
1613,-31.66666666666667,-20.83333333333333,-10.833333333333343
1614,-60.83333333333333,0.0,-60.83333333333333
1615,-37.5,0.0,-37.5
1616,-40.0,0.0,-40.0
1617,-91.66666666666666,0.0,-91.66666666666666
1618,-50.0,0.0,-50.0
1619,0.0,0.0,0.0
1620,-15.833333333333343,0.0,-15.833333333333343
1621,-48.333333333333336,-17.5,-30.833333333333336
1622,-47.50000000000001,0.0,-47.50000000000001
1623,-31.666666666666664,-10.833333333333343,-20.83333333333332
1624,-77.5,0.0,-77.5
1625,-33.33333333333333,0.0,-33.33333333333333
1626,-33.333333333333336,-11.666666666666657,-21.66666666666668
1627,-48.33333333333333,-10.833333333333329,-37.5
1628,0.0,0.0,0.0
1629,-55.833333333333336,0.0,-55.833333333333336
1630,-10.833333333333343,0.0,-10.833333333333343
1631,-16.66666666666667,0.0,-16.66666666666667
1632,-42.5,0.0,-42.5
1633,-22.5,0.0,-22.5
1634,-47.49999999999999,0.0,-47.49999999999999
1635,-17.5,0.0,-17.5
1636,-60.00000000000001,-20.83333333333333,-39.16666666666668
1637,-37.49999999999999,0.0,-37.49999999999999
1638,-40.0,-11.666666666666671,-28.33333333333333
1639,-10.833333333333329,0.0,-10.833333333333329
1640,-28.33333333333333,-10.833333333333343,-17.499999999999986
1641,-10.833333333333343,0.0,-10.833333333333343
1642,-26.66666666666667,0.0,-26.66666666666667
1643,-34.99999999999999,0.0,-34.99999999999999
1644,0.0,0.0,0.0
1645,-56.66666666666666,-10.833333333333329,-45.83333333333333
1646,-31.66666666666667,0.0,-31.66666666666667
1647,-16.666666666666657,0.0,-16.666666666666657
1648,-49.166666666666664,0.0,-49.166666666666664
1649,-27.5,0.0,-27.5
1650,-44.99999999999999,0.0,-44.99999999999999
1651,-37.5,-20.83333333333333,-16.66666666666667
1652,-17.5,0.0,-17.5
1653,-20.83333333333333,0.0,-20.83333333333333
1654,-45.0,-24.16666666666667,-20.83333333333333
1655,-70.0,-21.66666666666667,-48.33333333333333
1656,-43.333333333333336,-10.833333333333343,-32.49999999999999
1657,-28.33333333333333,0.0,-28.33333333333333
1658,0.0,0.0,0.0
1659,-33.33333333333333,0.0,-33.33333333333333
1660,-20.83333333333333,-20.83333333333333,0.0
1661,-16.66666666666667,0.0,-16.66666666666667
1662,-21.666666666666657,0.0,-21.666666666666657
1663,0.0,0.0,0.0
1664,-20.83333333333333,-17.5,-3.3333333333333286
1665,0.0,0.0,0.0
1666,0.0,0.0,0.0
1667,0.0,0.0,0.0
1668,-49.166666666666664,-38.333333333333336,-10.833333333333329
1669,-38.33333333333333,0.0,-38.33333333333333
1670,-47.5,-10.833333333333343,-36.66666666666666
1671,-22.5,-20.833333333333343,-1.6666666666666572
1672,-20.83333333333333,0.0,-20.83333333333333
1673,-32.5,0.0,-32.5
1674,-25.0,-20.833333333333343,-4.166666666666657
1675,-17.5,0.0,-17.5
1676,0.0,0.0,0.0
1677,-16.666666666666657,-20.83333333333333,4.166666666666671
1678,0.0,0.0,0.0
1679,-10.833333333333329,0.0,-10.833333333333329
1680,-53.333333333333336,0.0,-53.333333333333336
1681,-11.666666666666671,0.0,-11.666666666666671
1682,-21.66666666666667,0.0,-21.66666666666667
1683,-58.333333333333336,-34.166666666666664,-24.16666666666667
1684,-31.66666666666667,0.0,-31.66666666666667
1685,-16.66666666666667,-21.666666666666657,4.999999999999986
1686,-16.66666666666667,0.0,-16.66666666666667
1687,-20.833333333333343,-17.5,-3.333333333333343
1688,-51.66666666666667,-9.166666666666671,-42.5
1689,-26.66666666666667,0.0,-26.66666666666667
1690,-16.66666666666667,0.0,-16.66666666666667
1691,-20.83333333333333,0.0,-20.83333333333333
1692,-44.166666666666664,0.0,-44.166666666666664
1693,-31.66666666666667,-11.666666666666657,-20.000000000000014
1694,-27.5,0.0,-27.5
1695,-39.99999999999999,-23.333333333333343,-16.66666666666665
1696,-38.333333333333336,0.0,-38.333333333333336
1697,-16.66666666666667,-20.83333333333333,4.166666666666657
1698,-17.5,0.0,-17.5
1699,-10.833333333333329,0.0,-10.833333333333329
1700,-33.333333333333336,-20.833333333333343,-12.499999999999993
1701,-43.333333333333336,0.0,-43.333333333333336
1702,-10.833333333333343,0.0,-10.833333333333343
1703,0.0,0.0,0.0
1704,0.0,0.0,0.0
1705,-32.49999999999999,-20.833333333333343,-11.66666666666665
1706,0.0,0.0,0.0
1707,0.0,0.0,0.0
1708,0.0,0.0,0.0
1709,-16.66666666666667,-20.833333333333343,4.166666666666671
1710,-31.66666666666667,0.0,-31.66666666666667
1711,-15.833333333333329,0.0,-15.833333333333329
1712,-10.833333333333329,0.0,-10.833333333333329
1713,-75.0,-20.83333333333333,-54.16666666666667
1714,0.0,0.0,0.0
1715,0.0,0.0,0.0
1716,-49.166666666666664,0.0,-49.166666666666664
1717,0.0,0.0,0.0
1718,-47.49999999999999,-17.5,-29.999999999999993
1719,-65.0,0.0,-65.0
1720,0.0,-21.66666666666667,21.66666666666667
1721,-46.66666666666667,0.0,-46.66666666666667
1722,-49.16666666666667,0.0,-49.16666666666667
1723,-24.166666666666664,-16.66666666666667,-7.499999999999993
1724,-37.49999999999999,0.0,-37.49999999999999
1725,-20.83333333333333,0.0,-20.83333333333333
1726,-22.5,0.0,-22.5
1727,-23.33333333333333,0.0,-23.33333333333333
1728,0.0,0.0,0.0
1729,0.0,0.0,0.0
1730,-28.33333333333333,0.0,-28.33333333333333
1731,-20.83333333333333,-20.83333333333333,0.0
1732,-40.83333333333333,0.0,-40.83333333333333
1733,0.0,0.0,0.0
1734,0.0,0.0,0.0
1735,-28.333333333333343,0.0,-28.333333333333343
1736,-11.666666666666657,0.0,-11.666666666666657
1737,0.0,0.0,0.0
1738,0.0,0.0,0.0
1739,-26.666666666666664,0.0,-26.666666666666664
1740,-10.833333333333343,0.0,-10.833333333333343
1741,-32.5,0.0,-32.5
1742,-38.333333333333336,-20.83333333333333,-17.500000000000007
1743,-38.33333333333333,0.0,-38.33333333333333
1744,0.0,0.0,0.0
1745,-45.83333333333333,-33.33333333333333,-12.5
1746,-43.333333333333336,-17.5,-25.833333333333336
1747,-39.16666666666667,0.0,-39.16666666666667
1748,0.0,0.0,0.0
1749,-29.16666666666667,0.0,-29.16666666666667
1750,-17.5,-10.833333333333329,-6.666666666666671
1751,-20.83333333333333,-17.5,-3.3333333333333286
1752,-57.5,-10.833333333333329,-46.66666666666667
1753,-17.499999999999993,0.0,-17.499999999999993
1754,-7.5,0.0,-7.5
1755,-41.666666666666664,-16.66666666666667,-24.999999999999993
1756,-63.33333333333333,-17.5,-45.83333333333333
1757,0.0,0.0,0.0
1758,-47.49999999999999,-15.833333333333343,-31.66666666666665
1759,0.0,0.0,0.0
1760,0.0,0.0,0.0
1761,0.0,0.0,0.0
1762,-54.99999999999999,-17.5,-37.49999999999999
1763,-32.5,0.0,-32.5
1764,0.0,0.0,0.0
1765,-10.833333333333329,0.0,-10.833333333333329
1766,-38.333333333333336,0.0,-38.333333333333336
1767,0.0,0.0,0.0
1768,0.0,0.0,0.0
1769,-39.16666666666667,0.0,-39.16666666666667
1770,-14.166666666666657,0.0,-14.166666666666657
1771,-20.833333333333343,0.0,-20.833333333333343
1772,-10.833333333333329,-10.833333333333329,0.0
1773,0.0,0.0,0.0
1774,-44.16666666666667,0.0,-44.16666666666667
1775,0.0,0.0,0.0
1776,-39.16666666666667,0.0,-39.16666666666667
1777,-28.33333333333333,-20.833333333333343,-7.499999999999986
1778,0.0,0.0,0.0
1779,-31.66666666666667,-17.5,-14.166666666666671
1780,-17.5,0.0,-17.5
1781,-26.666666666666657,0.0,-26.666666666666657
1782,0.0,0.0,0.0
1783,-35.83333333333333,0.0,-35.83333333333333
1784,-10.833333333333329,0.0,-10.833333333333329
1785,-20.833333333333343,0.0,-20.833333333333343
1786,0.0,0.0,0.0
1787,-25.0,-14.166666666666671,-10.833333333333329
1788,-20.833333333333343,0.0,-20.833333333333343
1789,0.0,0.0,0.0
1790,-20.83333333333333,0.0,-20.83333333333333
1791,0.0,0.0,0.0
1792,-15.833333333333329,0.0,-15.833333333333329
1793,-27.5,-10.833333333333343,-16.666666666666657
1794,-33.33333333333333,-20.83333333333333,-12.5
1795,-39.166666666666664,0.0,-39.166666666666664
1796,-89.16666666666666,-20.833333333333343,-68.33333333333331
1797,-23.333333333333343,0.0,-23.333333333333343
1798,-20.83333333333333,-20.83333333333333,0.0
1799,0.0,0.0,0.0
1800,-53.333333333333336,0.0,-53.333333333333336
1801,-56.66666666666667,0.0,-56.66666666666667
1802,-48.333333333333336,-9.166666666666671,-39.166666666666664
1803,-9.166666666666671,0.0,-9.166666666666671
1804,-55.833333333333336,-17.5,-38.333333333333336
1805,-17.5,-10.833333333333343,-6.666666666666657
1806,-20.0,0.0,-20.0
1807,-65.0,0.0,-65.0
1808,-29.16666666666667,0.0,-29.16666666666667
1809,0.0,0.0,0.0
1810,-55.833333333333336,-20.83333333333333,-35.00000000000001
1811,-70.83333333333333,-20.83333333333333,-50.0
1812,-22.5,0.0,-22.5
1813,-28.333333333333343,-20.83333333333333,-7.500000000000014
1814,-39.16666666666667,-14.166666666666657,-25.000000000000014
1815,-49.16666666666667,0.0,-49.16666666666667
1816,-35.83333333333334,-32.5,-3.333333333333343
1817,-10.833333333333343,0.0,-10.833333333333343
1818,-54.166666666666664,-17.5,-36.666666666666664
1819,-10.833333333333329,0.0,-10.833333333333329
1820,0.0,0.0,0.0
1821,0.0,0.0,0.0
1822,-10.833333333333329,0.0,-10.833333333333329
1823,-49.166666666666664,0.0,-49.166666666666664
1824,-10.833333333333343,0.0,-10.833333333333343
1825,-21.66666666666667,0.0,-21.66666666666667
1826,-65.0,0.0,-65.0
1827,-47.5,0.0,-47.5
1828,-10.833333333333329,0.0,-10.833333333333329
1829,-20.833333333333343,-16.66666666666667,-4.166666666666671
1830,-15.833333333333329,-20.83333333333333,5.0
1831,0.0,0.0,0.0
1832,-42.5,0.0,-42.5
1833,-31.666666666666664,0.0,-31.666666666666664
1834,0.0,0.0,0.0
1835,-25.0,0.0,-25.0
1836,-20.833333333333343,-16.66666666666667,-4.166666666666671
1837,0.0,0.0,0.0
1838,-44.166666666666664,0.0,-44.166666666666664
1839,-18.33333333333333,0.0,-18.33333333333333
1840,0.0,0.0,0.0
1841,-43.333333333333336,0.0,-43.333333333333336
1842,0.0,0.0,0.0
1843,-32.5,0.0,-32.5
1844,-16.66666666666667,0.0,-16.66666666666667
1845,-33.33333333333333,0.0,-33.33333333333333
1846,-20.83333333333333,0.0,-20.83333333333333
1847,-7.5,0.0,-7.5
1848,-27.5,-10.833333333333329,-16.66666666666667
1849,0.0,0.0,0.0
1850,0.0,0.0,0.0
1851,-11.666666666666671,0.0,-11.666666666666671
1852,0.0,0.0,0.0
1853,-27.5,0.0,-27.5
1854,-71.66666666666667,-22.5,-49.16666666666667
1855,-65.83333333333333,-22.5,-43.33333333333333
1856,-54.166666666666664,0.0,-54.166666666666664
1857,-64.16666666666666,-39.16666666666667,-24.999999999999986
1858,0.0,0.0,0.0
1859,0.0,0.0,0.0
1860,-65.0,0.0,-65.0
1861,-22.5,0.0,-22.5
1862,-27.5,0.0,-27.5
1863,-30.0,0.0,-30.0
1864,-24.999999999999993,0.0,-24.999999999999993
1865,-38.33333333333333,0.0,-38.33333333333333
1866,-43.33333333333333,-21.666666666666657,-21.66666666666667
1867,-10.833333333333329,0.0,-10.833333333333329
1868,-22.5,0.0,-22.5
1869,-54.166666666666664,0.0,-54.166666666666664
1870,-39.166666666666664,0.0,-39.166666666666664
1871,-20.833333333333343,-20.83333333333333,-1.4210854715202004e-14
1872,-10.833333333333329,0.0,-10.833333333333329
1873,-20.83333333333333,0.0,-20.83333333333333
1874,-21.66666666666667,0.0,-21.66666666666667
1875,-44.166666666666664,-20.83333333333333,-23.333333333333336
1876,0.0,0.0,0.0
1877,-45.833333333333336,0.0,-45.833333333333336
1878,-15.833333333333329,0.0,-15.833333333333329
1879,-43.33333333333333,0.0,-43.33333333333333
1880,0.0,0.0,0.0
1881,-15.833333333333329,0.0,-15.833333333333329
1882,-26.66666666666667,0.0,-26.66666666666667
1883,-31.66666666666667,-17.5,-14.166666666666671
1884,0.0,0.0,0.0
1885,-21.66666666666667,-17.5,-4.166666666666671
1886,-10.833333333333343,0.0,-10.833333333333343
1887,0.0,0.0,0.0
1888,-29.166666666666664,-20.83333333333333,-8.333333333333336
1889,-10.833333333333329,0.0,-10.833333333333329
1890,0.0,0.0,0.0
1891,-44.16666666666667,0.0,-44.16666666666667
1892,0.0,-21.66666666666667,21.66666666666667
1893,0.0,0.0,0.0
1894,-16.66666666666667,-14.166666666666657,-2.500000000000014
1895,0.0,0.0,0.0
1896,0.0,0.0,0.0
1897,-28.333333333333336,0.0,-28.333333333333336
1898,0.0,0.0,0.0
1899,0.0,0.0,0.0
1900,-36.66666666666666,0.0,-36.66666666666666
1901,-10.833333333333329,0.0,-10.833333333333329
1902,0.0,0.0,0.0
1903,-28.333333333333343,0.0,-28.333333333333343
1904,0.0,0.0,0.0
1905,-35.833333333333336,0.0,-35.833333333333336
1906,-33.33333333333333,0.0,-33.33333333333333
1907,-39.16666666666667,0.0,-39.16666666666667
1908,0.0,0.0,0.0
1909,-38.33333333333334,-16.66666666666667,-21.66666666666667
1910,-26.66666666666667,-20.83333333333333,-5.833333333333343
1911,0.0,0.0,0.0
1912,-39.16666666666666,0.0,-39.16666666666666
1913,0.0,-10.833333333333329,10.833333333333329
1914,-39.99999999999999,0.0,-39.99999999999999
1915,-50.83333333333333,-42.5,-8.333333333333329
1916,-16.66666666666667,0.0,-16.66666666666667
1917,0.0,0.0,0.0
1918,-36.66666666666666,-17.5,-19.166666666666657
1919,0.0,0.0,0.0
1920,-41.666666666666664,0.0,-41.666666666666664
1921,-17.5,-9.166666666666671,-8.333333333333329
1922,-51.666666666666664,-22.5,-29.166666666666664
1923,-70.83333333333333,-47.5,-23.33333333333333
1924,-22.5,0.0,-22.5
1925,-10.833333333333343,-10.833333333333329,-1.4210854715202004e-14
1926,-10.833333333333343,-17.5,6.666666666666657
1927,0.0,0.0,0.0
1928,-34.166666666666664,0.0,-34.166666666666664
1929,-38.333333333333336,-17.5,-20.833333333333336
1930,-26.666666666666664,0.0,-26.666666666666664
1931,-60.00000000000001,0.0,-60.00000000000001
1932,-42.5,0.0,-42.5
1933,-49.166666666666664,0.0,-49.166666666666664
1934,-10.833333333333343,0.0,-10.833333333333343
1935,-58.333333333333336,-36.666666666666664,-21.66666666666667
1936,-45.833333333333336,-49.16666666666667,3.3333333333333357
1937,-20.833333333333343,0.0,-20.833333333333343
1938,-10.833333333333329,0.0,-10.833333333333329
1939,-14.166666666666657,0.0,-14.166666666666657
1940,0.0,0.0,0.0
1941,-30.0,0.0,-30.0
1942,-16.666666666666657,0.0,-16.666666666666657
1943,-36.66666666666667,0.0,-36.66666666666667
1944,-37.49999999999999,-10.833333333333329,-26.666666666666664
1945,-43.333333333333336,-16.66666666666667,-26.666666666666664
1946,-31.666666666666664,-17.5,-14.166666666666664
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,-28.33333333333333,0.0,-28.33333333333333
1951,-69.16666666666667,0.0,-69.16666666666667
1952,-20.83333333333333,-17.5,-3.3333333333333286
1953,-52.50000000000001,-15.833333333333343,-36.666666666666664
1954,-49.16666666666667,0.0,-49.16666666666667
1955,-60.00000000000001,0.0,-60.00000000000001
1956,-22.5,0.0,-22.5
1957,-43.333333333333336,-9.166666666666671,-34.166666666666664
1958,-17.5,0.0,-17.5
1959,-45.833333333333336,0.0,-45.833333333333336
1960,-46.666666666666664,-16.666666666666657,-30.000000000000007
1961,-56.66666666666667,0.0,-56.66666666666667
1962,-50.0,-17.5,-32.5
1963,0.0,0.0,0.0
1964,-10.833333333333329,0.0,-10.833333333333329
1965,0.0,0.0,0.0
1966,-20.83333333333333,-30.833333333333336,10.000000000000007
1967,-17.5,-20.83333333333333,3.3333333333333286
1968,-28.33333333333333,0.0,-28.33333333333333
1969,-10.833333333333329,0.0,-10.833333333333329
1970,-28.333333333333343,0.0,-28.333333333333343
1971,-10.833333333333343,0.0,-10.833333333333343
1972,-10.833333333333343,0.0,-10.833333333333343
1973,-25.833333333333343,0.0,-25.833333333333343
1974,0.0,0.0,0.0
1975,0.0,0.0,0.0
1976,-28.333333333333336,0.0,-28.333333333333336
1977,-49.166666666666664,0.0,-49.166666666666664
1978,-53.333333333333336,0.0,-53.333333333333336
1979,-28.333333333333343,0.0,-28.333333333333343
1980,0.0,0.0,0.0
1981,-71.66666666666667,-16.66666666666667,-55.0
1982,-28.333333333333336,0.0,-28.333333333333336
1983,-49.166666666666664,0.0,-49.166666666666664
1984,-38.33333333333333,0.0,-38.33333333333333
1985,-47.49999999999999,0.0,-47.49999999999999
1986,-37.5,0.0,-37.5
1987,-85.0,-21.666666666666657,-63.33333333333334
1988,0.0,0.0,0.0
1989,-10.833333333333343,0.0,-10.833333333333343
1990,0.0,0.0,0.0
1991,-68.33333333333333,0.0,-68.33333333333333
1992,-26.666666666666664,0.0,-26.666666666666664
1993,-78.33333333333334,0.0,-78.33333333333334
1994,-21.666666666666657,0.0,-21.666666666666657
1995,-60.833333333333336,0.0,-60.833333333333336
1996,0.0,0.0,0.0
1997,0.0,0.0,0.0
1998,0.0,0.0,0.0
1999,-31.66666666666667,-28.33333333333333,-3.333333333333343
2000,-83.33333333333333,-20.83333333333333,-62.5
2001,0.0,0.0,0.0
2002,0.0,0.0,0.0
2003,0.0,0.0,0.0
2004,-28.33333333333333,0.0,-28.33333333333333
