,p2_offensive_ratio
2056,1.082051282051282
2057,1.0561224489795917
2058,1.0544554455445545
2059,1.0510204081632653
2060,1.0621761658031088
2061,1.0153846153846153
2062,1.0606060606060606
2063,0.9715909090909091
2064,1.0643564356435644
2065,1.0544554455445545
2066,1.0436893203883495
2067,1.0179640718562875
2068,1.0613496932515338
2069,1.078125
2070,1.0561224489795917
2071,1.0710659898477157
2072,0.9220183486238532
2073,1.097902097902098
2074,1.0714285714285714
2075,0.9217877094972067
2076,1.0544554455445545
2077,1.0301507537688441
2078,1.0696517412935322
2079,1.0491071428571428
2080,0.9807692307692307
2081,1.0406091370558375
2082,1.0555555555555556
2083,1.0304878048780488
2084,1.0
2085,1.0584415584415585
2086,1.0544554455445545
2087,1.0837696335078535
2088,1.0121212121212122
2089,1.0718954248366013
2090,1.109375
2091,1.1006711409395973
2092,1.0817610062893082
2093,1.0061349693251533
2094,1.0828729281767955
2095,1.0721649484536082
2096,1.0591397849462365
2097,1.0729166666666667
2098,1.0304568527918783
2099,1.0787878787878789
2100,1.019704433497537
2101,1.0591397849462365
2102,1.032967032967033
2103,1.0625
2104,1.073446327683616
2105,1.046242774566474
2106,1.0
2107,1.0545454545454545
2108,1.0544554455445545
2109,1.0810810810810811
2110,1.0621761658031088
2111,1.0632183908045978
2112,1.0880503144654088
2113,1.0427807486631016
2114,1.0059880239520957
2115,1.0696517412935322
2116,1.065934065934066
2117,1.0698924731182795
2118,1.0625
2119,1.088829071332436
2120,1.0569948186528497
2121,1.015075376884422
2122,1.0613496932515338
2123,1.0698924731182795
2124,1.073446327683616
2125,1.0829268292682928
2126,0.9894736842105263
2127,1.0304878048780488
2128,1.0708661417322836
2129,1.0787878787878789
2130,1.0611111111111111
2131,1.0710659898477157
2132,0.9207317073170732
2133,1.0708661417322836
2134,0.9766355140186916
2135,1.0591715976331362
2136,1.0304878048780488
2137,1.0625
2138,1.0710659898477157
2139,0.9395973154362416
2140,1.0357142857142858
2141,1.083743842364532
2142,1.0
2143,1.0952380952380953
2144,1.0625
2145,1.0505050505050506
2146,1.1025906735751296
2147,1.0817610062893082
2148,1.0721649484536082
2149,1.08
2150,1.0758293838862558
2151,1.0710659898477157
2152,1.0909090909090908
2153,1.0621761658031088
2154,1.0858585858585859
2155,1.0817610062893082
2156,1.0601092896174864
2157,1.0544554455445545
2158,0.940677966101695
2159,1.0698924731182795
2160,1.0301507537688441
2161,0.9060773480662984
2162,1.1538461538461537
2163,1.0
2164,1.073446327683616
2165,0.9745098039215686
2166,1.0817610062893082
2167,0.9606299212598425
2168,1.0625
2169,1.07035175879397
2170,1.0745341614906831
2171,1.0588235294117647
2172,1.0696517412935322
2173,1.064102564102564
2174,1.0495049504950495
2175,1.0454545454545454
2176,1.0837696335078535
2177,1.06875
2178,1.0315789473684212
2179,1.0763888888888888
2180,1.094890510948905
2181,1.0721649484536082
2182,1.0566037735849056
2183,1.037037037037037
2184,1.0743718592964824
2185,1.0613496932515338
2186,1.0632183908045978
2187,1.0555555555555556
2188,1.0229357798165137
2189,1.0621761658031088
2190,1.076271186440678
2191,0.9950980392156863
2192,1.0304568527918783
2193,1.0721649484536082
2194,1.062111801242236
2195,1.0807453416149069
2196,1.0582010582010581
2197,1.0721649484536082
2198,1.0603015075376885
2199,1.0613496932515338
2200,1.0621761658031088
2201,1.0613496932515338
2202,1.0897435897435896
2203,0.9866666666666667
2204,0.9542857142857143
2205,1.0710659898477157
2206,0.9813084112149533
2207,1.0544554455445545
2208,1.0304568527918783
2209,1.0656934306569343
2210,1.0285714285714285
2211,1.0674157303370786
2212,1.0696517412935322
2213,0.9890710382513661
2214,1.0613496932515338
2215,1.0386740331491713
2216,1.065359477124183
2217,1.0708661417322836
2218,1.0710659898477157
2219,1.0576923076923077
2220,1.0544554455445545
2221,1.0621761658031088
2222,1.05625
2223,0.9703703703703703
2224,1.0696517412935322
2225,0.8810810810810811
2226,1.0625
2227,1.0
2228,1.0588235294117647
2229,1.0606060606060606
2230,1.0621761658031088
2231,1.0696517412935322
2232,1.0859375
2233,1.1041666666666667
2234,1.019704433497537
2235,1.064516129032258
2236,1.1155555555555556
2237,0.9086538461538461
2238,1.0459183673469388
2239,1.096551724137931
2240,1.1366906474820144
2241,1.0307692307692307
2242,1.0625
2243,1.0632183908045978
2244,1.0427807486631016
2245,1.0734883720930233
2246,0.970954356846473
2247,1.0505050505050506
2248,1.0952380952380953
2249,1.0621761658031088
2250,1.0333333333333334
2251,1.0125
2252,1.0443037974683544
2253,1.0689655172413792
2254,1.0561224489795917
2255,1.05
2256,1.09009009009009
2257,1.0625
2258,0.9763313609467456
2259,0.96875
2260,1.0304568527918783
2261,1.0763888888888888
2262,1.0689655172413792
2263,1.0294117647058822
2264,1.0698924731182795
2265,1.0698924731182795
2266,1.0625
2267,1.1006711409395973
2268,1.0729166666666667
2269,1.078125
2270,1.007563025210084
2271,1.0621761658031088
2272,1.011764705882353
2273,1.0817610062893082
2274,1.0304878048780488
2275,1.0482758620689656
2276,1.0505050505050506
2277,1.0555555555555556
2278,1.1522727272727273
2279,0.9910313901345291
2280,1.1102941176470589
2281,0.9824561403508771
2282,1.0621761658031088
2283,1.0380434782608696
2284,1.034330011074197
2285,1.0923913043478262
2286,0.9322916666666666
2287,1.1071428571428572
2288,0.9804878048780488
2289,1.0520833333333333
2290,1.0166666666666666
2291,1.0125
2292,1.0294117647058822
2293,1.1494252873563218
2294,1.07
2295,1.0625
2296,1.091549295774648
2297,0.9952380952380953
2298,1.0657894736842106
2299,1.0986842105263157
2300,1.078125
2301,0.9559748427672956
2302,1.0698924731182795
2303,1.0544554455445545
2304,0.9285714285714286
2305,1.1006711409395973
2306,1.0828729281767955
2307,1.1214953271028036
2308,1.0544554455445545
2309,1.0837696335078535
2310,1.0869565217391304
2311,1.055045871559633
2312,1.0708661417322836
2313,1.0386740331491713
2314,1.0591397849462365
2315,0.9723756906077348
2316,0.9809523809523809
2317,1.0632183908045978
2318,1.1006711409395973
2319,0.9732620320855615
2320,1.0148514851485149
2321,1.1217948717948718
2322,1.065359477124183
2323,1.0300751879699248
2324,1.036144578313253
2325,0.9766355140186916
2326,1.0809248554913296
2327,1.0566037735849056
2328,1.1005917159763314
2329,0.9830508474576272
2330,1.0304568527918783
2331,0.9723756906077348
2332,0.9913793103448276
2333,1.0710659898477157
2334,1.0561224489795917
2335,1.078125
2336,0.9759615384615384
2337,0.9220183486238532
2338,1.064102564102564
2339,0.9759615384615384
2340,1.0721649484536082
2341,1.0837696335078535
2342,0.9763313609467456
2343,1.0952380952380953
2344,1.0621761658031088
2345,0.9754901960784313
2346,1.078125
2347,1.0
2348,1.0449438202247192
2349,1.1006711409395973
2350,1.025
2351,0.9567307692307693
2352,1.0708661417322836
2353,0.9319371727748691
2354,1.0874316939890711
2355,0.9906103286384976
2356,1.0561224489795917
2357,1.0621761658031088
2358,0.975
2359,1.0153061224489797
2360,1.0148514851485149
2361,1.0817610062893082
2362,1.0638297872340425
2363,1.0478048780487805
2364,1.0304878048780488
2365,1.065934065934066
2366,1.079268292682927
2367,1.0304878048780488
2368,1.0471204188481675
2369,1.1153846153846154
2370,1.1006711409395973
2371,1.0621761658031088
2372,1.0122699386503067
2373,1.06875
2374,1.0188679245283019
2375,0.9723756906077348
2376,1.0544554455445545
2377,1.0555555555555556
2378,1.0928571428571427
2379,1.0561224489795917
2380,1.0561224489795917
2381,1.06875
2382,1.0427807486631016
2383,0.9322916666666666
2384,1.0978260869565217
2385,1.06875
2386,1.0689655172413792
2387,1.0402298850574712
2388,0.9220183486238532
2389,0.9181286549707602
2390,1.0916030534351144
2391,1.0420168067226891
2392,0.9308510638297872
2393,1.0621761658031088
2394,0.941747572815534
2395,1.078125
2396,1.0618556701030928
2397,1.078125
2398,0.9251700680272109
2399,1.0427807486631016
2400,1.0223463687150838
2401,1.0526315789473684
2402,0.9851485148514851
2403,1.0912408759124088
2404,1.0
2405,0.9944444444444445
2406,1.0459183673469388
2407,1.1162790697674418
2408,0.9130434782608695
2409,1.09009009009009
2410,1.1025641025641026
2411,1.0093457943925233
2412,1.1006711409395973
2413,1.0632183908045978
2414,0.954337899543379
2415,0.9605263157894737
2416,1.0621761658031088
2417,1.0427807486631016
2418,1.0696517412935322
2419,1.0710659898477157
2420,1.0486725663716814
2421,1.0446428571428572
2422,1.073446327683616
2423,1.0807453416149069
2424,1.0561224489795917
2425,1.0934065934065933
2426,1.019704433497537
2427,1.0855263157894737
2428,1.0748299319727892
2429,1.0515463917525774
2430,0.955
2431,1.0561224489795917
2432,1.063953488372093
2433,1.0939597315436242
2434,1.0613496932515338
2435,1.0606060606060606
2436,0.995475113122172
2437,1.0721649484536082
2438,1.0708661417322836
2439,1.0897435897435896
2440,1.0
2441,1.0555555555555556
2442,1.0011520737327189
2443,1.0721649484536082
2444,1.048780487804878
2445,0.9473684210526315
2446,1.078048780487805
2447,1.0721649484536082
2448,1.0454545454545454
2449,1.0113636363636365
2450,0.9685534591194969
2451,1.0060240963855422
2452,1.0698924731182795
2453,1.0902255639097744
2454,1.0696517412935322
2455,1.0561224489795917
2456,1.0561224489795917
2457,1.0136363636363637
2458,1.0630541871921182
2459,1.0621761658031088
2460,1.0817610062893082
2461,1.0319148936170213
2462,1.0901639344262295
2463,1.064516129032258
2464,0.961352657004831
2465,1.0544554455445545
2466,1.0555555555555556
2467,0.9452054794520548
2468,1.0869565217391304
2469,1.0787878787878789
2470,1.0
2471,1.0078125
2472,1.0054347826086956
2473,1.0611111111111111
2474,1.0520833333333333
2475,1.0874316939890711
2476,1.0817610062893082
2477,1.0210526315789474
2478,1.029585798816568
2479,1.0555555555555556
2480,1.0773809523809523
2481,1.0708661417322836
2482,1.1006711409395973
2483,1.0689655172413792
2484,1.1006711409395973
2485,1.0277777777777777
2486,1.0495049504950495
2487,1.0621761658031088
2488,1.0561224489795917
2489,1.0459183673469388
2490,1.0769230769230769
2491,1.005
2492,1.0625
2493,1.0864864864864865
2494,1.0807453416149069
2495,1.0561224489795917
2496,1.0555555555555556
2497,1.0510204081632653
2498,0.9764150943396226
2499,0.9663461538461539
2500,1.0466666666666666
2501,0.9508928571428571
2502,1.0721649484536082
2503,1.0853658536585367
2504,1.098019801980198
2505,1.088
2506,1.140117994100295
2507,0.9736842105263158
2508,0.9824561403508771
2509,1.0613496932515338
2510,1.0696517412935322
2511,1.0864864864864865
2512,1.0807453416149069
2513,1.0689655172413792
2514,1.078125
2515,1.0561224489795917
2516,1.0518518518518518
2517,1.0880503144654088
2518,1.079268292682927
2519,1.006060606060606
2520,1.1036649214659686
2521,1.06875
2522,1.0696517412935322
2523,1.021978021978022
2524,1.0434782608695652
2525,1.0427807486631016
2526,1.0427807486631016
2527,1.0584415584415585
2528,1.0561224489795917
2529,1.0807453416149069
2530,1.0561224489795917
2531,1.0773809523809523
2532,1.1612903225806452
2533,1.0747474747474748
2534,1.019704433497537
2535,1.0817610062893082
2536,1.0837696335078535
2537,0.9906103286384976
2538,1.0625
2539,1.0947368421052632
2540,1.062111801242236
2541,1.0569948186528497
2542,1.0277185501066097
2543,1.053475935828877
2544,1.05
2545,1.0797546012269938
2546,1.0717948717948718
2547,1.3461538461538463
2548,0.8857142857142857
2549,1.0625
2550,1.0837696335078535
2551,1.0583941605839415
2552,0.943127962085308
2553,1.0696517412935322
2554,1.0544554455445545
2555,1.0625
2556,1.0402010050251256
2557,1.0247524752475248
2558,1.0151515151515151
2559,1.0696517412935322
2560,1.079144385026738
2561,1.0817610062893082
2562,0.9902912621359223
2563,1.0300884955752212
2564,1.0807453416149069
2565,1.0817610062893082
2566,0.9154228855721394
2567,1.0621761658031088
2568,1.0698924731182795
2569,1.07909604519774
2570,1.0561224489795917
2571,1.0696517412935322
2572,1.0423280423280423
2573,1.0314465408805031
2574,1.0632911392405062
2575,1.0304568527918783
2576,1.0804597701149425
2577,1.0363423212192262
2578,0.9419642857142857
2579,1.0544554455445545
2580,1.0268156424581005
2581,1.0144230769230769
2582,1.0746268656716418
2583,1.0
2584,1.073446327683616
2585,1.055944055944056
2586,1.1073825503355705
2587,1.0601092896174864
2588,0.9656862745098039
2589,0.9824561403508771
2590,1.0978260869565217
2591,1.0710659898477157
2592,1.0582010582010581
2593,0.9671361502347418
2594,1.0986842105263157
2595,1.0817610062893082
2596,1.0304878048780488
2597,0.9668508287292817
2598,1.0344827586206897
2599,1.1134020618556701
2600,1.0520833333333333
2601,1.0833333333333333
2602,1.0729166666666667
2603,1.1097222222222223
2604,1.0828729281767955
2605,1.0837696335078535
2606,1.0534351145038168
2607,1.0561224489795917
2608,1.0833333333333333
2609,1.0561224489795917
2610,1.096774193548387
2611,1.0561224489795917
2612,1.0696517412935322
2613,1.0817610062893082
2614,0.8518518518518519
2615,1.0282485875706215
2616,1.0689655172413792
2617,1.0566037735849056
2618,1.0459183673469388
2619,1.05625
2620,1.0153846153846153
2621,1.0566037735849056
2622,1.0817610062893082
2623,0.9952380952380953
2624,1.0148514851485149
2625,1.0625
2626,1.09375
2627,1.0924369747899159
2628,1.0157068062827226
2629,1.044871794871795
2630,1.0591397849462365
2631,1.0774193548387097
2632,1.0621761658031088
2633,0.9533898305084746
2634,0.9647058823529412
2635,1.0544554455445545
2636,1.0416666666666667
2637,1.06875
2638,1.0818713450292399
2639,1.1006711409395973
2640,1.033175355450237
2641,1.0304568527918783
2642,1.0333333333333334
2643,1.0341463414634147
2644,1.0046728971962617
2645,1.0813953488372092
2646,1.0384615384615385
2647,1.0459183673469388
2648,1.0666666666666667
2649,1.0631067961165048
2650,1.0272727272727273
2651,1.0621761658031088
2652,1.0297619047619047
2653,1.03125
2654,1.0296296296296297
2655,1.0817610062893082
2656,1.0482758620689656
2657,1.0148514851485149
2658,1.0162162162162163
2659,0.9186991869918699
2660,1.0405405405405406
2661,1.0696517412935322
2662,1.0490196078431373
2663,1.1271186440677967
2664,1.03125
2665,0.9392712550607287
2666,0.9900990099009901
2667,1.0817610062893082
2668,1.0759493670886076
2669,0.9272727272727272
2670,0.9497716894977168
2671,1.0520833333333333
2672,1.0773809523809523
2673,1.0698924731182795
2674,0.9851485148514851
2675,1.078125
2676,1.0561224489795917
2677,1.0588235294117647
2678,1.0689655172413792
2679,0.9682539682539683
2680,1.0621761658031088
2681,1.0721649484536082
2682,0.9321266968325792
2683,1.1120689655172413
2684,1.0807453416149069
2685,1.0761290322580646
2686,1.0621761658031088
2687,1.07
2688,0.9903381642512077
2689,1.065979381443299
2690,1.078125
2691,0.9341317365269461
2692,1.0561224489795917
2693,1.0408163265306123
2694,1.0625
2695,0.9330543933054394
2696,1.0588235294117647
2697,1.0261780104712042
2698,1.0116279069767442
2699,1.0308641975308641
2700,0.9813084112149533
2701,1.0336538461538463
2702,1.0689655172413792
2703,0.9850746268656716
2704,1.0696517412935322
2705,1.0977443609022557
2706,1.0454545454545454
2707,1.0304878048780488
2708,0.9657142857142857
2709,0.9297297297297298
2710,1.0757575757575757
2711,1.089171974522293
2712,1.0864864864864865
2713,1.0625
2714,1.0485436893203883
2715,1.0625
2716,1.0561224489795917
2717,1.0561224489795917
2718,1.0436893203883495
2719,1.0696517412935322
2720,1.096969696969697
2721,1.099337748344371
2722,1.0606060606060606
2723,1.0714285714285714
2724,1.079268292682927
2725,1.0813953488372092
2726,1.0304568527918783
2727,1.0459183673469388
2728,1.0046728971962617
2729,1.0071942446043165
2730,1.0784313725490196
2731,1.0053475935828877
2732,1.0625
2733,1.0625
2734,0.966183574879227
2735,1.0721649484536082
2736,0.9948979591836735
2737,1.0048309178743962
2738,1.0787878787878789
2739,1.0561224489795917
2740,1.0689655172413792
2741,1.0897435897435896
2742,1.0555555555555556
2743,1.0696517412935322
2744,1.0555555555555556
2745,1.0696517412935322
2746,1.0613496932515338
2747,1.0544554455445545
2748,1.0757575757575757
2749,1.0427807486631016
2750,0.9703703703703703
2751,0.9851485148514851
2752,1.0729166666666667
2753,0.9902912621359223
2754,1.04
2755,1.0561224489795917
2756,1.0817610062893082
2757,1.0625
2758,1.0742857142857143
2759,1.0837696335078535
2760,0.9594594594594594
2761,1.0505050505050506
2762,1.0708661417322836
2763,1.1206896551724137
2764,1.0544554455445545
2765,0.9826589595375722
2766,1.0621761658031088
2767,1.0564102564102564
2768,1.0151515151515151
2769,1.1073825503355705
2770,1.048
2771,1.0520833333333333
2772,1.0817610062893082
2773,1.0829268292682928
2774,1.025
2775,0.9230769230769231
2776,1.0708661417322836
2777,1.105263157894737
2778,1.0864864864864865
2779,0.9715909090909091
2780,1.0978260869565217
2781,1.0680272108843538
2782,1.0731707317073171
2783,1.0304568527918783
2784,1.0625
2785,1.0526315789473684
2786,1.0625
2787,1.0132743362831858
2788,1.0714285714285714
2789,1.0864864864864865
2790,0.9385245901639344
2791,1.09375
2792,1.0348837209302326
2793,0.9811320754716981
2794,1.0796019900497513
2795,1.0256410256410255
2796,1.0704225352112675
2797,1.0625
2798,1.0520833333333333
2799,1.0696517412935322
2800,1.0698924731182795
2801,0.9555555555555556
2802,1.0598205383848454
2803,1.0880503144654088
2804,0.948905109489051
2805,1.0561224489795917
2806,0.9489795918367347
2807,1.0078740157480315
2808,1.074766355140187
2809,1.0934065934065933
2810,1.0625
2811,0.9794871794871794
2812,0.93717277486911
2813,1.0121212121212122
2814,1.0625
2815,1.0621761658031088
2816,1.088262910798122
2817,1.09009009009009
2818,0.9904306220095693
2819,1.0591715976331362
2820,1.0555555555555556
2821,1.0561224489795917
2822,1.0757575757575757
2823,1.0625
2824,1.0666666666666667
2825,1.0582010582010581
2826,1.0837696335078535
2827,0.9817351598173516
2828,0.9829545454545454
2829,1.0459183673469388
2830,1.073446327683616
2831,0.9904306220095693
2832,1.0479041916167664
2833,1.0698924731182795
2834,1.0708661417322836
2835,1.0486725663716814
2836,1.072538860103627
2837,1.1006711409395973
2838,1.0949367088607596
2839,1.0666666666666667
2840,0.9473684210526315
2841,1.0708661417322836
2842,1.0628019323671498
2843,1.0817610062893082
2844,1.1125827814569536
2845,0.961352657004831
2846,1.0689655172413792
2847,1.0696517412935322
2848,1.0520833333333333
2849,1.0351515151515152
2850,0.9210526315789473
2851,1.0561224489795917
2852,1.0625
2853,1.0398009950248757
2854,1.0360824742268042
2855,1.0307692307692307
2856,1.0721649484536082
2857,1.014018691588785
2858,0.9789473684210527
2859,1.02020202020202
2860,1.0459183673469388
2861,1.1529411764705881
2862,1.0544554455445545
2863,1.0696517412935322
2864,1.0869565217391304
2865,0.9642857142857143
2866,1.0700934579439252
2867,1.0721649484536082
2868,1.028735632183908
2869,1.0398009950248757
2870,0.9216867469879518
2871,1.0561224489795917
2872,0.9910313901345291
2873,1.0817610062893082
2874,1.0459183673469388
2875,1.083743842364532
2876,1.0696517412935322
2877,0.9695431472081218
2878,1.0098522167487685
2879,1.0807453416149069
2880,0.9813084112149533
2881,0.9837837837837838
2882,1.0698924731182795
2883,1.0939597315436242
2884,1.0591715976331362
2885,1.030674846625767
2886,1.0817610062893082
2887,1.0621761658031088
2888,1.1071428571428572
2889,0.9900990099009901
2890,0.975
2891,1.0773809523809523
2892,1.0949367088607596
2893,1.076470588235294
2894,1.06875
2895,1.0544554455445545
2896,1.0613496932515338
2897,1.0341463414634147
2898,1.0698924731182795
2899,1.0304568527918783
2900,1.097902097902098
2901,1.0304878048780488
2902,1.0625
2903,1.0544554455445545
2904,1.0696517412935322
2905,1.0304568527918783
2906,1.0561224489795917
2907,1.0184331797235022
2908,1.0806451612903225
2909,0.9720670391061452
2910,1.0890052356020943
2911,1.07
2912,1.0625
2913,1.0817610062893082
2914,1.031413612565445
2915,0.9904306220095693
2916,1.0721649484536082
2917,1.0048780487804878
2918,1.0897435897435896
2919,1.0869565217391304
2920,0.9826589595375722
2921,1.0304878048780488
2922,1.078125
2923,1.0817610062893082
2924,1.0823529411764705
2925,1.0721649484536082
2926,1.0151946818613484
2927,0.8424657534246576
2928,1.0807453416149069
2929,1.0724637681159421
2930,1.074766355140187
2931,1.0611111111111111
2932,1.0282485875706215
2933,0.9846938775510204
2934,1.0807453416149069
2935,1.06875
2936,1.0454545454545454
2937,1.0674157303370786
2938,1.0698924731182795
2939,1.0301507537688441
2940,1.028169014084507
2941,1.0869565217391304
2942,1.0288461538461537
2943,1.0555555555555556
2944,1.0721649484536082
2945,1.11864406779661
2946,1.0561224489795917
2947,1.046875
2948,1.0304878048780488
2949,1.0304568527918783
2950,1.0625
2951,1.0784313725490196
2952,1.0696517412935322
2953,1.09009009009009
2954,1.0606060606060606
2955,1.0689655172413792
2956,0.9671361502347418
2957,1.0307692307692307
2958,1.073446327683616
2959,1.0708661417322836
2960,1.0566037735849056
2961,1.0384615384615385
2962,0.9948979591836735
2963,1.0291970802919708
2964,1.0588235294117647
2965,1.0389610389610389
2966,1.0778443113772456
2967,0.9518716577540107
2968,1.0674157303370786
2969,1.0566037735849056
2970,1.0146341463414634
2971,1.0304878048780488
2972,1.078125
2973,1.0510204081632653
2974,1.0555555555555556
2975,1.0978260869565217
2976,1.0763888888888888
2977,1.0689655172413792
2978,1.062111801242236
2979,1.0817610062893082
2980,1.0591715976331362
2981,0.9362745098039216
2982,1.0653061224489795
2983,1.0802469135802468
2984,1.0625
2985,1.1308411214953271
2986,1.0763888888888888
2987,0.9846938775510204
2988,1.0576923076923077
2989,1.0561224489795917
2990,1.0544554455445545
2991,1.0584415584415585
2992,1.1206896551724137
2993,1.0829268292682928
2994,1.065040650406504
2995,1.065934065934066
2996,1.029585798816568
2997,1.0742574257425743
2998,1.105952380952381
2999,1.0524271844660193
3000,1.1073825503355705
3001,1.0769230769230769
3002,1.0544554455445545
3003,1.0294117647058822
3004,1.0304568527918783
3005,1.078125
3006,1.0606060606060606
3007,1.0606060606060606
3008,1.0561224489795917
3009,1.0696517412935322
3010,1.0696517412935322
3011,1.0985074626865672
3012,1.048780487804878
3013,1.0621761658031088
3014,1.0036866359447005
3015,1.0625
3016,1.0909090909090908
3017,1.0696517412935322
3018,1.0576923076923077
3019,1.1006711409395973
3020,1.1176470588235294
3021,1.0696517412935322
3022,1.06875
3023,0.9900990099009901
3024,1.044776119402985
3025,1.0621761658031088
3026,1.0681818181818181
3027,0.9650655021834061
3028,1.0304568527918783
3029,0.9014778325123153
3030,1.0
3031,1.0048780487804878
3032,1.0606060606060606
3033,1.0357142857142858
3034,1.0285714285714285
3035,1.0427807486631016
3036,1.06875
3037,1.0625
3038,1.0621761658031088
3039,1.0393700787401574
3040,1.0833333333333333
3041,1.0621761658031088
3042,1.0520833333333333
3043,1.0544554455445545
3044,1.099337748344371
3045,1.0179640718562875
3046,1.06875
3047,1.0096153846153846
3048,1.041002277904328
3049,1.0561224489795917
3050,0.9086538461538461
3051,1.0300751879699248
3052,1.0558659217877095
3053,1.0670103092783505
3054,1.1181818181818182
3055,1.035928143712575
3056,1.0621761658031088
3057,1.0698924731182795
3058,1.0797546012269938
3059,1.0949367088607596
3060,0.951048951048951
3061,1.0260416666666667
3062,1.085561497326203
3063,1.08
3064,1.0304568527918783
3065,1.0625
3066,1.0864864864864865
3067,1.0621761658031088
3068,1.0698924731182795
3069,1.0621761658031088
3070,1.088
3071,1.0377358490566038
3072,1.0662251655629138
3073,1.0486725663716814
3074,1.0946745562130178
3075,0.9346938775510204
3076,1.0732177263969171
3077,1.0628019323671498
3078,1.0582010582010581
3079,1.062111801242236
3080,0.9900990099009901
3081,1.0662251655629138
3082,1.0576923076923077
3083,1.0591397849462365
3084,1.06875
3085,1.1006711409395973
3086,1.0264550264550265
3087,1.0621761658031088
3088,1.0689655172413792
3089,1.011764705882353
3090,1.0662251655629138
3091,1.0934065934065933
3092,1.0304878048780488
3093,1.078125
3094,1.0621761658031088
3095,1.0696517412935322
3096,1.0621761658031088
3097,1.0880503144654088
3098,1.0561224489795917
3099,1.0813953488372092
3100,1.0555555555555556
3101,1.0837696335078535
3102,1.0449438202247192
3103,1.06875
3104,1.073446327683616
3105,1.1193548387096774
3106,0.9891891891891892
3107,1.0606060606060606
3108,1.0613496932515338
3109,1.0427807486631016
3110,1.0947368421052632
3111,1.0304568527918783
3112,1.0621761658031088
3113,1.0621761658031088
3114,1.0116279069767442
3115,1.0952380952380953
3116,1.1147540983606556
3117,1.0721649484536082
3118,0.9444444444444444
3119,1.0817610062893082
3120,1.0434782608695652
3121,0.9826589595375722
3122,1.046875
3123,1.125
3124,1.0934065934065933
3125,1.0342857142857143
3126,1.0689655172413792
3127,1.0555555555555556
3128,1.03125
3129,0.9905660377358491
3130,1.0748299319727892
3131,1.0613496932515338
3132,0.9333333333333333
3133,1.0625
3134,1.0561224489795917
3135,1.019704433497537
3136,1.0151515151515151
3137,1.0304568527918783
3138,0.9824561403508771
3139,1.0386740331491713
3140,1.1329479768786128
3141,1.0946745562130178
3142,1.09009009009009
3143,1.0837696335078535
3144,1.0763888888888888
3145,1.0708661417322836
3146,1.088235294117647
3147,1.021978021978022
3148,1.0520833333333333
3149,1.0047169811320755
3150,1.0670103092783505
3151,1.0880503144654088
3152,0.9086538461538461
3153,1.0319148936170213
3154,1.1059602649006623
3155,1.0696517412935322
3156,1.0144230769230769
3157,1.0176470588235293
3158,1.0264900662251655
3159,1.0191387559808613
3160,1.0828025477707006
3161,1.0904109589041096
3162,1.0348258706467661
3163,1.0257731958762886
3164,0.9691749773345422
3165,1.0977011494252873
3166,0.9813084112149533
3167,1.0561224489795917
3168,1.064516129032258
3169,1.0308641975308641
3170,1.046875
3171,1.1206896551724137
3172,1.0822784810126582
3173,1.06875
3174,1.0632183908045978
3175,1.0689655172413792
3176,1.0621761658031088
3177,1.070921985815603
3178,1.1082474226804124
3179,1.0837696335078535
3180,1.1153846153846154
3181,0.9941860465116279
3182,1.0301507537688441
3183,1.0153061224489797
3184,1.0606060606060606
3185,1.0555555555555556
3186,1.0940170940170941
3187,1.0662650602409638
3188,1.0416666666666667
3189,1.0806451612903225
3190,1.06875
3191,1.0304878048780488
3192,0.9805825242718447
3193,1.022099447513812
3194,0.9903381642512077
3195,0.9898477157360406
3196,1.0837696335078535
3197,1.0576923076923077
3198,1.0259067357512954
3199,1.1153846153846154
3200,1.0336538461538463
3201,1.0544554455445545
3202,1.0952380952380953
3203,1.0618556701030928
3204,1.0625
3205,0.9686956521739131
3206,0.9896907216494846
3207,1.040625
3208,1.048780487804878
3209,1.0058823529411764
3210,0.970954356846473
3211,0.9647058823529412
3212,1.0787878787878789
3213,1.0304878048780488
3214,1.0774193548387097
3215,1.078125
3216,1.0952380952380953
3217,1.0336538461538463
3218,1.019047619047619
3219,1.046875
3220,1.0952380952380953
3221,0.9906103286384976
3222,1.065359477124183
3223,1.0817610062893082
3224,0.961352657004831
3225,0.9804878048780488
3226,1.0104166666666667
3227,1.0696517412935322
3228,0.9206349206349206
3229,1.0614525139664805
3230,1.079268292682927
3231,1.0621761658031088
3232,0.9878048780487805
3233,1.0118343195266273
3234,1.0
3235,1.0576923076923077
3236,1.0357142857142858
3237,0.940677966101695
3238,1.0396396396396397
3239,1.0710659898477157
3240,1.0947368421052632
3241,1.06875
3242,1.0544554455445545
3243,1.0304568527918783
3244,1.0257731958762886
3245,0.8911917098445595
3246,1.0603015075376885
3247,1.0
3248,1.0304568527918783
3249,1.0613496932515338
3250,1.0042328042328041
3251,1.0561224489795917
3252,1.0718954248366013
3253,1.0654761904761905
3254,0.958041958041958
3255,1.0561224489795917
3256,0.9824561403508771
3257,0.957983193277311
3258,1.0628019323671498
3259,1.0837696335078535
3260,1.0584415584415585
3261,0.9824561403508771
3262,1.0561224489795917
3263,1.098159509202454
3264,0.9873417721518988
3265,1.0588235294117647
3266,1.070921985815603
3267,1.065040650406504
3268,1.0625
3269,1.0
3270,1.0817610062893082
3271,1.0807453416149069
3272,0.9439655172413793
3273,1.0710659898477157
