,p2_final_team_hp
1688,452.55
1689,309.8084195716614
1690,453.35
1691,442.57
1692,469.35
1693,361.3581257739018
1694,390.3
1695,96.3
1696,518.6
1697,296.0
1698,333.95
1699,245.4
1700,371.45
1701,295.6613886820544
1702,459.20000000000005
1703,604.0675593502667
1704,493.4
1705,344.5
1706,474.52
1707,619.6048525222692
1708,430.0
1709,434.6
1710,206.8
1711,326.59999999999997
1712,298.75
1713,95.08649050379793
1714,429.32458361130625
1715,480.33750457774715
1716,500.7
1717,399.1218802171024
1718,131.66970463717388
1719,758.45
1720,212.4
1721,540.838617747213
1722,402.7478896293301
1723,271.4517982550936
1724,238.5385569945875
1725,443.65000000000003
1726,537.35
1727,346.11
1728,416.8
1729,342.5582028971706
1730,128.9
1731,361.8
1732,223.77572170784703
1733,570.85
1734,418.20000000000005
1735,480.65000000000003
1736,241.66724009227244
1737,418.55
1738,464.124849764396
1739,422.8
1740,345.26486905833696
1741,507.57207875972574
1742,384.95
1743,457.5
1744,592.8568052559932
1745,211.19267188989687
1746,311.0
1747,413.79999999999995
1748,287.2
1749,236.1
1750,357.78287010201734
1751,314.8817773496248
1752,422.3230293788828
1753,404.2645410364051
1754,524.75
1755,234.89999999999998
1756,273.5
1757,546.35
1758,484.9692293557315
1759,527.2601384229522
1760,199.10000000000002
1761,562.45
1762,100.2
1763,434.9
1764,529.8
1765,397.92055505158226
1766,257.87263215730565
1767,331.9
1768,399.59999999999997
1769,232.7
1770,506.7223295203781
1771,348.20000000000005
1772,401.94079574930964
1773,434.13073603943104
1774,226.0
1775,540.5243132306733
1776,493.4
1777,218.62444406917797
1778,241.79022070229428
1779,337.95
1780,392.45
1781,275.9214061417813
1782,489.0
1783,195.0
1784,451.1282912572351
1785,363.34999999999997
1786,328.175857648292
1787,256.0111823078805
1788,252.5
1789,547.65
1790,343.62589570197434
1791,362.70000000000005
1792,393.1235261518269
1793,152.65
1794,454.65
1795,176.96
1796,171.12
1797,230.53
1798,343.6
1799,473.1369904091376
1800,371.63290444953475
1801,527.4857084686133
1802,230.69063632294944
1803,372.0
1804,215.85000000000002
1805,233.35
1806,153.0
1807,207.75
1808,281.75
1809,397.6665162384058
1810,348.70000000000005
1811,389.5
1812,419.1643419610199
1813,350.55
1814,422.5118776671408
1815,419.18424689232313
1816,328.84999999999997
1817,306.3092269283893
1818,374.5
1819,550.5828951257146
1820,362.95
1821,402.3087943548196
1822,230.95
1823,457.79999999999995
1824,330.15
1825,589.45
1826,440.35
1827,344.20000000000005
1828,368.5
1829,405.75
1830,546.0500000000001
1831,494.09999999999997
1832,464.98752440245494
1833,397.95
1834,526.65
1835,309.8320751367336
1836,380.3
1837,492.59999999999997
1838,229.29999999999998
1839,405.55
1840,458.2
1841,330.25
1842,380.3007452032991
1843,561.45
1844,412.7802301989504
1845,451.9
1846,478.1
1847,379.59999999999997
1848,486.40290691296934
1849,661.75
1850,377.3
1851,508.6
1852,542.15
1853,486.15
1854,512.15
1855,315.37044505532674
1856,226.3
1857,190.7
1858,436.87132952558824
1859,292.75
1860,564.9
1861,260.20000000000005
1862,328.2
1863,389.8816284999741
1864,329.70000000000005
1865,393.2791321161536
1866,445.25
1867,464.309162785335
1868,323.65
1869,563.9
1870,447.65
1871,476.65
1872,245.97707864313125
1873,357.59999999999997
1874,471.96336271426014
1875,413.4982448665427
1876,606.75
1877,457.7
1878,540.4
1879,294.264858945162
1880,690.6500000000001
1881,266.25
1882,507.53793475939256
1883,263.1
1884,409.85
1885,244.64999999999998
1886,246.0
1887,487.7
1888,192.7
1889,453.25
1890,344.85
1891,403.84999999999997
1892,464.2312586602172
1893,403.3
1894,463.45000000000005
1895,615.8866136246306
1896,569.95
1897,211.85
1898,412.65
1899,508.05
1900,317.59999999999997
1901,324.97957237798914
1902,398.35
1903,381.2
1904,530.0169117746374
1905,421.65
1906,477.175406485296
1907,236.41146176724516
1908,470.0637815303325
1909,359.572559501076
1910,503.40000000000003
1911,345.40000000000003
1912,416.3260232308046
1913,318.35
1914,164.31187561719
1915,375.8261676311402
1916,361.56373512897017
1917,456.8
1918,358.75000000000006
1919,394.54999999999995
1920,528.6999999999999
1921,387.3045035747822
1922,286.86084578338523
1923,154.2
1924,365.69233121462736
1925,193.8
1926,212.5
1927,618.15
1928,341.50371175958213
1929,349.09999999999997
1930,464.65000000000003
1931,241.7
1932,150.18080124612246
1933,262.15
1934,366.15
1935,171.8
1936,81.35533745332006
1937,442.82706464427775
1938,393.74999999999994
1939,547.6500000000001
1940,410.7
1941,229.25
1942,599.4080920636472
1943,267.35
1944,362.15
1945,235.15
1946,387.49999999999994
1947,281.80191822216426
1948,357.27
1949,575.9
1950,161.45
1951,363.6011952575036
1952,123.35
1953,435.1588047023085
1954,298.4
1955,215.3
1956,287.20000000000005
1957,205.5
1958,507.3
1959,611.0
1960,556.872047358971
1961,297.6
1962,206.9
1963,472.04999999999995
1964,240.9
1965,491.79999999999995
1966,204.7394202866352
1967,394.24999999999994
1968,262.3
1969,449.15
1970,369.5
1971,334.9
1972,378.8
1973,129.75
1974,346.4
1975,316.74711617994353
1976,460.75
1977,394.06054780774997
1978,272.45000000000005
1979,269.09999999999997
1980,405.18582153025767
1981,343.38198516822433
1982,592.7
1983,380.0752342248316
1984,178.5331018961025
1985,320.85
1986,520.45
1987,201.5
1988,368.34999999999997
1989,372.9
1990,388.08229681540405
1991,628.05
1992,219.9115214686529
1993,402.4
1994,251.09999999999997
1995,612.6
1996,660.8680821688563
1997,323.55
1998,434.84999999999997
1999,147.53035265406342
2000,400.95279409122406
2001,325.3287624047374
2002,593.8079456127039
2003,431.34999999999997
2004,360.79999999999995
2005,360.6722485866539
2006,432.0794601013835
2007,369.8213482995188
2008,506.4
2009,519.9
2010,254.45
2011,282.15
2012,372.6144746700303
2013,405.0736398922823
2014,186.85
2015,329.7
2016,531.65
2017,295.3
2018,450.07782719348324
2019,456.65
2020,311.34999999999997
2021,329.45
2022,256.0501133982037
2023,435.81762116223877
2024,389.89774405497405
2025,460.25
2026,506.55
2027,278.09999999999997
2028,413.25
2029,356.15
2030,234.0
2031,294.2
2032,352.23547229431114
2033,409.55
2034,367.15
2035,314.7582327181604
2036,140.35
2037,458.15000000000003
2038,575.0761168548602
2039,321.1
2040,299.95
2041,339.6
2042,400.0678339276712
2043,478.15745751234385
2044,243.05
2045,537.3
2046,291.15000000000003
2047,317.5
2048,232.35000000000002
2049,261.4
2050,72.25
2051,137.45
2052,334.09999999999997
2053,266.71
2054,546.0500000000001
2055,329.85
2056,191.69255266908738
2057,81.6
2058,390.55
2059,507.6
2060,383.84999999999997
2061,267.15
2062,349.5
2063,458.84999999999997
2064,197.64407570153313
2065,351.65000000000003
2066,234.49999999999997
2067,503.55
2068,388.59999999999997
2069,153.88468198984162
2070,256.2707622728181
2071,467.4912604330278
2072,210.19651146523825
2073,298.6
2074,160.20000000000002
2075,374.75
2076,455.99999999999994
2077,471.75
2078,428.846974347819
2079,198.89999999999998
2080,306.45
2081,333.09999999999997
2082,425.9
2083,531.3
2084,309.3673421915688
2085,208.89999999999998
2086,415.20000000000005
2087,358.65000000000003
2088,522.2677270207487
2089,487.49999999999994
2090,474.35
2091,364.2601494981563
2092,582.6
2093,417.6757742337591
2094,156.9
2095,384.65000000000003
2096,487.8
2097,331.15000000000003
2098,508.1
2099,152.85000000000002
2100,410.8120806391808
2101,215.66266399197121
2102,330.16948179240876
2103,372.1
2104,475.2
2105,194.15
2106,340.8
2107,442.15
2108,264.85
2109,334.45
2110,251.55
2111,231.05
2112,280.35
2113,440.3
2114,396.45
2115,349.35
2116,236.85
2117,486.90000000000003
2118,407.70885412125523
2119,499.75
2120,243.9008265902232
2121,191.64999999999998
2122,495.55
2123,303.2079116344461
2124,501.6
2125,177.0356766435481
2126,438.2048205224582
2127,415.05
2128,509.63059879786374
2129,324.4
2130,182.75350514057297
2131,475.049498934668
2132,296.9
2133,440.29999999999995
2134,302.99837626103977
2135,540.7261298405712
2136,362.05
2137,320.55
2138,413.3
2139,367.0
2140,341.5
2141,159.87672264475657
2142,284.59999999999997
2143,416.3
2144,301.8
2145,280.4
2146,586.4
2147,246.25
2148,415.15
2149,236.90293027339465
2150,200.65
2151,410.4801580183154
2152,431.8
2153,148.79999999999998
2154,310.2
2155,241.10000000000002
2156,310.95
2157,506.50954420750753
2158,237.25
2159,490.93775300744994
2160,104.85
2161,284.2121638049572
2162,531.15
2163,529.3891409540722
2164,510.65000000000003
2165,214.6594070867784
2166,356.75
2167,610.1057085766455
2168,385.3194051127279
2169,373.05
2170,421.05
2171,424.15
2172,432.87458882126094
2173,485.7735294117647
2174,410.95000000000005
2175,501.25
2176,351.6
2177,486.15
2178,532.15
2179,383.72666747959596
2180,349.04999999999995
2181,452.25
2182,388.8
2183,185.60000000000002
2184,343.16
2185,522.6193398385752
2186,264.85
2187,241.85
2188,192.2610105832241
2189,497.5199918614594
2190,573.7843978143927
2191,326.13086387911704
2192,247.90378657837218
2193,491.19946059428213
2194,325.7
2195,299.33845837894137
2196,315.05
2197,315.55
2198,212.54999999999998
2199,398.04999999999995
2200,296.92067288328604
2201,269.585446280975
2202,604.75
2203,369.64
2204,474.99999999999994
2205,308.25
2206,630.0
2207,238.3
2208,354.85
2209,337.45000000000005
2210,474.820117974623
2211,461.94299777812176
2212,312.05
2213,285.20496508385565
2214,503.2
2215,231.95
2216,395.10244613377046
2217,382.70000000000005
2218,401.1345579473726
2219,382.83149334922444
2220,220.4
2221,360.79338758312616
2222,528.7737248235587
2223,548.2469825792044
2224,271.35
2225,303.05
2226,397.19887768965475
2227,354.95
2228,308.37605106741745
2229,469.8005080781155
2230,628.9305014276748
2231,294.5594384940897
2232,273.1315372749103
2233,219.5
2234,256.65
2235,365.5
2236,159.05
2237,200.54999999999998
2238,263.0
2239,474.25
2240,392.79999999999995
2241,222.25
2242,336.9
2243,333.35
2244,427.9
2245,147.58281874738668
2246,169.45
2247,439.99061270754237
2248,387.60238912192835
2249,537.15
2250,364.9
2251,511.1725304904731
2252,211.15000000000003
2253,265.59999999999997
2254,324.25
2255,517.2
2256,587.3002733383538
2257,527.3834295609137
2258,585.75
2259,375.6752443439565
2260,254.0443962511502
2261,347.85
2262,354.6179097923787
2263,496.25
2264,322.36375995578163
2265,328.2837037209233
2266,417.9609939783832
2267,476.95
2268,318.40000000000003
2269,192.7
2270,259.85
2271,515.5
2272,376.460552819303
2273,269.122610785431
2274,668.2
2275,378.15
2276,300.9
2277,258.45000000000005
2278,239.11
2279,290.74658483436997
2280,288.4
2281,228.49707917659816
2282,496.04999999999995
2283,279.4202219104897
2284,304.3620550410966
2285,299.32448627859736
2286,373.84999999999997
2287,459.55
2288,434.79999999999995
2289,313.59605967291026
2290,311.8171134303566
2291,336.75
2292,403.15000000000003
2293,404.91021857562026
2294,486.50000000000006
2295,272.3
2296,489.5351490003197
2297,337.99999999999994
2298,501.0922406720166
2299,644.7
2300,185.85000000000002
2301,281.7420821584944
2302,283.35
2303,285.71139043982004
2304,213.14999999999998
2305,414.4354499029395
2306,468.45
2307,455.1
2308,496.20000000000005
2309,317.10311490581375
2310,339.5115980115386
2311,286.0
2312,390.95
2313,357.1397698465979
2314,343.45
2315,335.5
2316,412.45
2317,261.0
2318,230.5
2319,209.45
2320,308.5
2321,438.7831127925848
2322,421.5
2323,551.2968312321144
2324,331.05
2325,114.65
2326,410.9906230680954
2327,216.45
2328,396.3
2329,399.55
2330,406.7
2331,518.7
2332,217.59834351092957
2333,479.6
2334,494.75
2335,361.7887826467324
2336,405.75
2337,279.39418878488215
2338,280.24567351081504
2339,388.9283976554643
2340,443.7
2341,303.97427790979293
2342,344.55
2343,487.03538126314345
2344,327.15000000000003
2345,98.35
2346,524.5537730953778
2347,488.95225085766884
2348,194.39999999999998
2349,234.0
2350,351.4
2351,315.75
2352,518.9
2353,375.09999999999997
2354,592.0252338218643
2355,419.80987815518637
2356,281.79999999999995
2357,443.55
2358,472.0345644920013
2359,382.40329099934326
2360,331.44289656750715
2361,402.0
2362,214.0
2363,287.19
2364,401.75
2365,422.29999999999995
2366,377.05
2367,365.29999999999995
2368,415.9
2369,384.39734136492405
2370,407.45
2371,163.85000000000002
2372,327.5
2373,460.25
2374,120.68902278210481
2375,318.65
2376,434.31150148082344
2377,315.61590804260805
2378,458.20000000000005
2379,297.7
2380,377.46562491549463
2381,465.44176513696664
2382,383.6
2383,371.5
2384,529.9790971254497
2385,258.92470735624465
2386,421.2
2387,223.89999999999998
2388,394.6113729277559
2389,459.15
2390,424.05
2391,460.0
2392,360.62415994445513
2393,284.4
2394,314.35
2395,215.66042944374863
2396,248.95
2397,354.571691321938
2398,381.0
2399,341.25
2400,314.2
2401,309.05
2402,481.28371007297346
2403,423.55
2404,321.1
2405,411.8
2406,342.59999999999997
2407,348.05
2408,265.45000000000005
2409,276.2762197872031
2410,574.8585583415352
2411,297.9
2412,386.85957283689663
2413,310.45
2414,183.29999999999998
2415,237.77907743651875
2416,137.8
2417,303.8
2418,381.65000000000003
2419,223.22939926945162
2420,163.75
2421,367.65
2422,364.95
2423,295.644236282872
2424,428.2
2425,174.66022972327727
2426,363.3
2427,366.58504224169593
2428,413.3
2429,290.9
2430,344.65503178006907
2431,69.05
2432,227.84584621491524
2433,169.43008342457694
2434,324.09999999999997
2435,507.09999999999997
2436,291.05
2437,417.5
2438,530.6
2439,515.25
2440,421.4
2441,176.2
2442,336.7404633469949
2443,297.5
2444,216.7
2445,376.6619215282915
2446,240.75
2447,476.5236210491242
2448,392.88735047196633
2449,529.7
2450,361.2428481788207
2451,299.5150573173793
2452,422.78916201949835
2453,324.15
2454,476.15
2455,422.8053878902731
2456,402.8
2457,342.05
2458,288.95
2459,376.70000000000005
2460,257.2
2461,460.75
2462,515.7
2463,466.8
2464,289.2
2465,218.9
2466,382.5
2467,189.64999999999998
2468,481.03276657764076
2469,461.95
2470,488.35
2471,480.15
2472,299.05
2473,324.8
2474,357.1
2475,166.48174586790608
2476,504.8000987825869
2477,392.4974326443005
2478,216.15
2479,175.64999999999998
2480,448.75040392189237
2481,456.63115220483644
2482,554.2
2483,341.15
2484,374.9184055142612
2485,322.05
2486,369.8
2487,340.76068012142116
2488,324.05
2489,454.1
2490,278.15
2491,254.25
2492,542.95
2493,110.55
2494,505.0
2495,411.0
2496,368.1934072739424
2497,552.0
2498,317.75
2499,269.4
2500,430.6879732318687
2501,225.8
2502,294.0
2503,171.75
2504,377.79
2505,582.1999999999999
2506,477.86
2507,112.65
2508,525.4
2509,411.87679012252016
2510,380.40000000000003
2511,366.7434051155033
2512,510.95
2513,337.4253016376017
2514,479.3327093997465
2515,147.2
2516,266.5
2517,275.05
2518,407.7701900416178
2519,245.8
2520,374.35254032963985
2521,602.5
2522,317.09596153409314
2523,210.0
2524,162.3
2525,431.0
2526,385.93593126075575
2527,495.75
2528,267.15
2529,373.38865650605527
2530,222.12751196734757
2531,313.3078648610199
2532,392.55
2533,429.23991381157583
2534,445.3783652321299
2535,591.3000000000001
2536,359.66948941012174
2537,369.1
2538,413.9076277122896
2539,94.94999999999999
2540,423.79999999999995
2541,345.79999999999995
2542,315.74
2543,158.54999999999998
2544,352.65000000000003
2545,530.2867487073296
2546,167.3
2547,619.75
2548,378.95
2549,444.48871582175525
2550,176.6876525399498
2551,248.7
2552,287.35
2553,476.7
2554,351.762330289068
2555,567.35
2556,387.9
2557,496.5
2558,262.2
2559,247.9
2560,438.8109441033723
2561,372.90000000000003
2562,324.70000000000005
2563,177.93
2564,411.59999999999997
2565,536.8508483997355
2566,302.0
2567,256.15
2568,471.42856999530756
2569,275.9
2570,467.8
2571,219.25
2572,501.35
2573,429.05
2574,304.85
2575,415.4941310427082
2576,280.1164090524914
2577,287.25
2578,218.43628544698097
2579,499.75
2580,248.95
2581,283.1966194445811
2582,272.65
2583,368.35
2584,175.89276455016648
2585,388.35
2586,449.9
2587,388.9699097737507
2588,477.40000000000003
2589,342.95
2590,339.2
2591,409.6
2592,155.33102408177092
2593,480.1060599968907
2594,418.45
2595,215.9213742538505
2596,573.45
2597,326.95
2598,278.3
2599,399.15000000000003
2600,270.25
2601,387.0043288661278
2602,266.35
2603,316.97178356245115
2604,140.05
2605,324.75002288803455
2606,285.4
2607,296.40000000000003
2608,389.27876132988166
2609,237.6
2610,538.9173073837196
2611,457.9
2612,413.65
2613,304.0
2614,520.35
2615,448.0
2616,302.75
2617,286.53576430160024
2618,445.03677715002226
2619,386.7
2620,606.0696797148789
2621,245.85
2622,354.6774010579466
2623,212.29999999999998
2624,305.29999999999995
2625,345.95
2626,581.85
2627,378.85330474031423
2628,285.75
2629,309.8
2630,509.1880530887639
2631,419.1409853595656
2632,435.9
2633,167.35
2634,561.3000000000001
2635,363.9486525639048
2636,176.6
2637,570.95
2638,275.85
2639,639.1943496127707
2640,465.8
2641,300.0790865523876
2642,220.05
2643,311.5418588370151
2644,360.7352895071208
2645,212.90000000000003
2646,219.85000000000002
2647,360.1
2648,480.3952165734329
2649,301.85
2650,411.35
2651,471.75
2652,414.0528179081774
2653,469.20000000000005
2654,455.4
2655,320.6
2656,344.8831131371187
2657,457.4282861130731
2658,448.05
2659,103.7
2660,501.45
2661,481.4712624241336
2662,312.05
2663,591.6
2664,390.05
2665,256.3405259245377
2666,391.15
2667,456.65585051044167
2668,395.55
2669,445.04999999999995
2670,96.7
2671,347.3750332944348
2672,426.3
2673,75.76769929897182
2674,439.40000000000003
2675,218.80810148116063
2676,352.34999999999997
2677,391.75765503090236
2678,238.5
2679,224.45
2680,286.8
2681,244.4
2682,179.35
2683,271.0
2684,535.0954609012349
2685,276.46
2686,452.15
2687,492.0
2688,259.0
2689,266.7722890775794
2690,313.4
2691,285.8
2692,474.76436465406607
2693,464.70000000000005
2694,437.65
2695,74.00000000000001
2696,219.45
2697,344.05
2698,505.95297610493054
2699,469.1389132883013
2700,412.84999999999997
2701,246.5
2702,195.85060122576442
2703,359.71052438643125
2704,315.89706209530254
2705,365.6
2706,243.31542684584662
2707,616.95
2708,408.412262704439
2709,319.4309160305344
2710,373.62065625184897
2711,267.15
2712,454.29999999999995
2713,362.05
2714,311.25
2715,384.7808028771712
2716,387.65
2717,384.7669886634394
2718,314.32414469431353
2719,367.08225569390873
2720,225.39999999999998
2721,562.1056936896459
2722,567.4
2723,300.32206935265333
2724,267.1898725080915
2725,315.0
2726,472.4
2727,485.9006422444735
2728,360.35
2729,389.75
2730,500.65
2731,247.55
2732,491.84999999999997
2733,253.14999999999998
2734,415.4
2735,416.82314300599717
2736,350.2
2737,372.95
2738,435.59999999999997
2739,409.9
2740,375.8536878790259
2741,450.4965817315037
2742,202.6
2743,357.54999999999995
2744,409.15
2745,231.95000000000002
2746,335.25
2747,208.05
2748,200.85
2749,223.3210080163213
2750,423.75
2751,218.70381458592237
2752,142.85000000000002
2753,365.44702845419135
2754,575.5500000000001
2755,473.6
2756,450.7820075389827
2757,484.55
2758,291.9
2759,284.25
2760,375.0
2761,234.8036481924273
2762,524.05
2763,515.75
2764,536.9000000000001
2765,310.35
2766,108.05
2767,255.25
2768,240.95
2769,387.5566040148215
2770,433.7787997799545
2771,332.75
2772,527.06448869505
2773,223.4
2774,425.37
2775,430.4355575897914
2776,420.1
2777,324.64815944321873
2778,446.5919159137421
2779,396.59999999999997
2780,485.25
2781,366.1
2782,461.7
2783,474.34999999999997
2784,487.09999999999997
2785,305.35
2786,403.45
2787,196.4
2788,259.60585553543007
2789,236.1569053528969
2790,254.45000000000002
2791,366.1
2792,503.9449339244015
2793,599.1
2794,205.9
2795,351.65
2796,299.3
2797,456.45
2798,248.68708174516317
2799,290.7
2800,253.3
2801,103.95
2802,204.1180967511482
2803,506.59999999999997
2804,498.95000000000005
2805,391.15
2806,255.82010880071476
2807,503.4
2808,203.95
2809,10.271042396888653
2810,465.09999999999997
2811,304.70000000000005
2812,226.45
2813,315.1
2814,326.5
2815,384.6
2816,381.13
2817,526.1815849905634
2818,383.65
2819,359.7939773711694
2820,475.6071653643711
2821,470.38643946387526
2822,153.05
2823,378.59999999999997
2824,225.1
2825,266.6
2826,296.3
2827,173.35
2828,575.4
2829,271.3652801672705
2830,391.2
2831,329.00000000000006
2832,278.15
2833,369.6
2834,394.7851424500167
2835,135.9
2836,363.9
2837,305.2
2838,563.15
2839,283.311215051212
2840,457.87605935366986
2841,569.3000000000001
2842,270.65
2843,461.4
2844,397.24999999999994
2845,390.75
2846,319.04999999999995
2847,310.6820420636412
2848,422.35
2849,420.19
2850,297.65
2851,388.0
2852,309.95
2853,374.2
2854,354.0
2855,525.9
2856,218.61636793290955
2857,442.0
2858,294.35
2859,479.40000000000003
2860,269.69842984143395
2861,478.52149558736556
2862,263.75
2863,255.5
2864,380.71909366987484
2865,375.6
2866,234.45
2867,574.05
2868,487.9
2869,198.9
2870,251.8
2871,331.74999999999994
2872,320.45
2873,429.67802979279224
2874,458.26030296114453
2875,162.5
2876,342.882851440222
2877,232.55
2878,502.6
2879,338.55
2880,418.59999999999997
2881,245.71630949461013
2882,352.40000000000003
2883,413.0
2884,483.2
2885,221.3
2886,520.65
2887,586.7907717894385
2888,476.65656467756844
2889,537.23242276606
2890,400.9976163907951
2891,463.47011746656943
2892,202.4967631544406
2893,434.95
2894,540.65
2895,622.45
2896,437.2
2897,367.9576106228626
2898,223.4
2899,282.23489324360685
2900,593.4499999999999
2901,529.0500000000001
2902,422.9242830773998
2903,469.8999999999999
2904,328.77058530141903
2905,230.5
2906,281.7299215428709
2907,383.3
2908,230.89999999999998
2909,362.8
2910,315.95
2911,177.29999999999998
2912,374.05
2913,416.59999999999997
2914,258.65
2915,462.05
2916,363.45
2917,190.6
2918,374.59999999999997
2919,530.0870920751826
2920,357.89327128793224
2921,395.75
2922,288.29999999999995
2923,308.20285121322615
2924,543.45
2925,355.21626670928606
2926,232.83999999999997
2927,312.8
2928,329.84999999999997
2929,249.70078255717235
2930,480.2
2931,319.90000000000003
2932,453.15398284290967
2933,449.9443848965448
2934,615.2697792325141
2935,401.8
2936,110.10000000000001
2937,426.9
2938,267.6457106122525
2939,303.35
2940,221.39999999999998
2941,218.04999999999998
2942,494.7
2943,373.8482068526495
2944,249.10000000000002
2945,352.5
2946,283.75
2947,303.04999999999995
2948,531.2629770992367
2949,445.5
2950,466.05
2951,393.5489488176523
2952,432.7936132388693
2953,565.45
2954,294.1
2955,289.48795684191316
2956,361.1
2957,370.55
2958,401.05
2959,493.0383937412722
2960,347.974499282164
2961,285.7
2962,313.4
2963,456.75
2964,162.95000000000002
2965,368.04999999999995
2966,264.45
2967,246.89999999999998
2968,153.2
2969,542.4775709145679
2970,271.35
2971,527.7949977863083
2972,281.85
2973,338.40601755656473
2974,220.05661801956177
2975,315.3
2976,553.0907751185409
2977,489.3
2978,495.09999999999997
2979,348.64871760068627
2980,361.0944689329032
2981,261.3
2982,611.9322254029214
2983,383.51344529714703
2984,467.9
2985,498.05447115268703
2986,460.55607288148104
2987,255.85
2988,264.57019196688674
2989,167.927107650116
2990,312.5
2991,279.55
2992,646.9499999999999
2993,213.82267335280707
2994,387.9963699286427
2995,458.2868369971236
2996,317.8
2997,357.35
2998,393.65
2999,308.14
3000,486.28017422906265
3001,498.66
3002,475.0
3003,418.06172039858257
3004,460.22612129272625
3005,278.537736152027
3006,533.55
3007,268.27430324534635
3008,479.57508250463036
3009,283.45
3010,172.27981199652675
3011,86.74000000000001
3012,360.2110878107743
3013,405.45
3014,337.29999999999995
3015,359.84999999999997
3016,406.4
3017,102.35000000000001
3018,435.4451970066426
3019,512.4
3020,336.27731067587666
3021,332.6
3022,524.1101270519101
3023,320.05
3024,154.25
3025,560.589404455347
3026,342.4
3027,239.7
3028,384.15
3029,282.65
3030,449.6
3031,491.25
3032,441.34999999999997
3033,260.2
3034,538.25
3035,143.2
3036,281.3599873220528
3037,341.15
3038,617.15
3039,525.25
3040,452.84999999999997
3041,238.4
3042,299.65
3043,219.45408808028384
3044,338.42270102350705
3045,212.3
3046,342.05
3047,190.55
3048,357.4
3049,412.2
3050,315.1
3051,281.7
3052,323.50535398286405
3053,224.67317550911972
3054,295.95
3055,442.45
3056,433.45
3057,254.83236177055284
3058,539.35
3059,347.0
3060,591.4
3061,319.65
3062,411.5083007381319
3063,212.60000000000002
3064,235.75
3065,571.15
3066,244.7
3067,395.2
3068,410.4
3069,295.4989885689814
3070,353.45000000000005
3071,313.59999999999997
3072,389.84999999999997
3073,173.20000000000002
3074,275.1994430495649
3075,182.2
3076,209.91
3077,254.60000000000002
3078,150.2777273844365
3079,298.16870555230065
3080,376.4
3081,489.65
3082,374.3
3083,492.8
3084,590.4016612007883
3085,475.55
3086,316.6
3087,461.6
3088,269.7
3089,340.8
3090,361.95
3091,254.65017089919107
3092,308.8
3093,493.85
3094,479.45000000000005
3095,381.65
3096,389.6
3097,345.5645867945267
3098,287.04999999999995
3099,318.0
3100,229.89999999999998
3101,331.7471113268829
3102,272.15
3103,373.2
3104,141.95
3105,566.3
3106,466.9
3107,442.506770936796
3108,221.75
3109,548.0
3110,155.64999999999998
3111,243.72280526136063
3112,510.6
3113,171.6
3114,390.23491858832153
3115,574.25
3116,395.85
3117,403.9
3118,255.29385270247388
3119,305.7
3120,371.55
3121,372.8
3122,371.90000000000003
3123,218.15
3124,264.5
3125,346.4276964902213
3126,538.7
3127,342.6
3128,384.75
3129,225.8
3130,525.9000000000001
3131,210.55
3132,136.7
3133,567.25
3134,238.75
3135,133.24653427458372
3136,422.05
3137,200.55191688704534
3138,337.4206981548442
3139,259.1
3140,300.7
3141,313.4344019981289
3142,540.8888101966963
3143,238.28785322290605
3144,481.8
3145,598.8000000000001
3146,345.05187236103774
3147,585.85
3148,344.15
3149,302.4612286885168
3150,362.5
3151,618.4000000000001
3152,345.9195415437665
3153,307.54999999999995
3154,409.75
3155,432.24999999999994
3156,306.97443901620136
3157,335.0
3158,411.7
3159,326.25
3160,451.86168633994004
3161,198.43
3162,428.20955708403545
3163,308.7575426420051
3164,154.03
3165,322.2
3166,586.55
3167,172.2745654156071
3168,424.25
3169,434.90000000000003
3170,356.9
3171,412.8
3172,395.37324244694673
3173,496.2
3174,237.10000000000002
3175,192.15
3176,281.65000000000003
3177,287.16931940831614
3178,161.65
3179,392.3517375812738
3180,561.6769720101781
3181,240.5
3182,287.536952106881
3183,86.45000000000002
3184,423.3029950435866
3185,396.6084491246677
3186,362.06145151115527
3187,258.34999999999997
3188,131.09468689571497
3189,311.8
3190,598.45
3191,333.1612260651735
3192,293.01924129781196
3193,360.34999999999997
3194,324.81570520607875
3195,277.4
3196,256.3
3197,504.3619320558949
3198,433.8
3199,416.5
3200,223.64999999999998
3201,368.65
3202,697.0973270248518
3203,392.1
3204,504.45
3205,125.5528340317936
3206,494.8998555616585
3207,118.98
3208,362.3
3209,545.6
3210,237.9
3211,377.59999999999997
3212,372.7112660261677
3213,565.45
3214,433.25
3215,483.1191804843482
3216,432.4234007267761
3217,237.9
3218,361.34999999999997
3219,413.5
3220,521.9
3221,413.65
3222,458.34999999999997
3223,405.9341889231799
3224,335.15
3225,492.3
3226,390.09999999999997
3227,161.0
3228,157.95
3229,248.9313062556776
3230,404.45
3231,378.6
3232,370.2837050334035
3233,430.22870383613014
3234,281.62988323645027
3235,521.15
3236,374.44192646039187
3237,184.3
3238,168.66
3239,451.20000000000005
3240,188.9
3241,424.99999999999994
3242,385.69999999999993
3243,229.49999999999997
3244,145.85000000000002
3245,285.95
3246,248.12041143652817
3247,485.305359780535
3248,320.54999999999995
3249,289.75
3250,487.95
3251,384.67731040377964
3252,537.0
3253,374.0
3254,495.6421324239642
3255,582.15
3256,362.5993074030237
3257,195.65
3258,261.95
3259,471.05
3260,337.15
3261,407.95049639966237
3262,369.29720484658833
3263,408.79999999999995
3264,462.3
