,p1_avg_hp_when_switching
2363,0.47500000000000003
2364,0.8157142857142857
2365,0.5844444444444444
2366,0.74
2367,0.5466666666666666
2368,0.7230769230769231
2369,0.6722044728434504
2370,0.6583333333333333
2371,0.37999999999999995
2372,0.7866666666666667
2373,0.8160000000000001
2374,0.6164660936074231
2375,0.6633333333333333
2376,0.5877305877305877
2377,0.5979730801742585
2378,0.68
2379,0.8033333333333333
2380,0.6743383946014819
2381,0.7762790149154623
2382,0.629
2383,0.46
2384,0.714637165990533
2385,0.7989821882951653
2386,0.5900000000000001
2387,0.68375
2388,0.6107104271410221
2389,0.8772727272727273
2390,0.7483333333333334
2391,1.0
2392,0.6951028878075318
2393,0.6066666666666668
2394,0.6311764705882352
2395,0.6949888820117828
2396,0.0
2397,0.3702029348602761
2398,0.7162499999999999
2399,0.6716666666666667
2400,0.732857142857143
2401,0.4366666666666667
2402,0.6911191600809866
2403,0.7454545454545454
2404,0.52
2405,0.921111111111111
2406,0.6691666666666666
2407,0.39
2408,0.795
2409,0.7491769389786387
2410,0.7536860382651464
2411,0.7362500000000001
2412,0.6390843003940633
2413,0.43636363636363634
2414,0.398
2415,0.6000764373284787
2416,0.0875
2417,0.6616666666666667
2418,0.34285714285714286
2419,0.560121391227534
2420,0.4075
2421,0.6666666666666666
2422,0.758
2423,0.5074132701686289
2424,0.6688888888888889
2425,0.6923076923076923
2426,0.26166666666666666
2427,0.6521934475729856
2428,0.5433333333333333
2429,0.4916666666666667
2430,0.40644631750599347
2431,0.5033333333333334
2432,0.32875318066157766
2433,0.42911312357176534
2434,0.679
2435,0.8133333333333332
2436,0.5316666666666666
2437,0.39428571428571424
2438,0.92875
2439,0.5499999999999999
2440,0.2785714285714286
2441,0.3457142857142857
2442,0.368545150787015
2443,0.42000000000000004
2444,0.2
2445,0.735782561780636
2446,0.4075
2447,0.6878868024711841
2448,0.2816414686825054
2449,0.6599999999999999
2450,0.6320828829744413
2451,0.881453154875717
2452,0.5714285714285714
2453,0.7833333333333333
2454,0.58
2455,0.5651967294671231
2456,0.6
2457,0.6927272727272727
2458,0.7849999999999999
2459,0.7378571428571429
2460,0.762
2461,0.4722222222222222
2462,0.77625
2463,0.5681818181818182
2464,0.39
2465,0.6511111111111111
2466,0.3333333333333333
2467,0.42857142857142855
2468,0.4684395122322001
2469,0.59
2470,0.85
2471,0.8566666666666668
2472,0.9019999999999999
2473,0.48900000000000005
2474,0.4
2475,0.7142857142857143
2476,0.6293137189055623
2477,0.5500317513174082
2478,0.6439999999999999
2479,0.41000000000000003
2480,0.9302798982188296
2481,0.5743438094583133
2482,0.8272727272727274
2483,0.61125
2484,0.5980796224112015
2485,0.608
2486,0.57125
2487,0.7140717945446616
2488,0.2833333333333333
2489,0.81875
2490,0.658
2491,0.2557142857142857
2492,0.7427272727272727
2493,0.5166666666666667
2494,0.5366666666666666
2495,0.6216666666666667
2496,0.6072190611664297
2497,0.8488888888888888
2498,0.6499999999999999
2499,0.5599999999999999
2500,0.6144549531451902
2501,0.658125
2502,0.618235294117647
2503,0.25
2504,0.25833333333333336
2505,0.4950000000000001
2506,0.5680000000000001
2507,0.0
2508,0.8185714285714286
2509,0.75
2510,0.6657142857142856
2511,0.6205856800878338
2512,0.6
2513,0.2775909713999519
2514,0.7005240179129029
2515,0.2914285714285714
2516,0.5177777777777778
2517,0.7014285714285714
2518,0.6921119592875318
2519,0.62
2520,0.7880289146482118
2521,0.9485714285714285
2522,0.4444444444444444
2523,0.53
2524,0.175
2525,0.69625
2526,0.4371671670063301
2527,0.5
2528,0.4266666666666667
2529,0.6995470518674537
2530,0.7507112375533428
2531,0.5388739600020671
2532,0.9299999999999999
2533,0.6308218277739696
2534,0.7468920345107648
2535,0.78875
2536,0.6518235793044953
2537,0.6537499999999999
2538,0.7617590822179732
2539,0.4844444444444444
2540,0.8135714285714286
2541,0.65375
2542,0.4477777777777777
2543,0.33571428571428574
2544,0.7333333333333334
2545,0.668085408662811
2546,0.521
2547,0.3333333333333333
2548,0.63625
2549,0.841440828433619
2550,0.4826932195353248
2551,0.6233333333333334
2552,0.7733333333333334
2553,0.8145454545454545
2554,0.6031991744066048
2555,0.71
2556,0.7449999999999999
2557,0.3333333333333333
2558,0.6544444444444444
2559,0.43142857142857144
2560,0.4063832759082731
2561,0.49
2562,0.8622222222222222
2563,0.74
2564,0.5299999999999999
2565,0.5421544426282924
2566,0.28285714285714286
2567,0.6011111111111112
2568,0.678471798037639
2569,0.7792307692307694
2570,0.625
2571,0.602
2572,0.9
2573,0.775
2574,0.7225
2575,0.6535335526731321
2576,0.4531336289850222
2577,0.53
2578,0.6554090578858381
2579,0.6763636363636364
2580,0.445
2581,0.5554832953184282
2582,0.6933333333333334
2583,0.6966666666666667
2584,0.5506373937677054
2585,0.8388888888888889
2586,0.6266666666666666
2587,0.5313526761238369
2588,0.6971428571428572
2589,0.72
2590,0.49000000000000005
2591,0.6325
2592,0.7011301046696153
2593,0.3270391134168224
2594,0.744
2595,0.6197784782870825
2596,0.7990909090909092
2597,0.3025
2598,0.5740000000000001
2599,0.7335714285714285
2600,0.3828571428571429
2601,0.7203966067305103
2602,0.672
2603,0.5512360056856599
2604,0.5714285714285714
2605,0.7211354610972202
2606,0.65
2607,0.2
2608,0.8947629831518944
2609,0.5
2610,0.8115015974440895
2611,0.7525
2612,0.65125
2613,0.7108333333333333
2614,0.8535714285714286
2615,0.52375
2616,0.5033333333333334
2617,0.48462053384654
2618,0.3486618474538193
2619,0.8085714285714286
2620,0.873950594570273
2621,0.7425
2622,0.16305839801523953
2623,0.656
2624,0.6809999999999999
2625,0.48200000000000004
2626,0.5
2627,0.5642054596467397
2628,0.47777777777777775
2629,0.7216666666666667
2630,0.6805542310604997
2631,0.6743553940290327
2632,0.37
2633,0.44625
2634,0.9366666666666666
2635,0.5348866024120125
2636,0.5836363636363636
2637,0.71
2638,0.50375
2639,0.655390582290049
2640,0.5427272727272727
2641,0.8536599839601079
2642,0.2375
2643,0.6870918577242676
2644,0.269273052212359
2645,0.5519999999999999
2646,0.375
2647,0.7377777777777779
2648,0.745515315214323
2649,0.95
2650,0.5800000000000001
2651,0.49416666666666664
2652,0.7224642687962365
2653,0.25
2654,0.7825000000000001
2655,0.612
2656,0.5499749019422965
2657,0.824703216209088
2658,0.942857142857143
2659,0.43363636363636365
2660,0.46222222222222226
2661,0.6731042176880218
2662,0.6666666666666666
2663,0.7600000000000001
2664,0.41200000000000003
2665,0.7881188118811882
2666,0.5033333333333333
2667,0.6119959581255763
2668,0.5680000000000001
2669,0.4485714285714285
2670,0.38
2671,0.8174928586974861
2672,0.5857142857142856
2673,0.6090495638641122
2674,0.5981818181818181
2675,0.6368669709850137
2676,0.67625
2677,0.9359746743647671
2678,0.485
2679,0.6145454545454545
2680,0.5866666666666667
2681,0.5
2682,0.6255555555555555
2683,0.6
2684,0.6647124126043233
2685,0.44399999999999995
2686,0.65
2687,0.63
2688,0.8825
2689,0.6988225685470216
2690,0.6737500000000001
2691,0.6722222222222222
2692,0.7893371452770168
2693,0.8185714285714286
2694,0.4588888888888889
2695,0.3466666666666667
2696,0.47500000000000003
2697,0.5957142857142858
2698,0.5774923492670591
2699,0.8184026195498472
2700,0.7800000000000001
2701,0.7090909090909091
2702,0.6322127406547488
2703,0.6234096692111959
2704,0.6620788890496919
2705,0.5385714285714285
2706,0.6338917939531215
2707,0.9433333333333334
2708,0.6458328529503804
2709,0.5804394081755649
2710,0.5440798323920346
2711,0.44125000000000003
2712,0.8183333333333334
2713,0.6116666666666667
2714,0.6425000000000001
2715,0.7996680891417735
2716,0.638
2717,0.7689251055513878
2718,0.3518491537815319
2719,0.5594646271510516
2720,0.41555555555555557
2721,0.6701314244846129
2722,0.8918181818181818
2723,0.24303405572755418
2724,0.5080639745176486
2725,0.5971428571428571
2726,0.386
2727,0.8072440023547842
2728,0.0
2729,0.48
2730,0.97375
2731,0.38571428571428573
2732,0.7955555555555556
2733,0.5499999999999999
2734,0.6789999999999999
2735,0.5
2736,0.5
2737,0.654
2738,0.526
2739,0.6288888888888889
2740,0.7189793900591841
2741,0.33612308390316625
2742,0.4
2743,0.5
2744,0.47454545454545455
2745,0.7011111111111111
2746,0.7085714285714287
2747,0.6759999999999999
2748,0.25
2749,0.2522522522522523
2750,0.8371428571428572
2751,0.4290089997680798
2752,0.513
2753,0.5822678849378604
2754,0.84
2755,0.8385714285714286
2756,0.6738707369482781
2757,0.61375
2758,0.45600000000000007
2759,0.6699999999999999
2760,0.40125
2761,0.31223328591749644
2762,0.76375
2763,0.4255555555555556
2764,0.612857142857143
2765,0.698
2766,0.11599999999999999
2767,0.5555555555555556
2768,0.535
2769,0.6192187113181141
2770,0.6666666666666666
2771,0.7275
2772,0.9318423855165069
2773,0.24500000000000002
2774,0.8075
2775,0.8322593134428113
2776,0.7175
2777,0.2893655864901871
2778,0.2234968264128991
2779,0.6590909090909091
2780,0.7855555555555556
2781,0.6666666666666666
2782,0.8228571428571428
2783,0.751
2784,0.38571428571428573
2785,0.43
2786,0.58125
2787,0.5642857142857143
2788,0.6983875654024309
2789,0.700750167604326
2790,0.7142857142857143
2791,1.0
2792,0.6219928876067838
2793,0.569
2794,0.2822222222222222
2795,0.67125
2796,0.25
2797,0.4816666666666667
2798,0.6016301147343175
2799,0.5449999999999999
2800,0.0
2801,0.4355555555555556
2802,0.41283662893548084
2803,0.36124999999999996
2804,0.8030000000000002
2805,0.49874999999999997
2806,0.6281413846428725
2807,0.519090909090909
2808,0.5037499999999999
2809,0.4924816045036158
2810,0.7230000000000001
2811,0.73375
2812,0.659
2813,0.4
2814,0.6790909090909092
2815,0.6890909090909091
2816,0.3358333333333334
2817,0.7878594249201278
2818,0.7275
2819,0.3743743743743744
2820,0.5956415640271259
2821,0.6269375597771973
2822,0.26
2823,0.6963636363636364
2824,0.685
2825,0.5618181818181819
2826,0.7140000000000001
2827,0.559
2828,0.5142857142857143
2829,0.41488945790973436
2830,0.40375
2831,0.59125
2832,0.5683333333333334
2833,0.26
2834,0.6679058536643677
2835,0.40625
2836,0.336
2837,0.7154545454545455
2838,0.6
2839,0.608046381623072
2840,0.8040423632504888
2841,0.5559999999999999
2842,0.742
2843,0.64375
2844,0.8442857142857142
2845,0.5028571428571429
2846,0.6509090909090909
2847,0.5151385577740533
2848,0.8133333333333334
2849,0.56
2850,0.7185714285714286
2851,0.5766666666666667
2852,0.6657142857142856
2853,0.6216666666666667
2854,0.445
2855,0.22999999999999998
2856,0.42972444115646286
2857,0.48200000000000004
2858,0.5966666666666667
2859,0.7371428571428572
2860,0.5794487251667487
2861,0.3030752729426896
2862,0.7330769230769231
2863,0.5533333333333333
2864,0.5171713066449909
2865,0.26
2866,0.38166666666666665
2867,0.0
2868,0.557
2869,0.632
2870,0.5011111111111111
2871,0.7822222222222223
2872,0.5845454545454545
2873,0.6436942605899424
2874,0.7013221403839572
2875,0.487
2876,0.3122140504977402
2877,0.681
2878,0.5657142857142857
2879,0.6
2880,0.7372727272727272
2881,0.44747957541488786
2882,0.7661538461538462
2883,0.7725
2884,0.746
2885,0.5588888888888889
2886,0.6
2887,0.7593301533807945
2888,0.7198804119899387
2889,0.49557993049034205
2890,0.5825009839867334
2891,0.635902475396248
2892,0.591348730440223
2893,0.7290000000000001
2894,0.605
2895,0.7100000000000001
2896,0.6175
2897,0.5718030636430201
2898,0.69625
2899,0.5889610922641546
2900,0.8154545454545455
2901,0.8154545454545455
2902,0.5875189368698476
2903,0.5816666666666667
2904,0.690384079068244
2905,0.5471428571428572
2906,0.7515198692942006
2907,0.472
2908,0.508888888888889
2909,0.62125
2910,0.4757142857142857
2911,0.1825
2912,0.5955555555555555
2913,0.45875
2914,0.8387499999999999
2915,0.5633333333333334
2916,0.5691666666666665
2917,0.44875
2918,0.5491666666666667
2919,0.7452114824523187
2920,0.720664170762289
2921,0.8638461538461537
2922,0.5157142857142858
2923,0.6469411847353985
2924,0.7777777777777778
2925,0.5714285714285714
2926,0.819
2927,0.27
2928,0.6825000000000001
2929,0.7056178941631832
2930,0.8999999999999999
2931,0.783
2932,0.6396176059128095
2933,0.923258186416081
2934,0.5654952076677316
2935,0.6314285714285715
2936,0.3333333333333333
2937,0.7637499999999999
2938,0.721689402462095
2939,0.5325
2940,0.8270000000000002
2941,0.6090000000000001
2942,0.8833333333333333
2943,0.5200171196299384
2944,0.746
2945,0.5133333333333332
2946,0.615
2947,0.7142857142857143
2948,0.7901367890568755
2949,0.6737500000000001
2950,0.7566666666666667
2951,0.6874312807123912
2952,0.5598455598455598
2953,0.6933333333333334
2954,0.7785714285714287
2955,0.0
2956,0.4853846153846154
2957,0.6249999999999999
2958,0.535
2959,0.7172562141491396
2960,0.0
2961,0.403
2962,0.7836363636363637
2963,0.7207692307692307
2964,0.63
2965,0.6950000000000001
2966,0.6910000000000001
2967,1.0
2968,0.47333333333333333
2969,0.8125874642697335
2970,0.5840000000000001
2971,0.8045061618229402
2972,0.6133333333333334
2973,0.48776580569227185
2974,0.6593956781217464
2975,0.454
2976,0.8897581792318635
2977,0.8
2978,0.7150000000000001
2979,0.7142857142857143
2980,0.5774965796701254
2981,0.722
2982,0.5299788953039727
2983,0.5304404842437158
2984,0.5415384615384615
2985,0.9405527550843039
2986,0.7726862431611988
2987,0.0
2988,0.6082575277621717
2989,0.6256453261409063
2990,0.5888888888888889
2991,0.7942857142857144
2992,0.660909090909091
2993,0.5700442306508999
2994,0.8505373245331108
2995,0.7548576300966359
2996,0.19
2997,0.78
2998,0.6316666666666667
2999,0.48857142857142855
3000,0.7811759127548602
3001,0.7158333333333333
3002,0.8869999999999999
3003,0.7539076699382042
3004,0.5582867339060241
3005,0.6158562786870048
3006,0.9433333333333332
3007,0.5377943733206891
3008,0.8788870022504515
3009,0.542
3010,0.4305908962397512
3011,0.5750000000000001
3012,0.33206053766124016
3013,0.4125
3014,0.9
3015,0.6616666666666666
3016,0.59875
3017,0.39
3018,0.6431288659021811
3019,0.6457142857142858
3020,0.8360043244859118
3021,0.5285714285714286
3022,0.5798881124105424
3023,0.7224999999999999
3024,0.2
3025,0.7590822179732314
3026,0.5385714285714286
3027,0.43
3028,0.6066666666666667
3029,0.5233333333333333
3030,0.5288888888888889
3031,0.6558333333333334
3032,0.5542857142857143
3033,0.7358333333333335
3034,0.28727272727272724
3035,0.5977777777777777
3036,0.7780090499108492
3037,0.744
3038,0.6799999999999999
3039,0.5785714285714285
3040,0.815
3041,0.8527272727272727
3042,0.61375
3043,0.5301699541763217
3044,0.5419591234364686
3045,0.47250000000000003
3046,0.5
3047,0.7357142857142858
3048,0.7242857142857143
3049,0.6890909090909091
3050,0.9433333333333334
3051,1.0
3052,0.44991017883921086
3053,0.4119183282983211
3054,0.5
3055,0.7255555555555555
3056,0.438
3057,0.5755689900426743
3058,0.7216666666666667
3059,0.437
3060,0.7592307692307692
3061,0.4
3062,0.6179864074600917
3063,0.6666666666666666
3064,0.5571428571428572
3065,0.95875
3066,0.722
3067,0.55
3068,0.6233333333333334
3069,0.5434254782635055
3070,0.6383333333333333
3071,0.45545454545454533
3072,0.7533333333333333
3073,0.4675
3074,0.6866068161331677
3075,0.16999999999999998
3076,0.5519999999999999
3077,0.374
3078,0.6480956877557444
3079,0.7252252252252253
3080,0.6788888888888889
3081,0.775
3082,0.5135714285714286
3083,0.446
3084,0.889279913055317
3085,0.9235714285714286
3086,0.40625
3087,0.7814285714285714
3088,0.6657142857142857
3089,0.4166666666666667
3090,0.8480000000000001
3091,0.655049786628734
3092,0.6244444444444445
3093,0.679
3094,0.6533333333333333
3095,0.874
3096,0.5716666666666667
3097,0.7084130019120458
3098,0.44333333333333336
3099,0.64
3100,0.53875
3101,0.6702549575070822
3102,0.30375
3103,0.512
3104,0.495
3105,0.7722222222222223
3106,0.5
3107,0.8165737979026002
3108,0.6060000000000001
3109,0.8366666666666668
3110,0.41600000000000004
3111,0.5069518426957828
3112,0.4383333333333333
3113,0.5214285714285715
3114,0.7303194528160851
3115,0.7200000000000001
3116,0.4471428571428571
3117,0.5766666666666667
3118,0.7988145513909436
3119,0.5
3120,0.6100000000000001
3121,0.6575
3122,0.6591666666666667
3123,0.44333333333333336
3124,0.5700000000000001
3125,0.27690848743480323
3126,0.8545454545454546
3127,0.695
3128,0.48500000000000004
3129,0.5354545454545455
3130,0.4328571428571429
3131,0.24375
3132,0.68625
3133,0.9633333333333334
3134,0.7685714285714286
3135,0.22557733515077943
3136,0.6016666666666667
3137,0.687269470857987
3138,0.5096417097098691
3139,0.8133333333333334
3140,0.0
3141,0.5361977534977689
3142,0.9661771865455069
3143,0.6868821358708299
3144,0.6966666666666667
3145,0.305
3146,0.7121478781698471
3147,0.6125
3148,0.7450000000000001
3149,0.8331188331188332
3150,0.288
3151,0.708
3152,0.4678408614796091
3153,0.24000000000000002
3154,0.66
3155,1.0
3156,0.6456804780763423
3157,0.68
3158,0.7616666666666666
3159,0.8062499999999999
3160,0.5476220436161825
3161,0.575
3162,0.7244051945347701
3163,0.7566490167348859
3164,1.0
3165,0.6844444444444444
3166,0.645
3167,0.5975773167554103
3168,0.5700000000000001
3169,0.79875
3170,0.38636363636363635
3171,0.85625
3172,0.4986481761038474
3173,0.73875
3174,0.8375
3175,0.6588888888888889
3176,0.5375
3177,0.6849480751634253
3178,0.525
3179,0.5555555555555556
3180,0.6978572381420085
3181,0.7222222222222222
3182,0.7143403441682601
3183,0.41333333333333333
3184,0.4518282988871224
3185,0.6677143409497751
3186,0.6234184266732834
3187,0.5
3188,0.4368711421297114
3189,0.46399999999999997
3190,1.0
3191,0.8708031339610287
3192,0.5659033078880407
3193,0.615
3194,0.708641853429911
3195,0.6014285714285714
3196,0.6666666666666666
3197,0.7507112375533429
3198,0.4444444444444444
3199,0.7633333333333333
3200,0.6071428571428571
3201,0.742
3202,0.9792127377266696
3203,0.8485714285714285
3204,0.9
3205,0.6114178063413048
3206,0.8157694127949304
3207,0.3333333333333333
3208,0.43
3209,0.73
3210,0.47555555555555556
3211,0.33999999999999997
3212,0.4447929661552709
3213,0.38666666666666666
3214,0.43
3215,0.6382121384636907
3216,0.5
3217,0.39999999999999997
3218,0.6341666666666667
3219,0.9337500000000001
3220,0.45375
3221,0.4542857142857143
3222,0.4
3223,0.5983997546269563
3224,0.5522222222222222
3225,0.6771428571428572
3226,0.66875
3227,0.6463636363636364
3228,0.440909090909091
3229,0.7180197393850337
3230,0.6966666666666667
3231,0.782
3232,0.5849748713377434
3233,0.7730473223135821
3234,0.8907660371151357
3235,0.6283333333333333
3236,0.5816716004518067
3237,0.6671428571428573
3238,0.5033333333333334
3239,0.7215384615384615
3240,0.5725
3241,0.3516666666666666
3242,0.6799999999999999
3243,0.28333333333333327
3244,0.516
3245,0.7323076923076921
3246,0.5839891026193562
3247,0.6226962560249388
3248,0.7600000000000001
3249,0.7288888888888889
3250,0.7887500000000001
3251,0.5488414063212266
3252,0.5736363636363637
3253,0.5575
3254,0.6650179754677569
3255,0.5800000000000001
3256,0.819531329910331
3257,0.3257142857142857
3258,0.49888888888888894
3259,0.7363636363636364
3260,0.502
3261,0.785097090402045
3262,0.6668518422820526
3263,0.51625
3264,0.4471428571428571
3265,0.7586606431328179
3266,0.7374999999999999
3267,0.5850000000000001
3268,0.11455108359133127
3269,0.5463716026190916
3270,0.39714285714285713
3271,0.5125000000000001
3272,0.572
3273,0.24625000000000002
3274,0.57
3275,0.7986941038425832
3276,0.29714285714285715
3277,0.57
3278,0.8913828689370485
3279,0.7357142857142857
3280,0.10333333333333333
3281,0.44
3282,0.9431986165732296
3283,0.8099999999999999
3284,0.8222222222222222
3285,0.8089537564223807
3286,0.752
3287,0.46462251668445037
3288,0.742
3289,0.7355555555555555
3290,0.3
3291,0.16829832928904134
3292,0.546
3293,0.28250000000000003
3294,0.7409999999999999
3295,0.6418181818181817
3296,0.7336363636363636
3297,0.316
3298,0.7644724117631372
3299,0.6259755691687502
3300,0.2814285714285714
3301,0.5114517247257826
3302,0.25
3303,0.5247514455640532
3304,0.8783333333333333
3305,0.7129913517592587
3306,0.7383333333333333
3307,0.41428571428571426
3308,0.24333333333333332
3309,0.64
3310,0.6611111111111111
3311,0.8518684920439504
3312,0.7
3313,0.472
3314,0.25
3315,0.625
3316,0.4417339359264845
3317,0.5875
3318,0.8514285714285713
3319,0.5711111111111111
3320,0.5305986801500261
3321,0.264
3322,0.85
3323,0.7287164145678859
3324,0.364286682118415
3325,0.7388888888888889
3326,0.5416666666666666
3327,0.6033333333333334
3328,0.865
3329,0.3525
3330,0.45499999999999996
3331,0.5741666666666666
3332,0.6566666666666667
3333,0.5776923076923076
3334,0.915
3335,0.45499999999999996
3336,0.4380434030658882
3337,0.5081818181818182
3338,0.7533333333333333
3339,0.7872727272727272
3340,0.7681818181818183
3341,0.6526327908537426
3342,0.44166666666666665
3343,0.755
3344,0.3333333333333333
3345,0.6542857142857142
3346,0.7656264497849781
3347,0.7071308789050677
3348,0.6896370707598592
3349,0.5808440018966335
3350,0.5445731613134
3351,0.7511111111111111
3352,0.80875
3353,0.55375
3354,0.8048048048048049
3355,0.626
3356,0.6585714285714285
3357,0.5722222222222223
3358,0.5183333333333333
3359,0.4525
3360,0.43231267323045525
3361,0.3233333333333333
3362,0.41500000000000004
3363,0.49636363636363645
3364,0.7142857142857143
3365,0.7516666666666666
3366,0.6
3367,0.6428571428571429
3368,0.5775889203651244
3369,0.3116666666666667
3370,0.6371428571428571
3371,0.5725659328306238
3372,0.833
3373,0.6627272727272726
3374,0.708
3375,0.286
3376,0.8787199132431024
3377,0.53
3378,0.855
3379,0.616025340962284
3380,0.64375
3381,0.7180627051772962
3382,0.6937500000000001
3383,0.3277777777777778
3384,0.285
3385,0.84875
3386,0.39
3387,0.709197975064848
3388,0.681
3389,0.33799999999999997
3390,0.6012500000000001
3391,0.8300000000000001
3392,0.6837241352730886
3393,0.6942857142857143
3394,0.8366666666666666
3395,0.7184054283290924
3396,0.6567486234609814
3397,0.33999999999999997
3398,0.6545454545454547
3399,0.4392287023865971
3400,0.6446473845618317
3401,0.6947448351346005
3402,0.518
3403,0.4185714285714286
3404,0.5820000000000001
3405,0.3757142857142857
3406,0.1900958466453674
3407,0.48
3408,0.5884418240141651
3409,0.36624999999999996
3410,0.6528637770897833
3411,0.6177777777777779
3412,0.7363636363636363
3413,0.9569569569569568
3414,0.5433333333333333
3415,0.52
3416,0.7088888888888889
3417,0.5170529414225037
3418,0.6271428571428572
3419,0.8477777777777777
3420,0.8386666666666666
3421,0.4355644331862825
3422,0.47625
3423,0.7142857142857143
3424,0.6847683803849004
3425,0.5433333333333333
3426,0.73
3427,0.625
3428,0.9624999999999999
3429,0.24818181818181817
3430,0.4483333333333334
3431,0.529
3432,0.482007141084215
3433,0.8455555555555555
3434,0.6473139067817091
3435,0.5818181818181818
3436,0.47
3437,0.7009090909090909
3438,0.724403290393648
3439,0.3548005569135635
3440,0.5971428571428571
3441,0.519132081448722
3442,0.76625
3443,0.45999999999999996
3444,0.842
3445,0.8763763511926941
3446,0.8111111111111112
3447,1.0
3448,0.7625
3449,0.639
3450,0.49142954836024144
3451,0.7385714285714285
3452,0.639
3453,0.7777777777777778
3454,0.6966966966966968
3455,0.30515749697050354
3456,0.8
3457,0.7822222222222223
3458,0.6466666666666666
3459,0.6985714285714286
3460,0.6183333333333333
3461,0.6359999999999999
3462,0.22210223182145428
3463,0.4
3464,0.78
3465,0.630436481477131
3466,0.505
3467,0.5631748308230714
3468,0.2984185828145727
3469,0.6153212596687961
3470,0.7142857142857143
3471,0.6634687184364816
3472,0.7194745711626922
3473,0.6077777777777779
3474,0.813
3475,0.2
3476,0.8333333333333334
3477,0.5844444444444444
3478,0.5327272727272727
3479,0.4
3480,0.81
3481,0.57875
3482,0.75
3483,0.7720323639753734
3484,0.6608417244324146
3485,0.866923076923077
3486,0.4354545454545455
3487,0.4766666666666667
3488,0.7200000000000001
3489,0.7388626440746733
3490,0.6485623003194888
3491,0.7308333333333333
3492,0.55625
3493,0.32099999999999995
3494,0.4444359201773162
3495,0.6185714285714285
3496,0.7042857142857143
3497,0.7711111111111112
3498,0.6841409944654504
3499,0.52125
3500,0.6415847687994721
3501,0.49697238141925076
3502,0.68625
3503,0.758888888888889
3504,0.6828571428571429
3505,0.727
3506,0.96
3507,0.43121830156477525
3508,0.8718332571324072
3509,0.4920858017849983
3510,0.4742857142857143
3511,1.0
3512,0.7814285714285715
3513,0.705
3514,0.8572727272727273
3515,0.7400000000000001
3516,0.16666666666666666
3517,0.7489272558779
3518,0.496
3519,0.7357142857142858
3520,0.6640866873065016
3521,0.5318181818181817
3522,0.306
3523,0.59
3524,1.0
3525,0.7692111959287532
3526,0.6405683571699955
3527,0.55
3528,0.5334500996150752
3529,0.2488888888888889
3530,0.5833333333333334
3531,0.65625
3532,0.5774721756900165
3533,0.7292857142857142
3534,0.8031816898414085
3535,0.8219814241486068
3536,0.7617590822179732
3537,0.5817037135468573
3538,0.27599999999999997
3539,0.4185714285714286
3540,0.302
3541,0.622
3542,0.642
3543,0.5014285714285714
3544,0.9266666666666666
3545,0.84625
3546,0.6057142857142858
3547,0.3333333333333333
3548,0.521785252199073
3549,0.6888888888888889
3550,0.7991437828130131
3551,0.575
3552,0.5430847872319549
3553,0.5499999999999999
3554,0.3114285714285714
3555,0.5285714285714286
3556,0.24285714285714288
3557,0.875
3558,0.4
3559,0.7188888888888889
3560,0.9225
3561,0.5975
3562,0.6576923076923078
3563,0.85
3564,0.605
3565,0.6825090034062549
3566,0.6033333333333333
3567,0.5516117944927909
3568,0.4
3569,0.8575673324716078
3570,0.7055555555555555
3571,0.6636363636363636
3572,0.748
3573,0.48999999999999994
3574,0.4572727272727273
3575,0.6324284811126917
3576,0.7816969907663391
3577,0.3317308829883547
3578,0.47178757705073493
3579,0.8850000000000001
3580,0.0
3581,0.67
3582,0.11666666666666665
3583,0.34750000000000003
3584,0.768256576306112
3585,0.5777777777777777
3586,0.9216214701333248
3587,0.525
3588,0.4057142857142857
3589,0.3533333333333333
3590,0.7670594008363302
3591,0.7583333333333333
3592,0.5788888888888889
3593,0.648216279393459
3594,0.6854045657905301
3595,0.46375
3596,0.7925
3597,0.6933892725740143
3598,0.5357142857142857
3599,0.8133333333333335
3600,0.3775
3601,0.84
3602,0.68
3603,0.7157142857142856
3604,0.4222222222222222
3605,0.4669686707776114
3606,0.3301511306773334
3607,0.5084985977238156
3608,0.532
3609,0.6061538461538462
3610,0.0
3611,0.6699999999999999
3612,0.685
3613,0.48838311996206735
3614,0.7675
3615,0.4675
3616,0.7518181818181818
3617,0.34
3618,0.6781046370698467
3619,0.16666666666666666
3620,0.5
3621,0.5983462706945649
3622,0.7362140517053294
3623,0.57
3624,0.5059776163690173
3625,0.8682937261101866
3626,0.882
3627,0.758
3628,0.6846480067854114
3629,0.8782260996001454
3630,0.8125
3631,0.7048346055979644
3632,0.25
3633,0.6869230769230769
3634,0.7707142857142857
3635,0.5922635120342125
3636,0.575
3637,0.9641859617753552
3638,0.7710000000000001
3639,0.6134372014475606
3640,0.7716666666666668
3641,0.51125
3642,0.442
3643,0.7599999999999999
3644,0.36179501129679625
3645,0.8719999999999999
3646,0.6455555555555557
3647,0.36833333333333335
3648,0.7152152152152151
3649,0.3954644277706326
3650,0.9112437400784079
3651,0.645
3652,0.59875
3653,0.647
3654,0.49
3655,0.6876996805111821
3656,0.7142857142857143
3657,0.2046004842615012
3658,0.5775
3659,0.65
3660,0.32625
3661,0.5875
3662,0.6862159188891862
3663,0.5675
3664,0.85
3665,0.6933333333333332
3666,0.6250942053532275
3667,0.5689212716131157
3668,0.396
3669,0.7377639046301822
3670,0.47865042935895946
3671,0.22125000000000003
3672,0.73625
3673,0.6808333333333333
3674,0.5925
