,p1_sum_spe_last
2139,357.5
2140,78.75
2141,140.0
2142,260.0
2143,140.0
2144,192.5
2145,270.0
2146,110.0
2147,408.75
2148,168.75
2149,153.75
2150,123.75
2151,190.0
2152,200.0
2153,120.0
2154,265.0
2155,126.25
2156,262.5
2157,110.0
2158,330.0
2159,148.75
2160,195.0
2161,275.0
2162,30.0
2163,265.0
2164,205.0
2165,170.0
2166,303.75
2167,181.25
2168,40.0
2169,168.75
2170,212.5
2171,13.75
2172,75.0
2173,243.75
2174,200.0
2175,155.0
2176,85.0
2177,152.5
2178,222.5
2179,327.5
2180,162.5
2181,225.0
2182,435.0
2183,157.5
2184,180.0
2185,115.0
2186,120.0
2187,385.0
2188,185.0
2189,237.5
2190,157.5
2191,132.5
2192,27.5
2193,181.25
2194,307.5
2195,385.0
2196,70.0
2197,295.0
2198,352.5
2199,297.5
2200,115.0
2201,193.75
2202,125.0
2203,175.0
2204,315.0
2205,70.0
2206,58.75
2207,207.5
2208,188.75
2209,312.5
2210,137.5
2211,345.0
2212,240.0
2213,281.25
2214,142.5
2215,285.0
2216,230.0
2217,90.0
2218,103.75
2219,25.0
2220,27.5
2221,290.0
2222,197.5
2223,348.75
2224,367.5
2225,235.0
2226,288.75
2227,185.0
2228,102.5
2229,280.0
2230,210.0
2231,78.75
2232,200.0
2233,750.0
2234,220.0
2235,287.5
2236,225.0
2237,355.0
2238,152.5
2239,385.0
2240,160.0
2241,310.0
2242,208.75
2243,0.0
2244,292.5
2245,170.0
2246,200.0
2247,260.0
2248,127.5
2249,247.5
2250,245.0
2251,80.0
2252,175.0
2253,336.25
2254,285.0
2255,285.0
2256,287.5
2257,115.0
2258,195.0
2259,238.75
2260,168.75
2261,322.5
2262,250.0
2263,145.0
2264,365.0
2265,122.5
2266,172.5
2267,235.0
2268,221.25
2269,165.0
2270,145.0
2271,248.75
2272,60.0
2273,175.0
2274,107.5
2275,117.5
2276,200.0
2277,152.5
2278,202.5
2279,152.5
2280,363.75
2281,330.0
2282,190.0
2283,240.0
2284,230.0
2285,290.0
2286,268.75
2287,235.0
2288,72.5
2289,62.5
2290,230.0
2291,363.75
2292,205.0
2293,130.0
2294,210.0
2295,127.5
2296,30.0
2297,230.0
2298,260.0
2299,383.75
2300,121.25
2301,265.0
2302,180.0
2303,198.75
2304,342.5
2305,160.0
2306,253.75
2307,405.0
2308,317.5
2309,200.0
2310,208.75
2311,140.0
2312,302.5
2313,85.0
2314,278.75
2315,55.0
2316,122.5
2317,123.75
2318,260.0
2319,192.5
2320,153.75
2321,228.75
2322,317.5
2323,28.75
2324,186.25
2325,147.5
2326,148.75
2327,126.25
2328,158.75
2329,223.75
2330,160.0
2331,165.0
2332,205.0
2333,122.5
2334,301.25
2335,193.75
2336,113.75
2337,285.0
2338,120.0
2339,145.0
2340,358.75
2341,305.0
2342,108.75
2343,97.5
2344,362.5
2345,165.0
2346,215.0
2347,215.0
2348,206.25
2349,73.75
2350,186.25
2351,230.0
2352,163.75
2353,300.0
2354,42.5
2355,202.5
2356,295.0
2357,282.5
2358,400.0
2359,122.5
2360,245.0
2361,160.0
2362,166.25
2363,225.0
2364,260.0
2365,160.0
2366,305.0
2367,130.0
2368,460.0
2369,85.0
2370,336.25
2371,162.5
2372,332.5
2373,192.5
2374,248.75
2375,152.5
2376,265.0
2377,71.25
2378,37.5
2379,325.0
2380,162.5
2381,222.5
2382,280.0
2383,68.75
2384,293.75
2385,242.5
2386,250.0
2387,227.5
2388,332.5
2389,210.0
2390,335.0
2391,167.5
2392,235.0
2393,195.0
2394,332.5
2395,151.25
2396,27.5
2397,42.5
2398,135.0
2399,235.0
2400,228.75
2401,150.0
2402,240.0
2403,136.25
2404,50.0
2405,325.0
2406,275.0
2407,150.0
2408,185.0
2409,245.0
2410,258.75
2411,293.75
2412,180.0
2413,52.5
2414,395.0
2415,275.0
2416,82.5
2417,377.5
2418,230.0
2419,200.0
2420,137.5
2421,60.0
2422,261.25
2423,175.0
2424,136.25
2425,230.0
2426,60.0
2427,143.75
2428,225.0
2429,275.0
2430,60.0
2431,27.5
2432,37.5
2433,190.0
2434,112.5
2435,205.0
2436,135.0
2437,237.5
2438,212.5
2439,242.5
2440,275.0
2441,160.0
2442,28.75
2443,28.75
2444,220.0
2445,342.5
2446,310.0
2447,201.25
2448,125.0
2449,320.0
2450,175.0
2451,200.0
2452,290.0
2453,232.5
2454,182.5
2455,182.5
2456,135.0
2457,301.25
2458,53.75
2459,226.25
2460,215.0
2461,165.0
2462,325.0
2463,255.0
2464,90.0
2465,147.5
2466,80.0
2467,43.75
2468,105.0
2469,365.0
2470,143.75
2471,137.5
2472,217.5
2473,225.0
2474,175.0
2475,298.75
2476,208.75
2477,207.5
2478,157.5
2479,88.75
2480,123.75
2481,152.5
2482,258.75
2483,190.0
2484,98.75
2485,243.75
2486,267.5
2487,292.5
2488,225.0
2489,122.5
2490,292.5
2491,165.0
2492,345.0
2493,300.0
2494,170.0
2495,230.0
2496,193.75
2497,368.75
2498,370.0
2499,220.0
2500,335.0
2501,100.0
2502,167.5
2503,62.5
2504,120.0
2505,338.75
2506,263.75
2507,0.0
2508,387.5
2509,240.0
2510,58.75
2511,162.5
2512,233.75
2513,140.0
2514,415.0
2515,222.5
2516,225.0
2517,235.0
2518,335.0
2519,12.5
2520,328.75
2521,108.75
2522,110.0
2523,177.5
2524,90.0
2525,330.0
2526,97.5
2527,230.0
2528,155.0
2529,187.5
2530,232.5
2531,190.0
2532,245.0
2533,225.0
2534,255.0
2535,237.5
2536,133.75
2537,290.0
2538,197.5
2539,320.0
2540,375.0
2541,237.5
2542,38.75
2543,190.0
2544,280.0
2545,282.5
2546,145.0
2547,120.0
2548,255.0
2549,251.25
2550,55.0
2551,130.0
2552,93.75
2553,276.25
2554,55.0
2555,400.0
2556,195.0
2557,0.0
2558,250.0
2559,125.0
2560,42.5
2561,190.0
2562,415.0
2563,332.5
2564,160.0
2565,0.0
2566,230.0
2567,285.0
2568,412.5
2569,200.0
2570,255.0
2571,92.5
2572,277.5
2573,247.5
2574,335.0
2575,240.0
2576,178.75
2577,161.25
2578,252.5
2579,332.5
2580,160.0
2581,122.5
2582,240.0
2583,100.0
2584,160.0
2585,177.5
2586,235.0
2587,171.25
2588,280.0
2589,240.0
2590,68.75
2591,233.75
2592,275.0
2593,115.0
2594,103.75
2595,210.0
2596,247.5
2597,290.0
2598,260.0
2599,247.5
2600,100.0
2601,250.0
2602,272.5
2603,80.0
2604,108.75
2605,225.0
2606,285.0
2607,220.0
2608,337.5
2609,265.0
2610,202.5
2611,140.0
2612,218.75
2613,167.5
2614,350.0
2615,135.0
2616,145.0
2617,160.0
2618,165.0
2619,375.0
2620,310.0
2621,377.5
2622,102.5
2623,330.0
2624,327.5
2625,251.25
2626,62.5
2627,141.25
2628,140.0
2629,227.5
2630,247.5
2631,112.5
2632,233.75
2633,70.0
2634,362.5
2635,67.5
2636,210.0
2637,145.0
2638,210.0
2639,217.5
2640,50.0
2641,380.0
2642,142.5
2643,97.5
2644,177.5
2645,335.0
2646,67.5
2647,400.0
2648,415.0
2649,158.75
2650,175.0
2651,105.0
2652,75.0
2653,0.0
2654,80.0
2655,175.0
2656,152.5
2657,316.25
2658,252.5
2659,193.75
2660,32.5
2661,208.75
2662,285.0
2663,266.25
2664,207.5
2665,255.0
2666,225.0
2667,152.5
2668,121.25
2669,225.0
2670,128.75
2671,358.75
2672,267.5
2673,275.0
2674,160.0
2675,293.75
2676,127.5
2677,242.5
2678,115.0
2679,352.5
2680,290.0
2681,137.5
2682,127.5
2683,130.0
2684,62.5
2685,80.0
2686,345.0
2687,330.0
2688,313.75
2689,215.0
2690,212.5
2691,247.5
2692,176.25
2693,243.75
2694,296.25
2695,130.0
2696,80.0
2697,192.5
2698,182.5
2699,290.0
2700,390.0
2701,178.75
2702,203.75
2703,243.75
2704,220.0
2705,113.75
2706,375.0
2707,240.0
2708,292.5
2709,50.0
2710,115.0
2711,122.5
2712,345.0
2713,120.0
2714,236.25
2715,220.0
2716,43.75
2717,325.0
2718,180.0
2719,140.0
2720,30.0
2721,355.0
2722,361.25
2723,165.0
2724,370.0
2725,210.0
2726,155.0
2727,151.25
2728,50.0
2729,115.0
2730,330.0
2731,70.0
2732,205.0
2733,152.5
2734,277.5
2735,43.75
2736,37.5
2737,245.0
2738,178.75
2739,155.0
2740,187.5
2741,220.0
2742,112.5
2743,25.0
2744,120.0
2745,97.5
2746,288.75
2747,260.0
2748,145.0
2749,133.75
2750,370.0
2751,362.5
2752,252.5
2753,128.75
2754,285.0
2755,215.0
2756,225.0
2757,277.5
2758,85.0
2759,217.5
2760,117.5
2761,75.0
2762,181.25
2763,290.0
2764,165.0
2765,85.0
2766,210.0
2767,210.0
2768,275.0
2769,60.0
2770,140.0
2771,195.0
2772,206.25
2773,110.0
2774,295.0
2775,392.5
2776,212.5
2777,235.0
2778,170.0
2779,165.0
2780,272.5
2781,12.5
2782,245.0
2783,206.25
2784,230.0
2785,165.0
2786,127.5
2787,122.5
2788,218.75
2789,177.5
2790,97.5
2791,270.0
2792,225.0
2793,310.0
2794,230.0
2795,215.0
2796,50.0
2797,140.0
2798,257.5
2799,178.75
2800,30.0
2801,110.0
2802,152.5
2803,77.5
2804,340.0
2805,127.5
2806,205.0
2807,140.0
2808,177.5
2809,90.0
2810,267.5
2811,292.5
2812,182.5
2813,230.0
2814,260.0
2815,327.5
2816,167.5
2817,212.5
2818,343.75
2819,140.0
2820,175.0
2821,310.0
2822,200.0
2823,152.5
2824,420.0
2825,288.75
2826,183.75
2827,160.0
2828,112.5
2829,200.0
2830,47.5
2831,330.0
2832,200.0
2833,215.0
2834,415.0
2835,192.5
2836,88.75
2837,201.25
2838,78.75
2839,425.0
2840,360.0
2841,220.0
2842,206.25
2843,100.0
2844,207.5
2845,290.0
2846,243.75
2847,90.0
2848,165.0
2849,116.25
2850,113.75
2851,400.0
2852,173.75
2853,345.0
2854,135.0
2855,85.0
2856,50.0
2857,50.0
2858,220.0
2859,172.5
2860,45.0
2861,235.0
2862,222.5
2863,110.0
2864,280.0
2865,50.0
2866,113.75
2867,30.0
2868,210.0
2869,160.0
2870,120.0
2871,330.0
2872,195.0
2873,290.0
2874,268.75
2875,160.0
2876,185.0
2877,147.5
2878,370.0
2879,275.0
2880,347.5
2881,95.0
2882,276.25
2883,312.5
2884,305.0
2885,120.0
2886,320.0
2887,152.5
2888,250.0
2889,175.0
2890,200.0
2891,143.75
2892,170.0
2893,237.5
2894,73.75
2895,242.5
2896,176.25
2897,275.0
2898,260.0
2899,215.0
2900,422.5
2901,316.25
2902,350.0
2903,225.0
2904,241.25
2905,55.0
2906,307.5
2907,210.0
2908,195.0
2909,340.0
2910,95.0
2911,80.0
2912,372.5
2913,165.0
2914,332.5
2915,275.0
2916,131.25
2917,295.0
2918,215.0
2919,313.75
2920,207.5
2921,337.5
2922,310.0
2923,110.0
2924,112.5
2925,170.0
2926,345.0
2927,160.0
2928,225.0
2929,215.0
2930,190.0
2931,156.25
2932,127.5
2933,340.0
2934,237.5
2935,91.25
2936,225.0
2937,227.5
2938,330.0
2939,96.25
2940,370.0
2941,223.75
2942,347.5
2943,182.5
2944,225.0
2945,285.0
2946,302.5
2947,297.5
2948,265.0
2949,337.5
2950,222.5
2951,302.5
2952,260.0
2953,290.0
2954,310.0
2955,0.0
2956,295.0
2957,260.0
2958,150.0
2959,325.0
2960,30.0
2961,50.0
2962,62.5
2963,300.0
2964,123.75
2965,217.5
2966,237.5
2967,170.0
2968,107.5
2969,237.5
2970,320.0
2971,346.25
2972,213.75
2973,105.0
2974,277.5
2975,222.5
2976,147.5
2977,335.0
2978,290.0
2979,225.0
2980,30.0
2981,372.5
2982,242.5
2983,215.0
2984,295.0
2985,177.5
2986,317.5
2987,110.0
2988,160.0
2989,180.0
2990,200.0
2991,217.5
2992,388.75
2993,178.75
2994,387.5
2995,350.0
2996,67.5
2997,162.5
2998,250.0
2999,117.5
3000,86.25
3001,166.25
3002,192.5
3003,177.5
3004,270.0
3005,240.0
3006,140.0
3007,305.0
3008,422.5
3009,185.0
3010,110.0
3011,146.25
3012,235.0
3013,200.0
3014,61.25
3015,335.0
3016,240.0
3017,27.5
3018,250.0
3019,196.25
3020,108.75
3021,90.0
3022,255.0
3023,370.0
3024,30.0
3025,202.5
3026,297.5
3027,190.0
3028,335.0
3029,337.5
3030,330.0
3031,145.0
3032,201.25
3033,245.0
3034,165.0
3035,205.0
3036,342.5
3037,230.0
3038,180.0
3039,175.0
3040,267.5
3041,298.75
3042,227.5
3043,385.0
3044,150.0
3045,185.0
3046,190.0
3047,217.5
3048,213.75
3049,165.0
3050,322.5
3051,50.0
3052,90.0
3053,190.0
3054,182.5
3055,390.0
3056,180.0
3057,130.0
3058,302.5
3059,160.0
3060,271.25
3061,215.0
3062,80.0
3063,280.0
3064,85.0
3065,300.0
3066,300.0
3067,12.5
3068,335.0
3069,167.5
3070,197.5
3071,220.0
3072,150.0
3073,85.0
3074,106.25
3075,55.0
3076,140.0
3077,30.0
3078,185.0
3079,107.5
3080,300.0
3081,255.0
3082,110.0
3083,140.0
3084,222.5
3085,230.0
3086,160.0
3087,222.5
3088,220.0
3089,182.5
3090,307.5
3091,160.0
3092,142.5
3093,243.75
3094,335.0
3095,186.25
3096,255.0
3097,105.0
3098,205.0
3099,315.0
3100,130.0
3101,97.5
3102,135.0
3103,237.5
3104,195.0
3105,362.5
3106,230.0
3107,418.75
3108,165.0
3109,343.75
3110,225.0
3111,183.75
3112,220.0
3113,288.75
3114,135.0
3115,171.25
3116,255.0
3117,285.0
3118,412.5
3119,290.0
3120,82.5
3121,92.5
3122,150.0
3123,60.0
3124,170.0
3125,42.5
3126,378.75
3127,245.0
3128,190.0
3129,275.0
3130,0.0
3131,42.5
3132,232.5
3133,165.0
3134,430.0
3135,122.5
3136,345.0
3137,196.25
3138,135.0
3139,370.0
3140,50.0
3141,12.5
3142,275.0
3143,330.0
3144,97.5
3145,42.5
3146,225.0
3147,108.75
3148,125.0
3149,152.5
3150,241.25
3151,310.0
3152,80.0
3153,130.0
3154,307.5
3155,213.75
3156,293.75
3157,210.0
3158,390.0
3159,301.25
3160,212.5
3161,190.0
3162,222.5
3163,285.0
3164,30.0
3165,158.75
3166,285.0
3167,247.5
3168,222.5
3169,235.0
3170,150.0
3171,263.75
3172,280.0
3173,97.5
3174,237.5
3175,365.0
3176,165.0
3177,280.0
3178,250.0
3179,147.5
3180,195.0
3181,180.0
3182,197.5
3183,285.0
3184,105.0
3185,295.0
3186,50.0
3187,52.5
3188,110.0
3189,40.0
3190,157.5
3191,213.75
3192,170.0
3193,222.5
3194,137.5
3195,370.0
3196,138.75
3197,130.0
3198,50.0
3199,237.5
3200,238.75
3201,295.0
3202,267.5
3203,310.0
3204,252.5
3205,385.0
3206,330.0
3207,148.75
3208,82.5
3209,220.0
3210,82.5
3211,170.0
3212,152.5
3213,62.5
3214,115.0
3215,160.0
3216,165.0
3217,305.0
3218,151.25
3219,290.0
3220,123.75
3221,193.75
3222,37.5
3223,253.75
3224,193.75
3225,97.5
3226,375.0
3227,186.25
3228,150.0
3229,202.5
3230,152.5
3231,97.5
3232,222.5
3233,245.0
3234,277.5
3235,77.5
3236,355.0
3237,167.5
3238,185.0
3239,258.75
3240,77.5
3241,215.0
3242,218.75
3243,270.0
3244,230.0
3245,280.0
3246,280.0
3247,320.0
3248,181.25
3249,192.5
3250,400.0
3251,153.75
3252,322.5
3253,142.5
3254,233.75
3255,82.5
3256,216.25
3257,280.0
3258,408.75
3259,290.0
3260,267.5
3261,240.0
3262,42.5
3263,140.0
3264,76.25
3265,292.5
3266,340.0
3267,167.5
3268,131.25
3269,97.5
3270,170.0
3271,230.0
3272,300.0
3273,205.0
3274,295.0
3275,208.75
3276,15.0
3277,170.0
3278,150.0
3279,290.0
3280,140.0
3281,270.0
3282,205.0
3283,322.5
3284,275.0
3285,358.75
3286,125.0
3287,120.0
3288,272.5
3289,183.75
3290,100.0
3291,50.0
3292,268.75
3293,28.75
3294,317.5
3295,277.5
3296,322.5
3297,255.0
3298,165.0
3299,80.0
3300,80.0
3301,122.5
3302,150.0
3303,237.5
3304,218.75
3305,205.0
3306,203.75
3307,130.0
3308,55.0
3309,355.0
3310,137.5
3311,205.0
3312,165.0
3313,157.5
3314,150.0
3315,140.0
3316,168.75
3317,137.5
3318,238.75
3319,173.75
3320,123.75
3321,110.0
3322,207.5
3323,270.0
3324,110.0
3325,120.0
3326,90.0
3327,57.5
3328,300.0
3329,285.0
3330,275.0
3331,140.0
3332,230.0
3333,401.25
3334,242.5
3335,127.5
3336,113.75
3337,130.0
3338,320.0
3339,357.5
3340,362.5
3341,357.5
3342,260.0
3343,126.25
3344,55.0
3345,142.5
3346,253.75
3347,327.5
3348,272.5
3349,205.0
3350,55.0
3351,111.25
3352,215.0
3353,295.0
3354,183.75
3355,202.5
3356,197.5
3357,325.0
3358,145.0
3359,120.0
3360,200.0
3361,113.75
3362,80.0
3363,97.5
3364,160.0
3365,370.0
3366,275.0
3367,197.5
3368,123.75
3369,70.0
3370,191.25
3371,260.0
3372,203.75
3373,240.0
3374,221.25
3375,240.0
3376,302.5
3377,100.0
3378,237.5
3379,190.0
3380,162.5
3381,255.0
3382,200.0
3383,210.0
3384,120.0
3385,222.5
3386,325.0
3387,300.0
3388,283.75
3389,142.5
3390,162.5
3391,146.25
3392,130.0
3393,270.0
3394,326.25
3395,97.5
3396,56.25
3397,130.0
3398,195.0
3399,110.0
3400,291.25
3401,248.75
3402,180.0
3403,192.5
3404,235.0
3405,160.0
3406,12.5
3407,110.0
3408,140.0
3409,57.5
3410,261.25
3411,280.0
3412,290.0
3413,143.75
3414,270.0
3415,127.5
3416,220.0
3417,178.75
3418,285.0
3419,93.75
3420,302.5
3421,152.5
3422,152.5
3423,235.0
3424,183.75
3425,108.75
3426,257.5
3427,210.0
3428,296.25
3429,160.0
3430,392.5
3431,185.0
3432,95.0
3433,190.0
3434,172.5
3435,171.25
3436,200.0
3437,357.5
3438,150.0
3439,122.5
3440,196.25
3441,60.0
3442,258.75
3443,265.0
3444,212.5
3445,175.0
3446,142.5
3447,152.5
3448,207.5
3449,155.0
3450,165.0
3451,290.0
3452,370.0
3453,235.0
3454,212.5
3455,306.25
3456,215.0
3457,265.0
3458,98.75
3459,377.5
3460,243.75
3461,233.75
3462,125.0
3463,235.0
3464,242.5
3465,140.0
3466,103.75
3467,210.0
3468,55.0
3469,180.0
3470,192.5
3471,377.5
3472,267.5
3473,210.0
3474,218.75
3475,110.0
3476,270.0
3477,295.0
3478,250.0
3479,56.25
3480,231.25
3481,222.5
3482,330.0
3483,245.0
3484,123.75
3485,285.0
3486,185.0
3487,177.5
3488,292.5
3489,350.0
3490,253.75
3491,177.5
3492,330.0
3493,205.0
3494,375.0
3495,232.5
3496,50.0
3497,222.5
3498,225.0
3499,230.0
3500,315.0
3501,28.75
3502,103.75
3503,210.0
3504,388.75
3505,248.75
3506,200.0
3507,200.0
3508,142.5
3509,227.5
3510,122.5
3511,71.25
3512,250.0
3513,232.5
3514,192.5
3515,222.5
3516,110.0
3517,233.75
3518,357.5
3519,130.0
3520,122.5
3521,242.5
3522,230.0
3523,267.5
3524,115.0
3525,102.5
3526,257.5
3527,103.75
3528,82.5
3529,40.0
3530,455.0
3531,151.25
3532,350.0
3533,137.5
3534,345.0
3535,307.5
3536,188.75
3537,292.5
3538,115.0
3539,195.0
3540,230.0
3541,97.5
3542,200.0
3543,172.5
3544,243.75
3545,315.0
3546,115.0
3547,135.0
3548,30.0
3549,215.0
3550,285.0
3551,152.5
3552,112.5
3553,207.5
3554,55.0
3555,243.75
3556,110.0
3557,225.0
3558,160.0
3559,107.5
3560,42.5
3561,215.0
3562,222.5
3563,250.0
3564,206.25
3565,80.0
3566,237.5
3567,322.5
3568,175.0
3569,195.0
3570,315.0
3571,205.0
3572,246.25
3573,80.0
3574,172.5
3575,215.0
3576,400.0
3577,340.0
3578,151.25
3579,227.5
3580,7.5
3581,247.5
3582,107.5
3583,340.0
3584,152.5
3585,232.5
3586,238.75
3587,160.0
3588,365.0
3589,210.0
3590,208.75
3591,315.0
3592,110.0
3593,247.5
3594,405.0
3595,245.0
3596,275.0
3597,172.5
3598,315.0
3599,286.25
3600,285.0
3601,212.5
3602,42.5
3603,272.5
3604,181.25
3605,245.0
3606,75.0
3607,97.5
3608,230.0
3609,275.0
3610,70.0
3611,141.25
3612,267.5
3613,41.25
3614,240.0
3615,160.0
3616,235.0
3617,110.0
3618,72.5
3619,110.0
3620,150.0
3621,297.5
3622,450.0
3623,225.0
3624,280.0
3625,350.0
3626,258.75
3627,107.5
3628,232.5
3629,97.5
3630,205.0
3631,43.75
3632,165.0
3633,240.0
3634,387.5
3635,256.25
3636,153.75
3637,375.0
3638,345.0
3639,305.0
3640,368.75
3641,143.75
3642,55.0
3643,315.0
3644,207.5
3645,237.5
3646,318.75
3647,240.0
3648,298.75
3649,115.0
3650,331.25
3651,330.0
3652,147.5
3653,325.0
3654,242.5
3655,85.0
3656,242.5
3657,40.0
3658,162.5
3659,236.25
3660,240.0
3661,80.0
3662,211.25
3663,300.0
3664,356.25
3665,167.5
3666,42.5
3667,152.5
3668,108.75
3669,377.5
3670,270.0
3671,110.0
3672,235.0
3673,80.0
3674,97.5
3675,185.0
3676,68.75
3677,168.75
3678,282.5
3679,213.75
3680,220.0
3681,375.0
3682,60.0
3683,425.0
3684,257.5
3685,21.25
3686,320.0
3687,313.75
3688,110.0
3689,260.0
3690,307.5
3691,133.75
3692,168.75
3693,130.0
3694,82.5
3695,198.75
3696,280.0
3697,152.5
3698,381.25
3699,210.0
3700,92.5
3701,205.0
3702,170.0
3703,190.0
3704,280.0
3705,260.0
3706,158.75
3707,190.0
3708,21.25
3709,297.5
3710,220.0
3711,85.0
3712,235.0
3713,223.75
3714,296.25
3715,260.0
3716,297.5
3717,330.0
3718,218.75
3719,270.0
3720,236.25
3721,158.75
3722,78.75
3723,80.0
3724,251.25
3725,238.75
3726,195.0
3727,100.0
3728,225.0
3729,205.0
3730,235.0
3731,172.5
3732,285.0
3733,42.5
3734,230.0
3735,108.75
3736,255.0
3737,165.0
3738,355.0
3739,230.0
3740,308.75
3741,255.0
3742,255.0
3743,160.0
3744,225.0
3745,165.0
3746,120.0
3747,205.0
3748,122.5
3749,230.0
3750,160.0
3751,175.0
3752,253.75
3753,227.5
3754,187.5
3755,251.25
3756,135.0
3757,220.0
3758,142.5
3759,442.5
3760,380.0
3761,163.75
3762,117.5
3763,0.0
3764,175.0
3765,42.5
3766,180.0
3767,80.0
3768,117.5
3769,70.0
3770,285.0
3771,200.0
3772,170.0
3773,250.0
3774,217.5
3775,127.5
3776,258.75
3777,275.0
3778,292.5
3779,265.0
3780,120.0
3781,161.25
3782,175.0
3783,80.0
3784,21.25
3785,210.0
3786,213.75
3787,267.5
3788,270.0
3789,230.0
3790,277.5
3791,262.5
3792,181.25
3793,155.0
3794,230.0
3795,370.0
3796,308.75
3797,267.5
3798,122.5
3799,97.5
3800,218.75
3801,257.5
3802,140.0
3803,185.0
3804,295.0
3805,62.5
3806,452.5
3807,58.75
3808,295.0
3809,280.0
3810,360.0
3811,288.75
3812,257.5
3813,400.0
3814,140.0
3815,108.75
3816,95.0
3817,190.0
3818,270.0
3819,260.0
3820,267.5
3821,195.0
3822,397.5
3823,150.0
3824,331.25
3825,123.75
3826,225.0
3827,170.0
3828,195.0
3829,277.5
3830,312.5
3831,193.75
3832,122.5
3833,138.75
3834,150.0
3835,157.5
3836,230.0
3837,265.0
3838,255.0
3839,230.0
3840,180.0
3841,158.75
3842,166.25
3843,280.0
3844,200.0
3845,280.0
3846,152.5
3847,177.5
3848,157.5
3849,167.5
3850,175.0
3851,278.75
3852,27.5
3853,402.5
3854,261.25
3855,150.0
3856,248.75
3857,162.5
3858,122.5
3859,250.0
3860,275.0
3861,132.5
3862,410.0
3863,281.25
3864,57.5
3865,75.0
3866,343.75
3867,30.0
3868,110.0
3869,357.5
3870,210.0
3871,320.0
3872,165.0
3873,100.0
3874,245.0
3875,285.0
3876,82.5
3877,50.0
3878,158.75
3879,292.5
3880,232.5
3881,112.5
3882,362.5
3883,135.0
3884,231.25
3885,103.75
3886,50.0
3887,270.0
3888,220.0
3889,310.0
3890,323.75
3891,152.5
3892,202.5
3893,153.75
3894,170.0
3895,233.75
3896,242.5
3897,275.0
3898,113.75
3899,290.0
3900,137.5
3901,162.5
3902,146.25
3903,260.0
3904,370.0
3905,222.5
3906,136.25
3907,95.0
3908,281.25
3909,255.0
3910,152.5
3911,283.75
3912,131.25
3913,223.75
3914,235.0
3915,237.5
3916,150.0
3917,190.0
3918,178.75
3919,30.0
3920,270.0
3921,127.5
3922,270.0
3923,400.0
3924,367.5
3925,185.0
3926,265.0
3927,132.5
3928,298.75
3929,137.5
3930,70.0
3931,195.0
3932,50.0
3933,230.0
3934,122.5
3935,115.0
3936,82.5
3937,167.5
3938,375.0
3939,255.0
3940,152.5
3941,272.5
3942,182.5
3943,140.0
3944,238.75
3945,190.0
3946,195.0
3947,190.0
3948,251.25
3949,135.0
3950,125.0
3951,190.0
3952,245.0
3953,385.0
3954,235.0
3955,95.0
3956,222.5
3957,266.25
3958,157.5
3959,341.25
3960,70.0
3961,278.75
3962,410.0
3963,110.0
3964,272.5
3965,250.0
3966,122.5
3967,95.0
3968,210.0
3969,233.75
3970,145.0
3971,282.5
3972,368.75
3973,137.5
3974,310.0
3975,175.0
3976,345.0
3977,208.75
3978,281.25
3979,205.0
3980,175.0
3981,12.5
3982,205.0
3983,305.0
3984,78.75
3985,85.0
3986,32.5
3987,297.5
3988,175.0
3989,180.0
3990,165.0
3991,282.5
3992,63.75
3993,145.0
3994,155.0
3995,365.0
3996,200.0
3997,110.0
3998,65.0
3999,225.0
4000,137.5
4001,138.75
4002,193.75
4003,275.0
4004,182.5
4005,400.0
4006,166.25
4007,190.0
4008,197.5
4009,170.0
4010,128.75
4011,235.0
4012,97.5
4013,210.0
4014,105.0
4015,165.0
4016,267.5
4017,192.5
4018,205.0
4019,232.5
4020,305.0
4021,182.5
4022,175.0
4023,45.0
4024,307.5
4025,167.5
4026,360.0
4027,160.0
4028,215.0
4029,190.0
4030,345.0
4031,172.5
4032,183.75
4033,192.5
4034,276.25
4035,215.0
4036,292.5
4037,375.0
4038,26.25
4039,272.5
4040,162.5
4041,282.5
4042,415.0
4043,245.0
4044,12.5
4045,55.0
4046,255.0
4047,260.0
4048,90.0
4049,238.75
4050,58.75
4051,85.0
4052,381.25
4053,332.5
4054,132.5
4055,0.0
4056,251.25
4057,140.0
4058,190.0
4059,26.25
4060,228.75
4061,170.0
4062,240.0
4063,290.0
4064,53.75
4065,225.0
4066,140.0
4067,152.5
4068,195.0
4069,37.5
4070,177.5
4071,270.0
4072,103.75
4073,395.0
4074,350.0
4075,297.5
4076,195.0
4077,285.0
4078,115.0
4079,242.5
4080,260.0
4081,270.0
4082,0.0
4083,205.0
4084,230.0
4085,195.0
4086,200.0
4087,177.5
4088,171.25
4089,333.75
4090,230.0
4091,235.0
4092,242.5
4093,205.0
4094,190.0
4095,150.0
4096,365.0
4097,340.0
4098,176.25
4099,215.0
4100,375.0
4101,242.5
4102,82.5
4103,350.0
4104,387.5
4105,203.75
4106,285.0
4107,200.0
4108,80.0
4109,131.25
4110,100.0
4111,280.0
4112,400.0
4113,197.5
4114,365.0
4115,150.0
4116,160.0
4117,290.0
4118,295.0
4119,55.0
4120,410.0
4121,223.75
4122,315.0
4123,110.0
4124,188.75
4125,150.0
4126,335.0
4127,135.0
4128,158.75
4129,228.75
4130,335.0
4131,97.5
4132,377.5
4133,100.0
4134,197.5
4135,247.5
4136,292.5
