,p1_sum_stats_last,p2_sum_stats_last
2436,1595.0,2995.0
2437,1587.5,2626.25
2438,2092.5,3106.75
2439,2072.5,3086.5
2440,1575.0,3050.0
2441,1025.0,2067.5
2442,448.75,2952.75
2443,448.75,2008.75
2444,1075.0,3095.0
2445,2597.5,2722.5
2446,1585.0,3082.5
2447,1946.25,3158.75
2448,1055.0,3130.5
2449,2120.0,3260.25
2450,1015.0,2588.0
2451,1555.0,2909.0
2452,1580.0,2875.0
2453,2112.5,2970.5
2454,1597.5,2600.0
2455,1922.5,2976.25
2456,1040.0,2972.5
2457,2566.25,3170.0
2458,858.75,3245.0
2459,2581.25,3112.5
2460,1620.0,3092.75
2461,1625.0,2980.0
2462,2175.0,3053.0
2463,1475.0,2996.25
2464,1005.0,2950.0
2465,1542.5,2612.5
2466,1015.0,3231.5
2467,988.75,2642.5
2468,1100.0,2529.0
2469,2655.0,3257.75
2470,1448.75,3168.0
2471,1997.5,2959.25
2472,2102.5,3162.75
2473,1055.0,3197.75
2474,1120.0,3075.0
2475,1938.75,2570.0
2476,2088.75,3119.0
2477,2052.5,3076.5
2478,1607.5,3107.75
2479,1508.75,2538.75
2480,1603.75,3202.75
2481,1472.5,2010.5
2482,2398.75,3010.25
2483,1710.0,3123.75
2484,1428.75,3040.25
2485,2143.75,2577.75
2486,2042.5,3103.75
2487,2432.5,3112.5
2488,1055.0,3013.75
2489,1432.5,3066.25
2490,2117.5,3051.25
2491,1415.0,1967.5
2492,2730.0,3155.25
2493,1580.0,2498.75
2494,1060.0,3061.5
2495,1600.0,3111.25
2496,1548.75,3081.25
2497,2918.75,3187.5
2498,1580.0,3013.75
2499,1685.0,3015.0
2500,2160.0,2926.5
2501,1885.0,1965.0
2502,1477.5,2620.0
2503,1027.5,2417.75
2504,1085.0,3247.5
2505,2423.75,3230.5
2506,2503.75,3133.0
2507,0.0,2730.0
2508,2787.5,3120.25
2509,1625.0,3107.75
2510,943.75,3191.25
2511,2032.5,3052.5
2512,2063.75,3119.0
2513,970.0,2705.0
2514,2625.0,2562.5
2515,1617.5,1946.25
2516,1640.0,2572.75
2517,2035.0,3106.5
2518,2195.0,3021.5
2519,482.5,2862.75
2520,2628.75,3122.5
2521,1438.75,3071.5
2522,520.0,2577.5
2523,1582.5,3005.25
2524,1040.0,2545.0
2525,1675.0,2500.0
2526,1557.5,3020.0
2527,1640.0,3051.5
2528,1595.0,3103.75
2529,2067.5,3185.25
2530,1557.5,3100.0
2531,1485.0,3165.25
2532,2105.0,2651.0
2533,1640.0,3033.75
2534,1550.0,3101.25
2535,2527.5,3092.75
2536,1078.75,2940.0
2537,1975.0,3113.75
2538,1997.5,3140.25
2539,1690.0,2521.25
2540,2530.0,3089.0
2541,2502.5,3008.75
2542,1078.75,1931.25
2543,1060.0,2832.5
2544,1580.0,2500.25
2545,2082.5,2560.25
2546,1080.0,1517.5
2547,540.0,3133.75
2548,2135.0,2335.25
2549,2106.25,3099.0
2550,580.0,2585.0
2551,1120.0,3095.5
2552,1508.75,3255.25
2553,2676.25,3270.0
2554,910.0,2685.0
2555,2175.0,3057.75
2556,2010.0,2906.25
2557,0.0,2728.75
2558,2015.0,2530.0
2559,1020.0,2652.5
2560,977.5,2935.0
2561,1535.0,3029.0
2562,3215.0,3010.0
2563,2097.5,3188.75
2564,1040.0,3197.75
2565,0.0,3182.75
2566,1095.0,3084.0
2567,1555.0,3082.5
2568,2657.5,2781.25
2569,1525.0,2782.75
2570,1475.0,3152.5
2571,1602.5,3138.75
2572,2122.5,2555.0
2573,2517.5,3092.75
2574,2160.0,2816.5
2575,1630.0,3102.5
2576,2023.75,3177.75
2577,2476.25,3147.75
2578,1947.5,2630.0
2579,2602.5,3141.25
2580,1040.0,3060.25
2581,1002.5,2586.25
2582,2025.0,3050.0
2583,1055.0,2595.5
2584,1040.0,2990.0
2585,1897.5,3138.0
2586,1700.0,3042.75
2587,2486.25,3086.5
2588,2120.0,3120.0
2589,1980.0,3120.25
2590,933.75,3037.5
2591,1613.75,3082.5
2592,2555.0,2918.75
2593,440.0,2597.5
2594,1378.75,3097.75
2595,1135.0,2580.25
2596,2072.5,3132.75
2597,1640.0,3277.75
2598,1535.0,3107.5
2599,2147.5,2623.25
2600,615.0,2625.0
2601,2130.0,2911.5
2602,2142.5,3047.5
2603,970.0,2659.25
2604,1463.75,1888.75
2605,1545.0,3086.25
2606,1595.0,2569.25
2607,1075.0,3081.25
2608,2662.5,2889.0
2609,1540.0,3190.0
2610,1587.5,2654.25
2611,1470.0,2972.5
2612,1493.75,3187.5
2613,1477.5,3097.75
2614,2560.0,3150.75
2615,1595.0,3205.25
2616,1030.0,2112.5
2617,1040.0,2645.0
2618,1100.0,3088.75
2619,2645.0,3130.25
2620,2055.0,3037.5
2621,2397.5,2523.75
2622,962.5,3051.5
2623,2060.0,2678.75
2624,2617.5,3073.75
2625,1606.25,3177.75
2626,1052.5,3205.5
2627,1556.25,3040.5
2628,970.0,1962.5
2629,2127.5,2950.25
2630,1572.5,2931.25
2631,1572.5,2475.25
2632,2063.75,2925.0
2633,565.0,3217.5
2634,3097.5,3025.25
2635,1062.5,3178.75
2636,1135.0,2377.5
2637,2015.0,3105.25
2638,1135.0,3105.25
2639,2097.5,2927.75
2640,540.0,3122.5
2641,3155.0,3125.0
2642,1022.5,2597.5
2643,1557.5,2641.25
2644,1532.5,2541.25
2645,2200.0,3207.75
2646,1062.5,2420.0
2647,3135.0,3040.0
2648,2575.0,2917.5
2649,1958.75,3073.75
2650,1665.0,2899.25
2651,1100.0,3112.5
2652,1535.0,3109.0
2653,0.0,2524.25
2654,970.0,3068.0
2655,2080.0,3122.75
2656,1427.5,2289.0
2657,2606.25,3040.0
2658,2577.5,3133.25
2659,1623.75,1535.0
2660,442.5,2879.0
2661,2418.75,3105.0
2662,1970.0,3141.25
2663,2421.25,3125.5
2664,2037.5,3030.25
2665,2055.0,3328.75
2666,1600.0,2835.0
2667,2057.5,3051.5
2668,1891.25,3222.75
2669,1640.0,2922.75
2670,1463.75,2110.0
2671,3093.75,3127.5
2672,2062.5,3214.0
2673,1575.0,1356.25
2674,1040.0,3075.0
2675,2118.75,2597.5
2676,1017.5,3190.0
2677,2542.5,2836.25
2678,535.0,2630.0
2679,3002.5,3212.75
2680,1580.0,3015.0
2681,1502.5,3095.0
2682,1492.5,2646.25
2683,1475.0,2441.75
2684,1052.5,2544.0
2685,970.0,3057.75
2686,1595.0,2557.5
2687,1710.0,3158.75
2688,2418.75,3098.75
2689,1935.0,3306.5
2690,1997.5,3050.0
2691,2147.5,2944.0
2692,1861.25,3021.25
2693,2053.75,3037.5
2694,2926.25,2930.25
2695,1085.0,2597.5
2696,1015.0,3008.75
2697,1482.5,3047.5
2698,1457.5,3151.5
2699,1985.0,3110.25
2700,2030.0,3235.0
2701,1383.75,3185.0
2702,1898.75,3072.75
2703,1598.75,3030.0
2704,2140.0,2727.5
2705,1968.75,3040.5
2706,2190.0,2436.5
2707,2095.0,3031.5
2708,2117.5,3180.25
2709,520.0,2049.0
2710,1105.0,3020.5
2711,872.5,3106.5
2712,1595.0,3026.25
2713,1600.0,3177.75
2714,2421.25,3280.0
2715,1635.0,3177.75
2716,1033.75,3062.5
2717,2040.0,3062.5
2718,1615.0,3033.75
2719,970.0,3022.5
2720,495.0,2379.0
2721,2605.0,3031.5
2722,3096.25,3134.0
2723,1055.0,2995.0
2724,2055.0,3067.75
2725,970.0,3035.25
2726,1195.0,2956.25
2727,1951.25,3058.75
2728,520.0,2445.0
2729,1125.0,3208.0
2730,2625.0,3014.0
2731,980.0,2575.25
2732,1540.0,3099.0
2733,2027.5,2632.75
2734,2642.5,3050.0
2735,1033.75,2485.0
2736,897.5,2366.25
2737,2115.0,2602.5
2738,1593.75,2595.25
2739,1640.0,2980.0
2740,1447.5,3206.25
2741,1075.0,2465.25
2742,1487.5,1996.25
2743,540.0,3063.75
2744,540.0,3126.25
2745,1557.5,2667.5
2746,1908.75,2546.5
2747,2120.0,2770.0
2748,955.0,3057.5
2749,883.75,2500.0
2750,2670.0,3063.0
2751,2117.5,2921.25
2752,2112.5,2040.0
2753,1063.75,3137.5
2754,1640.0,3056.75
2755,1965.0,3062.5
2756,1640.0,2515.25
2757,2052.5,3091.5
2758,1030.0,2667.75
2759,1437.5,2585.0
2760,992.5,3070.5
2761,1060.0,3000.0
2762,2086.25,3144.25
2763,1605.0,3014.25
2764,1390.0,3265.0
2765,1030.0,2479.0
2766,1135.0,3022.5
2767,1530.0,2531.25
2768,1985.0,2970.0
2769,945.0,2402.75
2770,1085.0,2659.25
2771,1550.0,3078.75
2772,1981.25,2909.0
2773,520.0,3023.75
2774,1960.0,3225.5
2775,3127.5,3190.25
2776,1537.5,3099.25
2777,980.0,3032.75
2778,1065.0,3090.0
2779,1100.0,2671.5
2780,2107.5,2940.0
2781,482.5,2539.25
2782,1620.0,3162.75
2783,2031.25,3035.0
2784,1060.0,3069.0
2785,960.0,2981.25
2786,1507.5,3012.75
2787,1037.5,3151.25
2788,1983.75,1972.5
2789,1582.5,2416.25
2790,1887.5,3183.75
2791,2100.0,3183.0
2792,1640.0,3189.0
2793,2050.0,3118.75
2794,1060.0,3088.75
2795,1740.0,3100.0
2796,520.0,3226.25
2797,1015.0,2682.75
2798,2042.5,2996.25
2799,1453.75,3101.25
2800,495.0,2478.75
2801,520.0,1500.0
2802,1497.5,3162.5
2803,957.5,3125.25
2804,2640.0,3138.0
2805,1012.5,3062.5
2806,1620.0,2735.25
2807,1015.0,2994.25
2808,1582.5,3092.5
2809,1005.0,975.0
2810,2032.5,3031.5
2811,2117.5,3109.0
2812,2002.5,3105.25
2813,1095.0,3041.5
2814,2120.0,2645.25
2815,2062.5,3135.0
2816,1512.5,2996.25
2817,2047.5,2969.25
2818,2583.75,3061.25
2819,1100.0,3250.25
2820,1450.0,2516.25
2821,2130.0,3088.75
2822,2065.0,3091.25
2823,1557.5,2514.0
2824,2105.0,3007.5
2825,2113.75,3087.5
2826,1403.75,2645.0
2827,1025.0,2680.0
2828,1522.5,2547.75
2829,1585.0,2415.0
2830,962.5,2417.5
2831,2155.0,3102.5
2832,1535.0,2607.75
2833,1660.0,2358.75
2834,2625.0,3185.5
2835,1492.5,2720.0
2836,1388.75,2621.25
2837,1946.25,3036.5
2838,968.75,3101.5
2839,2610.0,2887.5
2840,2650.0,3072.75
2841,1075.0,3148.0
2842,1981.25,3035.0
2843,1430.0,2531.5
2844,2112.5,2944.0
2845,1655.0,2916.25
2846,1633.75,2748.75
2847,1005.0,2632.5
2848,1135.0,3078.75
2849,1538.75,3062.75
2850,1523.75,3180.0
2851,2240.0,3126.25
2852,2033.75,3072.75
2853,2100.0,3078.75
2854,1060.0,2987.5
2855,1030.0,3065.0
2856,520.0,2160.0
2857,520.0,3242.5
2858,2090.0,3062.75
2859,2012.5,3085.0
2860,475.0,3051.25
2861,1640.0,2939.5
2862,1652.5,3227.5
2863,1465.0,2577.5
2864,1580.0,2990.0
2865,520.0,3002.5
2866,1153.75,3137.5
2867,470.0,3076.25
2868,1600.0,3270.25
2869,1075.0,1907.5
2870,1500.0,3151.75
2871,2155.0,3126.25
2872,1595.0,3150.0
2873,1985.0,3145.25
2874,2088.75,2998.75
2875,1040.0,2175.0
2876,1580.0,3270.0
2877,1547.5,2441.25
2878,2010.0,2512.5
2879,1575.0,3197.75
2880,2092.5,3152.5
2881,1065.0,3044.0
2882,2381.25,2916.25
2883,2707.5,3037.75
2884,2025.0,3186.5
2885,1535.0,2874.0
2886,1395.0,3141.5
2887,2477.5,2981.25
2888,2130.0,2829.0
2889,1120.0,3043.75
2890,1525.0,2922.75
2891,1648.75,2617.75
2892,1060.0,2082.75
2893,2067.5,3292.75
2894,883.75,3142.75
2895,2087.5,3043.75
2896,1861.25,3175.25
2897,1575.0,2593.75
2898,1535.0,2935.0
2899,2075.0,2432.5
2900,3262.5,3015.25
2901,2481.25,3069.0
2902,1985.0,3136.5
2903,2045.0,3043.75
2904,1501.25,2708.75
2905,990.0,2480.0
2906,2517.5,3070.0
2907,945.0,3160.0
2908,1595.0,2447.5
2909,1615.0,2554.0
2910,1105.0,2570.0
2911,1015.0,3188.75
2912,2457.5,3126.5
2913,1015.0,3014.0
2914,2602.5,3255.25
2915,1735.0,2892.5
2916,1531.25,3162.5
2917,1640.0,2116.25
2918,1620.0,3090.25
2919,2418.75,3057.5
2920,2112.5,3172.75
2921,2492.5,3132.75
2922,2030.0,3117.5
2923,520.0,2475.25
2924,1572.5,3073.25
2925,1060.0,3155.0
2926,2455.0,2952.5
2927,1075.0,3130.5
2928,2150.0,2541.5
2929,1605.0,2496.75
2930,1520.0,3098.75
2931,1511.25,3231.5
2932,1017.5,3081.5
2933,2550.0,3075.0
2934,1507.5,3125.25
2935,1411.25,3015.25
2936,1055.0,1882.5
2937,2107.5,2550.0
2938,2155.0,2848.75
2939,1511.25,3035.0
2940,2705.0,3003.75
2941,1673.75,3086.25
2942,2587.5,2632.5
2943,1547.5,2995.0
2944,1640.0,3136.25
2945,2130.0,2895.5
2946,1997.5,3111.25
2947,2097.5,2873.75
2948,2160.0,2551.5
2949,2597.5,3020.0
2950,2062.5,2474.0
2951,2087.5,2501.5
2952,1490.0,3146.25
2953,2160.0,2931.75
2954,2075.0,3053.75
2955,0.0,2742.5
2956,1620.0,2695.0
2957,1655.0,2982.5
2958,1135.0,2832.5
2959,2090.0,3144.25
2960,450.0,3045.25
2961,520.0,3117.75
2962,1052.5,2452.5
2963,1975.0,3255.5
2964,1058.75,2967.5
2965,1437.5,2987.75
2966,2127.5,2560.25
2967,1060.0,2865.25
2968,917.5,2947.5
2969,2112.5,2494.0
2970,2050.0,3230.0
2971,3026.25,3001.5
2972,2098.75,3140.0
2973,1555.0,3112.5
2974,2197.5,2516.25
2975,1617.5,2542.5
2976,1402.5,3032.75
2977,2660.0,3183.75
2978,1985.0,3062.75
2979,1055.0,2650.25
2980,450.0,2677.75
2981,2457.5,2921.25
2982,1577.5,3102.5
2983,1540.0,3139.0
2984,1575.0,2642.75
2985,1587.5,2960.5
2986,2092.5,2837.75
2987,520.0,2550.0
2988,1040.0,3152.75
2989,1585.0,2493.75
2990,1525.0,3058.75
2991,2067.5,3047.75
2992,2628.75,2954.25
2993,1593.75,2533.75
2994,2607.5,3014.25
2995,2630.0,2865.0
2996,1062.5,2982.75
2997,1487.5,3055.0
2998,2130.0,2994.0
2999,1027.5,3116.25
3000,1566.25,2440.25
3001,1861.25,2972.5
3002,1982.5,3223.75
3003,1617.5,2665.25
3004,1595.0,3083.75
3005,2025.0,3027.5
3006,2465.0,3175.25
3007,1570.0,2563.75
3008,3227.5,3107.5
3009,1580.0,3067.5
3010,520.0,2775.0
3011,1416.25,2640.0
3012,1990.0,2478.0
3013,1675.0,3097.5
3014,1966.25,3037.5
3015,2160.0,3091.5
3016,1060.0,2806.25
3017,982.5,2585.0
3018,2015.0,3006.5
3019,1996.25,2470.25
3020,1533.75,2520.75
3021,1040.0,1985.0
3022,1600.0,3034.0
3023,2620.0,3115.0
3024,495.0,2298.75
3025,1637.5,3093.75
3026,2127.5,3055.5
3027,1545.0,2653.75
3028,2520.0,3087.5
3029,2152.5,3039.0
3030,2140.0,3140.25
3031,1585.0,3142.5
3032,2096.25,2640.25
3033,2085.0,2632.5
3034,1100.0,3212.75
3035,1585.0,2828.75
3036,2157.5,3056.5
3037,2080.0,3031.5
3038,1630.0,3087.5
3039,1120.0,3109.25
3040,2067.5,2874.0
3041,2823.75,3135.0
3042,2097.5,2992.5
3043,2585.0,3190.0
3044,1535.0,2541.5
3045,1120.0,3051.5
3046,1665.0,3142.75
3047,1437.5,2977.5
3048,2098.75,2542.75
3049,1100.0,3190.0
3050,2612.5,2960.0
3051,517.5,2975.5
3052,1005.0,3069.0
3053,1535.0,2715.0
3054,1567.5,2846.75
3055,2765.0,3192.75
3056,1630.0,2517.5
3057,1110.0,2526.25
3058,2127.5,3222.75
3059,1040.0,3060.25
3060,2026.25,3213.0
3061,1590.0,2293.75
3062,1015.0,3003.75
3063,1670.0,2962.75
3064,1405.0,2567.5
3065,2625.0,3009.0
3066,1880.0,2921.25
3067,482.5,2557.5
3068,2160.0,2432.5
3069,1512.5,3075.0
3070,2017.5,2951.75
3071,2140.0,2996.5
3072,1535.0,2996.5
3073,1075.0,2673.75
3074,2021.25,2521.5
3075,580.0,2760.0
3076,970.0,3035.0
3077,495.0,3065.0
3078,2055.0,2538.75
3079,1087.5,3096.5
3080,2170.0,2470.0
3081,1550.0,3045.25
3082,520.0,3210.0
3083,1495.0,2916.25
3084,2062.5,3142.75
3085,1605.0,2486.5
3086,1040.0,3062.5
3087,2017.5,3112.5
3088,1535.0,2677.5
3089,1547.5,3057.75
3090,2472.5,2876.5
3091,1040.0,2515.0
3092,2032.5,3046.5
3093,2068.75,3050.0
3094,1610.0,3112.5
3095,1926.25,3180.0
3096,2105.0,3011.25
3097,1100.0,2477.75
3098,1715.0,3100.0
3099,2060.0,3072.75
3100,2085.0,2545.0
3101,1417.5,2512.5
3102,1130.0,2221.25
3103,2037.5,3056.5
3104,1550.0,2903.75
3105,3097.5,3168.0
3106,1560.0,2922.5
3107,3088.75,3175.25
3108,2060.0,2961.5
3109,2633.75,2978.75
3110,1055.0,2358.75
3111,1403.75,1477.5
3112,1075.0,3048.75
3113,2113.75,3007.5
3114,1595.0,2596.5
3115,2051.25,3190.5
3116,1430.0,2502.5
3117,1945.0,2680.0
3118,2657.5,2609.0
3119,1640.0,3145.25
3120,1462.5,3100.25
3121,1502.5,3060.25
3122,1580.0,2423.75
3123,945.0,2909.0
3124,1685.0,2443.75
3125,977.5,3020.25
3126,3088.75,3138.75
3127,2115.0,2961.25
3128,1535.0,2600.5
3129,2165.0,2402.5
3130,0.0,2595.25
3131,546.25,2980.25
3132,1427.5,3192.5
3133,2045.0,3012.75
3134,2705.0,3111.25
3135,1002.5,2526.25
3136,2555.0,2531.25
3137,1936.25,3087.5
3138,1550.0,2581.5
3139,2010.0,2890.0
3140,520.0,2922.5
3141,482.5,3097.75
3142,2565.0,2916.75
3143,2635.0,3093.75
3144,1557.5,2826.5
3145,932.5,3125.5
3146,1640.0,3035.25
3147,973.75,3163.25
3148,930.0,2906.25
3149,1392.5,3216.25
3150,2001.25,3160.0
3151,2122.5,3147.75
3152,1015.0,2960.0
3153,540.0,2857.5
3154,2057.5,3080.25
3155,2093.75,3153.75
3156,2058.75,3118.75
3157,1570.0,2974.0
3158,2190.0,2865.25
3159,2591.25,3056.25
3160,2092.5,3059.0
3161,1490.0,2673.75
3162,2022.5,3190.0
3163,1970.0,3043.75
3164,450.0,2866.25
3165,1568.75,2495.0
3166,2600.0,3152.5
3167,2147.5,2108.75
3168,2062.5,2936.25
3169,2035.0,3095.25
3170,1040.0,3008.75
3171,2573.75,2991.75
3172,1635.0,2605.25
3173,1002.5,3019.0
3174,2127.5,2142.75
3175,2030.0,2577.5
3176,1100.0,2640.0
3177,2020.0,3029.25
3178,1570.0,2452.5
3179,977.5,3071.25
3180,1505.0,3085.75
3181,1490.0,2612.75
3182,2147.5,3057.5
3183,1500.0,2196.25
3184,1100.0,3212.75
3185,1960.0,3040.0
3186,1460.0,2958.0
3187,967.5,2924.0
3188,520.0,1570.0
3189,485.0,3155.5
3190,1512.5,3071.5
3191,1898.75,3024.0
3192,1060.0,3036.25
3193,2097.5,3064.0
3194,1627.5,2383.75
3195,2160.0,2502.5
3196,898.75,2553.75
3197,1510.0,3152.75
3198,520.0,2605.0
3199,1572.5,3067.0
3200,1513.75,3102.5
3201,1620.0,3265.0
3202,2067.5,3190.5
3203,2130.0,2085.0
3204,2577.5,3091.5
3205,2040.0,2030.0
3206,2075.0,2365.0
3207,988.75,2907.5
3208,1462.5,2434.25
3209,1985.0,3040.25
3210,1462.5,3216.25
3211,1115.0,3107.75
3212,1497.5,3122.75
3213,1052.5,3042.75
3214,535.0,3075.25
3215,1040.0,3050.0
3216,1055.0,2670.5
3217,3055.0,3192.5
3218,1451.25,2873.75
3219,2570.0,2971.25
3220,1058.75,3149.25
3221,1548.75,3121.25
3222,942.5,2597.75
3223,1968.75,3182.75
3224,1848.75,2983.75
3225,1512.5,3001.25
3226,2635.0,2911.25
3227,1851.25,2775.0
3228,1005.0,2111.25
3229,1587.5,3086.5
3230,1472.5,2142.75
3231,1557.5,3105.0
3232,1617.5,2401.5
3233,2115.0,3182.75
3234,2642.5,3171.25
3235,957.5,3066.5
3236,2165.0,3075.25
3237,1502.5,3192.5
3238,1120.0,3146.25
3239,2048.75,3127.5
3240,1517.5,2290.0
3241,1605.0,3015.25
3242,1983.75,2647.5
3243,1545.0,3046.25
3244,1060.0,2932.5
3245,2140.0,3180.25
3246,1635.0,2980.0
3247,2515.0,2938.75
3248,2061.25,3102.5
3249,1567.5,3074.0
3250,3205.0,3234.0
3251,2073.75,3066.25
3252,2567.5,3127.75
3253,1022.5,3029.0
3254,1498.75,3163.0
3255,1462.5,2908.75
3256,2426.25,3157.75
3257,1550.0,3223.75
3258,3083.75,3058.75
3259,2150.0,3018.75
3260,2622.5,3047.75
3261,1605.0,2992.75
3262,977.5,2608.75
3263,1015.0,3075.25
3264,1406.25,3174.75
3265,2117.5,3034.0
3266,2095.0,3119.25
3267,1502.5,2931.75
3268,1101.25,2597.75
3269,1512.5,3001.5
3270,1060.0,2040.25
3271,2030.0,2580.25
3272,2090.0,3056.25
3273,1615.0,3172.5
3274,2035.0,3098.0
3275,2088.75,3152.5
3276,500.0,2003.75
3277,1060.0,2564.0
3278,1480.0,2977.75
3279,2615.0,3102.5
3280,970.0,2627.5
3281,1545.0,2252.5
3282,1540.0,3119.25
3283,2612.5,2937.75
3284,2060.0,3222.5
3285,3163.75,3107.5
3286,1560.0,2647.5
3287,540.0,3170.0
3288,2037.5,2389.0
3289,1403.75,3058.0
3290,615.0,3022.75
3291,520.0,2573.75
3292,2013.75,3107.5
3293,448.75,2392.75
3294,2092.5,2586.25
3295,2022.5,2147.75
3296,2527.5,2687.75
3297,1550.0,3125.25
3298,1555.0,1545.0
3299,970.0,3016.5
3300,1500.0,2943.75
3301,1437.5,2643.75
3302,1015.0,2530.0
3303,2027.5,2582.5
3304,2018.75,2924.0
3305,1540.0,2718.75
3306,2073.75,3090.25
3307,1110.0,1970.0
3308,580.0,2911.5
3309,2090.0,3137.75
3310,1412.5,2595.0
3311,2310.0,3146.25
3312,1100.0,2981.25
3313,1512.5,3190.25
3314,1135.0,3037.5
3315,1050.0,3066.25
3316,1923.75,2987.5
3317,1502.5,2560.0
3318,1923.75,3222.75
3319,1578.75,3072.75
3320,1513.75,2915.0
3321,520.0,3220.25
3322,2082.5,3067.5
3323,2075.0,2581.25
3324,520.0,3080.75
3325,540.0,2498.0
3326,1910.0,2958.75
3327,992.5,2500.25
3328,2090.0,3057.75
3329,2605.0,2837.75
3330,1575.0,1832.5
3331,1015.0,3055.0
3332,1635.0,3217.75
3333,2896.25,3081.5
3334,2482.5,3127.5
3335,1542.5,2465.0
3336,1523.75,3036.25
3337,1110.0,2557.5
3338,2120.0,2605.0
3339,2077.5,2638.75
3340,3097.5,3141.5
3341,2077.5,2097.5
3342,1555.0,2978.0
3343,2006.25,3032.75
3344,580.0,3172.5
3345,1022.5,3057.75
3346,2568.75,3055.25
3347,2617.5,2992.5
3348,2012.5,1858.75
3349,955.0,3177.75
3350,580.0,2401.25
3351,1911.25,2425.25
3352,1620.0,3062.75
3353,1745.0,2992.5
3354,1403.75,2557.75
3355,1637.5,3104.0
3356,2172.5,2639.0
3357,2090.0,3138.75
3358,1030.0,2658.75
3359,540.0,3001.25
3360,1560.0,3032.5
3361,1523.75,2978.0
3362,970.0,2859.25
3363,1512.5,3335.0
3364,1040.0,2428.75
3365,2145.0,2874.0
3366,1570.0,3070.0
3367,1997.5,3168.0
3368,1058.75,3130.0
3369,980.0,2972.5
3370,1966.25,3042.5
3371,1590.0,3055.0
3372,2528.75,3037.5
3373,1665.0,3222.75
3374,2016.25,3035.5
3375,1060.0,3101.25
3376,2482.5,3111.25
3377,1465.0,2518.75
3378,2107.5,3141.5
3379,1490.0,3009.0
3380,2487.5,3237.75
3381,2135.0,3081.5
3382,1660.0,2567.5
3383,1135.0,2977.5
3384,540.0,3265.25
3385,2082.5,3160.0
3386,2090.0,3141.5
3387,2115.0,2966.5
3388,2133.75,2590.25
3389,1022.5,3081.25
3390,1517.5,2448.75
3391,1401.25,2960.25
3392,1960.0,2511.5
3393,2655.0,2976.25
3394,2646.25,3153.0
3395,1557.5,3120.5
3396,1516.25,3032.5
3397,540.0,3155.0
3398,1550.0,2682.75
3399,555.0,2627.5
3400,2561.25,3210.0
3401,2573.75,3097.5
3402,1455.0,2690.5
3403,1982.5,2645.0
3404,1575.0,3003.75
3405,1075.0,2732.5
3406,482.5,2961.25
3407,555.0,2931.25
3408,1050.0,3185.5
3409,992.5,3027.5
3410,2096.25,3232.5
3411,1545.0,3128.75
3412,2615.0,2900.0
3413,1863.75,3107.75
3414,1675.0,2538.75
3415,1032.5,2692.5
3416,1635.0,3023.75
3417,1453.75,3227.5
3418,2600.0,3142.5
3419,1508.75,2870.0
3420,2122.5,3175.25
3421,1497.5,2501.25
3422,1392.5,2646.5
3423,1450.0,3123.75
3424,1403.75,3148.75
3425,1463.75,2883.75
3426,1952.5,2946.25
3427,1135.0,2550.0
3428,2586.25,3070.5
3429,1040.0,2562.5
3430,3192.5,3147.75
3431,1645.0,2515.25
3432,995.0,3026.75
3433,2095.0,3187.5
3434,1492.5,3153.0
3435,1826.25,3260.0
3436,1585.0,2976.25
3437,2592.5,3187.5
3438,1015.0,2998.75
3439,1002.5,1925.0
3440,2201.25,3145.0
3441,920.0,2580.0
3442,2183.75,3099.25
3443,1540.0,2690.0
3444,2092.5,2989.0
3445,1450.0,3130.0
3446,1477.5,2120.0
3447,1532.5,3148.0
3448,2077.5,3019.0
3449,1020.0,2731.25
3450,955.0,1457.5
3451,2575.0,2885.0
3452,2025.0,3085.25
3453,1450.0,2692.75
3454,1897.5,3135.25
3455,2646.25,3105.0
3456,1620.0,3030.25
3457,1550.0,2898.75
3458,1013.75,2415.5
3459,2587.5,2407.5
3460,2053.75,2899.0
3461,2063.75,3127.5
3462,1020.0,2053.75
3463,1075.0,3122.75
3464,2607.5,3011.25
3465,1515.0,2520.0
3466,1543.75,2407.75
3467,970.0,3215.0
3468,580.0,2996.25
3469,1630.0,2518.75
3470,1567.5,2476.5
3471,3072.5,3122.5
3472,2032.5,2555.0
3473,1530.0,2670.0
3474,1958.75,3016.25
3475,520.0,2120.0
3476,2100.0,3125.0
3477,2035.0,3190.0
3478,1430.0,3032.5
3479,886.25,2437.5
3480,1976.25,2913.75
3481,1617.5,2877.5
3482,2515.0,2496.5
3483,2115.0,2966.25
3484,1058.75,2697.75
3485,2670.0,3105.0
3486,1120.0,2640.0
3487,1472.5,2342.75
3488,2217.5,3117.5
3489,2615.0,3132.5
3490,2088.75,2927.5
3491,1532.5,2559.0
3492,1675.0,3005.0
3493,955.0,3037.75
3494,2090.0,2924.0
3495,2632.5,3085.25
3496,1385.0,2509.25
3497,2082.5,2697.5
3498,2020.0,3007.5
3499,1605.0,3137.75
3500,2235.0,3066.25
3501,448.75,3055.0
3502,1418.75,3036.75
3503,1600.0,3134.0
3504,2553.75,2978.75
3505,2433.75,3092.75
3506,1990.0,2872.5
3507,1525.0,2722.5
3508,2022.5,3040.5
3509,2087.5,2901.5
3510,1002.5,2654.25
3511,1426.25,3072.5
3512,2635.0,3102.5
3513,1557.5,2996.25
3514,1992.5,2946.75
3515,2092.5,2428.75
3516,520.0,2434.0
3517,2063.75,3158.0
3518,2077.5,3051.25
3519,1915.0,3078.0
3520,1002.5,3277.75
